chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
14	-	50857891	50944736	ENSG00000100504.16	PYGL	149.547	0.794336	-0.741563	-0.00938773
14	-	50975262	51096061	ENSG00000100505.13	TRIM9	7.03676	0.957216	-1.96502	0.0187979
14	+	52707172	52728587	ENSG00000100519.11	PSMC6	52.7386	0.942355	-0.19421	-0.0337427
14	-	52775194	52791668	ENSG00000100522.8	GNPNAT1	38.5855	0.975807	0.0441702	-0.0239813
14	-	53036745	53153282	ENSG00000100523.14	DDHD1	25.3935	0.975312	-0.0738934	-0.532698
14	+	54396849	54420218	ENSG00000100526.19	CDKN3	5.13967	0.95301	-0.899814	-0.0135766
14	-	54423560	54441431	ENSG00000100528.11	CNIH1	70.5872	0.997091	0.0996781	-0.00202514
14	+	54509812	54539309	ENSG00000100532.11	CGRRF1	7.56043	0.874207	-0.372417	-0.0497866
14	-	67294371	67360265	ENSG00000100554.11	ATP6V1D	49.7853	0.995422	-0.197506	-0.00408582
14	-	57469301	57493867	ENSG00000100557.9	C14orf105	0.0449068	1	-0.739626	0
14	-	67386983	67412200	ENSG00000100558.8	PLEK2	0.111773	1	0.889382	-0.109098
14	-	67581955	67600287	ENSG00000100564.8	PIGH	7.09445	0.986945	-0.0854266	-0.0980198
14	+	58244831	58272012	ENSG00000100567.12	PSMA3	68.7311	0.968037	-0.600977	-0.215331
14	-	67647075	67674831	ENSG00000100568.10	VTI1B	48.4259	0.947571	-0.0270817	0.000622207
14	-	58408494	58427614	ENSG00000100575.13	TIMM9	11.4878	0.952111	-0.104906	-0.0196078
14	+	77320884	77331597	ENSG00000100577.18	GSTZ1	7.55431	0.989895	-0.902935	-0.0177712
14	+	58427385	58551289	ENSG00000100578.14	KIAA0586	9.45675	0.838821	-0.0949327	-0.0145247
14	-	77335021	77377109	ENSG00000100580.7	TMED8	16.1721	0.823955	-0.0114711	-0.0679724
14	+	77376689	77391497	ENSG00000100583.4	SAMD15	1.56075	0.997557	-0.569478	-0.00372535
14	+	77457870	77469474	ENSG00000100591.7	AHSA1	76.3501	0.981669	-0.222019	0.00397485
14	+	59188646	59371405	ENSG00000100592.15	DAAM1	14.5614	0.90257	-0.281652	-0.129316
14	-	77474394	77498850	ENSG00000100593.17	ISM2	0.0447092	1	-0.73806	0
14	-	77505997	77616773	ENSG00000100596.6	SPTLC2	46.5682	0.988747	-0.13015	-0.0238426
14	+	92513774	92688994	ENSG00000100599.15	RIN3	28.4346	0.858322	-0.461174	0.0306457
14	-	92703807	92748702	ENSG00000100600.14	LGMN	58.4059	0.947233	-0.475632	-0.147099
14	-	77672404	77708020	ENSG00000100601.9	ALKBH1	7.47594	0.912583	-0.405692	-0.0593845
14	-	77717599	77761207	ENSG00000100603.13	SNW1	69.2762	0.929597	-0.180226	-0.0554636
14	-	92936914	93116320	ENSG00000100605.16	ITPK1	28.2156	0.976308	-0.0497585	-0.0138076
14	-	60144120	60169856	ENSG00000100612.13	DHRS7	29.5907	0.995597	0.0478901	-0.0168849
14	+	60245752	60299087	ENSG00000100614.17	PPM1A	57.1822	0.978853	-0.273844	-0.0183816
14	-	60709528	60724348	ENSG00000100625.8	SIX4	7.74024	0.922484	-0.0123067	-0.0788975
14	+	69259277	69357033	ENSG00000100626.16	GALNT16	8.4512	0.982356	-1.50495	-0.00876076
14	-	93934153	93976791	ENSG00000100628.11	ASB2	0.131378	1	-1.15038	0
14	-	80476983	80959517	ENSG00000100629.16	CEP128	2.5767	0.974082	-0.229671	-0.0174
14	-	69380123	69398627	ENSG00000100632.10	ERH	92.4656	0.993908	-0.403626	0.0021999
14	+	61695513	61748259	ENSG00000100644.16	HIF1A	645.501	0.89487	-0.443599	-0.0884398
14	+	69611596	69715142	ENSG00000100647.7	SUSD6	28.9721	0.980431	-0.18984	-0.0170025
14	+	69726900	69772005	ENSG00000100650.15	SRSF5	143.506	0.92567	-0.433081	-0.0238036
14	-	69775417	69797289	ENSG00000100652.4	SLC10A1	0.0111773	1	-0.325871	0
14	+	103333544	103345025	ENSG00000100664.10	EIF5	197.153	0.874332	-0.226251	-0.0301533
14	-	70044217	70189070	ENSG00000100678.18	SLC8A3	0.0375785	1	-0.677411	0
14	-	95086228	95158010	ENSG00000100697.14	DICER1	42.9965	0.705692	-0.144194	-0.13494
14	+	103715730	103733668	ENSG00000100711.13	ZFYVE21	41.8806	0.906212	-0.298001	-0.0489058
14	+	64388031	64463457	ENSG00000100714.15	MTHFD1	39.5089	0.918629	-0.245879	-0.161532
14	-	95709967	95714196	ENSG00000100721.10	TCL1A	0.10978	1	-1.07838	0
14	+	88562909	88627596	ENSG00000100722.18	ZC3H14	71.7949	0.914595	-0.316121	-0.227733
16	+	1493344	1510457	ENSG00000100726.14	TELO2	6.87808	0.442826	0.0178733	-0.205403
14	+	70907405	71115382	ENSG00000100731.15	PCNX1	47.0312	0.511264	0.0221033	0.0647954
14	+	96255824	96268967	ENSG00000100739.10	BDKRB1	1.85288	0.991198	-0.731493	-0.0408636
14	+	96363452	96387288	ENSG00000100744.14	GSKIP	17.3138	1	-0.158164	0
14	+	96797304	96931722	ENSG00000100749.7	VRK1	8.3184	0.98555	-0.209265	-0.0815878
14	+	90256495	90275429	ENSG00000100764.13	PSMC1	55.2841	0.970967	-0.19087	-0.0422792
14	+	73237497	73274640	ENSG00000100767.15	PAPLN	0.557326	0.672342	0.526051	-0.399683
14	-	90847862	91060636	ENSG00000100784.10	RPS6KA5	1.90116	0.925117	0.00328644	0.0273393
14	-	91457611	91510554	ENSG00000100796.17	PPP4R3A	30.7124	0.771671	-0.206312	-0.157652
14	-	22985908	23010166	ENSG00000100802.14	C14orf93	9.64533	0.93486	-0.376318	-0.27386
14	-	23016543	23035230	ENSG00000100804.18	PSMB5	72.082	0.973815	-0.00582591	-0.0501881
14	+	100238298	100282792	ENSG00000100811.11	YY1	119.843	0.994746	-0.15039	0.00108844
14	-	23058564	23095614	ENSG00000100813.14	ACIN1	112.564	0.794876	-0.203034	-0.0208277
14	-	20311368	20333312	ENSG00000100814.17	CCNB1IP1	22.8916	0.875721	-0.134983	-0.199362
14	-	91965991	92040896	ENSG00000100815.12	TRIP11	61.5436	0.904179	-0.182537	-0.115941
14	+	20455191	20457772	ENSG00000100823.11	APEX1	111.245	0.910851	-0.154337	0.00131683
14	+	23321289	23326185	ENSG00000100836.10	PABPN1	122.053	0.925681	-0.0575987	-0.0397531
14	-	23356402	23365752	ENSG00000100842.12	EFS	33.7228	0.821978	-1.09879	-0.0845766
14	+	32076114	32159728	ENSG00000100852.12	ARHGAP5	106.294	0.992087	-0.394044	-0.0161479
14	-	102341102	102362916	ENSG00000100865.14	CINP	17.6953	0.961997	-0.130726	-0.00276794
14	+	23630115	23645639	ENSG00000100867.14	DHRS2	0.00558865	1	-0.192809	0
14	+	34981957	35029567	ENSG00000100883.11	SRP54	64.5607	0.982897	-0.180488	-0.0363105
14	-	21385194	21456126	ENSG00000100888.12	CHD8	46.0294	0.604621	-0.442449	-0.0990904
14	+	24094053	24110598	ENSG00000100889.11	PCK2	64.4592	0.882752	-0.654394	-0.0633457
14	+	35121846	35277614	ENSG00000100890.15	KIAA0391	18.8718	0.989264	-0.149051	-0.0203785
14	+	24114195	24125242	ENSG00000100897.17	DCAF11	19.0273	0.890489	-0.052824	-0.04772
14	+	35278633	35317493	ENSG00000100902.10	PSMA6	60.3532	0.99614	-0.0678037	-0.027691
14	-	35401511	35404749	ENSG00000100906.10	NFKBIA	21.2239	0.973442	0.0767023	-0.042852
14	-	24138959	24141588	ENSG00000100908.13	EMC9	3.28308	0.837962	-0.54834	-0.34512
14	-	24143362	24147570	ENSG00000100911.14	PSME2	21.8792	0.943634	-0.0591873	0.0104479
14	+	35826318	35932325	ENSG00000100916.13	BRMS1L	14.5806	0.852017	-0.26616	0.023691
14	+	24171853	24180257	ENSG00000100918.12	REC8	0.0969173	0.133673	0.339626	0.392811
14	-	24189143	24195687	ENSG00000100926.14	TM9SF1	59.7847	0.77202	-0.149454	0.00286208
14	-	39031919	39109646	ENSG00000100934.14	SEC23A	176.344	0.939698	-0.289183	-0.0139153
14	+	24232422	24239242	ENSG00000100938.17	GMPR2	37.4928	0.918873	-0.216204	-0.176803
14	+	39175183	39183218	ENSG00000100941.8	PNN	84.7955	0.927688	-0.157636	-0.0680277
14	-	24265538	24271739	ENSG00000100949.14	RABGGTA	3.09905	0.394492	0.0984486	0.0793312
14	+	24365673	24379604	ENSG00000100968.13	NFATC4	143.503	0.847584	-0.81941	-0.0523425
20	-	45898621	45912155	ENSG00000100979.14	PLTP	34.4551	0.859154	-0.424629	-0.146986
20	+	45934628	45948023	ENSG00000100982.11	PCIF1	17.1834	0.582799	-0.158699	-0.0933859
20	-	34928430	34955817	ENSG00000100983.9	GSS	23.7294	0.72668	-0.146473	-0.209398
20	-	25070885	25082365	ENSG00000100987.14	VSX1	0.0447092	1	-0.73806	0
20	-	35002404	35092871	ENSG00000100991.11	TRPC4AP	57.3335	0.638788	-0.0147315	-0.116264
20	+	25248069	25298014	ENSG00000100994.11	PYGB	72.2096	0.834045	-0.144635	-0.279932
20	-	25294743	25390983	ENSG00000100997.18	ABHD12	25.9298	0.884367	0.00348733	-0.0493779
20	+	35172073	35216240	ENSG00000101000.5	PROCR	6.14612	0.98333	0.484167	-0.0607863
20	+	25407727	25452628	ENSG00000101003.9	GINS1	2.54507	0.626785	-0.214168	0.162366
20	-	25452705	25585517	ENSG00000101004.14	NINL	3.00989	0.192202	-1.02183	-0.798222
20	+	46118272	46129863	ENSG00000101017.13	CD40	4.25629	0.877365	-0.103639	-0.149894
20	-	35302566	35412141	ENSG00000101019.21	UQCC1	34.8956	0.923965	-0.199476	0.0232877
20	-	47209214	47356889	ENSG00000101040.19	ZMYND8	23.4496	0.818675	0.150552	-0.0716084
20	+	43558968	43588237	ENSG00000101049.14	SGK2	0.710514	0.821711	-1.1453	0.0843489
20	+	43590931	43647296	ENSG00000101052.12	IFT52	40.5308	0.899486	-0.33064	-0.131912
20	+	43667019	43716496	ENSG00000101057.15	MYBL2	7.18367	0.921432	-1.78733	-0.0802827
20	+	44355700	44434596	ENSG00000101076.16	HNF4A	0.0615188	1	-0.289156	0
20	-	36651766	36746078	ENSG00000101079.20	NDRG3	34.0421	0.965007	-0.185553	-0.0296153
20	-	36612318	36646216	ENSG00000101082.13	SLA2	0.0223563	1	0.261205	0
20	+	36605734	36612557	ENSG00000101084.16	C20orf24	31.8573	0.895321	-0.112581	-0.0462485
20	-	51386957	51562831	ENSG00000101096.19	NFATC2	2.03767	0.142037	-1.61212	0.822372
20	-	44751808	44810338	ENSG00000101098.12	RIMS4	0.558952	1	-1.71485	0
20	+	44910062	44959035	ENSG00000101104.12	PABPC1L	9.5723	0.871695	0.0681101	-0.144087
20	+	44966474	45079959	ENSG00000101109.11	STK4	26.2865	0.846836	0.0909068	-0.121743
20	-	51782331	51802520	ENSG00000101115.12	SALL4	0.577447	0.997892	-0.522897	0.000907376
20	-	50888919	50931240	ENSG00000101126.15	ADNP	84.1058	0.876518	-0.0991207	0.0116318
20	+	54207847	54228052	ENSG00000101132.9	PFDN4	9.66094	0.976148	-0.647731	0.000898409
20	+	54475597	54651171	ENSG00000101134.11	DOK5	2.54915	0.996783	-1.26485	-0.0576669
20	+	56392371	56406369	ENSG00000101138.11	CSTF1	11.9628	0.921804	-0.124486	-0.00951259
20	+	57351010	57379211	ENSG00000101146.12	RAE1	29.3945	0.967425	-0.251909	-0.0489331
20	+	63865228	63891545	ENSG00000101150.17	TPD52L2	132.845	0.952385	0.00319699	-0.0363993
20	+	63895182	63936031	ENSG00000101152.10	DNAJC5	38.4162	0.703968	-0.0751955	-0.0503249
20	+	58981208	58995133	ENSG00000101158.13	NELFCD	22.4943	0.70872	-0.209487	-0.186442
20	-	58995185	59007247	ENSG00000101160.13	CTSZ	291.012	0.976158	-0.390604	-0.0359388
20	+	63981135	64033100	ENSG00000101161.7	PRPF6	77.2374	0.892157	-0.160366	-0.0702112
20	+	59019254	59026654	ENSG00000101162.3	TUBB1	0.111866	1	-0.111391	0
20	-	59033145	59042909	ENSG00000101166.15	PRELID3B	59.1926	0.959685	-0.292959	-0.0639688
20	-	62214970	62220267	ENSG00000101180.15	HRH3	0.016766	1	-0.427583	0
20	+	62183029	62203568	ENSG00000101181.17	MTG2	9.8829	0.778522	0.174191	0.0231606
20	-	62136735	62143440	ENSG00000101182.14	PSMA7	113.576	0.970779	-0.128414	-0.0188985
20	+	62642445	62685785	ENSG00000101187.15	SLCO4A1	0.107862	0.983179	-1.07137	-0.0208873
20	+	62708837	62762771	ENSG00000101188.4	NTSR1	0.556274	1	-1.75303	0
20	+	62796453	62801738	ENSG00000101189.6	MRGBP	24.3313	0.770279	-0.354629	-0.186123
20	-	62841115	62861763	ENSG00000101190.12	TCFL5	6.00025	0.362849	-0.316898	-0.283167
20	-	62877738	62937952	ENSG00000101191.16	DIDO1	56.6812	0.770391	-0.144323	-0.125694
20	+	62938119	62948475	ENSG00000101193.7	GID8	46.694	0.889047	-0.126131	-0.111291
20	+	62952647	62969585	ENSG00000101194.17	SLC17A9	3.09548	0.584412	-0.121407	-0.181406
20	-	63240784	63272694	ENSG00000101198.14	NKAIN4	0.0111773	1	-0.325871	0
20	+	63272785	63289793	ENSG00000101199.12	ARFGAP1	46.1274	0.862244	-0.517108	-0.0906259
20	-	3082556	3084724	ENSG00000101200.5	AVP	0.0286867	1	-0.587562	0
20	+	63293186	63334851	ENSG00000101203.16	COL20A1	0.0111976	1	-0.326287	0
20	-	63488013	63499315	ENSG00000101210.10	EEF1A2	0.455238	0.905083	-0.515286	0.0290947
20	-	63528001	63537370	ENSG00000101213.6	PTK6	0.207067	1	0.057031	0
20	-	63587602	63627041	ENSG00000101216.10	GMEB2	15.0048	0.772626	-0.131297	-0.117927
20	-	3753508	3768387	ENSG00000101220.17	C20orf27	10.4163	0.609097	0.341599	0.107302
20	+	3786772	3806121	ENSG00000101224.17	CDC25B	38.8813	0.604293	-0.243662	-0.223249
20	+	13221771	13300651	ENSG00000101230.5	ISM1	1.16888	0.991246	-0.909483	-0.0202699
20	-	3927309	4015582	ENSG00000101236.16	RNF24	35.4274	0.53038	0.0725588	0.203983
20	-	63698642	63708025	ENSG00000101246.19	ARFRP1	17.5763	0.926166	0.037443	-0.0629268
20	+	13784950	13821582	ENSG00000101247.17	NDUFAF5	1.76753	0.668472	-2.24982	-1.83153
20	+	362835	397559	ENSG00000101255.10	TRIB3	92.016	0.977134	-0.861385	-0.00402518
20	-	4780023	4823645	ENSG00000101265.15	RASSF2	10.6122	0.950525	-3.02621	0.0218127
20	-	473591	543821	ENSG00000101266.17	CSNK2A1	110.404	0.97493	-0.106969	-0.041212
20	-	869899	916317	ENSG00000101280.7	ANGPT4	0.0783803	1	-0.282073	0
20	-	958452	1002264	ENSG00000101282.8	RSPO4	4.03388	0.924196	-1.90923	0.0239009
20	+	5126786	5197887	ENSG00000101290.13	CDS2	41.529	0.918408	-0.207512	-0.0288442
20	-	5302040	5314369	ENSG00000101292.7	PROKR2	0.0223546	1	-0.509936	0
20	+	31514428	31577923	ENSG00000101294.16	HM13	92.1844	0.944849	0.124827	-0.0143426
20	+	1266316	1309328	ENSG00000101298.13	SNPH	7.81482	0.781631	-0.0618059	-0.025757
20	+	31819308	31834689	ENSG00000101306.10	MYLK2	0.0335319	1	-0.638808	0
20	-	1563521	1620061	ENSG00000101307.15	SIRPB1	0.0665497	0.955434	0.0897626	0.0195988
20	+	18507493	18561415	ENSG00000101310.14	SEC23B	29.2726	0.847749	-0.0490653	-0.00793861
20	-	6074845	6123544	ENSG00000101311.15	FERMT1	0.417235	0.985831	-0.008021	-0.329137
20	+	9068763	9481242	ENSG00000101333.16	PLCB4	19.9175	0.649507	-0.863819	-0.146458
20	+	36541484	36551447	ENSG00000101335.9	MYL9	334.141	0.976102	-0.698539	-0.0178647
20	+	32052188	32101856	ENSG00000101336.12	HCK	0.266723	0.994287	-1.44205	0.00246353
20	+	32109506	32167258	ENSG00000101337.15	TM9SF4	104.605	0.822873	-0.190836	-0.0600106
20	+	36876121	36894235	ENSG00000101342.9	TLDC2	0.180555	1	0.00183907	0
20	-	20034368	20056046	ENSG00000101343.14	CRNKL1	35.5979	0.91501	-0.254331	-0.0879221
20	+	32207880	32238667	ENSG00000101346.12	POFUT1	99.2986	0.96761	-0.0985863	-0.0100167
20	-	36890229	36951843	ENSG00000101347.8	SAMHD1	43.1666	0.949623	-0.334818	-0.12919
20	+	32277664	32335011	ENSG00000101350.7	KIF3B	70.6344	0.932052	-0.166599	-0.0320866
20	-	37101226	37179588	ENSG00000101353.14	MROH8	1.44058	0.692759	-0.710723	0.0231902
20	+	2652145	2658393	ENSG00000101361.15	NOP56	28.373	0.709234	-0.118346	-0.246346
20	+	37289638	37317260	ENSG00000101363.12	MANBAL	35.9775	0.962847	0.00820836	-0.0599495
20	-	2658395	2664219	ENSG00000101365.20	IDH3B	28.312	0.751636	-0.092462	-0.0864147
20	+	32819893	32850405	ENSG00000101367.8	MAPRE1	112.871	0.969117	-0.210998	-0.0164541
20	-	10637684	10674107	ENSG00000101384.11	JAG1	27.0301	0.728479	-0.580382	-0.220469
20	-	33358839	33401561	ENSG00000101391.20	CDK5RAP1	7.5057	0.722516	-0.0769424	-0.0071724
20	-	33407955	33443892	ENSG00000101400.5	SNTA1	10.2304	0.762102	-0.370869	-0.13932
20	+	3071620	3072517	ENSG00000101405.3	OXT	0.138973	1	-1.17311	0
20	-	37983007	38033468	ENSG00000101407.12	TTI1	15.0815	0.82361	-0.114916	-0.146012
20	-	33675683	33686404	ENSG00000101412.12	E2F1	4.43941	0.693765	-0.766919	-0.141093
20	+	38033546	38127780	ENSG00000101413.11	RPRD1B	30.2577	0.962336	-0.0472544	0.00709662
20	-	33702754	33720319	ENSG00000101417.11	PXMP4	11.5061	0.986904	-0.150211	-0.0161592
20	+	33811304	33854366	ENSG00000101421.3	CHMP4B	91.6019	0.988225	-0.0589526	-0.0102682
20	-	23626706	23638473	ENSG00000101439.8	CST3	198.109	0.990955	-0.127241	-0.00192982
20	+	34194569	34269344	ENSG00000101440.9	ASIP	0.0558865	1	-0.319826	-0.00593137
20	+	38748442	38772520	ENSG00000101442.9	ACTR5	2.57296	0.480574	-1.59139	-1.41151
20	-	34280268	34311802	ENSG00000101444.12	AHCY	67.9038	0.781697	0.0243922	0.0409898
20	+	38805705	38923024	ENSG00000101445.9	PPP1R16B	0.141913	1	-1.18159	0
20	+	38926312	38953106	ENSG00000101447.13	FAM83D	3.84404	0.946121	-0.219968	-0.0163479
20	-	45540626	45547752	ENSG00000101448.13	EPPIN	0.131285	1	0.204457	0
20	+	38962299	39039723	ENSG00000101452.14	DHX35	5.19228	0.542212	-1.00729	-0.939365
20	+	45791937	45811427	ENSG00000101457.12	DNTTIP1	27.3289	0.913433	-0.310859	-0.0589367
20	+	34546854	34560345	ENSG00000101460.12	MAP1LC3A	11.584	0.88954	-0.563638	-0.0470563
20	+	24469199	24666616	ENSG00000101463.5	SYNDIG1	2.03718	0.562531	-2.31116	0.244771
20	-	34560542	34698790	ENSG00000101464.10	PIGU	11.8259	0.988248	0.0374917	-0.0218912
20	-	45823214	45833745	ENSG00000101470.9	TNNC2	0.625929	1	-0.58614	-0.188187
20	-	45841721	45857406	ENSG00000101473.16	ACOT8	6.56069	0.804039	-0.0798406	-0.0295894
20	-	24962925	24992979	ENSG00000101474.11	APMAP	133.026	0.931185	-0.165898	-0.0671816
18	-	37243047	37566037	ENSG00000101489.19	CELF4	0.504307	1	-1.09006	0
18	-	76358190	76495190	ENSG00000101493.10	ZNF516	49.249	0.945156	-0.326334	-0.204122
18	+	61333582	61555773	ENSG00000101542.9	CDH20	0.025471	1	0.502278	-0.0493074
18	+	80109031	80147523	ENSG00000101544.8	ADNP2	20.7702	0.862693	-0.0799768	0.0432795
18	+	80034358	80046397	ENSG00000101546.12	RBFA	8.26917	0.862955	0.00948326	-0.117657
18	+	158383	214629	ENSG00000101557.14	USP14	60.1523	0.9737	0.0275161	-0.0174758
18	+	9914002	9960021	ENSG00000101558.13	VAPA	74.4279	0.984393	-0.0902593	-0.0305
18	-	2537525	2571509	ENSG00000101574.14	METTL4	11.361	0.898619	-0.216197	-0.0446467
18	-	2916994	3013315	ENSG00000101577.9	LPIN2	73.0723	0.876466	-0.3762	-0.184468
18	+	2655738	2805017	ENSG00000101596.14	SMCHD1	47.1516	0.800317	-0.19036	-0.149102
18	-	3066807	3220108	ENSG00000101605.12	MYOM1	1.39868	0.87614	-0.662066	0.02349
18	+	3247481	3256236	ENSG00000101608.12	MYL12A	489.504	0.996927	-0.333046	-0.0621871
18	-	12661833	12702777	ENSG00000101624.10	CEP76	4.71185	0.871536	-0.192979	-0.034886
18	-	46667821	46759257	ENSG00000101638.13	ST8SIA5	0.358265	1	-0.351315	0
18	+	12991362	13125052	ENSG00000101639.18	CEP192	14.2817	0.734702	-0.874058	-0.161333
18	+	13726660	13764558	ENSG00000101654.17	RNMT	46.7481	0.94419	-0.19709	-0.117755
18	-	48919853	48950711	ENSG00000101665.8	SMAD7	8.26474	1	-0.389443	0
18	+	49560699	49599182	ENSG00000101670.11	LIPG	0.387105	1	0.0773584	0
18	+	32018372	32073213	ENSG00000101695.8	RNF125	0.236486	1	0.462035	0
18	+	9136228	9285985	ENSG00000101745.16	ANKRD12	4.60933	0.100009	0.712408	0.855488
18	+	54269404	54321266	ENSG00000101751.10	POLI	18.6192	0.669036	-0.216551	-0.0298633
18	+	21704957	21870957	ENSG00000101752.11	MIB1	66.2624	0.920393	-0.33601	-0.0126355
18	+	22798261	23026488	ENSG00000101773.17	RBBP8	19.349	0.854653	-0.150156	-0.0124628
18	+	23452823	23486603	ENSG00000101782.14	RIOK3	47.2836	0.859444	-0.442504	-0.186582
X	+	100820359	100840932	ENSG00000101811.13	CSTF2	7.4148	0.656936	-0.0700844	-0.020062
X	+	104039949	104042454	ENSG00000101812.12	H2BFM	0.888595	1	-1.02455	0
X	-	3308565	3346641	ENSG00000101825.7	MXRA5	1444.17	0.946914	-2.43421	-0.0246074
X	+	108044970	108079184	ENSG00000101842.13	VSIG1	0.0167941	1	0.371869	0
X	-	108084207	108091618	ENSG00000101843.18	PSMD10	40.926	0.94856	-0.20551	-0.0281381
X	+	108091668	108154671	ENSG00000101844.17	ATG4A	7.50766	0.797682	-0.320026	-0.143977
X	+	9463295	9719743	ENSG00000101849.15	TBL1X	63.9311	0.944863	-0.454634	-0.0987102
X	+	119236245	119244466	ENSG00000101856.9	PGRMC1	316.475	0.987604	-0.50918	-0.00440743
X	+	24693919	24996986	ENSG00000101868.10	POLA1	13.9219	0.916523	-0.263709	-0.0680115
X	-	10445310	10833654	ENSG00000101871.14	MID1	40.8145	0.984506	-0.549686	-0.0241755
X	-	119920672	119943772	ENSG00000101882.9	NKAP	17.6633	0.977122	-0.167573	-0.0332725
X	+	109535781	109544690	ENSG00000101888.11	NXT2	7.14365	0.988584	-0.0897739	-0.0275545
X	+	120362085	120383249	ENSG00000101892.11	ATP1B4	0.0621491	1	-0.2847	0
X	+	111665811	111760649	ENSG00000101901.11	ALG13	7.36828	0.44601	-0.169274	-0.371625
X	+	12791355	12824222	ENSG00000101911.12	PRPS2	13.7059	0.975899	0.0749822	-0.0212894
X	+	12906620	12923169	ENSG00000101916.11	TLR8	0.0558865	1	-0.818796	0
X	-	134887626	134915267	ENSG00000101928.12	MOSPD1	11.9266	0.831572	-0.152435	-0.0500825
X	-	110194186	110440233	ENSG00000101935.9	AMMECR1	14.8053	0.982123	0.025601	-0.0726711
X	-	110673856	110795819	ENSG00000101938.14	CHRDL1	0.050371	1	1.17253	-0.0569465
X	+	48590042	48608867	ENSG00000101940.17	WDR13	22.719	0.640027	0.116126	-0.0160985
X	+	48695554	48709012	ENSG00000101945.16	SUV39H1	3.56237	0.908522	-0.0272015	-0.0900119
X	-	38149336	38220924	ENSG00000101955.14	SRPX	180.364	0.963191	-0.301637	-0.0193708
X	+	14529298	14731812	ENSG00000101958.13	GLRA2	0.0670989	1	-0.887048	0
X	+	123859724	123913979	ENSG00000101966.12	XIAP	36.3786	0.945283	-0.0546729	-0.00847771
X	+	123960212	124422664	ENSG00000101972.18	STAG2	93.4252	0.896142	-0.24775	-0.0872487
X	-	139726346	139945276	ENSG00000101974.14	ATP11C	30.4758	0.925724	0.000178036	-0.0746271
X	-	139581770	139708227	ENSG00000101977.19	MCF2	0.0111773	1	-0.325871	0
X	+	153724868	153744762	ENSG00000101986.11	ABCD1	10.5043	0.70206	-0.256199	-0.160556
X	+	49235467	49250526	ENSG00000101997.12	CCDC22	6.77339	0.577917	-0.199233	-0.239441
X	-	49187804	49200259	ENSG00000102003.10	SYP	0.61666	1	-0.0688311	0
X	+	49171926	49175239	ENSG00000102007.10	PLP2	70.648	0.973235	-0.210258	-0.0277044
X	+	115561174	115650861	ENSG00000102024.17	PLS3	152.89	0.952364	-0.0499882	-0.0557863
X	-	153929242	153935223	ENSG00000102030.15	NAA10	16.5274	0.930895	-0.0852653	-0.2374
X	-	153935263	153944691	ENSG00000102032.12	RENBP	2.34823	0.828681	-1.21905	-0.208375
X	-	130064874	130110716	ENSG00000102034.16	ELF4	37.6641	0.862474	-0.172868	-0.10343
X	-	129446501	129523500	ENSG00000102038.15	SMARCA1	95.209	0.706977	-0.390605	0.0608725
X	-	15235288	15270467	ENSG00000102048.15	ASB9	0.100828	0.88721	-0.129819	-0.05378
X	+	65366638	65507887	ENSG00000102053.12	ZC3H12B	0.785865	0.371858	0.0549354	0.422419
X	-	16839283	16870414	ENSG00000102054.17	RBBP7	78.0143	0.986229	-0.0869475	-0.0167221
X	-	48961378	48971569	ENSG00000102057.9	KCND1	2.3858	0.979131	-0.275197	0.00511653
X	+	130339888	130373361	ENSG00000102078.15	SLC25A14	3.44375	0.742972	-2.53829	-1.87678
X	+	147911951	147951125	ENSG00000102081.13	FMR1	27.9428	0.8125	-0.151555	-0.066507
X	-	48913182	48919024	ENSG00000102096.9	PIM2	2.42111	0.935353	-0.0797622	-0.121308
X	-	18239314	18354727	ENSG00000102098.17	SCML2	2.84567	0.86778	-0.351789	-0.00987031
X	-	48903180	48911958	ENSG00000102100.15	SLC35A2	22.8684	0.979426	-0.165231	-0.00290085
X	+	48897912	48903143	ENSG00000102103.15	PQBP1	22.257	0.940779	-0.36754	-0.130386
X	-	48831094	48835633	ENSG00000102109.8	PCSK1N	0.737702	1	-1.24396	0
X	+	154379197	154381523	ENSG00000102119.10	EMD	27.6124	0.964673	-0.112819	-0.0177694
X	+	154411518	154421726	ENSG00000102125.15	TAZ	6.0235	0.608958	0.0221253	-0.00778972
X	+	102937272	102938300	ENSG00000102128.8	RAB40AL	0.0489815	1	-0.770716	0
X	+	78065188	78129296	ENSG00000102144.13	PGK1	303.894	0.916092	-0.329355	-0.00540597
X	-	77826364	77895593	ENSG00000102158.19	MAGT1	92.1228	0.978679	-0.248837	-0.00214925
X	+	21940573	21994835	ENSG00000102172.15	SMS	46.9947	0.944834	-0.263851	-0.00527478
X	+	22032441	22251310	ENSG00000102174.8	PHEX	0.228307	0.120501	-0.146655	0.885456
X	-	154483717	154486670	ENSG00000102178.12	UBL4A	26.6419	0.84178	-0.0902316	-0.0133537
X	-	150766337	150898816	ENSG00000102181.20	CD99L2	132.244	0.939012	-0.299034	-0.0354433
12	-	92770637	92929331	ENSG00000102189.16	EEA1	72.0661	0.84705	-0.22688	-0.062278
X	+	46836940	46882358	ENSG00000102218.5	RP2	27.0881	0.995494	-0.180811	-0.0104905
X	+	46912276	47061242	ENSG00000102221.13	JADE3	10.27	0.964644	-0.141339	-0.037483
