chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
6	-	119177209	119349761	ENSG00000111885.6	MAN1A1	58.5094	0.495326	-0.138768	0.0722273
6	-	122443354	122471822	ENSG00000111897.6	SERINC1	100.243	0.849382	-0.240271	-0.134563
6	-	125219962	125302078	ENSG00000111906.17	HDDC2	27.3396	0.628925	-0.117696	0.0932868
6	+	125119049	125264407	ENSG00000111907.20	TPD52L1	0.128309	1	-0.191291	0
6	+	125956781	125980244	ENSG00000111911.6	HINT3	27.0211	0.874765	-0.171211	-0.0625794
6	+	125781161	125932030	ENSG00000111912.19	NCOA7	106.494	0.909663	-0.500777	-0.124013
6	-	24804282	24936052	ENSG00000111913.16	FAM65B	27.8381	0.755259	-0.19827	-0.0698982
6	+	148272304	148552050	ENSG00000111961.17	SASH1	2.28678	0.567288	-0.457873	0.124022
6	+	148747328	149076990	ENSG00000111962.7	UST	9.04901	0.560377	-0.97014	0.113316
6	+	149964007	149973710	ENSG00000111981.4	ULBP1	0.762728	1	-0.638283	0
6	-	152970519	152983579	ENSG00000112029.9	FBXO5	36.7392	0.978772	-0.310843	-0.0370338
6	-	152987362	153002685	ENSG00000112031.15	MTRF1L	22.6331	0.69451	-1.67361	-1.30322
6	+	35342558	35428191	ENSG00000112033.13	PPARD	15.6684	0.553591	-0.0605515	-0.0458361
6	+	154010496	154246867	ENSG00000112038.17	OPRM1	0.114166	1	-0.346461	0
6	+	35452361	35467103	ENSG00000112039.3	FANCE	3.88393	0.493981	0.00354092	-0.173386
6	+	36027677	36111236	ENSG00000112062.10	MAPK14	69.9813	0.886967	-0.179703	-0.0474505
6	+	36442767	36491143	ENSG00000112078.13	KCTD20	152.774	0.947673	-0.222713	-0.113157
6	-	36493892	36547470	ENSG00000112079.8	STK38	6.40757	0.171774	-2.80737	-1.25953
6	+	36594353	36605600	ENSG00000112081.16	SRSF3	254.21	0.995887	-0.38267	-0.00181285
6	-	159669057	159762529	ENSG00000112096.16	SOD2	24.077	0.965214	-0.0522384	-0.0134791
6	+	159789812	159798436	ENSG00000112110.9	MRPL18	40.6906	0.775616	-0.398747	-0.0849713
6	-	52236681	52244537	ENSG00000112116.9	IL17F	0.0570264	1	-0.826246	0
6	-	52264009	52284881	ENSG00000112118.17	MCM3	209.422	0.776581	-0.339956	-0.0322566
6	+	37353972	37394738	ENSG00000112130.16	RNF8	12.3655	0.932341	-0.222477	-0.0572673
6	+	12716805	13290484	ENSG00000112137.17	PHACTR1	138.029	0.927511	-0.914384	-0.704423
6	-	37630679	37699306	ENSG00000112139.14	MDGA1	1.10181	0.155685	-1.15354	-1.07512
6	-	53001279	53061802	ENSG00000112144.15	ICK	3.67385	0.357152	0.466552	0.229533
6	+	53051991	53100873	ENSG00000112146.16	FBXO9	21.87	0.882008	0.141573	0.00812738
6	+	14117256	14136918	ENSG00000112149.9	CD83	41.8075	0.232896	-0.206161	0.20626
6	-	89642499	89819723	ENSG00000112159.11	MDN1	10.4138	0.111734	-0.487528	-0.647964
6	+	39048798	39087743	ENSG00000112164.5	GLP1R	0.0142827	1	-0.385297	0
6	-	39104064	39115189	ENSG00000112167.9	SAYSD1	5.44311	0.976243	-0.0554445	-0.0239766
6	-	89926529	90296908	ENSG00000112182.14	BACH2	0.242585	1	-0.120384	0
6	+	17393216	17557792	ENSG00000112186.11	CAP2	0.0142566	1	0.428971	0
6	-	41190277	41201194	ENSG00000112195.8	TREML2	15.5247	0.857124	-0.460067	-0.05017
6	+	57086844	57170307	ENSG00000112200.16	ZNF451	53.5658	0.948876	-0.0658415	-0.0799066
6	+	57172326	57189833	ENSG00000112208.11	BAG2	40.8297	0.986482	-0.349022	-0.0190138
6	-	57186992	57222314	ENSG00000112210.11	RAB23	1.93778	0.248985	0.0982775	0.424328
6	-	96794126	96837463	ENSG00000112218.8	GPR63	8.80245	0.971222	-0.352284	-0.0219561
6	-	61679960	62286227	ENSG00000112232.8	KHDRBS2	0.181682	0.99769	-1.28258	-0.000273319
6	-	98868538	98948006	ENSG00000112234.8	FBXL4	13.586	0.804129	0.072307	-0.118679
6	-	99542380	99568973	ENSG00000112237.12	CCNC	85.2845	0.913285	-0.240168	-0.0645782
6	+	20401906	20493715	ENSG00000112242.14	E2F3	29.0651	0.870688	-0.176357	-0.0850057
6	+	63521761	63583587	ENSG00000112245.9	PTP4A1	185.031	0.956678	-0.199999	-0.046444
6	-	100508194	100881372	ENSG00000112249.13	ASCC3	69.5495	0.686273	-0.248151	-0.160898
6	+	22569493	22571666	ENSG00000112273.6	HDGFL1	0.0356415	1	-0.65936	0
6	-	105096822	105137174	ENSG00000112276.13	BVES	0.18835	1	0.193125	0
6	-	70215061	70303083	ENSG00000112280.15	COL9A1	0.0071283	1	-0.233714	0
6	-	131573966	131628229	ENSG00000112282.17	MED23	21.646	0.470398	-0.331254	-0.372181
6	-	110099819	110180004	ENSG00000112290.12	WASF1	13.0062	0.893087	-1.09644	-0.117559
6	-	24424565	24495205	ENSG00000112293.14	GPLD1	1.21045	0.764564	-0.181527	-0.159024
6	+	24494852	24537207	ENSG00000112294.12	ALDH5A1	46.4475	0.969616	-0.33824	-0.0710991
6	+	106360808	106571978	ENSG00000112297.14	AIM1	179.618	0.860357	-0.48576	-0.344689
6	-	132681590	132714049	ENSG00000112299.7	VNN1	0.236686	1	-0.141895	0
6	-	132743870	132763459	ENSG00000112303.13	VNN2	8.31978	0.858345	-0.0711289	-0.254545
6	+	24667035	24705065	ENSG00000112304.10	ACOT13	34.3954	0.9931	-0.277831	-0.0114674
6	+	70667776	70862015	ENSG00000112305.14	SMAP1	41.6359	0.921402	-0.131204	-0.00875513
6	-	24704861	24720836	ENSG00000112308.12	C6orf62	184.379	0.843668	0.0764536	-0.0113179
6	-	70856679	70957038	ENSG00000112309.10	B3GAT2	0.623838	1	-1.80198	-2.00432
6	+	24774931	24786099	ENSG00000112312.9	GMNN	45.429	0.888174	-0.39659	-0.128266
6	+	133240598	133532120	ENSG00000112319.17	EYA4	0.278003	1	-1.4594	-0.00190592
6	+	107489958	107660167	ENSG00000112320.11	SOBP	1.30448	1	-0.920307	0
6	+	108166058	108188809	ENSG00000112333.11	NR2E1	0.0685767	1	-0.895294	0
6	-	108211222	108261260	ENSG00000112335.14	SNX3	148.364	0.996704	-0.208311	-0.00593669
6	-	134960378	135103056	ENSG00000112339.14	HBS1L	80.9593	0.893126	-0.126572	-0.0714946
6	+	25962802	25991226	ENSG00000112343.10	TRIM38	41.9358	0.574737	-0.342982	-0.461307
6	+	136822564	136913937	ENSG00000112357.12	PEX7	9.69364	0.978979	-0.295345	-0.0665495
6	-	109462594	109483237	ENSG00000112365.4	ZBTB24	26.3292	0.772559	-0.356384	-0.37583
6	+	109691312	109825428	ENSG00000112367.10	FIG4	23.6331	0.837431	-0.231176	-0.119974
6	-	138088505	138107511	ENSG00000112378.11	PERP	5.60225	0.994832	-0.531666	-0.00550001
6	+	138161921	138344663	ENSG00000112379.8	ARFGEF3	0.634606	1	-0.186248	0
6	+	111087503	111231194	ENSG00000112394.16	SLC16A10	10.2045	0.993099	-0.734521	-0.0129464
6	+	139135112	139180802	ENSG00000112406.4	HECA	8.30503	0.981467	-0.249258	-0.0561676
6	+	142301854	142446266	ENSG00000112414.14	ADGRG6	0.0285132	1	-0.58561	0
6	+	143536845	143831185	ENSG00000112419.14	PHACTR2	1.80743	0.918046	-0.394912	0.0292127
6	-	145501583	145736024	ENSG00000112425.13	EPM2A	3.43607	0.52138	0.125209	0.0936323
6	+	33200445	33204439	ENSG00000112473.17	SLC39A7	52.2122	0.632226	-0.209706	-0.0425355
6	+	167111807	167139696	ENSG00000112486.15	CCR6	10.5982	0.514872	-0.125576	-0.257177
6	-	160171061	160277638	ENSG00000112499.12	SLC22A2	0.0071283	1	-0.233714	0
6	+	33410399	33416453	ENSG00000112511.17	PHF1	12.8061	0.400765	-0.387622	-0.195292
6	-	33416442	33418317	ENSG00000112514.15	CUTA	105.81	0.981623	-0.153345	-0.00944641
6	+	162727132	163315492	ENSG00000112530.11	PACRG	0.0394816	1	-0.694444	0
6	+	163414000	163578596	ENSG00000112531.16	QKI	41.8468	0.937995	-0.483044	-0.011099
6	-	165327287	165986603	ENSG00000112541.13	PDE10A	0.0498981	1	-0.777413	0
6	-	41683978	41736259	ENSG00000112561.17	TFEB	101.94	0.830888	-0.120357	-1.45751e-05
6	-	41934933	42050357	ENSG00000112576.12	CCND3	130.815	0.989581	-0.621732	0.00450338
6	+	41921188	41933046	ENSG00000112578.9	BYSL	34.3324	0.966137	-0.421169	-0.0212014
6	+	170290703	170407065	ENSG00000112584.13	FAM120B	39.6684	0.729724	-0.368705	-0.350402
6	+	170554302	170572870	ENSG00000112592.13	TBP	20.6862	0.87788	-0.213144	-0.21979
6	-	42184401	42194916	ENSG00000112599.8	GUCA1B	0.539342	0.911592	-0.317204	0.00156814
6	-	42696600	42722574	ENSG00000112619.7	PRPH2	0.0784112	1	-0.946507	0
6	+	42746958	42868560	ENSG00000112624.12	GLTSCR1L	16.9152	0.51263	0.193023	-0.0257091
6	+	42984499	43012342	ENSG00000112640.14	PPP2R5D	48.1109	0.790776	-0.246128	-0.104781
6	-	43054029	43059806	ENSG00000112651.11	MRPL2	30.9109	0.919098	-0.360073	-0.0415174
6	+	43076268	43161719	ENSG00000112655.15	PTK7	2.27668	0.750821	-0.509635	-0.0876337
6	+	43171299	43181507	ENSG00000112658.7	SRF	65.0531	0.586657	-0.167552	-0.0802884
6	+	43182175	43224587	ENSG00000112659.13	CUL9	2.05425	0.0704716	-1.00926	-0.702804
6	-	43225629	43229484	ENSG00000112667.12	DNPH1	56.1403	0.983861	-0.547687	-0.0292935
6	+	291630	351355	ENSG00000112679.14	DUSP22	172.641	0.944276	-0.190579	-0.0747428
6	-	485133	693111	ENSG00000112685.13	EXOC2	27.4642	0.601927	-0.180941	0.0117027
6	-	75237675	75250323	ENSG00000112695.11	COX7A2	141.473	0.985026	-0.399094	-0.00888311
6	-	75252924	75284968	ENSG00000112697.15	TMEM30A	162.632	0.940554	-0.0726664	-0.0400484
6	-	1623806	2245692	ENSG00000112699.10	GMDS	47.8743	0.931446	-0.26614	0.0141206
6	+	75601509	75718278	ENSG00000112701.17	SENP6	57.5846	0.681897	-0.117595	-0.0674841
6	-	75921115	76072678	ENSG00000112706.11	IMPG1	0.0071283	1	0.353359	0
6	+	43770184	43786487	ENSG00000112715.20	VEGFA	163.811	0.992088	-0.992615	0.00341551
6	+	4021267	4064983	ENSG00000112739.16	PRPF4B	75.8158	0.836103	-1.73646	-0.123876
6	+	80003887	80042527	ENSG00000112742.9	TTK	36.6861	0.798605	-0.432191	-0.314826
6	+	44219505	44234151	ENSG00000112759.16	SLC29A1	58.2714	0.774806	-0.226991	-0.175455
6	+	112054072	112070969	ENSG00000112761.19	WISP3	0.05756	1	0.303627	0
6	+	26457904	26476621	ENSG00000112763.15	BTN2A1	11.9636	0.428334	-1.06856	-0.952772
6	-	81491439	81752774	ENSG00000112773.15	FAM46A	10.8662	0.979673	-0.973539	-0.0674736
6	-	45898451	46080395	ENSG00000112782.15	CLIC5	2.06008	1	-0.813829	0
12	+	132489551	132585188	ENSG00000112787.12	FBRSL1	17.6442	0.471446	-0.615528	-0.36343
6	-	46159187	46170971	ENSG00000112796.9	ENPP5	14.9476	0.931574	-1.41897	-0.00837091
6	+	6588108	6654983	ENSG00000112799.8	LY86	61.1577	0.812921	-0.631563	-0.340289
6	+	27247701	27256624	ENSG00000112812.15	PRSS16	0.688497	0.974531	-1.84416	-0.173163
6	+	46793390	46839782	ENSG00000112818.9	MEP1A	0.0570264	1	-0.826246	0
6	-	84687351	84764519	ENSG00000112837.16	TBX18	0.0570264	1	-0.448477	0
5	+	65926475	66082549	ENSG00000112851.14	ERBIN	129.959	0.88857	-0.208697	-0.148675
5	+	141094578	141098703	ENSG00000112852.6	PCDHB2	0.00712951	1	-0.233745	0
5	+	140691426	140699291	ENSG00000112855.14	HARS2	38.486	0.68959	-0.295519	-0.355787
5	-	103548855	103562793	ENSG00000112874.9	NUDT12	3.2168	0.700855	-1.05468	-0.0125392
5	+	612272	667168	ENSG00000112877.7	CEP72	8.64705	0.893612	-0.227261	-0.312251
5	+	109689366	109869625	ENSG00000112893.9	MAN2A1	8.95271	0.769034	-0.189306	-0.0730216
5	-	9035026	9546075	ENSG00000112902.11	SEMA5A	0.257927	1	0.0496368	-0.0108734
5	+	6713007	6757048	ENSG00000112941.13	PAPD7	41.401	0.669693	-0.417592	-0.582814
5	+	42423777	42721878	ENSG00000112964.13	GHR	0.105492	0.963866	0.13476	0.0116775
5	-	43289395	43313512	ENSG00000112972.14	HMGCS1	132.01	0.711773	-0.647685	-0.325757
5	-	10679230	10761272	ENSG00000112977.15	DAP	116.438	0.991154	-0.102988	-0.000948728
5	-	138115172	138139443	ENSG00000112981.4	NME5	0.392056	1	-1.60429	0
5	-	138139766	138178986	ENSG00000112983.17	BRD8	32.4253	0.720415	-0.151308	-0.0821583
5	+	138178719	138187715	ENSG00000112984.11	KIF20A	26.3382	0.537816	-0.588248	-0.388032
5	+	43602692	43707405	ENSG00000112992.16	NNT	79.7641	0.757311	0.0201412	-0.0534227
5	+	44808925	44820428	ENSG00000112996.10	MRPS30	57.8381	0.930753	-0.28303	-0.0121475
5	-	138554882	138575444	ENSG00000113013.12	HSPA9	598.812	0.903563	-0.402079	-0.137667
5	-	72219409	72320646	ENSG00000113048.16	MRPS27	81.5729	0.915402	-0.0352157	-0.0144108
5	-	140245039	140303121	ENSG00000113068.9	PFDN1	59.5008	0.994269	-0.115047	0.00247132
5	-	140332843	140346631	ENSG00000113070.7	HBEGF	3.92584	0.879776	-0.865097	-0.0367455
5	+	140360202	140375143	ENSG00000113073.14	SLC4A9	0.114053	1	-1.09361	0
5	-	122063195	122078285	ENSG00000113083.12	LOX	0.420569	1	-0.191586	0
5	-	26880600	27121150	ENSG00000113100.9	CDH9	0.0356415	1	-0.65936	0
5	-	140558268	140564781	ENSG00000113108.18	APBB3	0.0940216	0.131517	-0.0244048	-0.162513
5	+	140639427	140645408	ENSG00000113119.12	TMCO6	1.29324	0.171159	0.166236	0.184029
5	-	151661096	151687165	ENSG00000113140.10	SPARC	17.3194	0.951406	-0.544149	-0.000711585
5	+	140647058	140662479	ENSG00000113141.16	IK	203.49	0.90646	-0.298579	-0.0641504
5	+	75336329	75362104	ENSG00000113161.15	HMGCR	119.63	0.692573	-0.434789	-0.160255
5	-	75368486	75512138	ENSG00000113163.15	COL4A3BP	68.4777	0.941113	-0.140894	-0.0622595
5	+	176447628	176510074	ENSG00000113194.12	FAF2	78.1618	0.928914	-0.142701	-0.0648905
5	-	154474972	154478264	ENSG00000113196.2	HAND1	0.206721	1	-1.3359	0
5	+	141135218	141138625	ENSG00000113209.8	PCDHB5	0.0498981	1	-0.777413	0
5	+	77210449	77429807	ENSG00000113231.13	PDE8B	2.27202	1	-0.183419	0
5	-	178602664	178630615	ENSG00000113240.12	CLK4	9.53243	0.747952	-0.493824	-0.194679
5	+	141245349	141249365	ENSG00000113248.5	PCDHB15	0.0142566	1	-0.38483	0
5	-	157029413	157059119	ENSG00000113249.12	HAVCR1	0.071283	1	-0.383842	-0.00130356
5	-	178978327	178996206	ENSG00000113262.14	GRM6	0.111499	1	-0.223735	0
5	+	157142933	157255191	ENSG00000113263.12	ITK	0.745983	0.992658	-1.87851	-0.00394004
5	-	179911651	180072118	ENSG00000113269.13	RNF130	1.52566	0.917157	-0.177102	0.0262685
5	+	157731197	157741448	ENSG00000113272.13	THG1L	17.1239	0.880364	-0.0969259	-0.0287171
5	-	78777209	78986087	ENSG00000113273.15	ARSB	22.3941	0.862996	-0.58866	0.0374371
5	-	157785743	157859175	ENSG00000113282.13	CLINT1	47.1417	0.96095	-0.252402	-0.0328317
5	+	79991311	80083287	ENSG00000113296.14	THBS4	0.597122	1	-0.394547	-0.0585635
5	+	180494412	180578405	ENSG00000113300.11	CNOT6	46.7298	0.547347	-0.283899	-0.162324
5	-	159314783	159330887	ENSG00000113302.4	IL12B	14.3697	0.957494	-1.84844	-0.132515
5	+	160009113	160065543	ENSG00000113312.10	TTC1	99.8636	0.981464	-0.37383	-0.023211
5	+	80654648	80876460	ENSG00000113318.9	MSH3	12.8545	0.573091	0.034727	0.00248705
5	+	80960672	81230156	ENSG00000113319.11	RASGRF2	0.921133	1	-0.560916	-0.0118482
5	+	162067540	162155536	ENSG00000113327.14	GABRG2	0.0356415	1	-0.65936	0
5	+	163437569	163446151	ENSG00000113328.18	CCNG1	191.494	0.933683	-0.120507	-0.0051215
5	+	90471748	90514553	ENSG00000113356.11	POLR3G	24.1031	0.716989	-0.524921	-0.0809638
5	-	31400497	31532196	ENSG00000113360.16	DROSHA	41.3284	0.578418	-0.359855	-0.152403
5	+	31193750	31329146	ENSG00000113361.12	CDH6	0.674772	1	-0.175222	0
5	+	126776623	126837020	ENSG00000113368.11	LMNB1	156.514	0.941962	-0.343074	-0.00841435
5	-	91368724	91383359	ENSG00000113369.8	ARRDC3	3.93389	0.796844	-2.59592	-1.90679
5	-	32124704	32174350	ENSG00000113384.13	GOLPH3	92.9608	0.99634	-0.132443	-0.0260051
5	+	32531633	32604079	ENSG00000113387.11	SUB1	105.774	0.914567	-0.135775	-0.0736232
5	+	32689070	32791724	ENSG00000113389.15	NPR3	0.0729767	1	0.236834	0
5	-	93618069	94111699	ENSG00000113391.17	FAM172A	12.0426	0.670954	-0.0646105	0.0801294
5	+	128538013	129033642	ENSG00000113396.12	SLC27A6	0.0213849	1	-0.496721	0
5	+	33440696	33469539	ENSG00000113407.13	TARS	187.311	0.898918	-0.49894	-0.109056
5	+	96935394	97037515	ENSG00000113441.15	LNPEP	150.426	0.573693	-0.207274	-0.136579
5	-	58969038	60522120	ENSG00000113448.17	PDE4D	1.57288	0.802652	-0.12223	-0.0138917
5	-	34905264	34918989	ENSG00000113456.18	RAD1	6.46083	0.48415	0.0338198	0.0077557
5	+	34915376	34925996	ENSG00000113460.12	BRIX1	77.4489	0.989346	-0.465892	-0.017995
5	-	35048756	35230589	ENSG00000113494.16	PRLR	5.97392	0.916912	-1.33835	-0.170819
5	-	1050376	1112035	ENSG00000113504.20	SLC12A7	15.8168	0.394364	-0.851301	-0.150044
5	+	132673986	132682676	ENSG00000113520.10	IL4	0.204467	0.896372	-1.33136	-0.0420111
5	+	132556019	132646344	ENSG00000113522.13	RAD50	67.5543	0.774828	-0.272694	-0.162774
5	-	132541444	132556838	ENSG00000113525.9	IL5	0.0641547	1	-0.870139	0
5	-	100806935	100903266	ENSG00000113532.12	ST8SIA4	38.6325	0.925837	0.0213494	0.0198879
5	-	141991749	142013041	ENSG00000113552.15	GNPDA1	84.3623	0.971385	-0.71873	-0.0123143
5	-	141943585	141969741	ENSG00000113555.5	PCDH12	0.299388	1	0.181755	0
5	-	134148935	134177038	ENSG00000113558.18	SKP1	266.027	0.939509	-0.276199	-0.0626207
5	-	37288137	37371181	ENSG00000113569.15	NUP155	39.9103	0.860766	-0.0828845	-0.143469
5	-	134194334	134226142	ENSG00000113575.9	PPP2CA	176.632	0.95185	-0.19785	-0.0317555
5	-	142592178	142698070	ENSG00000113578.17	FGF1	0.128309	1	-0.253736	0
5	-	143277931	143435512	ENSG00000113580.14	NR3C1	233.983	0.944751	-0.320235	-0.0206145
5	-	133955502	133968787	ENSG00000113583.7	C5orf15	121.162	0.900515	-0.39338	-0.0320492
5	+	65563236	65587549	ENSG00000113593.11	PPWD1	32.4591	0.848066	-0.223398	-0.100616
5	-	65589680	65625975	ENSG00000113595.14	TRIM23	7.22307	0.932194	-0.122328	-0.0606697
5	+	65624716	65666233	ENSG00000113597.17	TRAPPC13	13.2793	0.953034	-0.327389	-0.13386
5	+	134648789	134727823	ENSG00000113615.12	SEC24A	72.5941	0.592093	-0.00158385	0.0529747
5	+	134873803	134901525	ENSG00000113621.14	TXNDC15	33.6079	0.990589	-0.160845	-0.00889823
5	-	40512333	40755975	ENSG00000113638.13	TTC33	22.9793	0.991788	-0.307085	-0.0270551
5	+	168486445	168519299	ENSG00000113643.8	RARS	85.0061	0.806849	-0.311855	-0.120581
5	+	168291651	168472303	ENSG00000113645.14	WWC1	4.54925	0.557801	-1.2229	0.219217
5	-	135333900	135399914	ENSG00000113648.16	H2AFY	134.313	0.961883	-0.325946	-0.0329586
5	+	146447311	146511961	ENSG00000113649.11	TCERG1	85.3356	0.643456	-0.347649	-0.234044
5	-	147390811	147510056	ENSG00000113657.12	DPYSL3	0.0427698	1	1.00407	0
5	+	136132845	136188747	ENSG00000113658.16	SMAD5	27.6465	0.948048	-0.0919544	-0.0366209
5	-	149492197	149551552	ENSG00000113712.16	CSNK1A1	145.528	0.981791	-0.0451078	-0.0148588
5	+	150000046	150053142	ENSG00000113716.12	HMGXB3	85.0477	0.751093	-0.133291	-0.0781714
5	+	172834275	172952685	ENSG00000113719.15	ERGIC1	196.034	0.96983	-0.198226	-0.0091148
5	-	150113837	150155872	ENSG00000113721.13	PDGFRB	1.25781	0.919558	-0.0542412	-0.214942
5	+	150166795	150184558	ENSG00000113722.16	CDX1	0.0427698	1	-0.722385	0
5	+	172983757	173035445	ENSG00000113732.8	ATP6V0E1	171.719	0.99557	-0.180931	-0.00261884
5	+	173144442	173164387	ENSG00000113734.17	BNIP1	20.3056	0.917133	-0.166325	0.0225964
5	-	173314713	173329503	ENSG00000113739.10	STC2	34.4355	0.955557	-0.543823	0.0193671
5	+	173888280	173961976	ENSG00000113742.12	CPEB4	77.3788	0.898635	-0.35052	-0.00412573
5	+	175658030	175710756	ENSG00000113749.7	HRH2	0.121181	1	-1.11787	0
5	-	177456608	177474401	ENSG00000113758.13	DBN1	21.0784	0.888718	-0.699305	-0.04193
5	+	177022696	177081189	ENSG00000113761.11	ZNF346	13.8746	0.783341	0.0225956	0.0520946
3	-	185190624	185281990	ENSG00000113790.10	EHHADH	0.812774	0.229254	-0.0286711	0.593719
3	+	160399274	160434962	ENSG00000113810.15	SMC4	183.149	0.77447	-0.848044	-0.230833
3	-	53884410	53891988	ENSG00000113811.10	SELK	46.4176	0.952145	-0.403348	-0.0171453
3	-	53867066	53882202	ENSG00000113812.13	ACTR8	33.813	0.791066	-0.231361	-0.241281
3	-	186546073	186570543	ENSG00000113838.12	TBCCD1	12.7839	0.840645	-0.0418361	-0.14175
3	+	119498532	119525090	ENSG00000113845.9	TIMMDC1	37.1434	0.883748	-0.47644	-0.392133
3	-	3148992	3179710	ENSG00000113851.13	CRBN	16.6827	0.68058	-0.350572	-0.306811
3	+	186717276	186743954	ENSG00000113889.11	KNG1	0.0784112	1	-0.946507	0
3	-	187721377	187745727	ENSG00000113916.17	BCL6	0.62729	1	-0.0961308	-0.0508822
3	-	120628173	120682571	ENSG00000113924.11	HGD	0.0790267	1	-0.541165	0
3	+	190322541	190412143	ENSG00000113946.3	CLDN16	0.429623	1	-1.64308	-0.0105952
3	+	97764521	97801242	ENSG00000113966.9	ARL6	6.34979	0.890677	-0.390272	0.00549041
3	-	132680609	132722442	ENSG00000113971.18	NPHP3	0.643088	0.309395	-0.178506	-0.218469
3	+	122055366	122121139	ENSG00000114013.15	CD86	88.4915	0.957992	-0.645232	-0.0318348
3	-	134355874	134375479	ENSG00000114019.14	AMOTL2	2.2121	0.812574	-1.66393	0.0891464
3	+	100334701	100361635	ENSG00000114021.11	NIT2	15.4063	0.784176	-0.0843264	0.0151234
3	+	122384176	122412334	ENSG00000114023.15	FAM162A	115.7	0.729085	-0.278396	-0.12419
3	+	9749944	9788219	ENSG00000114026.21	OGG1	12.9667	0.926436	-0.212468	-0.127681
3	-	122421949	122514945	ENSG00000114030.12	KPNA1	23.9036	0.759832	-0.114292	-0.200781
3	+	136250306	136337896	ENSG00000114054.13	PCCB	96.433	0.951561	-0.28723	-0.031043
15	-	25333728	25439056	ENSG00000114062.18	UBE3A	131.006	0.895471	-0.169705	-0.0584291
3	+	138187248	138298389	ENSG00000114098.17	ARMC8	44.474	0.948124	-0.194579	-0.0575122
3	-	138494344	138594538	ENSG00000114107.8	CEP70	7.2592	0.951395	-0.830422	-0.0865699
3	-	139517434	139539829	ENSG00000114115.9	RBP1	0.985983	0.995105	-0.74793	-0.0112695
3	+	140941830	140979933	ENSG00000114120.11	SLC25A36	122.059	0.978199	-0.100683	-0.0304225
3	+	141778148	141818490	ENSG00000114124.2	GRK7	0.0677855	1	-0.290025	0
3	+	141738204	141747560	ENSG00000114125.13	RNF7	47.3108	0.976837	-0.0666268	-0.00840789
3	-	141944428	142149544	ENSG00000114126.17	TFDP2	44.0697	0.921523	-0.168811	-0.0408115
3	-	142306607	142448062	ENSG00000114127.10	XRN1	27.714	0.321816	-0.157708	-0.426683
3	+	20040023	20154404	ENSG00000114166.7	KAT2B	19.5273	0.777574	-0.0218424	-0.017499
3	-	165772904	165837472	ENSG00000114200.9	BCHE	0.0641547	1	-0.870139	0
3	-	167683298	167734939	ENSG00000114209.14	PDCD10	99.899	0.95557	-0.247044	-0.00570971
3	-	169839179	169869930	ENSG00000114248.9	LRRC31	0.0784112	1	-0.946507	-0.0108013
3	-	55465715	55490539	ENSG00000114251.13	WNT5A	1.78836	0.972412	-1.34174	0.00473535
3	-	48517684	48562015	ENSG00000114268.11	PFKFB4	78.2152	0.718871	-0.696018	-0.200586
3	-	48564073	48595267	ENSG00000114270.16	COL7A1	0.0557062	0.0754295	-0.0645676	-0.245033
3	-	192139395	192767764	ENSG00000114279.13	FGF12	0.049898	1	-0.777412	0
3	-	48744597	48847846	ENSG00000114302.15	PRKAR2A	44.1753	0.882054	-0.209668	-0.104886
3	+	194136145	194138732	ENSG00000114315.3	HES1	21.903	0.99621	-1.06159	-0.039175
3	-	49277831	49340712	ENSG00000114316.12	USP4	98.4196	0.776187	-0.178712	-0.0760327
3	-	195274736	195443078	ENSG00000114331.13	ACAP2	67.0323	0.71219	0.0311844	0.0519974
3	+	172750682	172821474	ENSG00000114346.13	ECT2	48.2291	0.813422	-0.30128	-0.136048
3	+	50226292	50259355	ENSG00000114353.16	GNAI2	291.751	0.898332	-0.17741	-0.00773362
3	+	100709331	100748966	ENSG00000114354.13	TFG	139.582	0.950128	-0.194313	-0.0192182
3	-	50299889	50312381	ENSG00000114378.16	HYAL1	0.149695	1	0.123821	0
3	-	50320027	50328251	ENSG00000114383.9	TUSC2	27.5866	0.916213	-0.208084	-0.0294183
3	-	50347330	50351091	ENSG00000114388.12	NPRL2	5.0891	0.451369	-0.375279	-0.0332638
3	-	101681091	101686782	ENSG00000114391.12	RPL24	981.621	0.993655	-0.235809	-0.00767413
3	+	50350695	50358460	ENSG00000114395.10	CYB561D2	7.03279	0.915536	0.0692271	-0.0437603
3	+	62318973	62336213	ENSG00000114405.10	C3orf14	1.77449	0.991775	-1.51898	-0.00898388
3	+	180868141	180982753	ENSG00000114416.17	FXR1	99.7049	0.928945	-0.254874	-0.0469952
3	-	105655461	105869552	ENSG00000114423.18	CBLB	51.0964	0.737838	-0.387654	-0.113226
3	+	107522936	107811324	ENSG00000114439.18	BBX	81.5559	0.929461	-0.208702	-0.0104412
3	-	108160812	108222570	ENSG00000114446.4	IFT57	17.9294	0.949592	-0.86886	-0.118266
3	-	179396089	179451590	ENSG00000114450.9	GNB4	14.4821	0.993239	-0.560087	-0.304141
3	+	108296490	108378285	ENSG00000114455.13	HHLA2	1.51898	0.991665	-0.824339	-0.00449671
3	-	197889075	197960142	ENSG00000114473.13	IQCG	3.45504	0.987348	-0.389871	-0.0181347
3	-	81489699	81762161	ENSG00000114480.12	GBE1	200.983	0.834397	-0.43852	-0.117211
3	-	108958239	109118142	ENSG00000114487.9	MORC1	0.0855395	1	-0.980183	0
