chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
20	-	45841721	45857406	ENSG00000101473.16	ACOT8	18.012	0.889395	-0.275268	-0.0564689
20	-	24962925	24992979	ENSG00000101474.11	APMAP	53.2794	0.813507	-0.111423	-0.0201733
18	-	37243047	37566037	ENSG00000101489.19	CELF4	0.705927	1	-0.944928	0
18	-	76358190	76495190	ENSG00000101493.10	ZNF516	18.1343	0.854922	-0.459629	-0.202867
18	+	80109031	80147523	ENSG00000101544.8	ADNP2	41.6876	0.98216	-0.152794	-0.0374598
18	+	80034358	80046397	ENSG00000101546.12	RBFA	21.0974	0.894567	-0.136856	-0.0880773
18	+	158383	214629	ENSG00000101557.14	USP14	84.0562	0.963644	-0.0814979	-0.0373358
18	+	9914002	9960021	ENSG00000101558.13	VAPA	94.5626	0.967397	-0.107645	-0.0233078
18	-	2537525	2571509	ENSG00000101574.14	METTL4	8.98146	0.736289	-0.0264852	-0.000974898
18	-	2916994	3013315	ENSG00000101577.9	LPIN2	112.716	0.746668	-0.53498	-0.168314
18	+	2655738	2805017	ENSG00000101596.14	SMCHD1	111.344	0.717135	-0.284057	-0.335029
18	-	3066807	3220108	ENSG00000101605.12	MYOM1	4.64241	0.384529	-0.525007	0.0779041
18	+	3247481	3256236	ENSG00000101608.12	MYL12A	316.226	1	-0.189408	-0.000700389
18	-	12661833	12702777	ENSG00000101624.10	CEP76	6.77776	0.72216	-0.242129	-0.232734
18	-	46667821	46759257	ENSG00000101638.13	ST8SIA5	0.705977	1	-0.0234058	-0.0313332
18	+	12991362	13125052	ENSG00000101639.18	CEP192	20.5283	0.342159	-0.626966	-0.215775
18	+	13726660	13764558	ENSG00000101654.17	RNMT	134.697	0.919729	-0.336452	-0.146573
18	-	48919853	48950711	ENSG00000101665.8	SMAD7	17.681	0.903056	-0.253485	0.043824
18	+	49560699	49599182	ENSG00000101670.11	LIPG	1.11781	1	0.136257	-0.0997378
18	+	32018372	32073213	ENSG00000101695.8	RNF125	5.82641	0.993927	-0.35655	-0.0117172
18	+	9136228	9285985	ENSG00000101745.16	ANKRD12	100.621	0.885365	-0.362871	-0.0930232
18	-	33851100	34224952	ENSG00000101746.15	NOL4	0.00847371	1	-0.266554	-0.00539481
18	+	54269404	54321266	ENSG00000101751.10	POLI	11.9515	0.709834	-0.175473	-0.0531912
18	+	21704957	21870957	ENSG00000101752.11	MIB1	81.4951	0.846729	-0.179264	0.00441242
18	+	22798261	23026488	ENSG00000101773.17	RBBP8	58.6793	0.878334	-0.304896	0.00180808
18	+	23452823	23486603	ENSG00000101782.14	RIOK3	51.0656	0.810117	-0.188945	-0.158236
X	+	100820359	100840932	ENSG00000101811.13	CSTF2	27.2168	0.821249	-0.397623	-0.269039
X	+	104039949	104042454	ENSG00000101812.12	H2BFM	0.652476	1	0.113031	0
X	-	3308565	3346641	ENSG00000101825.7	MXRA5	1.82601	0.975655	-2.26388	0.0105964
X	+	108044970	108079184	ENSG00000101842.13	VSIG1	0.395735	0.948649	-0.748511	0.0226618
X	-	108084207	108091618	ENSG00000101843.18	PSMD10	49.9281	0.907556	-0.0803505	-0.003892
X	+	108091668	108154671	ENSG00000101844.17	ATG4A	11.8449	0.701045	-0.276033	-0.0600088
X	+	9463295	9719743	ENSG00000101849.15	TBL1X	62.3563	0.900709	-0.64634	-0.0820676
X	+	119236245	119244466	ENSG00000101856.9	PGRMC1	28.3305	0.983043	-0.101577	-0.020514
X	+	24693919	24996986	ENSG00000101868.10	POLA1	48.2134	0.846315	-0.59064	-0.372915
X	-	10445310	10833654	ENSG00000101871.14	MID1	1.11006	1	-0.387879	0
X	-	119920672	119943772	ENSG00000101882.9	NKAP	29.7731	0.957734	-0.217139	-0.0578459
X	-	120109053	120115937	ENSG00000101883.4	RHOXF1	0.381812	0.65302	-1.59308	0.141444
X	+	109535781	109544690	ENSG00000101888.11	NXT2	22.1746	0.974262	-0.10172	-0.0292268
X	+	120362085	120383249	ENSG00000101892.11	ATP1B4	0.0432224	1	0.182912	0
X	+	111665811	111760649	ENSG00000101901.11	ALG13	12.4281	0.453596	-0.24325	-0.406586
X	+	12791355	12824222	ENSG00000101911.12	PRPS2	73.3791	0.968203	-0.143354	-0.0154963
X	+	12906620	12923169	ENSG00000101916.11	TLR8	0.0169474	1	0.24206	0
X	-	134887626	134915267	ENSG00000101928.12	MOSPD1	9.63067	0.991522	-0.256807	-0.06022
X	-	110194186	110440233	ENSG00000101935.9	AMMECR1	10.1057	0.732158	0.143352	-0.00568162
X	-	110673856	110795819	ENSG00000101938.14	CHRDL1	0.0762803	1	0.378793	-0.00219294
X	+	48590042	48608867	ENSG00000101940.17	WDR13	31.8245	0.773338	-0.147991	-0.0336149
X	+	48695554	48709012	ENSG00000101945.16	SUV39H1	20.6706	0.884789	-0.244029	-0.102962
X	-	38149336	38220924	ENSG00000101955.14	SRPX	0.319223	0.9917	-0.226485	-0.0193454
X	+	14529298	14731812	ENSG00000101958.13	GLRA2	0.101685	1	-1.04799	0
X	+	123859724	123913979	ENSG00000101966.12	XIAP	44.5068	0.856514	-0.141807	0.0222539
X	+	123960212	124422664	ENSG00000101972.18	STAG2	192.779	0.88691	-0.252695	-0.115091
X	-	139726346	139945276	ENSG00000101974.14	ATP11C	52.7094	0.905455	-0.227008	-0.157411
X	-	139581770	139708227	ENSG00000101977.19	MCF2	0.0694491	0.341493	0.43622	0.453122
X	+	153724868	153744762	ENSG00000101986.11	ABCD1	5.9884	0.754219	-0.199298	-0.169939
X	+	49235467	49250526	ENSG00000101997.12	CCDC22	11.6508	0.421308	-0.0640819	-0.172994
X	-	49205063	49233371	ENSG00000102001.12	CACNA1F	0.161051	0.0205529	0.565015	1.1198
X	-	49187804	49200259	ENSG00000102003.10	SYP	1.00869	1	0.110532	0
X	+	49171926	49175239	ENSG00000102007.10	PLP2	58.877	0.953766	-0.301585	-0.0181743
X	+	115561174	115650861	ENSG00000102024.17	PLS3	31.292	0.9575	-1.73716	-0.050286
X	-	153929242	153935223	ENSG00000102030.15	NAA10	16.8448	0.923164	-0.228951	-0.200635
X	-	153935263	153944691	ENSG00000102032.12	RENBP	2.38338	0.314541	-0.271499	0.182571
X	-	130064874	130110716	ENSG00000102034.16	ELF4	70.0261	0.839573	-0.175569	-0.0880398
X	-	129446501	129523500	ENSG00000102038.15	SMARCA1	0.749766	0.983127	-0.658274	-0.00962021
X	-	64268081	64395431	ENSG00000102043.15	MTMR8	2.06234	0.609683	-0.301295	0.171101
X	-	15235288	15270467	ENSG00000102048.15	ASB9	0.131131	1	-1.14962	-0.0518754
X	+	65366638	65507887	ENSG00000102053.12	ZC3H12B	0.762634	1	0.0652338	0
X	-	16839283	16870414	ENSG00000102054.17	RBBP7	146.509	0.96703	-0.184171	-0.000479966
X	-	48961378	48971569	ENSG00000102057.9	KCND1	4.91476	1	-0.215232	-0.0916527
X	+	130339888	130373361	ENSG00000102078.15	SLC25A14	2.50356	0.42694	-2.40029	-1.64042
X	+	147911951	147951125	ENSG00000102081.13	FMR1	41.556	0.867152	-0.100925	-0.113597
X	-	48913182	48919024	ENSG00000102096.9	PIM2	462.063	0.799582	-0.573822	0.00341842
X	-	18239314	18354727	ENSG00000102098.17	SCML2	0.216485	1	-1.35504	0
X	-	48903180	48911958	ENSG00000102100.15	SLC35A2	16.4471	0.977216	0.0102338	0.0006051
X	+	48897912	48903143	ENSG00000102103.15	PQBP1	41.1902	0.825267	-0.357173	-0.00237689
X	-	18639910	18672109	ENSG00000102104.8	RS1	0.330475	1	-1.53209	0
X	+	154379197	154381523	ENSG00000102119.10	EMD	33.0275	0.963889	-0.217855	-0.0169589
X	+	154411518	154421726	ENSG00000102125.15	TAZ	17.0971	0.704353	-0.0993664	-0.00699516
X	-	77826364	77895593	ENSG00000102158.19	MAGT1	75.3431	0.933324	-0.0395075	3.392e-05
X	+	21940573	21994835	ENSG00000102172.15	SMS	171.186	0.969217	-0.260735	-0.0212819
X	+	22032441	22251310	ENSG00000102174.8	PHEX	0.775092	1	-0.83966	-0.062867
X	-	154483717	154486670	ENSG00000102178.12	UBL4A	24.2934	0.724586	-0.0388111	0.0150655
X	-	150766337	150898816	ENSG00000102181.20	CD99L2	28.1919	0.940087	-0.16123	-0.158721
12	-	92770637	92929331	ENSG00000102189.16	EEA1	52.3286	0.692516	-0.28006	-0.117478
X	+	151176653	151181465	ENSG00000102195.9	GPR50	0.0677897	1	-0.890922	0
X	+	46836940	46882358	ENSG00000102218.5	RP2	19.566	0.99069	-0.269674	-0.0119225
X	+	46912276	47061242	ENSG00000102221.13	JADE3	7.14128	0.966464	-0.695042	-0.117256
X	+	47217860	47229997	ENSG00000102225.15	CDK16	47.8912	0.734213	-0.218693	-0.149697
X	+	47232690	47248328	ENSG00000102226.9	USP11	52.6979	0.757324	-0.163566	-0.0991533
X	-	24558087	24672677	ENSG00000102230.13	PCYT1B	0.21193	1	-0.164714	0
X	+	136497079	136512346	ENSG00000102241.11	HTATSF1	95.0532	0.947421	-0.370764	-0.0718967
X	+	136648193	136660390	ENSG00000102245.7	CD40LG	0.0762634	1	-0.935827	0
X	+	47582313	47586789	ENSG00000102265.11	TIMP1	45.7917	0.957471	-0.512852	-0.00618567
X	+	87517749	87670050	ENSG00000102271.13	KLHL4	0.237264	1	-1.39316	0
X	-	54445454	54496166	ENSG00000102302.7	FGD1	2.88106	1	-0.132408	0
X	+	72181353	72302926	ENSG00000102309.12	PIN4	14.1187	0.911092	-0.294668	0.0350002
X	+	48508962	48520814	ENSG00000102312.20	PORCN	6.6467	0.763459	-0.318286	-0.250441
X	+	54807599	54816012	ENSG00000102316.16	MAGED2	60.1975	0.873303	-0.25226	-0.0775709
X	+	48574449	48579066	ENSG00000102317.17	RBM3	118.241	0.950773	-0.0169476	-0.0550073
X	+	56232421	56287889	ENSG00000102349.16	KLF8	7.38645	0.286126	-0.514505	0.0827137
X	+	100644218	100671299	ENSG00000102359.5	SRPX2	0.059316	1	-0.840833	0
X	-	100674491	100732123	ENSG00000102362.15	SYTL4	0.188123	1	-0.0895103	0
X	-	75368427	75523502	ENSG00000102383.13	ZDHHC15	0.296805	1	-0.325913	0
X	+	101098218	101163681	ENSG00000102384.13	CENPI	6.54896	0.567046	-0.0263518	-0.0514197
X	+	101219769	101264497	ENSG00000102385.12	DRP2	0.253497	0.99719	-0.0697639	0.00120997
X	-	101268253	101293057	ENSG00000102387.15	TAF7L	0.0677897	1	-0.890922	0
X	+	76172936	76178204	ENSG00000102390.10	PBDC1	43.6379	0.896553	-0.328992	-0.0674869
X	-	101397803	101407925	ENSG00000102393.9	GLA	18.6598	0.941885	-0.348584	-0.111968
X	+	101622797	101627843	ENSG00000102401.19	ARMCX3	105.667	0.959455	-0.339206	-0.0746258
X	+	103215092	103217246	ENSG00000102409.9	BEX4	9.05133	0.874581	-0.887654	-0.0666662
13	-	46342000	46438190	ENSG00000102445.18	KIAA0226L	35.3036	0.568954	-0.914268	-0.0270466
13	-	101053776	101416492	ENSG00000102452.15	NALCN	0.145111	1	0.00512525	0
13	-	101710804	102402457	ENSG00000102466.15	FGF14	0.264898	1	-1.43917	0
13	-	46831550	46897076	ENSG00000102468.10	HTR2A	0.110158	1	-0.587116	0
13	+	79481124	79556075	ENSG00000102471.13	NDFIP2	24.6006	0.869462	-0.205613	-0.0362261
13	+	108251240	108308484	ENSG00000102524.11	TNFSF13B	8.58575	0.84494	-0.193401	0.0197662
13	+	48975912	49209779	ENSG00000102531.16	FNDC3A	108.323	0.748322	-0.504421	-0.396431
13	+	49247925	49293485	ENSG00000102543.14	CDADC1	3.31708	0.706882	-0.109222	-0.0764749
13	-	49308650	49444126	ENSG00000102547.18	CAB39L	9.73388	0.840058	-0.375835	-0.0464683
13	+	73054976	73077542	ENSG00000102554.13	KLF5	3.50812	1	-0.648167	-0.0180493
13	-	98445185	98577940	ENSG00000102572.14	STK24	243.068	0.938852	-0.302409	-0.0081451
19	-	11574660	11579008	ENSG00000102575.10	ACP5	65.8302	0.893519	-0.727146	-0.051832
13	+	95677139	95794989	ENSG00000102580.14	DNAJC3	78.5981	0.84247	-0.248452	-0.0438569
13	-	95801580	96053482	ENSG00000102595.18	UGGT2	10.6355	0.534676	-0.722107	-0.145071
13	+	111114559	111305737	ENSG00000102606.17	ARHGEF7	103.521	0.622685	-0.112252	-0.234173
13	+	21671383	21704498	ENSG00000102678.6	FGF9	0.0624481	1	-0.216471	0
13	+	23180952	23325165	ENSG00000102683.7	SGCG	0.00847371	1	-0.266554	0
13	-	24420926	24512810	ENSG00000102699.5	PARP4	134.446	0.730839	-0.477525	-0.316783
13	-	37009312	37059713	ENSG00000102710.19	SUPT20H	29.6561	0.666708	-0.460651	-0.323409
13	-	40729135	40771173	ENSG00000102738.7	MRPS31	49.1271	0.919835	-0.374147	-0.115561
13	+	40789412	40810111	ENSG00000102743.14	SLC25A15	5.2462	0.881723	-0.210473	-0.0919835
13	-	49699307	49792921	ENSG00000102753.9	KPNA3	65.7492	0.941764	-0.143731	-0.0986305
13	-	28300344	28495128	ENSG00000102755.10	FLT1	0.0874386	0.0352003	-0.43482	-0.588556
13	+	41457559	41470882	ENSG00000102760.12	RGCC	18.3459	0.933718	-0.970542	-0.0256156
13	-	41566837	41961120	ENSG00000102763.16	VWA8	36.8953	0.677418	-0.213266	-0.139252
13	+	42040036	42256578	ENSG00000102780.16	DGKH	11.146	0.265944	0.430673	0.199477
13	-	30202630	30307484	ENSG00000102781.13	KATNAL1	12.0599	0.76175	-0.0849859	0.0551871
13	-	51354077	51454264	ENSG00000102786.14	INTS6	84.1742	0.885439	-0.159096	-0.0247904
13	-	51767993	51804157	ENSG00000102796.10	DHRS12	2.60006	0.570838	0.0454326	-0.00627367
13	-	44432143	44577147	ENSG00000102804.14	TSC22D1	13.1197	1	-0.627557	0
13	+	76990660	77019143	ENSG00000102805.14	CLN5	20.7882	0.852732	-0.0116673	0.0229063
16	+	760762	768865	ENSG00000102854.15	MSLN	0.101685	1	-1.04799	0
16	+	4616493	4690974	ENSG00000102858.12	MGRN1	89.46	0.873345	-0.111485	-0.0540409
16	-	30778449	30787202	ENSG00000102870.5	ZNF629	9.28202	0.532001	-0.560904	0.0741952
16	-	67154180	67160298	ENSG00000102871.15	TRADD	24.739	0.74639	-0.115641	0.0576054
16	+	67164681	67169945	ENSG00000102878.16	HSF4	0.227587	0.269181	0.133421	0.300256
16	+	30182827	30189076	ENSG00000102879.15	CORO1A	536.776	0.916549	-0.15201	-0.0192911
16	-	30114105	30123506	ENSG00000102882.11	MAPK3	48.4158	0.821826	-0.348242	-0.0192728
16	+	67199111	67204029	ENSG00000102890.14	ELMO3	0.277673	0.0264094	-0.417709	-0.235652
16	+	47461123	47701523	ENSG00000102893.15	PHKB	59.1587	0.811469	-0.246269	-0.157668
16	+	20899868	20925006	ENSG00000102897.9	LYRM1	25.8783	0.736712	-0.112343	0.102042
16	+	67846732	67872567	ENSG00000102898.11	NUTF2	63.1087	0.998157	-0.149215	-0.00166918
16	+	56730105	56850286	ENSG00000102900.12	NUP93	60.3424	0.850446	-0.235526	-0.0882178
16	-	67828157	67847811	ENSG00000102901.12	CENPT	4.17298	0.625009	-0.302749	-0.0730364
16	+	67806765	67832148	ENSG00000102904.14	TSNAXIP1	0.516896	1	-1.72172	-0.00980469
16	+	69565094	69704666	ENSG00000102908.20	NFAT5	57.0012	0.754552	-0.312164	-0.312115
16	+	48244296	48363122	ENSG00000102910.13	LONP2	87.6157	0.947188	-0.0569175	-0.00552649
16	-	48538726	48620148	ENSG00000102921.7	N4BP1	52.0326	0.954263	-0.192759	-0.0409575
16	+	57245098	57253635	ENSG00000102931.7	ARL2BP	35.0315	0.947331	-0.20771	-0.0459265
16	-	57248547	57284687	ENSG00000102934.9	PLLP	0.183083	0.0791014	-1.28574	-0.949885
16	+	57358772	57366190	ENSG00000102962.4	CCL22	918.5	0.978594	-0.973351	-0.0133718
16	+	72008588	72027664	ENSG00000102967.11	DHODH	12.8523	0.827975	-0.24247	-0.262626
16	+	57404767	57416062	ENSG00000102970.10	CCL17	0.730099	0.968096	-1.10484	-0.0728154
16	+	67562407	67639183	ENSG00000102974.14	CTCF	90.3275	0.857005	-0.235973	-0.0722823
16	-	67657512	67660815	ENSG00000102977.13	ACD	21.1176	0.892587	-0.248694	-0.0144132
16	+	57462387	57472010	ENSG00000102978.12	POLR2C	67.3384	0.957767	-0.162389	-0.00789968
16	+	67660946	67662778	ENSG00000102981.9	PARD6A	4.38974	0.892741	-0.349215	0.0374469
16	-	71859680	71895336	ENSG00000102984.14	ZNF821	13.6855	0.765968	-1.02874	-0.427017
16	+	58025566	58046901	ENSG00000102996.4	MMP15	0.0423686	1	0.517013	-0.163037
16	+	57999546	58021618	ENSG00000103005.11	USB1	39.9048	0.938645	-0.250425	0.00574953
16	+	69424525	69466266	ENSG00000103018.16	CYB5B	99.6029	0.805539	0.0129352	0.0918215
16	+	58231157	58283836	ENSG00000103021.9	CCDC113	2.05213	0.965438	0.014965	-0.184919
16	-	58279997	58295047	ENSG00000103023.11	PRSS54	0.059316	1	-0.840833	0
16	-	1770286	1771730	ENSG00000103024.7	NME3	24.1741	0.91952	-0.630907	-0.0767612
16	+	58462846	58513628	ENSG00000103034.14	NDRG4	0.925164	1	-0.666635	-0.124875
16	+	74296775	74306288	ENSG00000103035.10	PSMD7	109.47	0.967902	-0.259273	-0.0270843
16	+	58515479	58521181	ENSG00000103037.11	SETD6	1.8723	0.215862	0.255365	0.153122
16	-	58665109	58685104	ENSG00000103042.8	SLC38A7	6.55979	0.872968	-0.00844486	-0.0612219
16	-	70687439	70801161	ENSG00000103043.14	VAC14	34.8635	0.825719	-0.264052	0.0260145
16	+	69105564	69118719	ENSG00000103044.10	HAS3	0.330475	1	-0.0757636	0
16	+	68843604	69085180	ENSG00000103047.7	TANGO6	19.2199	0.90717	-0.351582	-0.0163492
16	-	70480568	70523565	ENSG00000103051.18	COG4	35.6414	0.64148	-0.168879	-0.0642112
16	-	68358325	68448688	ENSG00000103056.11	SMPD3	2.77091	1	-0.220074	-0.0366252
16	-	68284503	68310946	ENSG00000103061.12	SLC7A6OS	40.9296	0.810436	-0.146785	-0.1253
16	+	68264516	68301823	ENSG00000103064.13	SLC7A6	31.0469	0.441792	-0.219511	-0.192014
16	+	68245304	68261062	ENSG00000103066.12	PLA2G15	9.05717	0.874165	-0.0585259	0.0303544
16	-	68229111	68238102	ENSG00000103067.12	ESRP2	0.319224	1	-1.51749	-0.00375063
16	-	74871367	75000173	ENSG00000103091.14	WDR59	48.7448	0.657725	-0.0275843	0.0527411
16	+	77190835	77202405	ENSG00000103111.14	MON1B	66.4034	0.926591	-0.161668	-0.0374019
16	-	80966448	81020270	ENSG00000103121.8	CMC2	21.2175	0.838939	-0.156284	-0.0524998
16	-	287440	352673	ENSG00000103126.14	AXIN1	48.9375	0.858936	-0.326932	-0.139286
16	-	3022620	3024286	ENSG00000103145.10	HCFC1R1	17.1664	0.8769	-0.258813	0.0300039
16	-	84271	138860	ENSG00000103148.15	NPRL3	23.1087	0.647763	-0.312592	-0.250953
16	+	83899126	83927026	ENSG00000103150.5	MLYCD	5.7313	0.760843	-0.0941894	0.00326581
16	+	77007	85853	ENSG00000103152.11	MPG	57.8626	0.947591	-0.289022	-0.0604922
16	+	83968632	84002776	ENSG00000103154.9	NECAB2	0.152527	1	-1.21093	0
16	-	84122146	84145192	ENSG00000103160.11	HSDL1	11.4472	0.972018	-0.132007	-0.0975326
16	-	84177847	84187070	ENSG00000103168.16	TAF1C	3.73935	0.474718	0.0348604	0.053675
16	-	5024844	5034141	ENSG00000103174.11	NAGPA	6.83569	0.659219	-0.378091	-0.0982481
16	+	84294646	84329851	ENSG00000103175.10	WFDC1	0.00847371	1	-0.266554	0
16	+	4958317	5019158	ENSG00000103184.11	SEC14L5	0.983086	1	-0.277385	0
16	-	84565594	84618077	ENSG00000103187.7	COTL1	503.944	0.997985	-0.676673	-0.00815148
16	+	84699978	84779922	ENSG00000103194.15	USP10	147.346	0.931417	-0.562692	-0.122567
16	+	84819984	84920768	ENSG00000103196.11	CRISPLD2	0.174276	1	0.421864	-0.000252119
16	+	2047465	2088720	ENSG00000103197.16	TSC2	18.443	0.382095	-0.327388	-0.239534
16	-	4748239	4767624	ENSG00000103199.13	ZNF500	3.55331	0.612415	0.0918663	-0.018687
16	+	396725	410367	ENSG00000103202.12	NME4	87.8511	0.934084	-0.519184	-0.000488048
16	+	15949577	16143074	ENSG00000103222.18	ABCC1	93.3757	0.617146	-0.179693	0.0346534
16	+	16232495	16294814	ENSG00000103226.17	NOMO3	0.434813	0.0316227	0.863031	1.0554
16	-	853634	981318	ENSG00000103227.18	LMF1	0.897091	0.830769	0.250259	0.0248276
16	+	86510527	86515418	ENSG00000103241.6	FOXF1	0.389791	1	-1.60183	0
16	-	729753	741329	ENSG00000103245.13	NARFL	22.8948	0.956325	-0.133309	-0.0234784
16	-	86530176	86555235	ENSG00000103248.18	MTHFSD	15.048	0.807208	-0.104006	0.0107984
16	-	1444934	1475580	ENSG00000103249.17	CLCN7	13.7271	0.313071	-0.234845	-0.0899377
16	+	726936	735525	ENSG00000103253.17	HAGHL	15.3847	0.869433	-0.508603	-0.0797407
16	+	720581	722601	ENSG00000103254.9	FAM173A	6.23513	0.788101	-0.631206	-0.148758
16	-	87830023	87869488	ENSG00000103257.8	SLC7A5	172.085	0.928793	-0.512953	-0.126406
16	+	715115	719655	ENSG00000103260.8	METRN	3.78136	0.764424	-0.512649	-0.00399206
16	-	87326987	87392142	ENSG00000103264.16	FBXO31	14.9548	0.716503	-0.223492	-0.0464791
16	+	680224	682870	ENSG00000103266.10	STUB1	36.3053	0.761029	-0.472368	-0.412717
16	+	675666	678268	ENSG00000103269.13	RHBDL1	0.0156432	0.0174912	0.887694	1.46077
16	+	10743786	10769351	ENSG00000103274.10	NUBP1	51.2482	0.887481	-0.519534	-0.195564
16	+	1308880	1327018	ENSG00000103275.19	UBE2I	197.262	0.968129	-0.22125	-0.023652
16	-	21197450	21214510	ENSG00000103310.10	ZP2	0.0518034	1	-0.791012	-0.00599229
16	-	3242028	3256627	ENSG00000103313.12	MEFV	0.611372	1	-1.79335	0
16	-	21238874	21303083	ENSG00000103316.10	CRYM	0.87275	0.901764	-0.395288	0.0130785
16	+	22206282	22288732	ENSG00000103319.11	EEF2K	27.6549	0.445067	-0.0293884	-0.20839
16	+	527717	554636	ENSG00000103326.11	CAPN15	14.6033	0.240114	-0.391454	0.0225418
16	-	88715343	88785211	ENSG00000103335.20	PIEZO1	4.93474	0.0433294	0.201567	0.101457
16	-	11868128	11916082	ENSG00000103342.12	GSPT1	186.195	0.931816	-0.205345	-0.0608103
16	+	3401235	3409370	ENSG00000103343.12	ZNF174	15.0446	0.914703	-0.219106	0.00948184
16	+	3500924	3539048	ENSG00000103351.12	CLUAP1	13.1177	0.990074	-0.217059	-0.0347115
16	+	23557362	23574389	ENSG00000103353.15	UBFD1	42.7586	0.897514	0.0501557	-0.0389709
16	-	23522014	23557731	ENSG00000103356.15	EARS2	35.7869	0.867016	-0.18875	-0.0802122
16	-	2771414	2777297	ENSG00000103363.14	TCEB2	70.9964	0.939945	-0.1277	-0.0122627
16	-	23463542	23521995	ENSG00000103365.15	GGA2	159.468	0.810736	-0.0660993	-0.0674733
16	-	12659799	12804017	ENSG00000103381.11	CPPED1	10.4429	0.966122	-0.573046	0.0111699
16	-	23061406	23149270	ENSG00000103404.14	USP31	6.18655	0.670905	0.079491	0.0930965
16	+	4474690	4510347	ENSG00000103415.11	HMOX2	39.4359	0.985259	-0.278224	-0.0112849
16	+	4425805	4456775	ENSG00000103423.13	DNAJA3	78.7486	0.931602	-0.0713623	0.00349959
16	+	14632815	14669236	ENSG00000103429.10	BFAR	73.4588	0.913968	-0.0927014	0.0199661
16	-	51135975	51151367	ENSG00000103449.11	SALL1	0.0338949	1	-0.642414	0
16	+	53433977	53491649	ENSG00000103479.15	RBL2	87.4826	0.719023	-0.761958	-0.00833206
16	+	29679008	29698699	ENSG00000103485.17	QPRT	108.113	0.912025	-0.633546	-0.0379725
16	-	17101769	17470881	ENSG00000103489.11	XYLT1	36.2134	0.685797	-3.55899	-1.84248
16	-	31201485	31203450	ENSG00000103490.13	PYCARD	5.7685	0.98226	0.00860007	-0.00765502
16	-	53597683	53703938	ENSG00000103494.12	RPGRIP1L	2.42035	0.345134	0.400377	0.35294
16	+	29806106	29811164	ENSG00000103495.13	MAZ	198.288	0.917848	-0.24987	-0.0175613
16	+	31032889	31042975	ENSG00000103496.14	STX4	46.089	0.843663	-0.292397	-0.0452749
16	-	29858357	29863736	ENSG00000103502.13	CDIPT	36.0971	0.885929	-0.185883	-0.04721
16	+	31106107	31112791	ENSG00000103507.13	BCKDK	47.8444	0.770366	-0.151502	-0.0672254
16	+	31115754	31131393	ENSG00000103510.19	KAT8	27.6689	0.916405	-0.32445	-0.170103
16	+	14833681	14896160	ENSG00000103512.14	NOMO1	39.6841	0.464194	-1.07915	-0.861984
16	+	27402162	27452042	ENSG00000103522.15	IL21R	157.547	0.807126	-0.171562	-0.078918
16	+	19167971	19268334	ENSG00000103528.16	SYT17	10.2977	0.971302	-1.03568	0.00292603
16	+	19410496	19499113	ENSG00000103534.16	TMC5	0.152527	1	-0.200517	0
16	+	19523811	19553408	ENSG00000103540.16	CCP110	42.1457	0.860519	-0.208815	-0.137364
16	+	19555240	19706793	ENSG00000103544.14	C16orf62	28.9388	0.874384	-0.199592	-0.0764937
16	+	55655604	55706192	ENSG00000103546.18	SLC6A2	0.00557168	1	-0.192335	0
16	+	30761745	30776307	ENSG00000103549.21	RNF40	59.8125	0.651165	-0.415695	-0.105118
16	-	19701934	19718235	ENSG00000103550.13	KNOP1	15.3289	0.62881	0.0466985	0.169733
15	+	58138169	58185911	ENSG00000103569.9	AQP9	0.0169474	1	1.13905	-0.0789921
15	-	67201033	67255195	ENSG00000103591.12	AAGAB	28.4611	0.895921	-0.225676	-0.102937
15	+	67254800	67502260	ENSG00000103599.19	IQCH	0.314541	1	-0.61592	-0.00916898
15	+	63121800	63142061	ENSG00000103642.11	LACTB	76.8511	0.91394	-0.463039	-0.027576
15	+	74782057	74803198	ENSG00000103653.16	CSK	276.866	0.923015	-0.175892	-0.050202
15	-	63608618	63833942	ENSG00000103657.13	HERC1	15.1411	0.103101	-1.4875	-0.896296
15	+	64387748	64455303	ENSG00000103671.9	TRIP4	21.4649	0.922281	-0.156832	-0.125026
15	-	65001512	65029639	ENSG00000103707.9	MTFMT	4.77041	0.799791	-0.286785	-0.0584646
15	-	65053337	65076690	ENSG00000103710.10	RASL12	0.322806	0.71446	-0.222776	0.144307
15	-	82659281	82709914	ENSG00000103723.12	AP3B2	1.12568	1	-0.265024	0
15	-	78167468	78245688	ENSG00000103740.9	ACSBG1	0.808267	1	0.244678	-0.0641259
15	-	65381464	65423072	ENSG00000103742.11	IGDCC4	0.192352	0.86842	-1.30611	-1.9437
15	+	65726054	65891991	ENSG00000103769.9	RAB11A	113.643	0.985166	-0.00671868	-0.00295968
15	-	78921058	78949574	ENSG00000103811.15	CTSH	113.075	0.897397	-0.410309	-0.0167633
15	-	99136323	99251223	ENSG00000103852.12	TTC23	2.25854	0.390632	0.145585	0.277059
15	+	73683966	73714518	ENSG00000103855.17	CD276	0.28491	1	-0.121301	-0.042829
15	+	80152490	80186946	ENSG00000103876.11	FAH	46.8504	0.977378	-0.488582	-0.0573272
15	+	80779343	80951776	ENSG00000103888.15	CEMIP	0.870738	0.997646	-0.174518	0.00101339
15	-	41517176	41544269	ENSG00000103932.11	RPAP1	24.568	0.496347	-0.545569	-0.320133
