chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
17	+	47649476	47685505	ENSG00000108424.9	KPNB1	197.186	0.784302	-0.0128175	-0.0150328
17	+	46923117	46967019	ENSG00000108433.15	GOSR2	35.6604	0.898943	-0.0786094	0.00104932
17	+	47941506	47948288	ENSG00000108439.9	PNPO	8.4766	0.979457	0.0808718	-0.094831
17	+	59893046	59950564	ENSG00000108443.13	RPS6KB1	38.0598	0.843438	-0.219278	-0.0876345
17	+	18697998	18736118	ENSG00000108448.20	TRIM16L	4.00266	0.844738	0.0925901	-0.0518793
17	+	47967810	47981774	ENSG00000108465.14	CDK5RAP3	26.8319	0.88864	-0.112893	-0.0399638
17	-	48070052	48101521	ENSG00000108468.14	CBX1	102.942	0.999412	-0.360504	-0.0110972
17	-	75626845	75667189	ENSG00000108469.14	RECQL5	9.24988	0.654711	-0.159127	-0.172285
17	+	16217191	16351797	ENSG00000108474.16	PIGL	0.985579	0.439484	0.504478	0.122545
17	-	75751594	75765711	ENSG00000108479.11	GALK1	8.04491	0.859796	-0.723464	-0.0727835
17	-	61865367	61928016	ENSG00000108506.11	INTS2	3.67283	0.359779	0.317239	-0.00499983
17	-	4967992	4987652	ENSG00000108509.20	CAMTA2	20.2519	0.731452	-0.493637	-0.155043
17	-	61942605	62065282	ENSG00000108510.9	MED13	55.6835	0.811717	-0.147062	-0.126744
17	-	48595751	48604992	ENSG00000108511.9	HOXB6	8.85059	0.878505	-0.932592	0.0556615
17	+	4948092	4957131	ENSG00000108515.17	ENO3	1.13905	0.6928	0.0453282	-0.0307701
17	-	4945652	4949061	ENSG00000108518.7	PFN1	399.07	0.974466	-0.064981	0.00475789
17	+	4940008	4945222	ENSG00000108523.15	RNF167	48.1468	0.8973	-0.183461	-0.063464
17	-	4937130	4940251	ENSG00000108528.13	SLC25A11	29.6143	0.917084	-0.157759	-0.107031
17	-	17494437	17496395	ENSG00000108551.4	RASD1	0.682263	0.926795	0.173273	-0.0641076
17	-	4897774	4903074	ENSG00000108556.7	CHRNE	0.118289	1	-1.10819	-0.980586
17	+	17681473	17811453	ENSG00000108557.17	RAI1	47.9359	0.980969	-0.341378	-0.046451
17	-	5360963	5420160	ENSG00000108559.11	NUP88	19.4667	0.924429	-0.290507	-0.0566835
17	-	5432777	5448830	ENSG00000108561.8	C1QBP	52.4367	0.928909	-0.101976	-0.0185689
17	-	30194319	30236002	ENSG00000108576.9	SLC6A4	0.0568148	1	0.0804355	0
17	-	30248195	30292056	ENSG00000108578.14	BLMH	42.6661	0.985615	-0.360931	-0.0641944
17	+	30378905	30469989	ENSG00000108582.11	CPD	109.142	0.883774	-0.0131856	-0.00327734
17	+	30477362	30527592	ENSG00000108587.15	GOSR1	38.1376	0.965541	-0.0171419	0.0031045
17	-	63745250	63776351	ENSG00000108588.13	CCDC47	110.034	0.96586	-0.186029	-0.0249385
17	-	6643315	6651634	ENSG00000108590.10	MED31	3.69974	1	0.187362	0
17	+	18087886	18107971	ENSG00000108591.9	DRG2	19.1703	0.861058	-0.0188997	-0.0734838
17	-	63819433	63830012	ENSG00000108592.16	FTSJ3	26.8404	0.580808	-0.158204	-0.128113
17	-	19904302	19978343	ENSG00000108599.14	AKAP10	20.0245	0.907492	0.0983213	-0.011277
17	-	19737984	19748943	ENSG00000108602.17	ALDH3A1	0.00981537	1	-0.297002	0
17	-	63832081	63843065	ENSG00000108604.15	SMARCD2	56.5698	0.897684	0.0161775	-0.0750327
17	-	64002594	64020634	ENSG00000108622.10	ICAM2	0.275099	1	-0.177428	-0.162226
17	+	78168558	78173527	ENSG00000108639.7	SYNGR2	3.80075	1	0.0849509	0
17	-	19337554	19378182	ENSG00000108641.14	B9D1	4.65779	0.971865	-0.573774	-0.0106161
17	-	31860899	31901765	ENSG00000108651.9	UTP6	10.2273	0.914517	-0.13899	-0.130578
17	-	64499616	64508199	ENSG00000108654.12	DDX5	306.008	0.801659	-0.893789	-0.0909928
17	-	32324565	32350023	ENSG00000108666.9	C17orf75	8.58412	0.827956	-0.113679	-0.0719754
17	-	78674048	78782297	ENSG00000108669.16	CYTH1	20.2594	0.977601	-0.279854	-0.0487137
17	+	32444261	32483318	ENSG00000108671.9	PSMD11	53.2221	0.983664	-0.0448732	-0.0196349
17	-	78971238	78980109	ENSG00000108679.12	LGALS3BP	36.5944	1	0.0270903	-0.0121324
17	-	33013087	34174964	ENSG00000108684.14	ASIC2	0.0359893	1	-0.662657	0
17	+	34270221	34272242	ENSG00000108688.11	CCL7	0.873568	1	-1.17235	-0.0228088
17	+	34255218	34257203	ENSG00000108691.9	CCL2	28.1394	1	-0.425524	-0.00269192
17	+	34319036	34321402	ENSG00000108700.4	CCL8	0.0392615	1	-0.692508	-0.102742
17	-	35574795	35578863	ENSG00000108733.9	PEX12	5.81142	0.948628	-0.0307764	-0.0112016
17	-	42101404	42112733	ENSG00000108771.12	DHX58	3.51975	0.520022	-0.355795	-0.24324
17	-	42113108	42121358	ENSG00000108773.10	KAT2A	7.9705	0.448197	-0.571534	-0.523303
17	-	42124976	42155044	ENSG00000108774.14	RAB5C	134.309	0.984072	-0.0817879	-0.00470615
17	+	42536172	42544449	ENSG00000108784.9	NAGLU	41.4452	0.911544	-0.322481	-0.151898
17	+	42549214	42555213	ENSG00000108786.10	HSD17B1	2.52531	0.667406	-0.735954	-0.937124
17	+	42567068	42573239	ENSG00000108788.11	MLX	38.2447	0.980426	-0.0721227	-0.0351049
17	+	42682613	42699814	ENSG00000108797.11	CNTNAP1	34.4935	0.49592	-0.782223	-0.606615
17	+	49210227	49223225	ENSG00000108798.8	ABI3	0.0196307	1	-0.471742	0
17	-	42700275	42745049	ENSG00000108799.12	EZH1	36.6755	0.898939	-0.250335	-0.0786673
17	+	49968970	49974959	ENSG00000108813.10	DLX4	0.1276	1	-1.13862	0
17	-	50133735	50150630	ENSG00000108819.10	PPP1R9B	74.8359	0.917449	-0.139586	-0.0188883
17	+	50164214	50175931	ENSG00000108823.15	SGCA	0.151507	1	-1.16777	-0.0810667
17	-	50367857	50373214	ENSG00000108826.15	MRPL27	22.1881	1	-0.0186715	-0.00373287
17	-	43014605	43025123	ENSG00000108828.15	VAT1	319.941	0.94002	-0.240354	-0.012298
17	-	50375059	50397553	ENSG00000108829.9	LRRC59	101.077	0.98254	-0.000240141	-0.0077235
17	+	6996065	7010736	ENSG00000108839.11	ALOX12	1.21683	1	-0.288479	0
17	-	44076746	44123702	ENSG00000108840.15	HDAC5	43.716	0.679236	-0.455842	-0.213054
17	+	50634777	50692252	ENSG00000108846.15	ABCC3	4.36179	0.586854	-0.221235	-0.796162
17	+	50719544	50756213	ENSG00000108848.15	LUC7L3	94.2275	0.926827	-0.0158167	-0.0106834
17	-	43875357	43909711	ENSG00000108852.14	MPP2	2.05893	0.571569	-0.193434	0.154715
17	-	64542295	64662068	ENSG00000108854.15	SMURF2	13.3524	0.666424	-0.105773	-0.0618174
17	-	43766121	43778988	ENSG00000108861.8	DUSP3	41.9904	1	-0.114415	0
17	-	44849943	44899662	ENSG00000108883.12	EFTUD2	47.5735	0.884358	-0.0144719	-0.055007
17	+	55265012	55325065	ENSG00000108924.13	HLF	0.0370891	1	0.279704	0
17	-	68267026	68291267	ENSG00000108932.11	SLC16A6	0.0981537	1	0.375783	0
17	+	68511780	68551319	ENSG00000108946.14	PRKAR1A	259.223	0.993449	-0.2288	-0.00809795
17	+	7705202	7711378	ENSG00000108947.4	EFNB3	6.75743	0.962873	-0.954743	-0.115296
17	-	68535113	68601389	ENSG00000108950.11	FAM20A	25.3336	0.798757	-2.01183	-0.125198
17	-	1344272	1400378	ENSG00000108953.16	YWHAE	240.563	0.922087	0.0268789	-0.00346739
17	-	55392613	55421992	ENSG00000108960.7	MMD	4.32185	0.98947	0.253857	-0.0651895
17	+	8288497	8290092	ENSG00000108961.13	RANGRF	14.0757	0.970781	-0.129434	-0.00539207
17	+	2030110	2043430	ENSG00000108963.17	DPH1	27.166	0.841812	0.028367	-0.00124103
17	+	69414698	69543331	ENSG00000108984.13	MAP2K6	0.634719	0.937186	-0.841835	0.00929247
17	+	21123364	21193265	ENSG00000109016.17	DHRS7B	5.80449	0.961377	-0.0660229	-0.0799202
17	+	27294076	27315926	ENSG00000109046.14	WSB1	25.2372	0.950417	-0.0226435	-0.0149138
17	-	9896320	9905621	ENSG00000109047.7	RCVRN	0.0121358	1	-0.345095	0
17	-	10492307	10518543	ENSG00000109061.9	MYH1	1.20561	0.610558	-1.90686	0.144945
17	+	74748613	74769353	ENSG00000109062.10	SLC9A3R1	8.08895	0.978164	0.0602346	-0.0331945
17	-	10628526	10657309	ENSG00000109063.14	MYH3	8.19856	0.947436	-0.787707	-0.17482
17	-	74770547	74776367	ENSG00000109065.11	NAT9	15.5489	0.738242	0.0263406	-0.0538534
17	+	74776483	74839779	ENSG00000109066.13	TMEM104	13.7687	0.769105	0.0468807	0.0408016
17	-	28367276	28373091	ENSG00000109072.13	VTN	0.321339	1	-0.225114	-0.0520217
17	+	28335602	28347009	ENSG00000109079.9	TNFAIP1	50.8422	0.975124	-0.0647162	-0.0395827
17	-	28328325	28335489	ENSG00000109083.13	IFT20	28.0722	0.985876	-0.218523	-0.0266034
17	+	28319095	28328685	ENSG00000109084.13	TMEM97	4.78113	0.806951	0.422758	0.015001
17	+	74987632	75005800	ENSG00000109089.7	CDR2L	20.3582	0.706922	-0.0311951	-0.0694102
17	-	15229777	15265326	ENSG00000109099.13	PMP22	208.456	0.996158	-0.61209	-0.0135772
17	-	28546707	28552668	ENSG00000109103.11	UNC119	16.5027	0.947868	-0.0853436	-0.0344362
17	-	28573115	28577264	ENSG00000109107.13	ALDOC	13.9716	0.729464	-0.272764	-0.0135296
17	+	28662091	28702684	ENSG00000109111.14	SUPT6H	70.4933	0.500967	-0.0396374	-0.0432157
17	-	28714281	28718429	ENSG00000109113.18	RAB34	92.7381	0.926631	-0.431505	-0.0625981
17	-	28905250	28951771	ENSG00000109118.13	PHF12	41.0881	0.935103	-0.23568	-0.0354088
4	+	41935120	41960572	ENSG00000109133.12	TMEM33	32.5171	0.973723	-0.0458602	-0.00669056
4	-	46918900	46994407	ENSG00000109158.10	GABRA4	0.0196307	1	-0.471742	0
4	-	67739328	67754360	ENSG00000109163.6	GNRHR	0.0196307	1	0.0524592	0
4	+	48341322	48426212	ENSG00000109171.14	SLAIN2	58.4828	0.984087	-0.155817	-0.00678659
4	+	48805212	48861817	ENSG00000109180.14	OCIAD1	83.0681	0.975351	-0.0115655	-0.000963368
4	+	51843000	51916837	ENSG00000109184.14	DCUN1D4	23.2142	0.683749	-0.147405	-0.147178
4	-	52590972	52659335	ENSG00000109189.12	USP46	26.1142	0.919158	-0.126662	-0.0184844
4	-	54009789	54064690	ENSG00000109220.10	CHIC2	15.2924	0.975343	-0.138145	-0.0148776
4	+	56049073	56328625	ENSG00000109265.13	KIAA1211	3.87883	0.717203	-2.58982	0.142666
4	-	99878336	99894490	ENSG00000109270.12	LAMTOR3	26.7992	0.993487	-0.231827	-0.0367505
4	+	73853189	73854155	ENSG00000109272.3	PF4V1	0.0588922	1	-0.191202	-0.0811545
4	+	102501329	102617302	ENSG00000109320.11	NFKB1	65.744	0.8774	-0.262114	-0.0567961
4	-	102631488	102760994	ENSG00000109323.8	MANBA	76.9767	0.941087	-0.976001	-0.0612866
4	-	102794383	102868896	ENSG00000109332.19	UBE2D3	160.255	0.894179	0.12972	0.0305218
4	-	86015123	86594131	ENSG00000109339.18	MAPK10	0.442283	0.997564	-0.326913	-0.00753925
4	-	139028112	139177218	ENSG00000109381.19	ELF2	27.5355	0.822868	-0.213515	-0.0803416
4	-	139266880	139302551	ENSG00000109390.11	NDUFC1	4.65473	0.961397	-0.437162	-0.00089213
4	-	140620765	140756120	ENSG00000109436.7	TBC1D9	30.9535	0.826191	-0.160216	-0.172332
4	+	141220887	141234697	ENSG00000109445.10	ZNF330	26.4072	0.912415	-0.20717	-0.147048
4	-	142023160	142847432	ENSG00000109452.12	INPP4B	14.6923	0.886777	-0.00328998	0.00357328
4	+	143336762	143474568	ENSG00000109458.8	GAB1	24.5012	0.997237	-0.523724	-0.0247901
4	+	165207618	165323156	ENSG00000109466.13	KLHL2	20.0943	0.930761	-0.52294	-0.199476
4	+	165361194	165498320	ENSG00000109472.13	CPE	122.482	0.992173	-1.14896	-0.00651985
4	+	108620566	108630412	ENSG00000109475.16	RPL34	328.359	0.997203	-0.416159	-0.000961217
4	+	6269849	6303265	ENSG00000109501.13	WFS1	42.1565	0.983907	-0.492416	-0.0196009
4	+	168092515	168187690	ENSG00000109511.11	ANXA10	0.0490769	1	-0.771418	0
4	-	7058906	7068197	ENSG00000109519.12	GRPEL1	14.5838	0.998186	-0.00100964	-0.00569413
4	+	109815510	109824740	ENSG00000109534.16	GAR1	12.6303	0.905721	-0.186551	-0.0365175
4	+	189940788	189963204	ENSG00000109536.11	FRG1	21.2938	0.987188	-0.199392	-0.0728522
4	+	169612633	169723673	ENSG00000109572.13	CLCN3	64.9979	0.881766	-0.147745	-0.0346201
4	-	170060222	170091699	ENSG00000109576.13	AADAT	8.35783	0.787534	-0.308788	-0.245063
4	+	173168753	173323967	ENSG00000109586.11	GALNT7	16.6354	0.9607	-0.119213	-0.0094266
4	-	24517441	24584550	ENSG00000109606.12	DHX15	81.2697	0.917983	0.00505242	-0.0287246
4	+	24789912	24800842	ENSG00000109610.5	SOD3	20.7648	0.997426	-0.726471	-0.0201963
4	-	25120014	25160442	ENSG00000109618.11	SEPSECS	7.62825	0.973472	-0.133141	-0.132516
4	+	8592660	8619759	ENSG00000109625.18	CPZ	40.392	0.859623	-2.184	-0.00673313
4	+	153152342	153339320	ENSG00000109654.14	TRIM2	53.938	0.922484	-0.512126	-0.0548414
4	-	9771153	10054936	ENSG00000109667.11	SLC2A9	3.84833	0.818407	-0.795889	0.0649505
4	-	152321259	152536101	ENSG00000109670.13	FBXW7	13.6447	0.994911	0.0220363	-0.033171
4	+	177309836	177362943	ENSG00000109674.3	NEIL3	0.579107	1	-0.0140148	-0.0737605
4	+	26576437	26755351	ENSG00000109680.10	TBC1D19	4.37316	0.814828	-0.0905502	0.0386745
4	-	10486395	10684865	ENSG00000109684.14	CLNK	0.0688494	1	-0.031012	0
4	+	1871424	1982207	ENSG00000109685.17	WHSC1	60.1966	0.820283	-0.374478	-0.0758502
4	-	151102751	151325632	ENSG00000109686.17	SH3D19	85.8154	0.790184	-0.416888	0.0215854
4	+	26857678	27025381	ENSG00000109689.14	STIM2	10.5805	0.745824	-0.0739828	0.0590554
4	-	2930561	2934859	ENSG00000109736.14	MFSD10	15.6556	0.645742	0.128034	-0.136798
4	+	157076057	157172090	ENSG00000109738.10	GLRB	8.44826	0.876399	-0.4458	-0.0646174
4	+	15702950	15738313	ENSG00000109743.10	BST1	17.661	0.93053	-0.58645	-0.0592978
4	+	159104178	159360169	ENSG00000109756.8	RAPGEF2	37.2922	0.744612	-0.285608	-0.135454
4	+	185204237	185370185	ENSG00000109762.15	SNX25	21.4344	0.873972	-0.246806	-0.0736052
4	-	185363879	185395899	ENSG00000109771.15	LRP2BP	1.11306	0.984385	0.0700749	-0.161236
4	-	185399540	185425985	ENSG00000109775.10	UFSP2	18.0278	0.955965	-0.248696	-0.0852358
4	+	38664196	38701042	ENSG00000109787.12	KLF3	80.8067	0.988526	-0.493332	-0.0332253
4	+	39045039	39126857	ENSG00000109790.16	KLHL5	67.2895	0.889175	-0.42994	-0.0583837
4	+	186104419	186172667	ENSG00000109794.13	FAM149A	1.65261	0.769025	-1.11673	0.0391296
4	+	17810902	17844862	ENSG00000109805.9	NCAPG	3.09768	0.675135	-0.481494	-0.397781
4	-	39498755	39528311	ENSG00000109814.11	UGDH	76.8886	0.853834	-0.321275	-0.017299
4	-	23755041	23904089	ENSG00000109819.8	PPARGC1A	3.11908	0.899361	-1.24761	-0.0737306
11	+	125903348	125943702	ENSG00000109832.13	DDX25	0.0294678	1	0.426671	0
11	-	111908565	111923722	ENSG00000109846.7	CRYAB	18.5065	1	0.0195032	-0.0262059
11	+	20363685	20383783	ENSG00000109854.13	HTATIP2	23.8858	0.989128	-0.340892	-0.0230626
11	-	88293592	88337787	ENSG00000109861.15	CTSC	26.9406	0.989719	0.548532	-0.00813894
11	-	27330827	27363868	ENSG00000109881.16	CCDC34	7.92311	0.978336	-0.405118	-0.0106045
11	+	114059593	114250676	ENSG00000109906.13	ZBTB16	0.061164	1	1.70304	-0.0166589
11	+	31509750	31783998	ENSG00000109911.17	ELP4	8.84918	0.997296	-0.0986358	-0.0156254
11	-	116773799	116788050	ENSG00000109917.10	ZPR1	26.7401	0.929724	-0.0168474	-0.0584445
11	-	47617315	47642623	ENSG00000109919.9	MTCH2	45.0419	0.914121	-0.0634619	-0.0362285
11	-	47716517	47767443	ENSG00000109920.12	FNBP4	9.91202	0.247901	-0.0211851	-0.294403
11	+	121101173	121191493	ENSG00000109927.9	TECTA	0.988104	1	-0.486959	-0.00203824
11	+	121292453	121308694	ENSG00000109929.9	SC5D	37.9822	0.963636	-0.395122	0.0159248
11	+	122838500	122872639	ENSG00000109943.8	CRTAM	0.0196434	1	0.0791504	0
11	+	122882528	122959798	ENSG00000109944.10	C11orf63	5.79872	0.863742	-0.635521	0.0266418
11	-	134378504	134411918	ENSG00000109956.12	B3GAT1	0.0392615	1	0.0729511	0
11	-	123057489	123063230	ENSG00000109971.13	HSPA8	824.922	0.999914	-0.232548	-0.024892
11	+	124115362	124147721	ENSG00000110002.15	VWA5A	13.1288	0.76215	-0.468382	-0.222913
11	+	64230278	64234286	ENSG00000110011.13	DNAJC4	13.2621	0.546154	-0.331471	0.142139
11	-	124633113	124695707	ENSG00000110013.12	SIAE	79.803	0.956172	-0.391249	-0.0353443
11	+	65027408	65040572	ENSG00000110025.12	SNX15	12.5548	0.909772	-0.321036	-0.0939866
11	-	58526871	58578220	ENSG00000110031.12	LPXN	15.6015	0.89427	-0.343473	-0.103462
11	+	59171430	59208587	ENSG00000110042.7	DTX4	4.03351	0.961591	-0.28453	-0.0508705
11	-	64851642	64888296	ENSG00000110047.17	EHD1	47.2325	0.999694	-0.135001	-0.00101149
11	-	59574398	59616144	ENSG00000110048.11	OSBP	54.5678	0.81746	-0.00221149	-0.0160594
11	-	67991104	68004982	ENSG00000110057.7	UNC93B1	7.64578	0.868487	0.0899201	-0.0185793
11	-	125893485	125903221	ENSG00000110060.8	PUS3	12.3726	0.942807	-0.311681	-0.144583
11	+	126303752	126345749	ENSG00000110063.8	DCPS	11.9171	0.970892	-0.15069	-0.0457303
11	-	68154863	68213828	ENSG00000110066.14	KMT5B	25.2356	0.828177	-0.21981	-0.139221
11	+	126269055	126278131	ENSG00000110074.10	FOXRED1	4.42848	0.808506	-0.209126	-0.240912
11	+	68460731	68615334	ENSG00000110075.14	PPP6R3	59.1077	0.872812	-0.106576	-0.0607365
11	-	64606174	64723188	ENSG00000110076.18	NRXN2	0.0343463	1	0.902411	-0.0803431
11	+	126355640	126440344	ENSG00000110080.18	ST3GAL4	14.6608	0.827695	-0.0578923	-0.0224262
11	-	68754620	68844410	ENSG00000110090.12	CPT1A	39.1671	0.910495	-0.184697	-0.086104
11	+	69641087	69654474	ENSG00000110092.3	CCND1	296.801	0.98118	-0.399	-0.00835164
11	+	60842071	60851081	ENSG00000110104.11	CCDC86	19.6792	0.94633	-0.066254	-4.91392e-05
11	-	60890730	60906588	ENSG00000110107.8	PRPF19	71.7992	0.859069	-0.0758274	-0.0471655
11	+	60913874	60923443	ENSG00000110108.9	TMEM109	87.5641	0.987833	-0.176412	-0.0063596
11	-	6431049	6442617	ENSG00000110169.10	HPX	0.142635	0.818448	0.400673	-0.0205074
11	-	6448613	6474459	ENSG00000110171.18	TRIM3	10.0523	0.872949	-0.250557	-0.123314
11	-	90201160	90223364	ENSG00000110172.11	CHORDC1	17.649	0.82617	-0.401821	-0.210771
11	+	72189558	72196301	ENSG00000110195.11	FOLR1	0.078523	1	-0.947056	0
11	-	72106378	72112780	ENSG00000110200.8	ANAPC15	12.1392	0.955259	-0.033183	-0.0549417
11	+	72114869	72139892	ENSG00000110203.8	FOLR3	0.0687076	1	-0.896017	0
11	+	94128928	94181972	ENSG00000110218.8	PANX1	33.6985	0.972864	-0.117539	-0.0146382
11	+	73308289	73369091	ENSG00000110237.3	ARHGEF17	39.1171	0.39269	-0.372914	-0.245904
11	+	117314557	117413268	ENSG00000110274.14	CEP164	4.83011	0.217397	-0.199328	-0.221604
11	-	10511678	10541230	ENSG00000110315.6	RNF141	32.4189	0.97511	-0.149807	-0.0500833
11	+	101915015	102001058	ENSG00000110318.13	CEP126	3.92321	0.967551	-0.0226285	-0.124544
11	-	10797050	10809110	ENSG00000110321.15	EIF4G2	738.059	0.725268	-0.224015	-0.0657818
11	+	117986348	118003037	ENSG00000110324.10	IL10RA	0.0294461	1	-0.596004	0
11	-	11270876	11622005	ENSG00000110328.5	GALNT18	0.176521	0.999117	0.14776	-0.00749404
11	+	102347211	102378670	ENSG00000110330.8	BIRC2	52.9082	0.808747	-0.143348	-0.196441
11	+	118359585	118399211	ENSG00000110344.9	UBE4A	42.2247	0.671606	-0.200272	-0.219929
11	-	118747766	118791149	ENSG00000110367.11	DDX6	11.5943	0.0778221	-3.06462	-0.943604
11	+	119206276	119313926	ENSG00000110395.6	CBL	33.6278	0.847048	-0.158673	-0.0958864
11	-	119623408	119729084	ENSG00000110400.10	NECTIN1	7.80083	0.954042	-0.162	-0.0504032
11	+	33256672	33357023	ENSG00000110422.11	HIPK3	43.78	0.728639	-0.203591	-0.130623
11	+	33542072	33674102	ENSG00000110427.14	KIAA1549L	14.1266	0.753523	-0.542788	-0.11857
11	-	33740939	33774543	ENSG00000110429.13	FBXO3	22.9587	0.805212	-0.0764679	-0.0350915
11	+	34915829	35020591	ENSG00000110435.11	PDHX	23.1325	0.900274	-0.234492	-0.0881943
11	-	35251206	35420063	ENSG00000110436.11	SLC1A2	2.09286	1	-0.750201	0
11	-	36269284	36289449	ENSG00000110442.11	COMMD9	21.7538	0.996707	-0.159511	-0.0121368
11	-	60937084	60952530	ENSG00000110446.10	SLC15A3	5.03646	0.987487	-0.367656	-0.00547983
11	+	61102395	61127852	ENSG00000110448.10	CD5	0.0392615	1	-0.692508	0
11	+	44065925	44084222	ENSG00000110455.13	ACCS	2.82694	0.479316	-0.731931	-0.400249
11	+	46380756	46383837	ENSG00000110492.15	MDK	94.7841	0.904434	-1.35018	-0.0253116
11	-	46396414	46594125	ENSG00000110497.14	AMBRA1	19.5029	0.865272	-0.138292	0.00396431
11	+	47269161	47330031	ENSG00000110514.19	MADD	34.3883	0.798512	-0.358535	-0.250545
11	+	47565430	47573461	ENSG00000110536.13	PTPMT1	21.5275	0.963566	-0.143794	-0.00568648
11	+	63938959	63957328	ENSG00000110583.12	NAA40	14.2891	0.925787	-0.254738	-0.114969
11	-	3000922	3057613	ENSG00000110619.16	CARS	69.4111	0.619273	-0.338339	-0.143604
11	+	2899721	2925246	ENSG00000110628.13	SLC22A18	7.32424	0.916882	-0.374914	-0.138494
11	+	2376177	2397419	ENSG00000110651.11	CD81	356.982	0.997546	0.0469879	-0.0281245
11	-	107790991	107928293	ENSG00000110660.14	SLC35F2	6.71408	0.926584	0.100179	-0.0978783
11	-	2295645	2303049	ENSG00000110665.11	C11orf21	0.0111865	1	-0.326059	0
11	+	107591091	107666779	ENSG00000110675.12	ELMOD1	0.0490805	1	0.361406	-0.00533394
11	+	16613132	16756881	ENSG00000110696.9	C11orf58	145.903	0.991169	-0.180714	-0.0499955
11	-	67491768	67506263	ENSG00000110697.12	PITPNM1	10.4178	0.506053	-0.175364	-0.177352
11	-	17074389	17077787	ENSG00000110700.6	RPS13	371.943	0.997165	-0.283799	-0.0223642
11	+	67483041	67491103	ENSG00000110711.9	AIP	39.0469	0.937649	-0.300387	0.00246238
11	-	3671083	3797792	ENSG00000110713.15	NUP98	56.0168	0.600869	0.0883744	0.0386395
11	+	68030617	68036644	ENSG00000110717.11	NDUFS8	26.2219	0.877237	-0.113076	-0.0153121
11	+	68039016	68050895	ENSG00000110719.9	TCIRG1	16.3904	0.641183	-0.0874801	-0.154712
11	-	68052859	68121444	ENSG00000110721.11	CHKA	7.77657	0.980749	-0.043601	-0.131231
11	-	108505431	108593738	ENSG00000110723.11	EXPH5	0.676782	0.998717	-0.442178	0.000552034
11	-	18278668	18322198	ENSG00000110756.17	HPS5	32.2601	0.853865	-0.135316	-0.0484383
11	+	18322295	18367044	ENSG00000110768.11	GTF2H1	44.0385	0.955273	-0.0458137	-0.0378287
11	-	111352252	111455630	ENSG00000110777.11	POU2AF1	0.0746766	1	0.312513	0
11	-	18727928	18792721	ENSG00000110786.17	PTPN5	0.00981537	1	-0.297002	0
12	-	5948874	6124770	ENSG00000110799.13	VWF	0.0196307	1	1.38795	0
12	+	121888731	121918297	ENSG00000110801.13	PSMD9	19.3075	1	-0.592124	0
12	+	6828410	6839851	ENSG00000110811.19	P3H3	21.5598	0.734643	-0.647581	-0.0672689
12	+	27523431	27695564	ENSG00000110841.13	PPFIBP1	53.3517	0.834637	0.0805709	-0.0513588
12	+	49568218	49644666	ENSG00000110844.13	PRPF40B	9.91781	0.691176	-1.73601	-1.36359
12	-	107732866	107761272	ENSG00000110851.11	PRDM4	30.3892	0.838289	-0.0122133	-0.104626
12	-	9852984	9870136	ENSG00000110852.4	CLEC2B	32.0321	0.98815	-0.483896	-0.0239433
12	-	120503274	120534434	ENSG00000110871.14	COQ5	24.0801	0.986594	-0.0839143	-0.000474159
12	-	108622277	108633959	ENSG00000110876.9	SELPLG	6.65482	1	-0.515604	-0.0642082
12	-	108645109	108731596	ENSG00000110880.10	CORO1C	304.189	0.915915	-0.146681	-0.0479824
12	+	50057548	50083611	ENSG00000110881.11	ASIC1	13.6321	0.804087	-0.791901	-0.187048
12	-	30709552	30754951	ENSG00000110888.17	CAPRIN2	3.9085	0.561717	-0.231724	-0.377707
12	+	30926428	30996599	ENSG00000110900.14	TSPAN11	7.92097	0.996292	-1.56876	-0.00300275
12	-	109448656	109477544	ENSG00000110906.12	KCTD10	84.269	0.753863	-0.205081	-0.0968294
12	-	50979401	51028566	ENSG00000110911.14	SLC11A2	29.277	0.972583	-0.0426533	-0.0306092
12	+	120686869	120701864	ENSG00000110917.7	MLEC	204.289	0.853899	-0.110047	0.0290192
12	+	109573255	109598117	ENSG00000110921.12	MVK	3.04522	0.965785	0.110513	-0.055769
12	-	51061205	51083664	ENSG00000110925.6	CSRNP2	29.6946	0.904541	-0.128167	-0.0752027
12	-	121237691	121298308	ENSG00000110931.18	CAMKK2	46.5016	0.890849	-0.0800014	-0.122
12	+	56334174	56340410	ENSG00000110944.8	IL23A	0.567065	1	-1.76122	-2.00432
12	-	56638175	56646068	ENSG00000110955.8	ATP5B	255.133	0.912065	0.0636417	-0.0231942
12	-	56663341	56688408	ENSG00000110958.15	PTGES3	159.333	0.978606	-0.0937722	-0.0134873
12	+	122019422	122062044	ENSG00000110987.8	BCL7A	14.8446	0.951806	-0.58368	0.00231032
12	-	122503458	122527000	ENSG00000111011.17	RSRC2	6.99336	0.550799	-0.256831	-0.133045
12	-	57762334	57768986	ENSG00000111012.9	CYP27B1	0.0019497	1	-0.077357	-0.223706
12	-	80792520	80937925	ENSG00000111052.7	LIN7A	5.88219	0.800747	-0.110683	-0.220136
12	+	52948871	52952901	ENSG00000111057.10	KRT18	8.32192	0.984915	-1.30401	-0.685131
12	+	80936414	81261205	ENSG00000111058.7	ACSS3	4.51892	0.557458	-0.0227419	0.09704
12	+	53046969	53064372	ENSG00000111077.17	TNS2	51.777	0.583993	-0.431147	-0.433124
