chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
3	+	36993332	37050918	ENSG00000076242.14	MLH1	106.571	0.897021	-0.829961	-0.495288
12	+	109097574	109110992	ENSG00000076248.10	UNG	77.076	0.971742	-0.507587	-0.0119841
1	+	171314208	171342084	ENSG00000076258.9	FMO4	3.68059	0.666601	-0.391296	-0.254748
1	+	173714941	173786702	ENSG00000076321.10	KLHL20	18.2871	0.734249	-3.26238	-1.87172
17	-	28394756	28407197	ENSG00000076351.12	SLC46A1	6.78374	1	-0.023058	-0.012874
1	-	208022242	208244320	ENSG00000076356.6	PLXNA2	2.58727	0.679026	-0.994111	0.11957
17	-	28577565	28599279	ENSG00000076382.16	SPAG5	74.0479	0.476691	-0.575612	-0.429468
12	+	109999186	110039763	ENSG00000076513.16	ANKRD13A	67.6693	0.537572	-0.249045	-0.00839303
8	-	80034745	80231232	ENSG00000076554.15	TPD52	32.6666	0.50633	0.162046	-0.0326924
12	+	109116595	109268226	ENSG00000076555.15	ACACB	0.607372	0.131514	0.329956	0.69602
17	+	28743984	28750958	ENSG00000076604.14	TRAF4	70.4557	0.669856	0.0268523	0.0165035
8	-	80967810	81112068	ENSG00000076641.4	PAG1	81.7042	0.806375	-1.17324	-0.0501897
19	+	33080880	33130542	ENSG00000076650.6	GPATCH1	17.7134	0.852326	-0.643019	-0.464671
19	-	10333776	10339823	ENSG00000076662.9	ICAM3	115.067	0.872061	-0.0652213	-0.00914203
10	-	103088017	103193306	ENSG00000076685.18	NT5C2	41.5321	0.47758	-0.392549	-0.245553
11	-	119308529	119321521	ENSG00000076706.15	MCAM	0.819946	0.62236	0.325041	-0.262879
X	-	133300103	133415490	ENSG00000076716.8	GPC4	6.0144	0.936655	-1.58737	-0.0726249
X	-	132369317	132489968	ENSG00000076770.14	MBNL3	48.4374	0.683468	-0.389118	-0.0508412
19	+	7595902	7618304	ENSG00000076826.9	CAMSAP3	0.201289	0.27081	0.512047	0.174976
1	-	21596215	21669363	ENSG00000076864.19	RAP1GAP	0.412936	1	-1.22793	-0.328277
19	-	7619525	7629565	ENSG00000076924.11	XAB2	48.2206	0.713603	-0.11776	-0.0567576
19	+	41883161	41930150	ENSG00000076928.17	ARHGEF1	103.357	0.661715	-0.171957	-0.169568
19	+	7636881	7647873	ENSG00000076944.15	STXBP2	57.9999	0.847354	-0.0654393	-0.0990369
19	+	7903843	7914478	ENSG00000076984.17	MAP2K7	45.7709	0.855857	-0.145102	-0.149462
19	+	3933103	3942416	ENSG00000077009.13	NMRK2	0.00688227	1	0.551157	-0.0454461
2	+	233354507	233472104	ENSG00000077044.10	DGKD	30.0178	0.358167	-0.662944	-0.0805324
3	+	25174332	25597932	ENSG00000077092.18	RARB	0.0825872	1	-0.101573	0
3	-	25597905	25664939	ENSG00000077097.14	TOP2B	228.082	0.703013	-0.856028	-0.399767
10	-	96518109	96587452	ENSG00000077147.14	TM9SF3	131.037	0.880071	-0.0384811	-0.0760275
10	+	102394110	102402529	ENSG00000077150.18	NFKB2	79.6762	0.417104	-0.142055	-0.246081
1	-	202331657	202341980	ENSG00000077152.9	UBE2T	41.7662	0.891421	-0.610822	-0.0664668
1	+	202348699	202592706	ENSG00000077157.21	PPP1R12B	21.6304	0.907761	-1.96952	-1.72155
2	+	182716041	182794464	ENSG00000077232.16	DNAJC10	67.5253	0.913128	-0.437205	-0.0396375
16	-	27459555	27549913	ENSG00000077235.17	GTF3C1	102.93	0.768032	-0.412295	-0.12207
16	+	27313668	27364778	ENSG00000077238.13	IL4R	52.1849	0.8472	-0.252348	-0.0550427
1	-	77695987	77759852	ENSG00000077254.14	USP33	50.0433	0.743998	-0.295368	-0.203854
X	+	110944285	111227361	ENSG00000077264.14	PAK3	0.159126	1	-0.0090568	0
X	-	111293779	111412429	ENSG00000077279.17	DCX	0.0137645	1	0.464599	0
19	+	40750637	40765389	ENSG00000077312.8	SNRPA	151.647	0.970927	-0.227615	-0.000739605
10	+	22345445	22454224	ENSG00000077327.15	SPAG6	1.05432	0.918271	-0.8726	-0.0192933
19	-	41386374	41397479	ENSG00000077348.8	EXOSC5	36.3219	0.958277	-0.205117	-0.0172751
2	+	171687409	171748420	ENSG00000077380.15	DYNC1I2	135.731	0.95835	-0.331665	-0.0631365
10	+	26438203	26567803	ENSG00000077420.15	APBB1IP	120.962	0.780881	-0.218925	-0.152919
7	-	100574011	100586153	ENSG00000077454.15	LRCH4	47.9778	0.836009	-0.19911	-0.0409908
11	-	95768942	95790409	ENSG00000077458.12	FAM76B	25.2857	0.869637	-0.595793	-0.230384
19	-	4174109	4182604	ENSG00000077463.14	SIRT6	18.1301	0.908702	-0.176196	0.000254262
11	+	74493851	74669117	ENSG00000077514.8	POLD3	82.5821	0.960823	-0.438819	-0.0100221
1	+	236686454	236764631	ENSG00000077522.12	ACTN2	0.0637399	1	0.637882	-0.0227104
1	-	19338776	19485539	ENSG00000077549.17	CAPZB	374.761	0.964886	-0.121174	-0.0123616
1	+	236142505	236221865	ENSG00000077585.13	GPR137B	22.8294	0.756611	-0.0896802	-0.14697
11	+	90131515	90192894	ENSG00000077616.10	NAALAD2	0.853258	1	0.0247107	-0.102768
4	+	128809623	128875224	ENSG00000077684.15	JADE1	36.0377	0.922859	0.0175073	-0.0494039
X	+	119399060	119454478	ENSG00000077713.18	SLC25A43	16.6819	0.907844	-0.263917	-0.144907
X	+	119574467	119591083	ENSG00000077721.15	UBE2A	79.0342	0.979952	-0.299858	-0.0107309
8	-	38411138	38468834	ENSG00000077782.19	FGFR1	6.75179	0.731447	-0.620755	0.00859468
7	+	73328164	73358637	ENSG00000077800.11	FKBP6	0.0137645	1	-0.375929	0
22	-	45344063	45413619	ENSG00000077935.16	SMC1B	0.790361	0.624131	-0.873001	-0.0525434
22	+	45502238	45601135	ENSG00000077942.18	FBLN1	2.21819	0.985643	0.111914	-0.000578422
10	-	15513949	15720125	ENSG00000077943.7	ITGA8	0.0845307	1	0.520181	0
20	+	24949230	24959928	ENSG00000077984.5	CST7	3.18779	0.979258	-1.19751	-0.0512719
2	+	209424058	209734118	ENSG00000078018.19	MAP2	0.563052	1	-0.573935	0
18	-	46803224	46920160	ENSG00000078043.15	PIAS2	18.8962	0.780047	0.00625282	-0.0867407
7	-	38383704	38631567	ENSG00000078053.16	AMPH	0.54144	1	-0.637324	0
X	+	47561100	47571920	ENSG00000078061.12	ARAF	52.6378	0.657758	-0.148849	-0.157559
3	-	183015218	183116075	ENSG00000078070.12	MCCC1	59.198	0.821015	-0.316231	-0.0795786
3	-	183122213	183163839	ENSG00000078081.7	LAMP3	168.344	0.953832	-0.407095	-0.0382868
2	-	162170684	162245151	ENSG00000078098.13	FAP	5.09116	0.796877	-2.70767	0.097514
10	-	20779973	21174187	ENSG00000078114.18	NEBL	0.0422989	1	0.55427	0
11	+	76860867	77026797	ENSG00000078124.11	ACER3	11.4034	0.892979	-0.206712	0.0133581
4	+	39698044	39782792	ENSG00000078140.13	UBE2K	124.602	0.961489	-0.235744	-0.032467
18	+	41955206	42087830	ENSG00000078142.11	PIK3C3	39.3239	0.903377	-0.178038	-0.130631
4	+	40056826	40158252	ENSG00000078177.13	N4BP2	8.9112	0.283943	-0.341748	0.29877
12	+	4307763	4354593	ENSG00000078237.6	TIGAR	32.1493	0.965915	-0.546506	-0.0419283
12	+	2877223	2941140	ENSG00000078246.16	TULP3	9.64726	0.753729	-0.0175776	-0.0974518
6	+	157981887	158099176	ENSG00000078269.13	SYNJ2	9.82327	0.551071	-0.294415	-0.0196666
5	+	7396208	7830081	ENSG00000078295.16	ADCY2	0.0691103	1	0.138642	0
14	+	101761798	101927989	ENSG00000078304.19	PPP2R5C	174.744	0.94217	-0.233242	-0.0373669
1	-	1785285	1891117	ENSG00000078369.17	GNB1	378.051	0.842005	-0.0230278	0.00350223
7	-	27162435	27175180	ENSG00000078399.16	HOXA9	0.0432869	1	-0.72662	0
6	+	12290363	12297194	ENSG00000078401.6	EDN1	0.80484	0.966479	-0.166035	-0.271677
10	+	21524675	21743630	ENSG00000078403.16	MLLT10	26.7253	0.668298	0.0810137	-0.138102
7	-	100400826	100428992	ENSG00000078487.17	ZCWPW1	3.30847	0.495188	-0.552964	-0.353639
7	+	31052461	31111479	ENSG00000078549.14	ADCYAP1R1	0.0206536	1	0.0422969	0
X	+	78945332	78961954	ENSG00000078589.12	P2RY10	61.4475	0.942537	-0.137701	-0.046069
X	-	79360384	79367667	ENSG00000078596.10	ITM2A	36.6372	0.850835	-0.353965	0.00930223
1	-	51789191	51878937	ENSG00000078618.20	NRDC	224.608	0.840819	-0.489082	-0.0997587
8	+	42391624	42405897	ENSG00000078668.13	VDAC3	252.764	0.957771	-0.487537	-0.154446
8	+	17922840	18029944	ENSG00000078674.17	PCM1	143.469	0.54376	-0.260094	-0.25146
17	+	77959240	78108835	ENSG00000078687.17	TNRC6C	9.43041	0.798863	-0.710423	0.0575912
20	+	33490075	33650036	ENSG00000078699.21	CBFA2T2	4.13672	0.228678	0.685887	0.552891
9	-	119153458	119369467	ENSG00000078725.12	BRINP1	0.0275291	1	-0.574368	0
20	+	34363235	34511393	ENSG00000078747.13	ITCH	50.4139	0.669662	-0.179886	-0.0507158
5	+	137887968	137942747	ENSG00000078795.16	PKD2L2	0.355349	1	0.151582	0
20	+	34704290	34713439	ENSG00000078804.12	TP53INP2	6.01667	0.685669	0.195418	0.10546
1	-	1216908	1232031	ENSG00000078808.16	SDF4	93.0072	0.939565	-0.2781	-0.0762342
20	+	34975403	35002437	ENSG00000078814.15	MYH7B	0.536817	1	0.278039	0
20	+	33007600	33023709	ENSG00000078898.6	BPIFB2	0.0550581	1	-0.813301	0
1	+	3652520	3736201	ENSG00000078900.14	TP73	13.2125	0.775458	-0.890896	-0.118433
11	-	1274371	1309654	ENSG00000078902.15	TOLLIP	38.8315	0.996883	-0.147335	-0.00775712
7	+	43926438	43956136	ENSG00000078967.12	UBE2D4	7.80017	0.817085	-0.487616	-0.463144
18	+	596988	650334	ENSG00000079101.16	CLUL1	0.0273441	1	0.210819	0
8	-	91954967	92103286	ENSG00000079102.16	RUNX1T1	0.0137645	1	-0.375929	0
8	-	94127171	94217303	ENSG00000079112.9	CDH17	0.373326	1	-0.304272	-0.174849
18	-	214520	268050	ENSG00000079134.11	THOC1	41.8062	0.895122	-1.53158	-0.187763
2	-	178463664	178478600	ENSG00000079150.17	FKBP7	4.13238	0.89635	-0.56406	-0.0517206
2	+	178194481	178402891	ENSG00000079156.16	OSBPL6	0.73774	1	-0.385512	-0.0123752
5	+	36606355	36688334	ENSG00000079215.13	SLC1A3	3.95031	0.922497	-1.1886	0.0346739
2	+	216107464	216206303	ENSG00000079246.15	XRCC5	911.544	0.985436	-0.47679	-0.0161993
3	-	158645822	158672693	ENSG00000079257.7	LXN	15.3947	0.902689	-0.625328	-0.161416
2	+	230203110	230313215	ENSG00000079263.18	SP140	92.4253	0.513945	-0.789237	-0.51763
1	-	46557408	46616843	ENSG00000079277.19	MKNK1	22.4339	0.80059	-0.0943821	0.00317222
2	-	217799789	218002995	ENSG00000079308.16	TNS1	10.2679	0.696997	-0.731828	0.120074
19	-	1815246	1848463	ENSG00000079313.12	REXO1	26.592	0.511903	-0.527609	-0.265949
10	-	70147289	70170523	ENSG00000079332.14	SAR1A	91.1554	0.912061	-0.293117	-0.150596
1	+	100345025	100520277	ENSG00000079335.18	CDC14A	18.7434	0.925884	-0.529481	-0.0709236
12	-	47734367	47771040	ENSG00000079337.15	RAPGEF3	1.42197	1	-0.138065	-0.0710974
19	-	42507304	42561234	ENSG00000079385.21	CEACAM1	4.10085	0.802277	-0.658613	-0.124564
12	-	48042898	48106308	ENSG00000079387.13	SENP1	23.0445	0.473336	-0.653478	-0.496598
19	+	42268537	42295797	ENSG00000079432.7	CIC	30.3916	0.311625	-0.355047	-0.2691
19	-	42401507	42427426	ENSG00000079435.9	LIPE	8.01108	0.831249	-0.361592	-0.144579
8	+	11795573	11839309	ENSG00000079459.12	FDFT1	289.991	0.961609	-0.282935	-0.0110358
19	-	42297033	42303546	ENSG00000079462.7	PAFAH1B3	12.7381	0.994355	-0.194664	-0.0203873
X	-	68042344	68433913	ENSG00000079482.12	OPHN1	1.12095	1	0.519926	0
16	+	29790719	29805385	ENSG00000079616.12	KIF22	85.1172	0.695893	-0.346261	0.0201432
6	+	25279078	25620530	ENSG00000079691.17	LRRC16A	8.30401	0.844505	-1.28095	-0.416365
1	+	63593276	63660245	ENSG00000079739.15	PGM1	66.3031	0.945062	-0.0125068	-0.0123231
2	+	15591178	15631111	ENSG00000079785.14	DDX1	217.884	0.936966	-0.569892	-0.153348
19	+	10718079	10833488	ENSG00000079805.16	DNM2	190.399	0.904465	-0.231818	0.00522841
6	-	130839347	131063322	ENSG00000079819.17	EPB41L2	165.886	0.965881	-0.42384	-0.00811042
6	+	71886703	72403143	ENSG00000079841.18	RIMS1	0.0080133	1	-0.255593	0
6	-	132296055	132401545	ENSG00000079931.14	MOXD1	9.86112	0.780153	-1.17162	-0.00563708
6	-	132445867	132513198	ENSG00000079950.13	STX7	100.871	0.850188	-0.210567	-0.124262
22	-	50767501	50783663	ENSG00000079974.17	RABL2B	25.903	0.776178	-0.320523	-0.160337
19	-	10486120	10503741	ENSG00000079999.13	KEAP1	70.4293	0.995185	-0.232954	-0.000697368
6	+	73394748	73417569	ENSG00000080007.7	DDX43	0.381438	0.349738	-0.715794	-0.0366968
13	-	94436808	94479682	ENSG00000080166.15	DCT	0.0137645	1	-0.375929	0
20	-	46345980	46364458	ENSG00000080189.14	SLC35C2	16.8932	0.293643	0.0232235	0.0362787
3	+	97822040	97944963	ENSG00000080200.9	CRYBG3	5.78686	0.850734	-0.904774	-0.511318
3	+	96814581	97752460	ENSG00000080224.17	EPHA6	0.0412936	1	-0.710063	0
9	-	3218297	3526004	ENSG00000080298.15	RFX3	20.4666	0.642759	-0.0480709	0.0187582
2	+	151409883	151508013	ENSG00000080345.17	RIF1	52.4565	0.414158	-0.2825	-0.292941
12	+	71754874	71800285	ENSG00000080371.5	RAB21	57.0167	0.983723	-0.0876706	-0.0314283
4	+	71186757	71572087	ENSG00000080493.14	SLC4A4	0.381548	0.997397	-0.419883	0.00112072
9	+	1980290	2193624	ENSG00000080503.21	SMARCA2	253.867	0.926553	-0.422487	-0.0119829
19	+	10013249	10022279	ENSG00000080511.3	RDH8	0.0619404	1	-0.856973	0
6	-	108986437	109094819	ENSG00000080546.13	SESN1	13.0841	0.946325	-0.319565	-0.0654604
X	+	107825755	107927193	ENSG00000080561.13	MID2	0.306302	1	-1.11798	-0.000118437
19	-	9959561	10010471	ENSG00000080573.6	COL5A3	1.05352	0.180943	-0.60561	0.647305
16	+	30698209	30741409	ENSG00000080603.16	SRCAP	37.9786	0.241039	-0.398686	0.125895
9	-	2720469	2844241	ENSG00000080608.9	PUM3	102.832	0.938961	-0.48127	-0.145496
13	-	46053186	46105076	ENSG00000080618.13	CPB2	0.110116	1	-0.293879	0
15	-	78593052	78621295	ENSG00000080644.15	CHRNA3	0.156907	1	-0.326667	0
5	+	114360945	114496500	ENSG00000080709.14	KCNN2	0.198181	0.870598	-1.31844	0.0529863
7	-	135361795	135510127	ENSG00000080802.18	CNOT4	36.9008	0.878714	-0.191879	-0.177083
14	+	73136418	73223691	ENSG00000080815.18	PSEN1	55.5408	0.974178	-0.050332	-0.000105222
3	-	98521132	98593723	ENSG00000080819.6	CPOX	117.1	0.939924	-0.161646	-0.0510532
3	-	98497912	98523066	ENSG00000080822.16	CLDND1	77.8188	0.837856	0.00414044	-0.0964175
14	-	102224500	102305200	ENSG00000080823.21	MOK	2.65604	0.950664	-1.77054	0.0217499
20	-	36996349	37095995	ENSG00000080839.11	RBL1	40.5302	0.691728	-0.577182	-0.172101
20	+	36306336	36528637	ENSG00000080845.17	DLGAP4	44.6955	0.963847	-0.0336017	-0.0309004
11	-	133908564	133956985	ENSG00000080854.14	IGSF9B	0.252231	0.73913	-0.695222	0.0968218
18	+	2571511	2616635	ENSG00000080986.12	NDC80	83.0868	0.942277	-0.550115	-0.0844296
15	+	50908672	51005900	ENSG00000081014.10	AP4E1	25.989	0.669183	-0.268372	-0.0879575
1	-	113761832	113812476	ENSG00000081019.13	RSBN1	33.3336	0.954936	-0.0233202	-0.0746675
1	+	113390749	113685923	ENSG00000081026.18	MAGI3	1.49686	0.998416	-0.231053	-0.00166309
4	-	74097035	74099293	ENSG00000081041.8	CXCL2	1.51738	1	-1.57383	0
2	-	227002711	227164113	ENSG00000081052.11	COL4A4	2.06835	0.486299	-0.700483	-0.851437
5	+	134114711	134151865	ENSG00000081059.19	TCF7	52.6424	0.964483	-0.435724	0.000667105
6	-	108041409	108165854	ENSG00000081087.14	OSTM1	20.0345	0.99022	-0.362354	-0.0654556
18	+	65750252	65890341	ENSG00000081138.13	CDH7	0.0799701	1	-0.0150669	0
3	-	101222546	101320560	ENSG00000081148.11	IMPG2	0.545128	0.96038	-0.232467	0.0173795
3	+	101574095	101594437	ENSG00000081154.11	PCNP	109.121	0.786408	-0.416216	-0.115541
14	+	69191511	69244020	ENSG00000081177.18	EXD2	11.7318	0.836775	-0.162945	-0.0275295
14	+	67619798	67651720	ENSG00000081181.7	ARG2	2.18235	0.997691	-0.839143	-0.895369
5	-	88717117	88904257	ENSG00000081189.14	MEF2C	272.355	0.986211	-0.221331	-0.120989
1	+	198638671	198757283	ENSG00000081237.18	PTPRC	434.409	0.859034	-0.54544	-0.142895
1	+	201283452	201332993	ENSG00000081277.12	PKP1	0.860283	1	-0.407328	0
3	+	132654446	132678097	ENSG00000081307.12	UBA5	50.4531	0.855126	-0.437391	-0.256063
2	-	196133566	196176503	ENSG00000081320.10	STK17B	134.421	0.968199	-0.477853	-0.0329985
9	-	96490241	96619830	ENSG00000081377.16	CDC14B	0.63081	1	-1.80673	0
9	-	96755865	96778129	ENSG00000081386.12	ZNF510	12.8715	0.724342	-0.105072	0.0302296
2	-	169127109	169362685	ENSG00000081479.12	LRP2	0.337311	1	-0.152483	0
19	-	19785839	19821751	ENSG00000081665.13	ZNF506	4.03679	0.856811	-0.541538	-0.283426
1	-	227730425	227735411	ENSG00000081692.12	JMJD4	15.4368	0.606881	-0.307026	-0.040268
1	+	161749758	161757238	ENSG00000081721.11	DUSP12	14.1181	0.657541	-0.636655	-0.447539
12	+	125065379	125143333	ENSG00000081760.16	AACS	48.2356	0.965304	-0.268828	-0.0388329
5	+	141923808	141942047	ENSG00000081791.8	KIAA0141	28.5648	0.636505	0.141773	-0.00927265
7	-	122318425	122886759	ENSG00000081803.15	CADPS2	0.268408	1	-0.363675	-0.017848
5	+	141338760	141512979	ENSG00000081853.14	PCDHGA2	0.232036	1	-1.38388	-0.0368967
1	-	53916574	53945929	ENSG00000081870.11	HSPB11	76.5883	0.878646	-0.621887	-0.0541018
18	+	62715450	62980433	ENSG00000081913.13	PHLPP1	34.2891	0.971424	-0.840498	-0.0565695
18	-	57646426	57803101	ENSG00000081923.11	ATP8B1	5.61299	0.819359	-0.735825	-0.704103
1	+	67307364	67396900	ENSG00000081985.10	IL12RB2	8.67725	0.627113	-0.871611	-0.112836
7	-	151238764	151277896	ENSG00000082014.16	SMARCD3	0.136999	1	-1.16731	-2.00432
5	+	37379212	37753435	ENSG00000082068.8	WDR70	31.355	0.861679	-0.229287	-0.0637264
5	-	39105236	39274528	ENSG00000082074.15	FYB	8.02449	0.90036	-1.55826	-0.0259019
2	-	201644870	201698694	ENSG00000082126.17	MPP4	0.0619404	1	-0.856973	0
2	+	201387858	201480846	ENSG00000082146.12	STRADB	12.6001	0.888963	-0.516313	-0.0331548
2	+	200810594	200827338	ENSG00000082153.17	BZW1	313.827	0.911968	-0.314198	-0.0421908
5	-	34019448	34043832	ENSG00000082196.20	C1QTNF3	0.355009	0.617535	-1.5623	-1.79764
18	+	50879049	50954257	ENSG00000082212.11	ME2	189.664	0.925636	-0.370333	-0.0569798
5	+	31532266	31555058	ENSG00000082213.17	C5orf22	24.2764	0.786194	-0.445893	-0.155777
2	+	134918235	134959342	ENSG00000082258.12	CCNT2	28.5137	0.723836	-1.6401	-1.51432
6	+	70412941	70561174	ENSG00000082269.16	FAM135A	19.3503	0.867225	-0.460718	-0.127637
6	+	69866571	70209976	ENSG00000082293.12	COL19A1	3.16376	0.213088	0.101932	-0.366149
18	-	5392381	5630700	ENSG00000082397.17	EPB41L3	2.0076	0.782269	-2.22038	0.0965655
2	-	164653624	164843679	ENSG00000082438.15	COBLL1	0.222236	1	-1.36593	0
X	+	70444861	70505490	ENSG00000082458.11	DLG3	7.18833	0.80925	-0.967529	-0.761207
1	+	215005775	215237093	ENSG00000082482.13	KCNK2	0.123881	1	-1.12672	0
1	+	211326615	211374946	ENSG00000082512.14	TRAF5	18.3645	0.581237	0.0313093	-0.0747925
5	+	154941070	154969411	ENSG00000082515.17	MRPL22	57.8489	0.995701	-0.473722	-0.00641215
5	-	154887416	154938209	ENSG00000082516.8	GEMIN5	43.3067	0.577618	-0.305046	-0.116115
8	-	53225716	53251697	ENSG00000082556.10	OPRK1	0.124135	1	-1.12754	0
17	+	48048329	48061487	ENSG00000082641.15	NFE2L1	227.144	0.922506	-0.165453	-0.0156327
3	-	122909193	123028605	ENSG00000082684.14	SEMA5B	0.0894694	1	-0.997689	0
3	-	119821323	120094417	ENSG00000082701.14	GSK3B	100.851	0.958843	-0.117645	-0.022843
3	-	124761948	124901418	ENSG00000082781.11	ITGB5	5.47776	0.980729	-0.808265	-0.0370766
12	+	990509	1495933	ENSG00000082805.19	ERC1	20.6634	0.988182	-0.777486	-0.0135463
2	-	61477849	61538626	ENSG00000082898.16	XPO1	295.458	0.776327	-0.499821	-0.0952235
3	+	149812708	149962139	ENSG00000082996.19	RNF13	23.1077	0.943227	-0.0185741	-0.00607947
9	-	70529063	71446904	ENSG00000083067.22	TRPM3	0.153202	1	-0.473329	0
16	-	23603160	23641310	ENSG00000083093.9	PALB2	25.0093	0.657477	-0.166704	0.0570696
6	+	83067666	83171350	ENSG00000083097.14	DOPEY1	9.48046	0.179683	-0.716841	-0.310617
6	-	89568144	89638753	ENSG00000083099.10	LYRM2	20.4429	0.769852	-0.255031	-0.0407675
6	+	80106647	80346270	ENSG00000083123.14	BCKDHB	31.5333	0.911932	-0.150449	0.0305986
8	-	41929479	42051990	ENSG00000083168.9	KAT6A	72.8886	0.889613	-0.266479	-0.189108
9	-	86287733	86354454	ENSG00000083223.17	ZCCHC6	42.4554	0.452906	-0.2821	-0.300219
17	-	19770829	19867936	ENSG00000083290.19	ULK2	2.82213	0.545348	-0.0705012	-0.0236471
5	+	72816312	72916733	ENSG00000083312.17	TNPO1	184.852	0.761509	-0.246761	-0.0621799
1	+	11934205	11975538	ENSG00000083444.16	PLOD1	65.7937	0.883577	-0.250353	-0.079634
17	-	3672199	3696404	ENSG00000083454.21	P2RX5	70.1344	0.819371	-1.19191	-0.294739
17	-	3714628	3801243	ENSG00000083457.11	ITGAE	0.261823	0.279146	-1.43429	-0.0875478
13	-	72752169	72782096	ENSG00000083520.14	DIS3	40.733	0.474308	0.0057129	-0.182836
13	+	72782059	73016461	ENSG00000083535.15	PIBF1	19.7624	0.819082	-0.211385	-0.0838268
13	+	60396457	60573878	ENSG00000083544.13	TDRD3	17.2798	0.566873	-0.155738	-0.00949122
13	-	44939249	44989483	ENSG00000083635.7	NUFIP1	27.5222	0.982316	-0.376804	-0.0726582
13	+	32586427	32778019	ENSG00000083642.18	PDS5B	48.6101	0.758208	-0.219306	-0.155376
5	-	41730065	41870519	ENSG00000083720.12	OXCT1	167.641	0.94604	-0.482598	-0.03098
X	+	55717739	55758774	ENSG00000083750.12	RRAGB	4.98254	0.620917	-2.69832	-1.79997
16	+	50742050	50801935	ENSG00000083799.17	CYLD	144.156	0.752463	-0.235461	-0.208452
19	-	58479512	58512413	ENSG00000083807.9	SLC27A5	4.5299	0.852651	-0.124739	-0.00850199
19	+	58467045	58475436	ENSG00000083812.11	ZNF324	19.4257	0.989932	-0.426657	-0.351627
19	-	57719751	57727624	ENSG00000083814.13	ZNF671	7.96256	0.819558	-0.114577	-0.14244
19	-	57571566	57578927	ENSG00000083817.8	ZNF416	6.30886	0.883491	-0.174221	-0.0404936
19	+	57769655	57819939	ENSG00000083828.15	ZNF586	16.8035	0.941048	-0.0340933	-0.0334035
19	+	58474017	58481230	ENSG00000083838.15	ZNF446	5.0518	0.520467	-0.207265	-0.241314
19	+	57191500	57222846	ENSG00000083844.10	ZNF264	17.1148	0.865576	0.0433288	-0.226612
4	-	186587783	186726722	ENSG00000083857.13	FAT1	5.25401	0.782164	-1.33121	0.105506
4	-	68310387	68350089	ENSG00000083896.12	YTHDC1	97.5821	0.743051	-0.33995	-0.404986
3	+	87227271	87255548	ENSG00000083937.8	CHMP2B	35.1997	0.922665	-0.00290013	-0.0484221
1	+	40344850	40423326	ENSG00000084070.11	SMAP2	211.944	0.766671	-0.122138	-0.110761
1	+	39692182	39763914	ENSG00000084072.16	PPIE	32.416	0.757057	-0.13148	-0.0854953
1	+	40258107	40294184	ENSG00000084073.8	ZMPSTE24	68.3522	0.94937	-0.67613	-0.0783534
2	-	96184859	96208825	ENSG00000084090.13	STARD7	311.872	0.9647	-0.306103	-0.0348348
4	-	56963370	56978823	ENSG00000084092.6	NOA1	50.1891	0.915453	-0.061843	-0.0239185
4	+	56907876	56935844	ENSG00000084093.15	REST	44.9984	0.849793	-0.0702297	0.0627663
12	-	95972662	95996365	ENSG00000084110.10	HAL	0.13684	0.925292	-1.16684	0.0333742
12	-	108778192	108857590	ENSG00000084112.14	SSH1	54.2597	0.673593	-0.129558	-0.0737046
11	+	67583595	67586660	ENSG00000084207.15	GSTP1	270.295	0.982597	-0.185706	-0.0105444
11	+	130069837	130144811	ENSG00000084234.16	APLP2	74.3597	0.934924	-0.886598	-0.0375935
12	+	13044284	13142521	ENSG00000084444.13	FAM234B	1.63913	0.865832	-0.0819231	-0.0246245
12	-	21264600	21419594	ENSG00000084453.16	SLCO1A2	0.00688227	1	-0.227431	0
12	-	14784579	14803540	ENSG00000084463.7	WBP11	150.464	0.812902	-0.132905	-0.0535699
1	+	32221928	32231604	ENSG00000084623.11	EIF3I	257.054	0.953442	-0.145069	-0.0501668
1	-	31179745	31239554	ENSG00000084628.9	NKAIN1	0.0137645	1	-0.375929	0
1	-	31652247	31704319	ENSG00000084636.17	COL16A1	0.933554	0.135573	-0.0345628	-0.0830971
1	+	32179686	32198285	ENSG00000084652.15	TXLNA	142.574	0.804543	-0.245489	-0.074357
2	-	21001429	21044073	ENSG00000084674.14	APOB	0.137645	1	-0.661813	0
2	+	24491914	24770702	ENSG00000084676.15	NCOA1	77.0575	0.876401	-0.27277	-0.094856
2	+	27042364	27070622	ENSG00000084693.15	AGBL5	12.1283	0.74315	-0.0937303	-0.153293
2	+	25042130	25159137	ENSG00000084710.13	EFR3B	3.39888	0.801518	-0.672789	-0.256035
2	-	25926596	25982749	ENSG00000084731.14	KIF3C	1.43125	0.509692	-1.8917	0.235944
2	+	26034107	26137454	ENSG00000084733.10	RAB10	109.389	0.96809	-0.132204	-0.0545114
2	+	27496842	27523684	ENSG00000084734.8	GCKR	0.0688227	1	-0.273126	0
2	-	26190635	26244726	ENSG00000084754.10	HADHA	305.511	0.936513	-0.178743	-0.0183438
2	+	26970612	27027196	ENSG00000084764.10	MAPRE3	1.87586	0.866633	-0.215888	-0.237834
2	+	27217390	27243943	ENSG00000084774.13	CAD	50.3384	0.216261	-0.70411	-0.11323
11	-	33698261	33736445	ENSG00000085063.14	CD59	172.66	0.996732	-0.364816	0.00125988
11	+	44564427	44620363	ENSG00000085117.11	CD82	179.752	0.907575	-0.209906	-0.0346783
