chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
11	-	85957684	86069882	ENSG00000073921.17	PICALM	57.9907	0.856043	-0.0473986	-0.09547
17	+	46590669	46757464	ENSG00000073969.18	NSF	24.1679	0.505146	-0.476119	-0.291874
2	-	121337776	121649587	ENSG00000074054.17	CLASP1	97.7669	0.751001	-0.35108	-0.353984
16	-	1771890	1773155	ENSG00000074071.14	MRPS34	32.9286	0.845978	-0.379947	-0.0424938
19	-	15159038	15200981	ENSG00000074181.8	NOTCH3	0.00692612	1	1.58625	0
11	-	77514936	77637805	ENSG00000074201.8	CLNS1A	129.329	0.960805	-0.182625	-0.000577552
4	-	6320578	6563600	ENSG00000074211.13	PPP2R2C	4.14361	0.964329	-1.82651	0.0156157
19	-	49340595	49362457	ENSG00000074219.13	TEAD2	1.60686	1	-0.707738	-0.361498
11	+	86244544	86278813	ENSG00000074266.18	EED	79.5685	0.916847	-0.185798	-0.0275783
5	+	176542511	176595974	ENSG00000074276.10	CDHR2	0.262487	1	-1.07778	0
5	-	176620084	176630556	ENSG00000074317.10	SNCB	0.0761873	1	-0.935443	-0.0130876
11	-	18468336	18527232	ENSG00000074319.12	TSG101	91.5425	0.944223	-0.421462	-0.0213609
17	-	3802165	3846251	ENSG00000074356.16	NCBP3	26.9569	0.881432	-0.0411125	-0.0801715
17	-	3923870	3964464	ENSG00000074370.17	ATP2A3	70.9476	0.738278	-0.200178	-0.107467
15	-	63321378	63382161	ENSG00000074410.13	CA12	0.168744	1	-0.0284634	0
3	-	127689062	127823250	ENSG00000074416.13	MGLL	305.294	0.948007	-0.535546	0.00341709
2	+	218658764	218663443	ENSG00000074582.12	BCS1L	16.9316	0.764641	-0.238313	-0.168453
15	-	65442463	65517704	ENSG00000074603.18	DPP8	63.9569	0.920184	-0.312492	-0.215936
15	+	65611366	65660995	ENSG00000074621.13	SLC24A1	5.86954	0.817183	-0.00300528	-0.184715
18	+	58862600	58986480	ENSG00000074657.13	ZNF532	10.8119	0.378126	-1.05377	0.0970079
17	-	1633858	1645747	ENSG00000074660.15	SCARF1	4.50678	0.828044	-0.717698	-0.455127
18	-	59327823	59359962	ENSG00000074695.5	LMAN1	171.69	0.791332	-0.125997	-0.0216808
15	+	65530418	65578352	ENSG00000074696.12	HACD3	59.7248	0.932256	-0.281239	-0.0588312
6	-	154154496	154356792	ENSG00000074706.13	IPCEF1	38.1949	0.944892	-0.727146	-0.909843
17	-	4004445	4143020	ENSG00000074755.14	ZZEF1	0.0046076	4.99963e-05	-0.163945	-0.00216083
19	-	4641374	4670370	ENSG00000074842.7	MYDGF	52.3099	0.999146	-0.22658	-0.0103385
19	-	17323223	17334829	ENSG00000074855.10	ANO8	1.2625	0.198196	-0.220916	-0.188768
6	-	112070777	112087529	ENSG00000074935.13	TUBE1	6.54018	0.655298	-0.28172	-0.0903045
1	+	17539835	17697874	ENSG00000074964.16	ARHGEF10L	4.82805	0.455815	-1.25558	0.276577
4	-	48066393	48134256	ENSG00000074966.10	TXK	0.374903	0.258977	0.331171	0.311512
12	+	108129471	108250537	ENSG00000075035.9	WSCD2	0.00698458	1	-0.230055	0
20	-	63400210	63472677	ENSG00000075043.18	KCNQ2	0.339932	0.970296	-0.662123	-0.0208643
12	+	100199122	100241865	ENSG00000075089.9	ACTR6	17.5833	0.870803	-0.498903	-0.0943814
15	-	66336206	66386746	ENSG00000075131.9	TIPIN	23.1671	0.981451	-0.361717	-0.0232128
7	-	88205118	88226993	ENSG00000075142.13	SRI	52.96	0.947113	-0.125537	-0.0184409
1	-	20806292	21176888	ENSG00000075151.20	EIF4G3	125.115	0.807506	-0.347085	-0.0664282
12	-	102073103	102120124	ENSG00000075188.8	NUP37	37.4202	0.942047	-0.25013	-0.0797755
7	-	83955777	84492724	ENSG00000075213.10	SEMA3A	2.76358	0.900698	-2.44304	0.044947
22	+	46296741	46330810	ENSG00000075218.18	GTSE1	19.4511	0.604784	-0.196809	-0.256862
22	+	46267961	46294008	ENSG00000075234.16	TTC38	13.8653	0.594488	-0.434203	-0.457076
11	+	108121516	108147776	ENSG00000075239.13	ACAT1	96.5011	0.969508	-0.41268	-0.0371754
22	+	46576012	46679790	ENSG00000075240.16	GRAMD4	12.0946	0.626113	-0.435327	-0.376914
22	-	46360834	46537170	ENSG00000075275.16	CELSR1	3.80152	0.532969	-0.774761	-0.854751
10	+	100463041	100483744	ENSG00000075290.7	WNT8B	0.387863	1	-1.59973	-2.00432
2	+	71276561	71435069	ENSG00000075292.18	ZNF638	55.7494	0.716835	-0.344501	-0.0575996
7	-	87833568	87876357	ENSG00000075303.12	SLC25A40	20.9653	0.475095	-0.170184	-0.176776
18	+	74148511	74160530	ENSG00000075336.11	TIMM21	17.5862	0.881634	-0.270906	-0.067281
2	-	70607618	70768225	ENSG00000075340.22	ADD2	0.734169	1	-0.737066	-0.0709206
11	-	69771016	69775403	ENSG00000075388.3	FGF4	0.173153	1	-1.26281	0
1	+	178094141	178484147	ENSG00000075391.16	RASAL2	0.3052	1	0.181761	0
16	-	89707134	89720986	ENSG00000075399.13	VPS9D1	3.15906	0.341346	-2.50093	-1.54574
10	+	38094334	38150293	ENSG00000075407.18	ZNF37A	26.1677	0.494048	-0.102378	-0.116232
14	+	103385392	103503831	ENSG00000075413.17	MARK3	74.0712	0.797251	-0.180766	-0.0502562
12	+	98593591	98606379	ENSG00000075415.12	SLC25A3	503.382	0.934469	-0.140609	-0.000411899
3	+	172039628	172401665	ENSG00000075420.12	FNDC3B	26.3985	0.803173	-0.150132	-0.040563
2	+	28392448	28417312	ENSG00000075426.11	FOSL2	3.13965	0.769618	-0.0875455	0.105172
4	-	48497361	48780322	ENSG00000075539.13	FRYL	38.2006	0.477139	-0.426711	-0.288623
2	-	97756333	97995891	ENSG00000075568.16	TMEM131	48.4557	0.521684	-0.409534	-0.422992
7	+	5592823	5606655	ENSG00000075618.17	FSCN1	251.719	0.838378	-0.480354	-0.0330783
3	-	171600405	171810950	ENSG00000075651.15	PLD1	208.618	0.858331	-2.37823	-0.062156
19	+	36054881	36105106	ENSG00000075702.16	WDR62	2.12072	0.108378	-0.101079	-0.0293033
3	-	197042560	197299300	ENSG00000075711.20	DLG1	51.8458	0.848461	-0.208955	-0.0072576
3	+	128726122	128814796	ENSG00000075785.12	RAB7A	363.825	0.986824	-0.206755	-0.0093695
7	+	107579977	107629170	ENSG00000075790.10	BCAP29	27.5946	0.934556	-0.272883	0.0142499
10	-	100486642	100519864	ENSG00000075826.16	SEC31B	0.508739	0.048593	-1.71495	-0.767846
12	-	108522580	108561400	ENSG00000075856.11	SART3	111.442	0.826788	-0.278434	-0.0568703
2	+	143091362	143768352	ENSG00000075884.12	ARHGAP15	79.034	0.981084	-0.23734	0.00235339
3	+	44975241	45036066	ENSG00000075914.12	EXOSC7	56.4509	0.979007	-0.200667	-0.0052218
1	-	169921326	170085208	ENSG00000075945.12	KIFAP3	64.1137	0.870412	-0.254323	-0.0205964
3	+	12557014	12583713	ENSG00000075975.15	MKRN2	50.1503	0.922271	-0.0701616	-0.0442796
2	-	135839626	135876426	ENSG00000076003.4	MCM6	94.4238	0.879174	-0.243049	-0.104025
11	+	114439386	114450279	ENSG00000076043.9	REXO2	5.96963	1	-0.485802	0
11	+	114400030	114414203	ENSG00000076053.10	RBM7	32.2453	0.98648	-0.191017	-0.0434248
12	+	56521929	56596196	ENSG00000076067.11	RBMS2	14.3303	0.533453	-0.866259	-0.0204331
12	-	56595596	56636816	ENSG00000076108.11	BAZ2A	86.5454	0.250615	-0.315025	-0.148681
3	+	47381011	47413441	ENSG00000076201.14	PTPN23	10.9596	0.185829	-0.357919	-0.404845
3	+	36993332	37050918	ENSG00000076242.14	MLH1	62.9931	0.901403	-0.601643	-0.497382
12	+	109097574	109110992	ENSG00000076248.10	UNG	42.8167	0.924054	-0.252326	0.0096413
1	+	171314208	171342084	ENSG00000076258.9	FMO4	1.80337	0.656309	-0.0826862	-0.248091
1	+	173714941	173786702	ENSG00000076321.10	KLHL20	20.8196	0.701836	-3.31868	-1.85238
17	-	28394756	28407197	ENSG00000076351.12	SLC46A1	9.3585	1	-0.162619	-0.012874
1	-	208022242	208244320	ENSG00000076356.6	PLXNA2	0.740257	0.391985	-0.454803	0.353596
17	-	28577565	28599279	ENSG00000076382.16	SPAG5	35.8763	0.393685	-0.260969	-0.348257
12	+	109999186	110039763	ENSG00000076513.16	ANKRD13A	55.3809	0.603264	-0.162028	-0.0575993
8	-	80034745	80231232	ENSG00000076554.15	TPD52	46.5349	0.506952	0.00841035	-0.0332152
12	+	109116595	109268226	ENSG00000076555.15	ACACB	2.12799	0.913801	-0.209503	-0.118759
17	+	28743984	28750958	ENSG00000076604.14	TRAF4	97.7343	0.721747	-0.115261	-0.0154405
8	-	80967810	81112068	ENSG00000076641.4	PAG1	29.2723	0.960613	-0.727552	-0.125346
19	+	33080880	33130542	ENSG00000076650.6	GPATCH1	10.7209	0.75059	-0.425108	-0.41015
19	-	10333776	10339823	ENSG00000076662.9	ICAM3	198.659	0.886203	-0.302363	-0.0160498
10	-	103088017	103193306	ENSG00000076685.18	NT5C2	25.3867	0.40514	-0.178838	-0.175702
11	-	119308529	119321521	ENSG00000076706.15	MCAM	2.77006	0.703557	-0.199963	-0.315344
X	-	133300103	133415490	ENSG00000076716.8	GPC4	11.9435	0.56687	-1.88495	0.142489
X	-	132369317	132489968	ENSG00000076770.14	MBNL3	44.276	0.811103	-0.350114	-0.124212
19	+	7595902	7618304	ENSG00000076826.9	CAMSAP3	7.26068	0.490097	-1.02465	-0.0756653
1	-	21596215	21669363	ENSG00000076864.19	RAP1GAP	2.97303e-08	1	0.398345	-0.328277
19	-	7619525	7629565	ENSG00000076924.11	XAB2	47.9398	0.560993	-0.115224	0.046112
19	+	41883161	41930150	ENSG00000076928.17	ARHGEF1	115.268	0.709683	-0.219322	-0.199524
19	+	7636881	7647873	ENSG00000076944.15	STXBP2	63.3602	0.754374	-0.103822	-0.0491826
19	+	7903843	7914478	ENSG00000076984.17	MAP2K7	45.0694	0.810451	-0.138396	-0.126068
19	+	3933103	3942416	ENSG00000077009.13	NMRK2	0.291314	0.546237	-0.700431	0.213615
2	+	233354507	233472104	ENSG00000077044.10	DGKD	60.4262	0.521403	-0.966718	-0.239912
7	-	117710651	117874139	ENSG00000077063.10	CTTNBP2	0.110818	1	-1.08213	0
3	+	25174332	25597932	ENSG00000077092.18	RARB	0.109435	1	-0.212153	0
3	-	25597905	25664939	ENSG00000077097.14	TOP2B	163.629	0.675991	-0.711805	-0.382988
10	-	96518109	96587452	ENSG00000077147.14	TM9SF3	123.992	0.848751	-0.0144827	-0.0604701
10	+	102394110	102402529	ENSG00000077150.18	NFKB2	132.37	0.35316	-0.362495	-0.175646
1	-	202331657	202341980	ENSG00000077152.9	UBE2T	25.2421	0.881856	-0.39219	-0.0618338
1	+	202348699	202592706	ENSG00000077157.21	PPP1R12B	0.738099	0.0672692	-0.508214	-0.646828
2	+	182716041	182794464	ENSG00000077232.16	DNAJC10	67.5012	0.895877	-0.43705	-0.0314449
16	-	27459555	27549913	ENSG00000077235.17	GTF3C1	121.463	0.801334	-0.48419	-0.140272
16	+	27313668	27364778	ENSG00000077238.13	IL4R	60.724	0.760473	-0.318152	-0.00871796
1	-	77695987	77759852	ENSG00000077254.14	USP33	35.9418	0.623979	-0.151656	-0.128559
X	+	110944285	111227361	ENSG00000077264.14	PAK3	0.308979	1	-0.284609	0
19	+	40750637	40765389	ENSG00000077312.8	SNRPA	122.537	0.978774	-0.135055	-0.00419995
10	+	22345445	22454224	ENSG00000077327.15	SPAG6	0.820964	0.996064	-0.76511	-0.0542442
19	-	41386374	41397479	ENSG00000077348.8	EXOSC5	15.5219	0.95125	0.163947	-0.0141119
2	+	171687409	171748420	ENSG00000077380.15	DYNC1I2	124.728	0.953908	-0.294953	-0.0611397
10	+	26438203	26567803	ENSG00000077420.15	APBB1IP	134.273	0.868697	-0.264261	-0.198647
7	-	100574011	100586153	ENSG00000077454.15	LRCH4	43.2409	0.633853	-0.153974	0.0775974
11	-	95768942	95790409	ENSG00000077458.12	FAM76B	13.8532	0.596244	-0.33461	-0.0687279
19	-	4174109	4182604	ENSG00000077463.14	SIRT6	16.792	0.827876	-0.142917	0.0402492
11	+	74493851	74669117	ENSG00000077514.8	POLD3	33.4438	0.843911	-0.0463258	0.0457053
1	+	236686454	236764631	ENSG00000077522.12	ACTN2	0.0240323	1	0.973693	-0.0227104
1	-	19338776	19485539	ENSG00000077549.17	CAPZB	374.23	0.957768	-0.120559	-0.00917899
1	+	236142505	236221865	ENSG00000077585.13	GPR137B	32.1622	0.805683	-0.238476	-0.173916
11	+	90131515	90192894	ENSG00000077616.10	NAALAD2	2.87362	0.877148	-0.499087	-0.0464424
4	+	128809623	128875224	ENSG00000077684.15	JADE1	29.5416	0.713755	0.103804	0.0608205
X	+	119399060	119454478	ENSG00000077713.18	SLC25A43	23.3722	0.876346	-0.410297	-0.129741
X	+	119574467	119591083	ENSG00000077721.15	UBE2A	77.7127	0.983807	-0.292536	-0.0124188
8	-	38411138	38468834	ENSG00000077782.19	FGFR1	122.075	0.83276	-1.87736	-0.0470291
22	-	45344063	45413619	ENSG00000077935.16	SMC1B	0.37401	1	-0.554058	-0.254686
22	+	45502238	45601135	ENSG00000077942.18	FBLN1	1.22592	1	0.367876	-0.00679615
10	-	15513949	15720125	ENSG00000077943.7	ITGA8	0.0786766	1	0.547945	0
20	+	24949230	24959928	ENSG00000077984.5	CST7	0.290897	1	-0.171081	-0.0602837
18	-	46803224	46920160	ENSG00000078043.15	PIAS2	24.8546	0.759876	-0.112724	-0.0755086
7	-	38383704	38631567	ENSG00000078053.16	AMPH	0.0900395	1	0.104003	0
X	+	47561100	47571920	ENSG00000078061.12	ARAF	55.5362	0.722728	-0.172123	-0.197882
3	-	183015218	183116075	ENSG00000078070.12	MCCC1	51.8296	0.904559	-0.258512	-0.121181
3	-	183122213	183163839	ENSG00000078081.7	LAMP3	362.423	0.958718	-0.740099	-0.0404828
2	-	162170684	162245151	ENSG00000078098.13	FAP	0.0831134	1	-0.969012	0
11	+	76860867	77026797	ENSG00000078124.11	ACER3	11.4224	0.997142	-0.207434	-0.034055
4	+	39698044	39782792	ENSG00000078140.13	UBE2K	151.784	0.947429	-0.321439	-0.0261356
18	+	41955206	42087830	ENSG00000078142.11	PIK3C3	31.515	0.850376	-0.081926	-0.10467
4	+	40056826	40158252	ENSG00000078177.13	N4BP2	3.26929	0.301842	0.092895	0.273099
12	+	4307763	4354593	ENSG00000078237.6	TIGAR	27.5821	0.956897	-0.479984	-0.0378965
12	+	2877223	2941140	ENSG00000078246.16	TULP3	13.4428	0.834956	-0.161536	-0.141347
6	+	157981887	158099176	ENSG00000078269.13	SYNJ2	12.3381	0.826937	-0.393317	-0.193342
5	+	7396208	7830081	ENSG00000078295.16	ADCY2	0.759837	0.978897	-0.849524	0.00917031
14	+	101761798	101927989	ENSG00000078304.19	PPP2R5C	143.573	0.947917	-0.147918	-0.0399803
1	-	1785285	1891117	ENSG00000078369.17	GNB1	388.584	0.861663	-0.034962	-0.00640424
6	+	12290363	12297194	ENSG00000078401.6	EDN1	10.5166	0.752801	-1.27725	-0.164425
10	+	21524675	21743630	ENSG00000078403.16	MLLT10	25.4091	0.515887	0.102939	-0.0275742
7	-	100400826	100428992	ENSG00000078487.17	ZCWPW1	1.84901	0.355544	-0.301308	-0.213126
7	+	31052461	31111479	ENSG00000078549.14	ADCYAP1R1	0.125264	1	-0.602404	0
X	+	78945332	78961954	ENSG00000078589.12	P2RY10	51.5725	0.903349	-0.0616287	-0.0278239
X	-	79360384	79367667	ENSG00000078596.10	ITM2A	19.2769	0.849953	-0.0751868	0.00974743
1	-	51789191	51878937	ENSG00000078618.20	NRDC	200.189	0.813435	-0.439099	-0.0855508
8	+	42391624	42405897	ENSG00000078668.13	VDAC3	156.536	0.935136	-0.279447	-0.144168
8	+	17922840	18029944	ENSG00000078674.17	PCM1	93.5388	0.418732	-0.0743442	-0.140324
17	+	77959240	78108835	ENSG00000078687.17	TNRC6C	6.75243	0.922895	-0.565535	-0.00436656
20	+	33490075	33650036	ENSG00000078699.21	CBFA2T2	16.7979	0.939762	0.0780784	-0.0469116
20	+	34363235	34511393	ENSG00000078747.13	ITCH	46.3832	0.752853	-0.143704	-0.100864
5	+	137887968	137942747	ENSG00000078795.16	PKD2L2	0.214865	1	0.362368	0
20	+	34704290	34713439	ENSG00000078804.12	TP53INP2	11.5858	0.413642	-0.0888057	0.320864
1	-	1216908	1232031	ENSG00000078808.16	SDF4	96.9965	0.91322	-0.296338	-0.0640147
20	+	34975403	35002437	ENSG00000078814.15	MYH7B	1.46244	0.926092	-0.152157	0.0330028
20	+	33007600	33023709	ENSG00000078898.6	BPIFB2	0.00692612	1	-0.228557	0
1	+	3652520	3736201	ENSG00000078900.14	TP73	10.4334	0.812339	-0.788424	-0.138361
11	-	1274371	1309654	ENSG00000078902.15	TOLLIP	41.7332	0.996747	-0.178625	-0.00769845
7	+	43926438	43956136	ENSG00000078967.12	UBE2D4	4.7111	0.502675	-0.268999	-0.255436
8	-	91954967	92103286	ENSG00000079102.16	RUNX1T1	0.00702682	1	-0.231134	0
8	-	94127171	94217303	ENSG00000079112.9	CDH17	0.0783458	1	0.33311	-0.174849
18	-	214520	268050	ENSG00000079134.11	THOC1	22.6404	0.813047	-1.26531	-0.14648
2	-	178463664	178478600	ENSG00000079150.17	FKBP7	2.10252	0.896029	-0.271611	-0.0515667
2	+	178194481	178402891	ENSG00000079156.16	OSBPL6	7.02381	0.9327	-1.35895	0.0175727
5	+	36606355	36688334	ENSG00000079215.13	SLC1A3	3.08871	0.878043	-1.08205	0.0558874
2	+	216107464	216206303	ENSG00000079246.15	XRCC5	525.213	0.96969	-0.237352	-0.00927462
3	-	158645822	158672693	ENSG00000079257.7	LXN	11.1418	0.966164	-0.48502	-0.190616
2	+	230203110	230313215	ENSG00000079263.18	SP140	46.2915	0.474942	-0.488994	-0.484034
1	-	46557408	46616843	ENSG00000079277.19	MKNK1	19.3263	0.780726	-0.0296572	0.0139474
2	-	217799789	218002995	ENSG00000079308.16	TNS1	2.46383	0.994118	-0.113293	-0.0322937
19	-	1815246	1848463	ENSG00000079313.12	REXO1	27.6483	0.507129	-0.544521	-0.261958
10	-	70147289	70170523	ENSG00000079332.14	SAR1A	92.8188	0.888348	-0.30097	-0.139281
1	+	100345025	100520277	ENSG00000079335.18	CDC14A	13.2419	0.88842	-0.378679	-0.053181
12	-	47734367	47771040	ENSG00000079337.15	RAPGEF3	1.25438	0.871158	-0.0840091	-0.0118298
19	-	42507304	42561234	ENSG00000079385.21	CEACAM1	2.24323	0.591535	-0.397486	0.00587971
12	-	48042898	48106308	ENSG00000079387.13	SENP1	5.73012	0.237812	-0.0496433	-0.206472
19	+	42268537	42295797	ENSG00000079432.7	CIC	35.8947	0.315916	-0.427302	-0.274856
19	-	42401507	42427426	ENSG00000079435.9	LIPE	5.15036	0.862992	-0.170039	-0.160664
8	+	11795573	11839309	ENSG00000079459.12	FDFT1	339.516	0.840016	-0.351409	0.0470286
19	-	42297033	42303546	ENSG00000079462.7	PAFAH1B3	13.8878	1	-0.232164	-0.0228215
16	+	29790719	29805385	ENSG00000079616.12	KIF22	43.0071	0.717247	-0.0498333	0.00720009
6	+	25279078	25620530	ENSG00000079691.17	LRRC16A	1.28048	0.776008	-0.471893	-0.380077
1	+	63593276	63660245	ENSG00000079739.15	PGM1	89.9713	0.937846	-0.14506	-0.00902931
2	+	15591178	15631111	ENSG00000079785.14	DDX1	132.577	0.906197	-0.354147	-0.139003
19	+	10718079	10833488	ENSG00000079805.16	DNM2	181.189	0.970008	-0.210286	-0.0248341
6	-	130839347	131063322	ENSG00000079819.17	EPB41L2	239.208	0.969907	-0.582798	-0.00989842
6	+	71886703	72403143	ENSG00000079841.18	RIMS1	0.0547096	1	-0.810969	0
6	-	132296055	132401545	ENSG00000079931.14	MOXD1	9.52324	0.873069	-1.1565	-0.0539205
6	-	132445867	132513198	ENSG00000079950.13	STX7	116.993	0.881457	-0.274955	-0.139769
22	-	50767501	50783663	ENSG00000079974.17	RABL2B	12.5971	0.622355	-0.00762087	-0.0657768
19	-	10486120	10503741	ENSG00000079999.13	KEAP1	57.3988	0.99632	-0.144117	-0.00118747
6	+	73394748	73417569	ENSG00000080007.7	DDX43	0.138522	1	-0.294921	-0.485032
20	-	46345980	46364458	ENSG00000080189.14	SLC35C2	20.0378	0.447296	-0.0508743	-0.141555
3	+	97822040	97944963	ENSG00000080200.9	CRYBG3	1.99806	0.144244	-0.444358	0.235343
9	-	3218297	3526004	ENSG00000080298.15	RFX3	23.6983	0.551321	-0.111713	0.0842997
2	+	151409883	151508013	ENSG00000080345.17	RIF1	64.829	0.51988	-0.374455	-0.389591
12	+	71754874	71800285	ENSG00000080371.5	RAB21	84.7224	0.985276	-0.259642	-0.0321064
4	+	71186757	71572087	ENSG00000080493.14	SLC4A4	1.24517	0.95341	-0.925801	0.0205102
9	+	1980290	2193624	ENSG00000080503.21	SMARCA2	508.64	0.937937	-0.724282	-0.01723
6	-	108986437	109094819	ENSG00000080546.13	SESN1	9.08761	0.950543	-0.161416	-0.0673717
X	+	107825755	107927193	ENSG00000080561.13	MID2	0.270119	1	-1.06522	-0.000118437
X	+	107206632	107244243	ENSG00000080572.12	PIH1D3	0.119068	1	-0.762804	0
19	-	9959561	10010471	ENSG00000080573.6	COL5A3	1.38227	0.807988	-0.722588	0.0154622
16	+	30698209	30741409	ENSG00000080603.16	SRCAP	25.8513	0.237796	-0.231683	0.131542
9	-	2720469	2844241	ENSG00000080608.9	PUM3	68.4394	0.789012	-0.304469	-0.0708011
13	-	46053186	46105076	ENSG00000080618.13	CPB2	0.103892	1	-0.270772	0
15	-	78593052	78621295	ENSG00000080644.15	CHRNA3	0.598322	1	-0.888326	0
5	+	114360945	114496500	ENSG00000080709.14	KCNN2	2.67759	0.982614	-2.42936	0.000983634
7	-	135361795	135510127	ENSG00000080802.18	CNOT4	27.1691	0.788158	-0.0589604	-0.13041
14	+	73136418	73223691	ENSG00000080815.18	PSEN1	72.9526	0.993869	-0.168742	-0.00870861
3	-	98521132	98593723	ENSG00000080819.6	CPOX	133.871	0.9264	-0.219771	-0.0448257
3	-	98497912	98523066	ENSG00000080822.16	CLDND1	107.263	0.88058	-0.13521	-0.117768
14	-	102224500	102305200	ENSG00000080823.21	MOK	7.51918	0.828561	-2.22143	0.0807867
20	-	36996349	37095995	ENSG00000080839.11	RBL1	22.9998	0.77506	-0.331209	-0.220835
20	+	36306336	36528637	ENSG00000080845.17	DLGAP4	67.8383	0.954688	-0.21478	-0.0267965
11	-	133908564	133956985	ENSG00000080854.14	IGSF9B	0.632021	1	-1.08409	-0.0329424
18	+	2571511	2616635	ENSG00000080986.12	NDC80	29.4802	0.88172	-0.100209	-0.0558948
15	+	50908672	51005900	ENSG00000081014.10	AP4E1	15.7109	0.553166	-0.0498924	-0.00660712
1	-	113761832	113812476	ENSG00000081019.13	RSBN1	29.2588	0.917853	0.0332874	-0.0576482
1	+	113390749	113685923	ENSG00000081026.18	MAGI3	1.44329	1	-0.215332	-0.00234473
4	-	74097035	74099293	ENSG00000081041.8	CXCL2	0.304749	1	-0.88785	0
2	-	227002711	227164113	ENSG00000081052.11	COL4A4	2.4219	0.518809	-0.76871	-0.878992
5	+	134114711	134151865	ENSG00000081059.19	TCF7	227.705	0.978206	-1.0717	-0.00540611
6	-	108041409	108165854	ENSG00000081087.14	OSTM1	34.0278	0.954362	-0.59232	-0.0496002
18	+	65750252	65890341	ENSG00000081138.13	CDH7	0.208124	1	-0.399672	0
3	-	101222546	101320560	ENSG00000081148.11	IMPG2	0.263193	1	0.0754561	0
3	+	101574095	101594437	ENSG00000081154.11	PCNP	84.4624	0.744766	-0.304983	-0.0922173
14	+	69191511	69244020	ENSG00000081177.18	EXD2	13.4592	0.892675	-0.222552	-0.0552929
14	+	67619798	67651720	ENSG00000081181.7	ARG2	1.90513	0.903307	-0.780431	-0.852659
5	-	88717117	88904257	ENSG00000081189.14	MEF2C	180.302	0.931629	-0.0422048	-0.0965172
1	+	198638671	198757283	ENSG00000081237.18	PTPRC	120.137	0.80895	0.0127562	-0.117116
1	-	201039512	201112566	ENSG00000081248.10	CACNA1S	0.0692612	1	-0.899061	0
3	+	132654446	132678097	ENSG00000081307.12	UBA5	29.3787	0.78758	-0.202598	-0.220758
2	-	196133566	196176503	ENSG00000081320.10	STK17B	85.239	0.967896	-0.280043	-0.032864
9	-	96490241	96619830	ENSG00000081377.16	CDC14B	0.14092	1	-1.17875	0
9	-	96755865	96778129	ENSG00000081386.12	ZNF510	10.334	0.83075	-0.00979421	-0.0285389
2	-	169127109	169362685	ENSG00000081479.12	LRP2	0.498924	1	-0.318418	0
19	-	19785839	19821751	ENSG00000081665.13	ZNF506	4.745	0.696521	-0.611578	-0.194627
1	-	227730425	227735411	ENSG00000081692.12	JMJD4	13.08	0.631409	-0.235127	-0.0572016
1	+	161749758	161757238	ENSG00000081721.11	DUSP12	9.59219	0.518099	-0.468942	-0.345776
12	+	125065379	125143333	ENSG00000081760.16	AACS	57.3747	0.834549	-0.344167	0.0236823
5	+	141923808	141942047	ENSG00000081791.8	KIAA0141	27.4555	0.592434	0.158968	0.0213898
7	-	123113531	123199986	ENSG00000081800.8	SLC13A1	0.110818	1	-1.08213	0
7	-	122318425	122886759	ENSG00000081803.15	CADPS2	2.22937	0.987338	-1.26912	-0.012369
5	+	141121799	141125623	ENSG00000081818.3	PCDHB4	0.0138522	1	-0.377528	0
5	+	141338760	141512979	ENSG00000081853.14	PCDHGA2	1.32289	1	-2.12479	-0.0368967
1	-	53916574	53945929	ENSG00000081870.11	HSPB11	47.8898	0.827716	-0.418001	-0.0284698
18	+	62715450	62980433	ENSG00000081913.13	PHLPP1	21.5264	0.940237	-0.638388	-0.0425448
18	-	57646426	57803101	ENSG00000081923.11	ATP8B1	0.797145	1	0.107191	-0.789682
1	+	67307364	67396900	ENSG00000081985.10	IL12RB2	8.52552	0.735893	-0.863958	-0.181296
5	+	37379212	37753435	ENSG00000082068.8	WDR70	26.8011	0.922231	-0.161157	-0.0928933
5	-	39105236	39274528	ENSG00000082074.15	FYB	29.0632	0.822779	-2.1168	0.0127815
2	+	201387858	201480846	ENSG00000082146.12	STRADB	10.4744	0.871759	-0.436138	-0.0247629
2	+	200810594	200827338	ENSG00000082153.17	BZW1	262.322	0.89445	-0.236345	-0.0338595
5	-	34019448	34043832	ENSG00000082196.20	C1QTNF3	0.239135	1	-1.39643	-2.00432
18	+	50879049	50954257	ENSG00000082212.11	ME2	122.978	0.86041	-0.182188	-0.0255967
5	+	31532266	31555058	ENSG00000082213.17	C5orf22	22.1679	0.714492	-0.40645	-0.114792
2	+	134918235	134959342	ENSG00000082258.12	CCNT2	14.3534	0.33309	-1.34215	-1.18413
6	+	70412941	70561174	ENSG00000082269.16	FAM135A	15.0789	0.637562	-0.352464	0.0041924
6	+	69866571	70209976	ENSG00000082293.12	COL19A1	2.95174	0.279524	0.13196	-0.479357
X	+	70444861	70505490	ENSG00000082458.11	DLG3	9.71074	0.914513	-1.098	-0.813704
1	+	210232799	210246631	ENSG00000082497.11	SERTAD4	0.0138522	1	-0.377528	0
1	+	211326615	211374946	ENSG00000082512.14	TRAF5	14.336	0.391938	0.138794	0.0928101
5	+	154941070	154969411	ENSG00000082515.17	MRPL22	51.7294	0.979534	-0.425173	0.000626008
5	-	154887416	154938209	ENSG00000082516.8	GEMIN5	40.2753	0.634063	-0.273538	-0.155948
8	-	53225716	53251697	ENSG00000082556.10	OPRK1	0.0554592	1	-0.815971	0
