chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
20	+	36306336	36528637	ENSG00000080845.17	DLGAP4	92.4277	0.955511	-0.34909	-0.0271669
11	-	133908564	133956985	ENSG00000080854.14	IGSF9B	1.70533	0.858479	-1.51089	0.0326196
18	+	2571511	2616635	ENSG00000080986.12	NDC80	19.4856	0.883696	0.0795324	-0.0568561
15	+	50908672	51005900	ENSG00000081014.10	AP4E1	15.0212	0.801539	-0.0304087	-0.16528
1	-	113761832	113812476	ENSG00000081019.13	RSBN1	23.8184	0.987739	0.122597	-0.0891859
1	+	113390749	113685923	ENSG00000081026.18	MAGI3	1.27147	0.99421	-0.160689	0.0001521
4	-	74097035	74099293	ENSG00000081041.8	CXCL2	0.666238	1	-1.21998	0
2	-	227002711	227164113	ENSG00000081052.11	COL4A4	6.21119	0.619386	-1.17664	-0.95461
5	+	134114711	134151865	ENSG00000081059.19	TCF7	255.465	0.973922	-1.12165	-0.0035193
6	-	108041409	108165854	ENSG00000081087.14	OSTM1	10.87	0.981814	-0.0969878	-0.0617903
18	+	65750252	65890341	ENSG00000081138.13	CDH7	0.110943	1	-0.143549	0
3	-	101222546	101320560	ENSG00000081148.11	IMPG2	0.36414	1	-0.0611085	0
3	+	101574095	101594437	ENSG00000081154.11	PCNP	30.9279	0.706265	0.131241	-0.0694787
14	+	69191511	69244020	ENSG00000081177.18	EXD2	12.1271	0.898626	-0.177325	-0.0581466
14	+	67619798	67651720	ENSG00000081181.7	ARG2	2.71291	0.961153	-0.933266	-0.879329
5	-	88717117	88904257	ENSG00000081189.14	MEF2C	273.397	0.981314	-0.22299	-0.118849
1	+	198638671	198757283	ENSG00000081237.18	PTPRC	178.021	0.867665	-0.158027	-0.147187
3	+	132654446	132678097	ENSG00000081307.12	UBA5	34.0916	0.848912	-0.267192	-0.252932
2	-	196133566	196176503	ENSG00000081320.10	STK17B	169.339	0.964233	-0.578136	-0.0312341
9	-	96490241	96619830	ENSG00000081377.16	CDC14B	0.0477569	1	-0.761604	0
9	-	96755865	96778129	ENSG00000081386.12	ZNF510	12.7635	0.911579	-0.101416	-0.0684046
2	-	169127109	169362685	ENSG00000081479.12	LRP2	0.161853	1	0.153078	0
19	-	19785839	19821751	ENSG00000081665.13	ZNF506	0.892783	0.757731	0.10999	-0.230711
1	-	227730425	227735411	ENSG00000081692.12	JMJD4	20.6308	0.668895	-0.432914	-0.0818692
1	+	161749758	161757238	ENSG00000081721.11	DUSP12	10.0046	0.560281	-0.487205	-0.37915
12	+	125065379	125143333	ENSG00000081760.16	AACS	41.983	0.961385	-0.208547	-0.0370843
5	+	141923808	141942047	ENSG00000081791.8	KIAA0141	35.1728	0.769108	0.0514254	-0.0902984
7	-	122318425	122886759	ENSG00000081803.15	CADPS2	0.0404354	1	0.378272	-0.017848
5	+	141338760	141512979	ENSG00000081853.14	PCDHGA2	0.241109	1	-1.39986	-0.0368967
1	-	53916574	53945929	ENSG00000081870.11	HSPB11	20.1996	0.878763	-0.0432253	-0.054159
18	+	62715450	62980433	ENSG00000081913.13	PHLPP1	25.6832	0.950937	-0.715033	-0.0474078
18	-	57646426	57803101	ENSG00000081923.11	ATP8B1	1.78172	0.964732	-0.239128	-0.774245
1	+	67307364	67396900	ENSG00000081985.10	IL12RB2	80.151	0.519868	-1.83669	-0.0327873
7	-	151238764	151277896	ENSG00000082014.16	SMARCD3	0.438216	1	-1.65149	-2.00432
5	+	37379212	37753435	ENSG00000082068.8	WDR70	24.9317	0.862338	-0.129768	-0.0640546
5	-	39105236	39274528	ENSG00000082074.15	FYB	3.75807	0.945153	-1.22942	-0.0467617
2	-	201644870	201698694	ENSG00000082126.17	MPP4	0.0269569	1	-0.567696	0
2	+	201387858	201480846	ENSG00000082146.12	STRADB	13.9759	0.938478	-0.561285	-0.0564403
2	+	200810594	200827338	ENSG00000082153.17	BZW1	218.833	0.882491	-0.157627	-0.0280788
5	-	34019448	34043832	ENSG00000082196.20	C1QTNF3	0.0937703	0.993507	-1.01607	-2.00152
18	+	50879049	50954257	ENSG00000082212.11	ME2	99.5107	0.904109	-0.090239	-0.0468708
5	+	31532266	31555058	ENSG00000082213.17	C5orf22	19.2192	0.740673	-0.344491	-0.130209
2	+	134918235	134959342	ENSG00000082258.12	CCNT2	16.7848	0.69531	-1.41007	-1.4971
6	+	70412941	70561174	ENSG00000082269.16	FAM135A	8.43095	0.833073	-0.100197	-0.110391
6	+	69866571	70209976	ENSG00000082293.12	COL19A1	2.6757	0.398513	0.174449	-0.628878
18	-	5392381	5630700	ENSG00000082397.17	EPB41L3	0.0161786	1	-0.333491	-0.00888322
X	+	70444861	70505490	ENSG00000082458.11	DLG3	0.0867194	0.0972219	0.904189	0.121926
1	+	211326615	211374946	ENSG00000082512.14	TRAF5	33.6677	0.828274	-0.231818	-0.226417
5	+	154941070	154969411	ENSG00000082515.17	MRPL22	36.2881	0.994162	-0.271236	-0.00574705
5	-	154887416	154938209	ENSG00000082516.8	GEMIN5	44.0187	0.731619	-0.312127	-0.2172
17	+	48048329	48061487	ENSG00000082641.15	NFE2L1	360.907	0.923076	-0.36654	-0.015898
3	-	122909193	123028605	ENSG00000082684.14	SEMA5B	0.0943493	1	-1.01849	0
3	-	119821323	120094417	ENSG00000082701.14	GSK3B	77.6448	0.979331	-0.0040897	-0.0319312
3	-	124761948	124901418	ENSG00000082781.11	ITGB5	0.822871	1	0.010552	-0.0454431
12	+	990509	1495933	ENSG00000082805.19	ERC1	12.7918	0.983327	-0.569346	-0.0114288
2	-	61477849	61538626	ENSG00000082898.16	XPO1	148.041	0.70676	-0.199721	-0.0549941
3	+	149812708	149962139	ENSG00000082996.19	RNF13	25.3922	0.974341	-0.0595009	-0.0200287
9	-	70529063	71446904	ENSG00000083067.22	TRPM3	0.0410371	1	0.0315108	0
16	-	23603160	23641310	ENSG00000083093.9	PALB2	25.0458	0.929009	-0.167337	-0.0911639
6	+	83067666	83171350	ENSG00000083097.14	DOPEY1	7.09116	0.408063	-0.590883	-0.65383
6	-	89568144	89638753	ENSG00000083099.10	LYRM2	12.4944	0.758565	-0.0413388	-0.0344359
6	+	80106647	80346270	ENSG00000083123.14	BCKDHB	25.7005	0.948424	-0.0616525	0.0137398
8	-	41929479	42051990	ENSG00000083168.9	KAT6A	51.3995	0.80396	-0.114804	-0.145656
9	-	86287733	86354454	ENSG00000083223.17	ZCCHC6	27.8503	0.55961	-0.099051	-0.390304
17	-	19770829	19867936	ENSG00000083290.19	ULK2	13.462	0.763238	-0.74782	-0.167395
5	+	72816312	72916733	ENSG00000083312.17	TNPO1	104.078	0.844862	0.0026862	-0.106735
1	+	11934205	11975538	ENSG00000083444.16	PLOD1	88.1758	0.89712	-0.377501	-0.0861668
17	-	3714628	3801243	ENSG00000083457.11	ITGAE	0.0320918	0.641014	-0.624197	-0.440021
13	-	72752169	72782096	ENSG00000083520.14	DIS3	46.783	0.520162	-0.054415	-0.222123
13	+	72782059	73016461	ENSG00000083535.15	PIBF1	17.4105	0.907938	-0.156387	-0.128043
13	+	60396457	60573878	ENSG00000083544.13	TDRD3	18.8977	0.905573	-0.194587	-0.210104
13	-	44939249	44989483	ENSG00000083635.7	NUFIP1	20.1839	0.981961	-0.242183	-0.0725028
13	+	32586427	32778019	ENSG00000083642.18	PDS5B	27.7818	0.826021	0.0235933	-0.192114
5	-	41730065	41870519	ENSG00000083720.12	OXCT1	88.8699	0.978889	-0.206995	-0.0456514
X	+	55717739	55758774	ENSG00000083750.12	RRAGB	8.36258	0.661492	-2.92286	-1.82704
16	+	50742050	50801935	ENSG00000083799.17	CYLD	125.962	0.742572	-0.176872	-0.202782
19	-	58479512	58512413	ENSG00000083807.9	SLC27A5	11.0684	0.922256	-0.51217	-0.042202
19	+	58467045	58475436	ENSG00000083812.11	ZNF324	21.2257	0.951047	-0.465123	-0.334401
19	-	57719751	57727624	ENSG00000083814.13	ZNF671	11.8863	0.801468	-0.288391	-0.132865
19	-	57571566	57578927	ENSG00000083817.8	ZNF416	9.30221	0.91783	-0.342635	-0.0568719
19	+	57769655	57819939	ENSG00000083828.15	ZNF586	22.2851	0.973184	-0.156645	-0.0478359
19	+	58474017	58481230	ENSG00000083838.15	ZNF446	4.25887	0.414139	-0.133273	-0.144163
19	+	57191500	57222846	ENSG00000083844.10	ZNF264	22.2848	0.838119	-0.0712493	-0.212775
4	-	186587783	186726722	ENSG00000083857.13	FAT1	0.0808708	1	0.431677	0
4	-	68310387	68350089	ENSG00000083896.12	YTHDC1	66.4352	0.703456	-0.172999	-0.381529
3	+	87227271	87255548	ENSG00000083937.8	CHMP2B	29.7689	0.930447	0.0698535	-0.0520307
1	+	40344850	40423326	ENSG00000084070.11	SMAP2	239.256	0.809077	-0.174777	-0.133849
1	+	39692182	39763914	ENSG00000084072.16	PPIE	43.8696	0.783716	-0.262849	-0.100333
1	+	40258107	40294184	ENSG00000084073.8	ZMPSTE24	27.9624	0.854927	-0.288044	-0.0333467
2	-	96184859	96208825	ENSG00000084090.13	STARD7	251.816	0.946302	-0.213214	-0.0265589
4	-	56963370	56978823	ENSG00000084092.6	NOA1	69.1886	0.906711	-0.201244	-0.0197965
4	+	56907876	56935844	ENSG00000084093.15	REST	27.8614	0.991418	0.137905	-0.00345517
12	-	95972662	95996365	ENSG00000084110.10	HAL	0.135363	1	-1.16245	0
12	-	108778192	108857590	ENSG00000084112.14	SSH1	76.1085	0.760025	-0.276491	-0.125412
11	+	67583595	67586660	ENSG00000084207.15	GSTP1	659.379	0.978556	-0.572994	-0.00877269
11	+	130069837	130144811	ENSG00000084234.16	APLP2	41.8853	0.956127	-0.637367	-0.0472308
12	+	13044284	13142521	ENSG00000084444.13	FAM234B	2.07747	0.848525	-0.184288	-0.0159566
12	-	14784579	14803540	ENSG00000084463.7	WBP11	168.26	0.929897	-0.181451	-0.111302
1	+	32221928	32231604	ENSG00000084623.11	EIF3I	340.942	0.954186	-0.267721	-0.050502
1	-	31179745	31239554	ENSG00000084628.9	NKAIN1	0.0404354	1	-0.702735	0
1	-	31652247	31704319	ENSG00000084636.17	COL16A1	13.9251	0.384502	-1.20391	-0.516065
1	+	32179686	32198285	ENSG00000084652.15	TXLNA	158.487	0.83679	-0.291439	-0.0912187
2	+	24491914	24770702	ENSG00000084676.15	NCOA1	39.3854	0.913678	0.0186557	-0.112746
2	+	27042364	27070622	ENSG00000084693.15	AGBL5	26.4516	0.818113	-0.432189	-0.194501
2	+	25042130	25159137	ENSG00000084710.13	EFR3B	3.8993	1	-0.732276	-0.351058
2	-	25926596	25982749	ENSG00000084731.14	KIF3C	1.81944	1	-1.99528	-0.0526309
2	+	26034107	26137454	ENSG00000084733.10	RAB10	107.49	0.923232	-0.124599	-0.0341222
2	+	27496842	27523684	ENSG00000084734.8	GCKR	0.0269569	1	0.0558295	0
2	-	26190635	26244726	ENSG00000084754.10	HADHA	362.164	0.944412	-0.25262	-0.0219531
2	+	26970612	27027196	ENSG00000084764.10	MAPRE3	4.25188	0.899745	-0.56998	-0.253935
2	+	27217390	27243943	ENSG00000084774.13	CAD	57.9153	0.307945	-0.764993	-0.260972
11	-	33698261	33736445	ENSG00000085063.14	CD59	140.097	0.994229	-0.274059	0.002341
11	+	44564427	44620363	ENSG00000085117.11	CD82	406.048	0.938317	-0.563796	-0.0489903
X	+	129981107	130058083	ENSG00000085185.15	BCORL1	12.8707	0.849688	-1.49705	-1.16652
X	-	77504878	77786269	ENSG00000085224.21	ATRX	34.6282	0.735235	0.263872	-0.133468
5	-	69350984	69370013	ENSG00000085231.13	AK6	32.3929	0.995136	-0.12096	-0.0102892
9	-	134905890	134917963	ENSG00000085265.10	FCN1	0.386079	1	0.0993927	0
3	+	169772831	169789716	ENSG00000085274.15	MYNN	8.7642	0.734791	0.0860498	-0.192814
3	-	169083499	169663618	ENSG00000085276.17	MECOM	0.0404355	1	0.214043	0
5	+	78360583	78479071	ENSG00000085365.17	SCAMP1	8.73473	0.98776	0.214828	-0.02007
6	-	105277565	105403084	ENSG00000085377.13	PREP	50.2836	0.905062	-0.136242	-0.041348
6	-	104728093	104859919	ENSG00000085382.11	HACE1	3.41546	0.696971	-0.227213	-0.0969913
18	+	12947133	12987536	ENSG00000085415.15	SEH1L	67.8985	0.948592	-0.141851	-0.0362005
1	-	108970214	109042113	ENSG00000085433.15	WDR47	17.4908	0.862885	-1.50363	-1.24958
2	-	223855716	223945387	ENSG00000085449.14	WDFY1	152.504	0.944329	-0.34921	-0.0367862
1	-	111414314	111427777	ENSG00000085465.12	OVGP1	1.02207	0.488851	-0.179324	0.111032
1	-	108134036	108200849	ENSG00000085491.15	SLC25A24	0.37206	0.997395	-0.74763	-0.0390912
6	+	160991727	161117385	ENSG00000085511.19	MAP3K4	23.4322	0.785368	-0.334023	-0.335593
7	+	100367530	100400099	ENSG00000085514.15	PILRA	12.3007	0.6623	-0.817726	0.0244225
7	-	87503633	87713323	ENSG00000085563.14	ABCB1	6.4807	0.829781	-1.51017	-0.0565982
16	+	3129777	3142805	ENSG00000085644.13	ZNF213	15.4858	0.889372	-0.63177	0.050382
7	-	134442350	134459284	ENSG00000085662.13	AKR1B1	78.6113	0.941523	-0.270053	-0.00795451
8	+	86514427	86561498	ENSG00000085719.12	CPNE3	76.849	0.909937	-0.0650786	-0.061548
16	-	15060022	15094317	ENSG00000085721.12	RRN3	72.338	0.855115	-0.26972	-0.260079
11	+	70398404	70436584	ENSG00000085733.15	CTTN	61.3565	0.875024	-1.08042	-0.160733
11	-	76186325	76210736	ENSG00000085741.12	WNT11	0.0943493	1	-0.272549	-0.157312
2	-	55236595	55269347	ENSG00000085760.14	MTIF2	47.4304	0.739512	-0.178648	-0.125508
8	+	38225218	38275558	ENSG00000085788.13	DDHD2	59.7225	0.921919	-0.16411	-0.0588559
1	-	51287258	51345116	ENSG00000085831.15	TTC39A	1.09934	0.948008	-0.26333	-0.0875553
1	-	51354263	51519328	ENSG00000085832.16	EPS15	100.896	0.767408	0.0706972	-0.0541505
1	-	52372829	52404459	ENSG00000085840.12	ORC1	16.9439	0.751155	-0.136921	-0.0751644
4	+	139665768	139740745	ENSG00000085871.8	MGST2	17.628	0.964116	-1.56541	-0.420568
19	-	16517889	16542530	ENSG00000085872.14	CHERP	96.7105	0.71956	-0.686913	-0.483494
2	+	233210051	233295674	ENSG00000085978.21	ATG16L1	11.858	0.507058	-0.592454	-0.389434
2	-	233475520	233566782	ENSG00000085982.13	USP40	0.070661	0.0033698	0.832686	0.371983
1	-	46188682	46220305	ENSG00000085998.13	POMGNT1	26.4507	0.482793	-0.769729	-0.370081
1	+	46247688	46278473	ENSG00000085999.11	RAD54L	11.2069	0.426978	-0.535201	-0.513016
1	+	45786987	46036124	ENSG00000086015.20	MAST2	25.9673	0.670604	-0.273389	-0.247925
9	+	33025211	33039907	ENSG00000086061.15	DNAJA1	268.379	0.872612	-0.402736	-0.0639816
9	-	33104082	33167356	ENSG00000086062.12	B4GALT1	273.487	0.960138	-0.403306	-0.0551987
9	+	33264879	33282069	ENSG00000086065.13	CHMP5	102.001	0.931254	-0.0738795	-0.0445911
9	+	33290511	33371157	ENSG00000086102.18	NFX1	65.464	0.596894	-0.166891	-0.116706
12	+	49967194	49977139	ENSG00000086159.12	AQP6	0.0409228	1	-0.706912	0
5	-	62387254	62403939	ENSG00000086189.9	DIMT1	32.776	0.856696	-0.224415	-0.29747
5	+	62403972	62628582	ENSG00000086200.16	IPO11	25.5905	0.88963	-0.266794	-0.169947
11	-	49146635	49208670	ENSG00000086205.16	FOLH1	0.0673923	1	-0.262853	0
7	-	6022244	6059230	ENSG00000086232.12	EIF2AK1	158.594	0.849348	-0.182173	-0.0777424
7	+	37848597	37900401	ENSG00000086288.11	NME8	0.690368	0.141099	-1.04806	0.431166
7	+	37683843	37951941	ENSG00000086289.11	EPDR1	6.64687	0.896633	-0.961347	-0.00588739
7	+	26291895	26374329	ENSG00000086300.15	SNX10	19.8399	0.985552	0.169498	-0.0237407
10	-	13317424	13348298	ENSG00000086475.14	SEPHS1	50.7658	0.936802	-0.180643	-0.0329501
16	-	367384	370527	ENSG00000086504.15	MRPL28	98.1179	0.945088	-0.474124	-0.0343363
16	+	180453	181181	ENSG00000086506.2	HBQ1	0.256091	1	-1.42503	0
19	+	40717103	40740860	ENSG00000086544.2	ITPKC	23.11	0.901401	-0.486626	-0.116457
5	-	151504093	151568944	ENSG00000086570.12	FAT2	0.296527	1	0.148456	-0.0144517
5	-	150690794	150701107	ENSG00000086589.11	RBM22	62.9974	0.895646	-0.242962	-0.139192
12	+	123584531	123598577	ENSG00000086598.10	TMED2	154.759	1	-0.0663134	-0.00117116
1	-	236215555	236281985	ENSG00000086619.13	ERO1B	26.2862	0.741813	-0.246667	-0.281866
15	+	80059568	80138393	ENSG00000086666.18	ZFAND6	33.9777	0.997946	-0.046471	-0.0196249
16	+	82035004	82098534	ENSG00000086696.10	HSD17B2	0.434809	1	0.167398	0
X	+	16786427	16844519	ENSG00000086712.12	TXLNG	37.8164	0.762277	-0.464785	-0.216955
X	+	18675909	18827921	ENSG00000086717.18	PPEF1	0.74876	1	-1.8801	-0.0158991
7	+	74199652	74229834	ENSG00000086730.16	LAT2	234.284	0.837786	-0.257183	-0.143533
X	-	53532096	53686729	ENSG00000086758.15	HUWE1	206.587	0.45681	-0.243253	-0.388264
11	-	113733187	113773811	ENSG00000086827.8	ZW10	18.9677	0.737883	-0.328263	-0.173731
11	-	111782195	111871581	ENSG00000086848.14	ALG9	16.5995	0.749323	0.0396543	-0.0634314
19	+	50432903	50466321	ENSG00000086967.9	MYBPC2	1.26902	0.882676	-0.0885586	-0.24798
11	-	89324356	89498187	ENSG00000086991.12	NOX4	0.109441	1	0.130803	0
4	-	8366282	8440723	ENSG00000087008.15	ACOX3	18.2028	0.788348	-0.531939	-0.583638
11	-	95832882	95925315	ENSG00000087053.18	MTMR2	44.1564	0.866822	-0.146813	-0.11695
19	+	48872392	48876057	ENSG00000087074.7	PPP1R15A	181.465	0.97942	-0.401146	-0.00586058
19	-	48813017	48836678	ENSG00000087076.8	HSD17B14	3.70141	0.953528	-0.662041	-0.140149
7	+	100867138	100873454	ENSG00000087077.12	TRIP6	59.8289	0.927279	-0.609717	-0.0907417
7	-	100889994	100896974	ENSG00000087085.13	ACHE	10.5093	0.353569	-0.825338	-0.231665
7	+	100875111	100888664	ENSG00000087087.18	SRRT	60.4195	0.344451	-0.591776	-0.411002
19	+	48954815	48961798	ENSG00000087088.19	BAX	142.702	0.916158	-0.290614	-0.0280291
17	+	28041737	28196381	ENSG00000087095.12	NLK	23.0896	0.976201	0.0518358	-0.041878
17	-	28553383	28571872	ENSG00000087111.20	PIGS	29.6726	0.950722	-0.395787	-0.0109091
5	-	179110851	179345430	ENSG00000087116.14	ADAMTS2	0.0269858	1	0.753713	0
17	-	44191805	44200113	ENSG00000087152.15	ATXN7L3	87.0169	0.797047	-0.300971	-0.0772966
17	+	78378640	78425114	ENSG00000087157.18	PGS1	8.64872	0.644161	-0.091579	-0.0339318
17	+	63827152	63832026	ENSG00000087191.12	PSMC5	99.9728	0.890565	-0.392911	-0.0226353
5	-	176905005	177022633	ENSG00000087206.16	UIMC1	29.9275	0.878001	0.126	-0.0179924
16	+	56961850	56983845	ENSG00000087237.10	CETP	8.29558	0.718298	-1.38025	-0.917514
16	+	56451490	56479100	ENSG00000087263.16	OGFOD1	33.7739	0.949192	-0.382405	-0.0483815
4	+	2793023	2841098	ENSG00000087266.15	SH3BP2	59.6473	0.834599	-0.14165	-0.1747
4	-	2937933	2963385	ENSG00000087269.15	NOP14	74.0133	0.637198	-0.585732	-0.518588
4	+	2843857	2930076	ENSG00000087274.16	ADD1	341.045	0.982388	-0.341236	-0.0171738
14	-	50237563	50312548	ENSG00000087299.11	L2HGDH	17.5696	0.881065	-0.00568768	-0.019613
14	-	52430590	52552522	ENSG00000087301.8	TXNDC16	7.55792	0.813993	0.00756095	-0.22635
14	+	51989475	52010691	ENSG00000087302.8	C14orf166	142.526	0.975831	-0.134474	-0.00966777
14	-	52004803	52069228	ENSG00000087303.17	NID2	0.066941	1	-0.886158	0
2	+	69829642	69881396	ENSG00000087338.4	GMCL1	19.4895	0.889614	-0.202544	-0.483071
11	+	66050729	66069308	ENSG00000087365.15	SF3B2	319.013	0.836556	-0.243682	-0.109833
12	+	27780020	27803040	ENSG00000087448.9	KLHL42	13.8027	0.718134	-0.904745	-0.962294
20	+	58839718	58911192	ENSG00000087460.23	GNAS	558.907	0.958201	-0.237813	-0.0339012
12	+	32679200	32745650	ENSG00000087470.17	DNM1L	66.6728	0.878041	0.0612838	-0.0805049
12	-	27958084	27972705	ENSG00000087494.15	PTHLH	0.026957	1	-0.567697	0
20	+	59577509	59847711	ENSG00000087495.16	PHACTR3	0.0145828	1	-0.390631	-0.000337995
12	-	29337352	29381189	ENSG00000087502.17	ERGIC2	36.2568	0.974416	-0.0362975	-0.0579988
20	+	56629302	56639283	ENSG00000087510.6	TFAP2C	0.0134785	1	0.191936	0
20	-	56369389	56392337	ENSG00000087586.17	AURKA	31.5897	0.960866	-0.0014716	-0.0266654
20	+	56412112	56460387	ENSG00000087589.16	CASS4	0.970705	1	-0.431261	0
X	-	15384799	15493564	ENSG00000087842.10	PIR	6.8352	0.992873	-0.273279	-0.0190796
11	+	77821109	77918432	ENSG00000087884.14	AAMDC	6.43985	0.966981	-0.248174	-0.00622619
19	-	5993164	6199572	ENSG00000087903.12	RFX2	5.03445	0.776663	-0.669263	-0.0538154
17	+	62423867	62450822	ENSG00000087995.15	METTL2A	10.207	0.859693	-0.239708	-0.0720282
1	+	63367590	63438562	ENSG00000088035.15	ALG6	10.0126	0.954055	-0.227205	-0.159421
19	+	54137728	54155681	ENSG00000088038.17	CNOT3	59.8441	0.616659	-0.320839	-0.114774
19	-	55013705	55038264	ENSG00000088053.11	GP6	0.298013	1	-0.31813	0
2	+	119759631	119983818	ENSG00000088179.8	PTPN4	5.99449	0.959188	-0.0106119	-0.194463
2	+	117814650	117832379	ENSG00000088205.12	DDX18	129.658	0.800512	-0.217743	-0.158135
19	-	6413348	6424794	ENSG00000088247.16	KHSRP	254.945	0.73212	-0.229368	-0.0719777
19	+	3094410	3124004	ENSG00000088256.8	GNA11	19.9646	0.958328	-0.433407	-0.0687981
20	-	35115357	35147364	ENSG00000088298.12	EDEM2	30.8518	0.802304	-0.38634	-0.203451
20	+	32762385	32809356	ENSG00000088305.18	DNMT3B	1.1615	0.936682	-0.341769	0.0108469
20	+	31475293	31484905	ENSG00000088320.3	REM1	0.0134785	1	-0.37067	0
20	+	31739271	31801805	ENSG00000088325.15	TPX2	82.4062	0.718977	-0.0268775	-0.0291916
20	-	31944342	31952092	ENSG00000088356.5	PDRG1	36.0885	0.901208	-0.35335	-0.101636
20	+	36091504	36232799	ENSG00000088367.21	EPB41L1	0.90266	0.956722	-0.42278	0.0190198
13	-	98683801	98752654	ENSG00000088386.16	SLC15A1	0.158266	1	0.00322298	0
13	-	98793429	99086625	ENSG00000088387.18	DOCK9	38.1813	0.377338	-1.53744	0.0917461
13	-	110878540	110915069	ENSG00000088448.14	ANKRD10	23.0525	0.438254	0.0716719	-0.246865
13	-	94574051	94596257	ENSG00000088451.10	TGDS	14.7794	0.745744	-0.0457067	-0.20169
3	+	50675241	51384198	ENSG00000088538.12	DOCK3	0.70088	1	-0.0937884	0
3	-	50558025	50571027	ENSG00000088543.14	C3orf18	2.67647	0.818329	-0.281602	-0.0125226
16	+	57447425	57461275	ENSG00000088682.13	COQ9	38.4674	0.946956	-0.431343	-0.163941
3	-	12733525	12769457	ENSG00000088726.15	TMEM40	0.071853	1	0.291497	-0.00556262
3	-	47228026	47283451	ENSG00000088727.12	KIF9	2.83826	0.905716	-0.556061	-0.562879
18	+	6729718	6915716	ENSG00000088756.12	ARHGAP28	0.432126	1	0.136425	0
20	+	6006090	6040053	ENSG00000088766.11	CRLS1	28.7104	0.884287	-0.123231	-0.0507563
14	-	103733752	103847590	ENSG00000088808.16	PPP1R13B	5.58166	0.607268	-0.326853	-0.0930677
20	+	3471040	3651122	ENSG00000088812.17	ATRN	27.1874	0.85907	-0.268585	-0.148238
20	+	4120980	4187747	ENSG00000088826.17	SMOX	0.31331	1	-0.905856	-0.00406681
20	-	3686970	3707128	ENSG00000088827.12	SIGLEC1	0.0404354	1	-0.0537531	0
20	-	1368978	1393172	ENSG00000088832.15	FKBP1A	237.121	0.995096	-0.162481	-0.00312761
20	-	1442162	1473842	ENSG00000088833.17	NSFL1C	23.9357	0.687065	-0.357251	0.0503196
20	-	3227417	3239190	ENSG00000088836.12	SLC4A11	0.834211	0.50144	-1.21631	0.142175
20	-	3249305	3407625	ENSG00000088854.12	C20orf194	3.61821	0.569012	-0.558408	0.0875954
20	-	2481817	2524702	ENSG00000088876.11	ZNF343	8.74727	0.534086	-0.20782	-0.134617
20	+	2692878	2760108	ENSG00000088881.20	EBF4	0.00798134	1	-0.254822	-0.00822625
20	-	2794069	2800637	ENSG00000088882.7	CPXM1	3.13118	0.16737	-1.06771	-0.349823
20	+	3846799	3876123	ENSG00000088888.17	MAVS	74.2503	0.807221	-0.036399	-0.0540231
20	-	3162617	3173592	ENSG00000088899.14	RP5-1187M17.10	1.9409	1	-0.190371	-0.019024
20	+	21303304	21389827	ENSG00000088930.7	XRN2	112.413	0.801625	-0.417699	-0.348846
20	+	21125983	21246622	ENSG00000088970.15	KIZ	10.3545	0.946891	-0.0369216	-0.124866
12	+	120469850	120498493	ENSG00000088986.10	DYNLL1	134.61	0.99952	-0.312619	0.00017589
12	-	117038923	117099479	ENSG00000088992.17	TESC	36.1102	0.982335	-1.48804	-0.0432278
20	-	17941597	17968980	ENSG00000089006.16	SNX5	151.073	0.957866	-0.242726	-0.0585987
20	-	1629152	1657779	ENSG00000089012.14	SIRPG	5.83509	0.960672	-2.76679	0.0134934
12	+	111841978	111902238	ENSG00000089022.13	MAPKAPK5	35.7781	0.826858	-0.00973895	-0.103425
12	+	121132819	121188032	ENSG00000089041.16	P2RX7	6.79514	0.934923	-0.713291	-0.165691
20	-	13714322	13784886	ENSG00000089048.14	ESF1	3.55845	0.126381	-0.665542	-0.789658
20	-	18486540	18497243	ENSG00000089050.15	RBBP9	29.5378	0.955222	-0.154433	-0.0895129
12	-	121308245	121399896	ENSG00000089053.12	ANAPC5	132.238	0.905448	-0.279331	-0.0585719
20	-	4852356	5010293	ENSG00000089057.14	SLC23A2	26.0648	0.398708	-2.53579	-1.56105
12	-	113298759	113359493	ENSG00000089060.11	SLC8B1	9.89977	0.754905	-0.4504	-0.0647923
20	-	5068232	5113103	ENSG00000089063.14	TMEM230	103.353	0.9448	-0.282697	-0.0592087
20	-	18383367	18467281	ENSG00000089091.16	DZANK1	2.69562	0.783891	-0.071789	-0.222031
12	-	121429097	121581015	ENSG00000089094.17	KDM2B	83.195	0.644557	-0.0272722	-0.073947
20	+	20052514	20360702	ENSG00000089101.17	CFAP61	0.0134785	1	-0.37067	0
12	-	113462034	113472280	ENSG00000089116.3	LHX5	0.0404354	1	-0.702735	0
20	-	13389392	13638940	ENSG00000089123.15	TASP1	11.3116	0.933209	-0.138952	-0.0251603
12	+	112906777	112933222	ENSG00000089127.12	OAS1	158.569	0.922401	-0.195347	-0.147331
12	-	120127203	120194710	ENSG00000089154.10	GCN1	104.278	0.393854	-0.320853	-0.266527
12	-	120210439	120265771	ENSG00000089159.16	PXN	9.26846	0.822098	-0.0600994	-0.317544
12	+	120302316	120313249	ENSG00000089163.4	SIRT4	0.996066	0.650962	-0.73219	0.17506
12	+	112570380	112898881	ENSG00000089169.14	RPH3A	0.188698	1	0.0307659	0
