chr	strand	start	end	gene_id	gene_symbol	omega	rate	log10(alpha)	log10(beta)
7	+	10973872	11169630	ENSG00000106443.15	PHF14	33.5174	0.80844	-0.358308	-0.0592291
7	+	129611714	129757082	ENSG00000106459.14	NRF1	19.3765	0.890308	-0.0768708	-0.0174405
7	+	12211241	12243367	ENSG00000106460.18	TMEM106B	18.5759	0.932594	-0.148905	-0.0294322
7	-	148807383	148884321	ENSG00000106462.10	EZH2	20.4202	0.353864	-0.534241	-0.292003
7	-	130393771	130442433	ENSG00000106477.18	CEP41	13.1179	0.990421	-0.325231	-0.0383979
7	+	149838367	149867479	ENSG00000106479.10	ZNF862	0.665999	0.0424908	0.283441	-0.0711324
7	-	37905932	38025695	ENSG00000106483.11	SFRP4	0.234117	0.891998	-0.541349	0.0491158
7	+	130486171	130506296	ENSG00000106484.14	MEST	5.19974	0.77131	-1.00305	0.0494159
7	-	15611212	15686812	ENSG00000106511.5	MEOX2	0.00739575	1	-0.240443	0
7	-	16599776	16645817	ENSG00000106524.8	ANKMY2	0.0852899	0.995717	-0.22842	-0.0145413
7	-	150243916	150323725	ENSG00000106526.10	ACTR3C	5.03452	0.669829	-0.772261	-0.66433
7	+	38977998	39493095	ENSG00000106536.19	POU6F2	0.0285523	1	-0.58605	0
7	-	150338317	150341674	ENSG00000106538.9	RARRES2	2.04365	0.866722	-0.780703	-0.105805
7	+	17298622	17346152	ENSG00000106546.12	AHR	59.7985	0.925637	-0.444447	-0.066623
7	-	132784868	133082088	ENSG00000106554.11	CHCHD3	149.216	0.98242	-0.379154	0.00596088
7	+	150685697	150693641	ENSG00000106560.10	GIMAP2	29.158	0.962453	-0.216749	-0.0147019
7	-	150791285	150801360	ENSG00000106565.17	TMEM176B	0.0571045	1	0.478837	-0.0544116
7	-	42916857	42932223	ENSG00000106588.10	PSMA2	235.635	0.953264	-0.225513	-0.0196662
7	+	42932200	42948958	ENSG00000106591.3	MRPL32	61.7979	0.935772	-0.391021	-0.0300014
7	-	43608456	43729717	ENSG00000106603.17	COA1	41.2076	0.965012	-0.253101	-0.0178765
7	+	43758680	43807342	ENSG00000106605.10	BLVRA	43.8074	0.991122	-0.269071	-0.0108733
7	-	43875894	43926411	ENSG00000106608.16	URGCP	30.0585	0.977774	-0.134275	0.00966378
7	+	66921225	66958551	ENSG00000106609.16	TMEM248	68.8035	0.849355	-0.136258	0.0352402
7	-	151466012	151520120	ENSG00000106615.9	RHEB	41.6926	0.927907	-0.213259	0.00257197
7	-	151556111	151877125	ENSG00000106617.13	PRKAG2	6.65246	0.604672	-2.82363	-1.78864
7	+	44104361	44114562	ENSG00000106624.9	AEBP1	0.85534	0.138647	0.0713788	0.131158
7	-	44114681	44124358	ENSG00000106628.10	POLD2	111.118	0.805025	-0.357747	-0.0571397
7	-	73536356	73558002	ENSG00000106635.7	BCL7B	16.2947	0.864674	-0.336787	-0.0844178
7	+	44200968	44214294	ENSG00000106636.7	YKT6	80.0201	0.943082	-0.270523	-0.0528812
7	-	73568932	73578791	ENSG00000106638.15	TBL2	12.2881	0.772606	-0.259159	-0.0795234
7	+	74289475	74405943	ENSG00000106665.15	CLIP2	141.149	0.791507	-0.252062	-0.00924454
7	+	74174245	74197101	ENSG00000106682.14	EIF4H	546.187	0.981219	-0.0141118	-0.00680834
7	+	74082933	74122525	ENSG00000106683.14	LIMK1	64.161	0.667016	-0.182042	0.00358943
9	+	4490444	4587469	ENSG00000106688.11	SLC1A1	27.289	0.818281	-0.637141	-0.135583
9	+	124001670	124033301	ENSG00000106689.10	LHX2	4.66611	0.752237	-1.17692	0.0401723
9	+	105558130	105641118	ENSG00000106692.13	FKTN	11.8832	0.614905	-1.3238	-1.3178
9	+	105447796	105552433	ENSG00000106701.11	FSD1L	68.1845	0.923436	-0.535015	-0.0974598
9	+	88388419	88478694	ENSG00000106723.16	SPIN1	16.2834	0.675027	-0.054684	-0.106128
9	-	75060573	75088217	ENSG00000106733.20	NMRK1	10.9408	0.625324	-0.333567	-0.117643
9	-	109015152	109119945	ENSG00000106771.12	TMEM245	54.4259	0.741631	-0.114999	-0.0496242
9	-	76611376	76906087	ENSG00000106772.17	PRUNE2	0.290661	1	0.197554	-0.000570694
9	-	120600813	120714470	ENSG00000106780.8	MEGF9	13.3922	0.977865	-0.661278	-0.0247649
9	-	98069275	98119212	ENSG00000106785.14	TRIM14	83.7052	0.970231	-0.229726	-0.0295211
9	-	98120975	98192640	ENSG00000106789.12	CORO2A	0.816794	0.903541	-0.0741297	-0.0410694
9	+	99104038	99154192	ENSG00000106799.12	TGFBR1	35.8348	0.903814	-0.253674	-0.0716478
9	+	99222064	99230615	ENSG00000106803.9	SEC61B	184.027	0.987249	-0.376743	-0.00872425
9	-	120952335	121050276	ENSG00000106804.7	C5	4.41423	0.862492	-0.65169	-0.24496
9	-	92456205	92482506	ENSG00000106819.11	ASPN	0.017527	1	0.137586	0
9	-	92493554	92536655	ENSG00000106823.12	ECM2	0.128485	1	-0.0596307	-0.00185174
9	+	79571773	79726882	ENSG00000106829.18	TLE4	8.1769	0.917365	-0.110765	-0.0792153
9	-	122202577	122229626	ENSG00000106852.15	LHX6	0.149899	1	-1.20385	0
9	-	111562577	111599855	ENSG00000106853.17	PTGR1	31.3943	0.924224	-1.47992	-0.119688
9	-	112040785	112175408	ENSG00000106868.16	SUSD1	13.1999	0.548557	-0.381199	0.0435218
9	-	114060127	114078472	ENSG00000106927.11	AMBP	2.48516	0.978956	-2.3971	0.0079813
9	-	114334156	114394405	ENSG00000106948.16	AKNA	107.987	0.662636	-0.0216707	-0.0453265
9	-	114893343	114930595	ENSG00000106952.7	TNFSF8	0.378317	1	-1.58919	-0.00600462
9	+	128191655	128255248	ENSG00000106976.20	DNM1	0.145356	1	0.0863697	-0.00747735
9	-	127815012	127854756	ENSG00000106991.13	ENG	20.4183	0.722941	-1.43406	-1.13421
9	-	127866480	127877743	ENSG00000106992.17	AK1	2.83504	0.798834	-0.329987	-0.354795
9	+	4679559	4708398	ENSG00000106993.11	CDC37L1	20.0918	0.936374	-0.226529	-0.0597728
9	-	5299868	5304969	ENSG00000107014.8	RLN2	2.33352	0.987969	-0.486659	-0.0251517
9	-	5357973	5437878	ENSG00000107020.9	PLGRKT	9.75845	0.459702	0.056839	0.124081
9	+	128787204	128810432	ENSG00000107021.15	TBC1D13	30.0501	0.802206	-0.108179	-0.0879288
9	+	5629025	5776557	ENSG00000107036.11	RIC1	58.1477	0.445703	-0.21793	-0.126733
9	+	6757641	7175648	ENSG00000107077.17	KDM4C	52.1926	0.837348	-0.0789198	0.00298387
9	+	214854	465259	ENSG00000107099.15	DOCK8	104.604	0.692535	-0.140275	-0.0375143
9	+	470291	746106	ENSG00000107104.18	KANK1	1.0988	0.176848	-1.02825	-0.33679
9	+	130172578	130237304	ENSG00000107130.9	NCS1	1.42657	0.979671	-0.424849	0.007139
9	+	35605305	35610041	ENSG00000107140.15	TESK1	26.851	0.802192	-0.468907	-0.0568353
9	+	135702185	135795508	ENSG00000107147.12	KCNT1	0.0676311	1	-0.591726	0
9	+	35673856	35681159	ENSG00000107159.12	CA9	0.227002	1	-1.37475	-0.151408
9	+	130578965	130638352	ENSG00000107164.15	FUBP3	69.1467	0.76675	-0.411941	-0.195387
9	+	35732335	35737004	ENSG00000107175.11	CREB3	35.7573	0.911264	-0.488904	-0.224516
9	+	35749287	35758575	ENSG00000107185.9	RGP1	32.6753	0.763632	-0.450681	-0.296995
9	-	13105704	13279590	ENSG00000107186.16	MPDZ	1.2655	0.919272	-1.5775	0.0361785
9	-	32455705	32526324	ENSG00000107201.9	DDX58	28.1805	0.634816	-0.487278	-0.0868302
9	-	136862119	136866286	ENSG00000107223.12	EDF1	168.836	0.972486	-0.148293	-0.0118121
9	+	68705414	69009176	ENSG00000107242.17	PIP5K1B	15.73	0.983364	-0.300385	-0.234219
9	-	3824127	4348392	ENSG00000107249.21	GLIS3	0.257981	1	-0.118055	-0.0167238
9	-	33247820	33264761	ENSG00000107262.17	BAG1	48.5968	0.951679	-0.178738	0.00371731
9	-	131576770	131740074	ENSG00000107263.18	RAPGEF1	151.743	0.525779	-0.327705	-0.186372
9	-	137039470	137046203	ENSG00000107281.9	NPDC1	0.349868	0.435092	0.248318	0.0970445
9	-	69427530	69672306	ENSG00000107282.7	APBA1	0.0999329	1	-0.535384	0
9	-	132261356	132354985	ENSG00000107290.13	SETX	105.808	0.660588	-0.280825	-0.143706
9	+	17579082	17797129	ENSG00000107295.9	SH3GL2	0.0571045	1	-0.826752	0
9	-	137007227	137028922	ENSG00000107331.16	ABCA2	0.148694	0.0772741	-0.907628	0.764788
9	-	37919134	38069211	ENSG00000107338.9	SHB	9.97594	0.958165	-0.99183	0.010968
9	+	33817567	33920404	ENSG00000107341.4	UBE2R2	150.903	0.988803	-0.207476	-0.00714484
9	-	71862452	71910931	ENSG00000107362.13	ABHD17B	23.2591	0.844599	-0.190442	-0.15275
9	-	37766978	37801437	ENSG00000107371.12	EXOSC3	26.9519	0.976454	-0.222864	0.00046382
9	-	72351425	72365235	ENSG00000107372.12	ZFAND5	84.7099	0.826249	-0.183611	-0.177458
1	-	1335276	1349350	ENSG00000107404.18	DVL1	28.8364	0.696056	-0.384369	-0.0159216
10	-	95237572	95291024	ENSG00000107438.8	PDLIM1	210.5	0.986268	0.0731229	-0.00248879
10	+	96043394	96060870	ENSG00000107443.15	CCNJ	7.76867	0.561291	-0.232422	-0.0991203
10	+	96304396	96338564	ENSG00000107447.7	DNTT	2.11233	0.894032	-2.32681	0.0473379
10	+	8053604	8075198	ENSG00000107485.15	GATA3	9.31471	0.364776	-0.889529	0.0758845
10	+	115093365	115948992	ENSG00000107518.16	ATRNL1	0.242825	1	-1.01702	-0.0123288
10	-	98416198	98446947	ENSG00000107521.18	HPS1	18.2953	0.440458	-0.30148	-0.26144
10	-	13277796	13302412	ENSG00000107537.13	PHYH	17.9519	0.986974	-0.584246	-0.0135964
10	+	44959407	44995891	ENSG00000107551.20	RASSF4	35.108	0.705576	-1.06285	-0.0262019
10	-	99875577	100009919	ENSG00000107554.16	DNMBP	26.2258	0.441305	-0.345526	-0.0149276
10	-	118004916	118046603	ENSG00000107560.10	RAB11FIP2	16.4512	0.948783	-0.131218	-0.0829933
10	-	44370165	44386493	ENSG00000107562.16	CXCL12	7.33878	0.988597	-1.18618	-7.84291e-05
10	-	100150094	100188334	ENSG00000107566.13	ERLIN1	42.6962	0.895297	-0.327242	-0.144248
10	-	119033670	119080823	ENSG00000107581.12	EIF3A	461.343	0.796189	-0.263808	-0.0436556
10	-	16823964	17129831	ENSG00000107611.14	CUBN	0.178467	1	-0.0559844	0
10	-	17142254	17202054	ENSG00000107614.21	TRDMT1	1.60719	0.973585	-0.0875063	-0.0533229
10	+	68901278	68946847	ENSG00000107625.12	DDX50	82.8115	0.824847	-0.26611	-0.036583
10	+	48306639	48439360	ENSG00000107643.15	MAPK8	62.1966	0.936945	-0.507246	-0.0294266
10	+	119892711	119944658	ENSG00000107651.12	SEC23IP	53.5104	0.570209	-0.266918	-0.113281
10	-	121740421	121928801	ENSG00000107669.17	ATE1	36.2991	0.818439	-0.230472	-0.000857032
10	-	121957088	121975217	ENSG00000107672.14	NSMCE4A	31.4699	0.880534	-0.298694	-0.0326584
10	+	122374696	122442602	ENSG00000107679.14	PLEKHA1	10.7137	0.951173	-0.47433	-0.002435
10	+	70478821	70568449	ENSG00000107719.8	PALD1	8.20078	0.26411	-0.727447	-0.128759
10	+	71396934	71815947	ENSG00000107736.19	CDH23	0.914032	0.69457	-0.854928	-0.172626
10	-	71747559	71773498	ENSG00000107738.19	C10orf54	43.0209	0.882685	-0.580999	-0.018939
10	-	72059035	72089032	ENSG00000107742.12	SPOCK2	1.70268	0.871265	-0.348407	0.0244809
10	-	72367327	72626191	ENSG00000107745.17	MICU1	59.2817	0.939048	-0.29271	-0.00459505
10	-	73436428	73496024	ENSG00000107758.15	PPP3CB	54.1652	0.705348	-0.0510951	-0.0282936
10	+	84328586	84518521	ENSG00000107771.15	CCSER2	15.848	0.787418	-0.123561	0.0652338
10	+	86756650	86932838	ENSG00000107779.12	BMPR1A	8.61879	0.769269	-0.234048	-0.0630733
10	+	87504875	87553460	ENSG00000107789.15	MINPP1	21.9205	0.911583	-0.231887	-0.00807543
10	-	88935074	88991339	ENSG00000107796.13	ACTA2	26.528	0.988767	-0.275063	-0.0847865
10	-	89213569	89414557	ENSG00000107798.17	LIPA	77.2995	0.858779	-0.264494	-0.0145755
10	+	100987367	100994401	ENSG00000107815.7	C10orf2	27.4729	0.606639	-0.43352	-0.161469
10	+	100996618	101007836	ENSG00000107816.17	LZTS2	17.998	0.482196	-0.194442	0.0415237
10	+	101031234	101041244	ENSG00000107819.13	SFXN3	1.04904	0.23657	0.2233	0.296049
10	+	101061841	101068131	ENSG00000107821.14	KAZALD1	0.0942888	0.170251	0.44377	0.564057
10	-	101610664	101695295	ENSG00000107829.13	FBXW4	36.3769	0.760031	-0.122274	0.0363962
10	-	101770130	101780369	ENSG00000107831.12	FGF8	0.928388	0.113627	-1.3735	0.889757
10	-	101781325	101783413	ENSG00000107833.10	NPM3	37.9303	0.790198	-0.344568	0.0214024
10	+	91798312	91865276	ENSG00000107854.5	TNKS2	36.6146	0.654354	-0.584839	-0.588425
10	+	102245532	102382899	ENSG00000107862.4	GBF1	11.4574	0.0870744	-0.566267	-0.465605
10	-	24583609	24723668	ENSG00000107863.17	ARHGAP21	29.86	0.761737	-0.966615	-0.197796
10	-	92046692	92291087	ENSG00000107864.14	CPEB3	3.8248	0.865953	-0.222823	0.0442713
10	+	102419189	102423136	ENSG00000107872.12	FBXL15	2.57536	0.244358	-0.138295	-0.0981906
10	-	102423245	102432661	ENSG00000107874.10	CUEDC2	47.9317	0.792321	-0.113586	-0.047037
10	+	102503987	102633535	ENSG00000107882.11	SUFU	12.4899	0.804482	-0.304328	-0.247785
10	-	26991914	27100498	ENSG00000107890.16	ANKRD26	4.31548	0.11681	-0.917649	-0.601528
10	-	27195214	27242130	ENSG00000107897.18	ACBD5	52.0366	0.93143	-0.264154	-0.0441205
10	+	124461834	124617888	ENSG00000107902.13	LHPP	9.25318	0.967807	-0.3496	-0.0983565
10	-	806914	931705	ENSG00000107929.14	LARP4B	133.037	0.673952	-0.180064	-0.123885
10	+	988019	1019936	ENSG00000107937.18	GTPBP4	204.476	0.873205	-0.588531	-0.200058
10	+	125719515	125764143	ENSG00000107938.17	EDRF1	15.1205	0.536726	-0.301472	-0.170752
10	+	125823546	125853695	ENSG00000107949.16	BCCIP	118.698	0.944637	-0.467845	-0.103596
10	-	30309801	30374448	ENSG00000107951.13	MTPAP	34.8323	0.853863	-0.255794	-0.0428339
10	+	103493979	103592552	ENSG00000107954.10	NEURL1	2.41807	0.826208	-0.901428	-0.074133
10	-	3137728	3172841	ENSG00000107959.15	PITRM1	64.1855	0.715504	-0.280421	-0.191753
10	-	103882542	103918205	ENSG00000107960.10	OBFC1	25.4681	0.942977	-0.125068	-0.0253375
10	+	30433937	30461833	ENSG00000107968.9	MAP3K8	100.206	0.946801	-0.395787	-0.0186289
10	-	129835283	129963841	ENSG00000108001.13	EBF3	0.00713806	1	-0.233962	0
10	+	130136399	130184521	ENSG00000108010.11	GLRX3	102.974	0.950841	-0.364739	-0.0635198
10	-	106573663	107164534	ENSG00000108018.15	SORCS1	0.273554	1	-0.546894	0
10	+	5684838	5763740	ENSG00000108021.19	FAM208B	5.8525	0.0695784	-1.38739	-0.809774
10	-	109864766	109923553	ENSG00000108039.17	XPNPEP1	55.4379	0.753558	-0.284874	-0.0805602
10	+	110567691	110604636	ENSG00000108055.9	SMC3	132.02	0.651125	-0.330529	-0.175933
10	+	110919547	111013667	ENSG00000108061.11	SHOC2	119.088	0.928569	-0.175458	-0.0532195
10	+	58385022	58399221	ENSG00000108064.10	TFAM	99.5243	0.937041	-0.227198	-0.0170868
10	-	59788763	59906656	ENSG00000108091.10	CCDC6	92.1824	0.950021	-0.343196	-0.0146449
10	-	35008551	35090642	ENSG00000108094.14	CUL2	47.3517	0.830294	-0.132438	-0.0936006
10	+	35247025	35572669	ENSG00000108100.17	CCNY	63.4147	0.989912	-0.0584541	-0.00201979
19	-	55399745	55407777	ENSG00000108106.13	UBE2S	119.181	0.917441	-0.387435	-0.0414128
10	+	79069035	79316528	ENSG00000108175.16	ZMIZ1	18.973	0.109672	-3.27816	-1.07798
10	-	67796665	67838166	ENSG00000108176.14	DNAJC12	1.26344	1	-2.10498	-0.000856697
10	+	79347469	79355337	ENSG00000108179.13	PPIF	196.274	0.947804	-0.433203	-0.0278732
10	-	68282660	68333049	ENSG00000108187.15	PBLD	4.13483	0.978587	-0.123388	-0.0669973
10	+	80454166	80533123	ENSG00000108219.14	TSPAN14	47.7436	0.807034	-0.27017	-0.0368994
10	+	93757809	93806272	ENSG00000108231.12	LGI1	0.0785187	1	-0.947035	0
10	+	94402504	94535930	ENSG00000108239.8	TBC1D12	6.89652	0.715373	-0.0745212	0.0414906
10	+	94683621	94736190	ENSG00000108242.12	CYP2C18	0.0285523	1	-0.58605	0
17	-	29255836	29294118	ENSG00000108256.8	NUFIP2	146.07	0.93953	-0.137976	0.00263037
17	-	29573469	29594054	ENSG00000108262.15	GIT1	25.5922	0.607127	-0.197183	-0.149181
17	-	39252644	39402523	ENSG00000108306.11	FBXL20	13.071	0.951434	0.00902272	-0.104125
17	+	44308413	44318671	ENSG00000108309.12	RUNDC3A	0.0642426	1	-0.870653	0
17	-	44205033	44221626	ENSG00000108312.14	UBTF	74.5994	0.54322	-0.228895	-0.0684178
17	+	40015361	40017813	ENSG00000108342.12	CSF3	1.45936	0.743444	-2.16713	0.12727
17	+	39980797	39997960	ENSG00000108344.14	PSMD3	151.283	0.818531	-0.29868	-0.0522324
17	+	40140318	40172183	ENSG00000108349.15	CASC3	61.5569	0.482496	-0.25361	-0.196301
17	+	40177010	40195656	ENSG00000108352.11	RAPGEFL1	0.966352	0.310907	0.524346	0.0409245
17	+	65100812	65227703	ENSG00000108370.16	RGS9	1.22437	0.799192	-2.09145	-0.103018
17	-	58352500	58417595	ENSG00000108375.12	RNF43	5.77408	0.405247	-0.826876	0.293618
17	-	46762506	46833154	ENSG00000108379.9	WNT3	0.449867	1	-0.829483	0
17	+	3472374	3503419	ENSG00000108381.10	ASPA	1.60989	1	0.0565685	-0.102229
17	+	58692573	58735611	ENSG00000108384.14	RAD51C	9.75711	0.855179	-0.0668273	-0.00437134
17	-	58520250	58540818	ENSG00000108387.14	SEPT4	0.358098	0.534455	-1.56596	0.268359
17	-	58489529	58517905	ENSG00000108389.9	MTMR4	103.801	0.566516	-0.228336	-0.174557
17	-	58982638	59106921	ENSG00000108395.13	TRIM37	22.5131	0.793631	-0.134858	-0.0598395
17	-	3896592	3916500	ENSG00000108405.3	P2RX1	0.641625	0.149992	-0.406181	-0.221031
17	+	59565525	59608345	ENSG00000108406.9	DHX40	29.6836	0.83627	-0.325841	-0.416774
17	-	59859482	59892945	ENSG00000108423.14	TUBD1	5.72705	0.972105	-0.0419269	-0.0317194
17	+	47649476	47685505	ENSG00000108424.9	KPNB1	320.64	0.671479	-0.0397601	0.0537305
17	+	46923117	46967019	ENSG00000108433.15	GOSR2	40.6172	0.861722	-0.0679255	-0.0401001
17	+	47941506	47948288	ENSG00000108439.9	PNPO	30.4864	0.925002	-0.305552	-0.122577
17	+	59893046	59950564	ENSG00000108443.13	RPS6KB1	43.1046	0.767293	-0.233267	-0.0659106
17	+	18697998	18736118	ENSG00000108448.20	TRIM16L	8.67676	0.906845	-0.44299	-0.0864078
17	+	47967810	47981774	ENSG00000108465.14	CDK5RAP3	45.702	0.726226	-0.199364	0.0382759
17	-	48070052	48101521	ENSG00000108468.14	CBX1	120.997	0.967302	-0.201045	-0.00163105
17	-	75626845	75667189	ENSG00000108469.14	RECQL5	33.6558	0.661622	-0.454171	-0.175103
17	+	16217191	16351797	ENSG00000108474.16	PIGL	5.42478	0.611182	-0.0641622	-0.0572925
17	-	75751594	75765711	ENSG00000108479.11	GALK1	9.36498	0.657675	-0.0724256	0.0100663
17	-	61865367	61928016	ENSG00000108506.11	INTS2	17.1217	0.407067	-0.212965	-0.258607
17	-	4967992	4987652	ENSG00000108509.20	CAMTA2	26.2536	0.514986	-0.247329	-0.0156717
17	-	61942605	62065282	ENSG00000108510.9	MED13	50.088	0.684322	0.00835151	-0.132702
17	-	48595751	48604992	ENSG00000108511.9	HOXB6	1.69172	1	-1.59473	0
17	+	4948092	4957131	ENSG00000108515.17	ENO3	9.00454	0.706557	-0.0390419	-0.0638348
17	+	4940008	4945222	ENSG00000108523.15	RNF167	91.456	0.772256	-0.138999	-0.0242585
17	-	4937130	4940251	ENSG00000108528.13	SLC25A11	65.1342	0.895638	-0.334735	-0.0827826
17	-	17494437	17496395	ENSG00000108551.4	RASD1	3.03433	0.977223	-1.15654	-0.0326825
17	-	4897774	4903074	ENSG00000108556.7	CHRNE	0.246795	1	-1.40959	-0.913305
17	+	17681473	17811453	ENSG00000108557.17	RAI1	58.8538	0.906164	-0.382579	-0.00527602
17	-	5360963	5420160	ENSG00000108559.11	NUP88	59.393	0.882732	-0.260651	-0.0772467
17	-	5432777	5448830	ENSG00000108561.8	C1QBP	279.164	0.945033	-0.33841	-0.0245288
17	-	30194319	30236002	ENSG00000108576.9	SLC6A4	4.67449	0.534504	-0.633356	0.095848
17	-	30248195	30292056	ENSG00000108578.14	BLMH	88.9602	0.920353	-0.28868	-0.0458231
17	+	30378905	30469989	ENSG00000108582.11	CPD	33.1949	0.782073	-0.33076	-0.00984396
17	+	30477362	30527592	ENSG00000108587.15	GOSR1	71.7539	0.904329	-0.0661524	0.00238598
17	-	63745250	63776351	ENSG00000108588.13	CCDC47	127.665	0.638676	-0.155034	0.113488
17	-	6643315	6651634	ENSG00000108590.10	MED31	6.45277	1	-0.082367	0
17	+	18087886	18107971	ENSG00000108591.9	DRG2	29.7437	0.755796	-0.16425	0.00557176
17	-	63819433	63830012	ENSG00000108592.16	FTSJ3	28.2465	0.410249	-0.313599	-0.182842
17	-	19904302	19978343	ENSG00000108599.14	AKAP10	27.9906	0.905214	0.00609038	-0.0884801
17	-	19737984	19748943	ENSG00000108602.17	ALDH3A1	0.199866	1	-0.898113	0
17	-	63832081	63843065	ENSG00000108604.15	SMARCD2	81.2998	0.735108	-0.0837878	-0.0253963
17	-	64002594	64020634	ENSG00000108622.10	ICAM2	46.6494	0.950884	-0.311334	-0.00308219
17	+	78168558	78173527	ENSG00000108639.7	SYNGR2	393.171	0.817333	-0.0595983	0.0752487
17	-	19337554	19378182	ENSG00000108641.14	B9D1	4.97931	0.995838	-0.339797	-0.0192366
17	-	31860899	31901765	ENSG00000108651.9	UTP6	18.9858	0.914689	-0.380177	-0.142242
17	-	64499616	64508199	ENSG00000108654.12	DDX5	362.299	0.716613	-0.841235	-0.0883186
17	-	32324565	32350023	ENSG00000108666.9	C17orf75	19.0222	0.852884	-0.0931634	-0.085703
17	-	78674048	78782297	ENSG00000108669.16	CYTH1	244.651	0.897983	-0.128239	-0.0506688
17	+	32444261	32483318	ENSG00000108671.9	PSMD11	136.42	0.965816	-0.286323	-0.0119547
17	-	78971238	78980109	ENSG00000108679.12	LGALS3BP	68.341	0.999284	-1.42923	0.000307985
17	-	34360328	34363231	ENSG00000108702.3	CCL1	0.0927948	1	-1.01197	0
17	-	35574795	35578863	ENSG00000108733.9	PEX12	10.6502	0.998683	-0.208187	-0.0515714
17	-	42101404	42112733	ENSG00000108771.12	DHX58	12.8533	0.494107	-0.289593	-0.243328
17	-	42113108	42121358	ENSG00000108773.10	KAT2A	5.32727	0.170658	-0.523782	-0.33344
17	-	42124976	42155044	ENSG00000108774.14	RAB5C	98.6275	0.970984	-0.309558	-0.0131829
17	+	42536172	42544449	ENSG00000108784.9	NAGLU	25.3006	0.777214	-0.206838	-0.1799
17	+	42549214	42555213	ENSG00000108786.10	HSD17B1	3.59444	1	-0.145951	0
17	+	42567068	42573239	ENSG00000108788.11	MLX	58.0128	0.921061	-0.161825	-0.00768185
17	+	42682613	42699814	ENSG00000108797.11	CNTNAP1	5.88434	0.113761	-0.358042	-0.299939
17	+	49210227	49223225	ENSG00000108798.8	ABI3	66.8182	0.82058	-0.287091	-0.0427492
17	-	42700275	42745049	ENSG00000108799.12	EZH1	29.4994	0.777158	0.0157209	-0.0355405
17	+	49968970	49974959	ENSG00000108813.10	DLX4	0.102935	1	-1.05283	0
17	-	50133735	50150630	ENSG00000108819.10	PPP1R9B	204.277	0.879388	-0.30007	-0.0418061
17	-	50183289	50201632	ENSG00000108821.13	COL1A1	0.791192	0.043642	0.348822	0.321324
17	+	50164214	50175931	ENSG00000108823.15	SGCA	0.399989	0.421182	-0.420586	0.191544
17	-	42950526	42980528	ENSG00000108825.17	PTGES3L-AARSD1	0.572549	0.386935	-1.76533	-1.59872
17	-	50367857	50373214	ENSG00000108826.15	MRPL27	38.3518	0.990071	-0.21688	-0.00623296
17	-	43014605	43025123	ENSG00000108828.15	VAT1	35.264	0.929226	-0.567461	-0.0573431
17	-	50375059	50397553	ENSG00000108829.9	LRRC59	102.265	0.977358	-0.293155	-0.0258213
17	+	43025241	43032036	ENSG00000108830.9	RND2	0.278473	1	-0.134865	0
17	+	6996065	7010736	ENSG00000108839.11	ALOX12	1.99988	1	-0.935514	-1.22398
17	-	44076746	44123702	ENSG00000108840.15	HDAC5	25.1356	0.472199	-0.379072	-0.308146
17	+	50634777	50692252	ENSG00000108846.15	ABCC3	0.207952	1	-1.33836	-0.0031837
17	+	50719544	50756213	ENSG00000108848.15	LUC7L3	213.483	0.861263	-0.274662	-0.0108874
17	-	43940804	43942468	ENSG00000108849.7	PPY	0.0285523	1	-0.58605	0
17	-	43875357	43909711	ENSG00000108852.14	MPP2	0.946508	0.673097	-0.822659	0.167053
17	-	64542295	64662068	ENSG00000108854.15	SMURF2	3.84449	0.431011	0.122035	-0.0766372
17	-	43766121	43778988	ENSG00000108861.8	DUSP3	53.1516	0.984709	-0.49773	0.00662533
17	+	67044590	67056797	ENSG00000108878.4	CACNG1	0.0214142	1	-0.497126	0
17	-	44849943	44899662	ENSG00000108883.12	EFTUD2	163.595	0.857189	-0.293481	-0.0479596
17	+	55265012	55325065	ENSG00000108924.13	HLF	0.485388	1	-0.354959	0
17	-	68267026	68291267	ENSG00000108932.11	SLC16A6	2.16697	0.223431	0.394178	0.484401
17	+	68511780	68551319	ENSG00000108946.14	PRKAR1A	254.583	0.984586	-0.219452	-0.016059
17	+	7705202	7711378	ENSG00000108947.4	EFNB3	0.18559	1	-1.29135	0
17	-	1344272	1400378	ENSG00000108953.16	YWHAE	438.489	0.899642	-0.248099	-0.0298689
17	-	55392613	55421992	ENSG00000108960.7	MMD	66.1681	0.804212	-0.55021	-0.1536
17	+	8288497	8290092	ENSG00000108961.13	RANGRF	35.8615	0.962511	-0.268098	-0.0049617
17	+	2030110	2043430	ENSG00000108963.17	DPH1	20.1206	0.852678	-0.193526	-0.0512076
17	+	69414698	69543331	ENSG00000108984.13	MAP2K6	17.2983	0.910555	-0.46654	-0.0734373
17	+	21123364	21193265	ENSG00000109016.17	DHRS7B	8.49173	0.905656	-0.596043	-0.105898
17	+	27294076	27315926	ENSG00000109046.14	WSB1	35.0279	0.890414	0.0395243	-0.00619055
17	+	74748613	74769353	ENSG00000109062.10	SLC9A3R1	41.0768	0.964493	-0.289302	-0.0645755
17	-	10628526	10657309	ENSG00000109063.14	MYH3	2.06139	0.366235	-0.0711227	0.072172
17	-	74770547	74776367	ENSG00000109065.11	NAT9	23.459	0.761666	-0.274394	-0.13972
17	+	74776483	74839779	ENSG00000109066.13	TMEM104	14.7624	0.952611	-0.385204	-0.087949
