chr	strand	start	end	gene_id	gene_symbol	omega	rate
14	+	67241109	67335819	ENSG00000072415.8	MPP5	16.4496	0.915583
10	-	60869438	61001440	ENSG00000072422.16	RHOBTB1	8.77678	0.940284
X	-	53374149	53422728	ENSG00000072501.17	SMC1A	95.2562	0.512644
X	-	53431258	53434373	ENSG00000072506.12	HSD17B10	81.6078	0.934709
11	+	63838928	63911019	ENSG00000072518.20	MARK2	38.3616	0.565301
5	+	163460203	163491945	ENSG00000072571.19	HMMR	25.9411	0.789606
12	-	132822187	132956304	ENSG00000072609.17	CHFR	23.4336	0.333966
12	+	72087266	72670757	ENSG00000072657.8	TRHDE	0.1214	1
5	-	132191838	132295315	ENSG00000072682.18	P4HA2	35.775	0.919521
1	+	161663147	161678654	ENSG00000072694.20	FCGR2B	56.4874	0.93178
16	+	68084751	68229259	ENSG00000072736.18	NFATC3	46.3147	0.85814
3	+	3126916	3150879	ENSG00000072756.16	TRNT1	15.9831	0.799277
17	+	7217125	7225273	ENSG00000072778.19	ACADVL	250.918	0.961915
5	-	172042073	172188386	ENSG00000072786.12	STK10	209.816	0.911316
5	-	171861549	172006873	ENSG00000072803.17	FBXW11	70.4574	0.79141
17	+	7336529	7351478	ENSG00000072818.11	ACAP1	168.503	0.829159
4	-	5748084	5893058	ENSG00000072832.14	CRMP1	2.67676	1
4	+	5711197	5814305	ENSG00000072840.12	EVC	2.37559	0.112868
17	-	5471251	5486811	ENSG00000072849.10	DERL2	18.3872	0.85847
3	+	113532296	113629578	ENSG00000072858.10	SIDT1	46.0337	0.712166
16	+	15643267	15726353	ENSG00000072864.13	NDE1	104.392	0.916553
11	-	10573091	10693988	ENSG00000072952.18	MRVI1	0.107828	1
19	+	16661127	16690029	ENSG00000072954.6	TMEM38A	51.4013	0.877639
19	+	16197578	16245907	ENSG00000072958.8	AP1M1	126.438	0.912202
19	+	44643798	44663583	ENSG00000073008.14	PVR	6.04605	0.848295
19	-	43543040	43580473	ENSG00000073050.11	XRCC1	44.2589	0.782122
12	-	124776856	124882668	ENSG00000073060.15	SCARB1	174.739	0.844333
7	+	983199	989640	ENSG00000073067.13	CYP2W1	0.108369	1
3	+	127598223	127622436	ENSG00000073111.13	MCM2	221.659	0.856149
22	+	50089879	50161690	ENSG00000073146.15	MOV10L1	0	1
22	+	50170731	50180294	ENSG00000073150.13	PANX2	1.0367	0.446143
22	+	50200979	50217616	ENSG00000073169.13	SELO	4.21185	0.236534
3	+	189631416	189897279	ENSG00000073282.12	TP63	1.80402	0.520796
4	+	112285509	112442620	ENSG00000073331.17	ALPK1	8.00336	0.31205
17	+	75525080	75575208	ENSG00000073350.13	LLGL2	1.71435	0.505858
15	+	84980440	85139145	ENSG00000073417.14	PDE8A	30.9933	0.851974
X	+	10156945	10237660	ENSG00000073464.11	CLCN4	5.49905	0.955475
17	-	35128753	35142315	ENSG00000073536.17	NLE1	34.4246	0.81803
5	+	218241	256700	ENSG00000073578.16	SDHA	232.507	0.985727
17	-	40624962	40648508	ENSG00000073584.18	SMARCE1	86.179	0.973818
17	+	35121579	35130732	ENSG00000073598.5	FNDC8	0.298405	1
17	-	39904595	39919854	ENSG00000073605.18	GSDMB	2.88414	0.538226
12	-	280129	389454	ENSG00000073614.12	KDM5A	66.6271	0.739495
17	+	44759031	44781846	ENSG00000073670.13	ADAM11	0.340067	0.639948
3	+	135965673	136147891	ENSG00000073711.10	PPP2R3A	0.520264	1
14	-	52857268	52952435	ENSG00000073712.14	FERMT2	11.7273	0.956848
2	-	168922938	169031322	ENSG00000073734.8	ABCB11	0	1
2	+	169064789	169096167	ENSG00000073737.16	DHRS9	0.0676968	1
1	-	157830914	157898256	ENSG00000073754.5	CD5L	0	1
1	-	186671791	186680427	ENSG00000073756.11	PTGS2	0.772514	0.826389
3	-	185643739	185825056	ENSG00000073792.15	IGF2BP2	5.23087	0.969232
3	+	185282941	185489097	ENSG00000073803.13	MAP3K13	19.0231	0.988083
3	+	186930485	187078553	ENSG00000073849.14	ST6GAL1	566.359	0.943687
17	+	47733244	47746119	ENSG00000073861.2	TBX21	7.511	0.843847
13	+	32031300	32299122	ENSG00000073910.19	FRY	3.91391	0.121686
11	-	85957684	86069882	ENSG00000073921.17	PICALM	46.2729	0.967579
17	+	46590669	46757464	ENSG00000073969.18	NSF	53.9091	0.915756
2	+	120735623	120992653	ENSG00000074047.21	GLI2	0	1
2	-	121337776	121649587	ENSG00000074054.17	CLASP1	60.0793	0.773732
16	-	1771890	1773155	ENSG00000074071.14	MRPS34	70.4042	0.821307
19	-	15159038	15200981	ENSG00000074181.8	NOTCH3	0.0134785	1
11	-	77514936	77637805	ENSG00000074201.8	CLNS1A	138.237	0.983747
4	-	6320578	6563600	ENSG00000074211.13	PPP2R2C	0.121306	1
19	-	49340595	49362457	ENSG00000074219.13	TEAD2	0.39015	1
11	+	86244544	86278813	ENSG00000074266.18	EED	52.5175	0.949319
5	+	176542511	176595974	ENSG00000074276.10	CDHR2	0.082265	1
5	-	176620084	176630556	ENSG00000074317.10	SNCB	0.0943493	1
11	-	18468336	18527232	ENSG00000074319.12	TSG101	53.9031	0.962026
17	-	3802165	3846251	ENSG00000074356.16	NCBP3	27.1458	0.853293
17	-	3923870	3964464	ENSG00000074370.17	ATP2A3	143.653	0.816181
15	-	63321378	63382161	ENSG00000074410.13	CA12	0.0404404	1
3	-	127689062	127823250	ENSG00000074416.13	MGLL	149.494	0.970549
12	-	95657807	95791152	ENSG00000074527.11	NTN4	0.35044	1
2	+	218658764	218663443	ENSG00000074582.12	BCS1L	25.7407	0.68923
12	-	106063340	106140033	ENSG00000074590.13	NUAK1	0.0269569	1
15	-	65442463	65517704	ENSG00000074603.18	DPP8	29.7046	0.680184
15	+	65611366	65660995	ENSG00000074621.13	SLC24A1	6.66703	0.906455
18	+	58862600	58986480	ENSG00000074657.13	ZNF532	2.8179	0.58199
17	-	1633858	1645747	ENSG00000074660.15	SCARF1	28.6167	0.66869
18	-	59327823	59359962	ENSG00000074695.5	LMAN1	126.51	0.88297
15	+	65530418	65578352	ENSG00000074696.12	HACD3	64.0829	0.972979
6	-	154154496	154356792	ENSG00000074706.13	IPCEF1	48.041	0.810819
17	-	4004445	4143020	ENSG00000074755.14	ZZEF1	7.57982	0.084851
6	-	155395370	155455903	ENSG00000074771.3	NOX3	0	1
15	+	48191664	48304078	ENSG00000074803.17	SLC12A1	0	1
19	-	4641374	4670370	ENSG00000074842.7	MYDGF	74.2196	0.999169
19	-	17323223	17334829	ENSG00000074855.10	ANO8	0.839249	0.249846
6	-	112070777	112087529	ENSG00000074935.13	TUBE1	5.17943	0.902609
1	+	17539835	17697874	ENSG00000074964.16	ARHGEF10L	2.01175	0.814871
4	-	48066393	48134256	ENSG00000074966.10	TXK	1.62383	0.968869
12	+	108129471	108250537	ENSG00000075035.9	WSCD2	0	1
20	-	63400210	63472677	ENSG00000075043.18	KCNQ2	0.109194	1
10	-	69403903	69416867	ENSG00000075073.14	TACR2	0.0810838	1
12	+	100199122	100241865	ENSG00000075089.9	ACTR6	9.08011	0.895372
15	-	66336206	66386746	ENSG00000075131.9	TIPIN	14.3486	0.906672
7	-	88205118	88226993	ENSG00000075142.13	SRI	77.9687	0.956653
1	-	20806292	21176888	ENSG00000075151.20	EIF4G3	63.0458	0.764644
12	-	102073103	102120124	ENSG00000075188.8	NUP37	34.7751	0.963138
7	-	83955777	84492724	ENSG00000075213.10	SEMA3A	0.801896	0.991577
22	+	46296741	46330810	ENSG00000075218.18	GTSE1	7.31447	0.273069
7	-	80742538	80922359	ENSG00000075223.13	SEMA3C	0.0491035	1
22	+	46267961	46294008	ENSG00000075234.16	TTC38	20.3022	0.635432
11	+	108121516	108147776	ENSG00000075239.13	ACAT1	60.1909	0.947415
22	+	46576012	46679790	ENSG00000075240.16	GRAMD4	18.3843	0.800645
22	-	46360834	46537170	ENSG00000075275.16	CELSR1	0.902937	0.911044
10	+	100463041	100483744	ENSG00000075290.7	WNT8B	0.0808708	1
2	+	71276561	71435069	ENSG00000075292.18	ZNF638	43.4711	0.914669
7	-	87833568	87876357	ENSG00000075303.12	SLC25A40	10.9143	0.444746
18	+	74148511	74160530	ENSG00000075336.11	TIMM21	9.7018	0.903046
2	-	70607618	70768225	ENSG00000075340.22	ADD2	0.191031	1
11	-	69771016	69775403	ENSG00000075388.3	FGF4	0	1
1	+	178094141	178484147	ENSG00000075391.16	RASAL2	0.811821	1
16	-	89707134	89720986	ENSG00000075399.13	VPS9D1	2.61684	0.346441
10	+	38094334	38150293	ENSG00000075407.18	ZNF37A	16.4613	0.540724
14	+	103385392	103503831	ENSG00000075413.17	MARK3	67.1736	0.901505
12	+	98593591	98606379	ENSG00000075415.12	SLC25A3	608.41	0.936779
3	+	172039628	172401665	ENSG00000075420.12	FNDC3B	42.3793	0.833575
2	+	28392448	28417312	ENSG00000075426.11	FOSL2	2.77297	1
17	+	66835117	66885486	ENSG00000075429.8	CACNG5	0	1
17	+	66964910	67033398	ENSG00000075461.5	CACNG4	0.215656	1
4	-	48497361	48780322	ENSG00000075539.13	FRYL	31.4013	0.640015
2	-	97756333	97995891	ENSG00000075568.16	TMEM131	74.7928	0.661354
7	+	5592823	5606655	ENSG00000075618.17	FSCN1	945.668	0.845939
18	+	36187519	36272157	ENSG00000075643.5	MOCOS	0.175622	1
3	-	171600405	171810950	ENSG00000075651.15	PLD1	73.9723	0.86222
13	+	24680411	24712493	ENSG00000075673.11	ATP12A	0	1
19	+	36054881	36105106	ENSG00000075702.16	WDR62	5.24586	0.294556
3	-	197042560	197299300	ENSG00000075711.20	DLG1	34.5465	0.929322
3	+	128726122	128814796	ENSG00000075785.12	RAB7A	299.178	0.989201
7	+	107579977	107629170	ENSG00000075790.10	BCAP29	15.3277	0.996909
10	-	100486642	100519864	ENSG00000075826.16	SEC31B	1.41858	0.196951
12	-	108522580	108561400	ENSG00000075856.11	SART3	79.0707	0.884785
2	+	143091362	143768352	ENSG00000075884.12	ARHGAP15	59.0844	0.997953
2	+	131476093	131482934	ENSG00000075886.10	TUBA3D	0.227089	1
10	+	100735603	100829941	ENSG00000075891.21	PAX2	0	1
3	+	44975241	45036066	ENSG00000075914.12	EXOSC7	59.9913	0.98365
1	-	169921326	170085208	ENSG00000075945.12	KIFAP3	56.0652	0.934534
3	+	12557014	12583713	ENSG00000075975.15	MKRN2	64.1041	0.928732
2	-	135839626	135876426	ENSG00000076003.4	MCM6	100.972	0.905459
11	+	114439386	114450279	ENSG00000076043.9	REXO2	10.3023	1
11	+	114400030	114414203	ENSG00000076053.10	RBM7	26.5509	0.978094
12	+	56521929	56596196	ENSG00000076067.11	RBMS2	12.2482	0.592315
12	-	56595596	56636816	ENSG00000076108.11	BAZ2A	104.317	0.426107
3	+	47381011	47413441	ENSG00000076201.14	PTPN23	12.7637	0.212889
3	+	36993332	37050918	ENSG00000076242.14	MLH1	52.9562	0.908873
12	+	109097574	109110992	ENSG00000076248.10	UNG	54.1554	0.973574
1	+	171314208	171342084	ENSG00000076258.9	FMO4	2.18518	0.670654
1	+	173714941	173786702	ENSG00000076321.10	KLHL20	9.44001	0.519467
16	-	268301	275980	ENSG00000076344.15	RGS11	0	1
17	-	28394756	28407197	ENSG00000076351.12	SLC46A1	6.61604	1
1	-	208022242	208244320	ENSG00000076356.6	PLXNA2	0.275066	1
17	-	28577565	28599279	ENSG00000076382.16	SPAG5	27.0235	0.352011
12	+	109999186	110039763	ENSG00000076513.16	ANKRD13A	67.1358	0.793773
8	-	80034745	80231232	ENSG00000076554.15	TPD52	40.374	0.95964
12	+	109116595	109268226	ENSG00000076555.15	ACACB	1.65147	0.749836
17	+	28743984	28750958	ENSG00000076604.14	TRAF4	164.43	0.793456
8	-	80967810	81112068	ENSG00000076641.4	PAG1	31.431	0.844346
19	+	33080880	33130542	ENSG00000076650.6	GPATCH1	12.7092	0.828237
19	-	10333776	10339823	ENSG00000076662.9	ICAM3	239.785	0.918687
10	-	103088017	103193306	ENSG00000076685.18	NT5C2	27.0301	0.545362
11	-	119308529	119321521	ENSG00000076706.15	MCAM	2.86644	0.751233
X	-	133300103	133415490	ENSG00000076716.8	GPC4	0	1
X	-	132369317	132489968	ENSG00000076770.14	MBNL3	44.2331	0.982563
19	+	7595902	7618304	ENSG00000076826.9	CAMSAP3	2.35435	0.403847
1	-	21596215	21669363	ENSG00000076864.19	RAP1GAP	0.306854	0.641137
19	-	7619525	7629565	ENSG00000076924.11	XAB2	110.713	0.752803
19	+	41883161	41930150	ENSG00000076928.17	ARHGEF1	230.699	0.783796
19	+	7636881	7647873	ENSG00000076944.15	STXBP2	98.0263	0.868829
19	+	7903843	7914478	ENSG00000076984.17	MAP2K7	46.1535	0.85311
19	+	3933103	3942416	ENSG00000077009.13	NMRK2	0.121306	1
2	+	233354507	233472104	ENSG00000077044.10	DGKD	53.3674	0.620516
7	-	117710651	117874139	ENSG00000077063.10	CTTNBP2	0.0404354	1
7	-	100643097	100656461	ENSG00000077080.9	ACTL6B	0	1
3	+	25174332	25597932	ENSG00000077092.18	RARB	0.17522	1
3	-	25597905	25664939	ENSG00000077097.14	TOP2B	109.213	0.691433
10	-	96518109	96587452	ENSG00000077147.14	TM9SF3	120.337	0.921987
10	+	102394110	102402529	ENSG00000077150.18	NFKB2	212.31	0.43768
1	-	202331657	202341980	ENSG00000077152.9	UBE2T	20.9616	0.880544
1	+	202348699	202592706	ENSG00000077157.21	PPP1R12B	8.7866	0.44402
2	+	182716041	182794464	ENSG00000077232.16	DNAJC10	35.4418	0.893813
16	-	27459555	27549913	ENSG00000077235.17	GTF3C1	82.8701	0.732385
16	+	27313668	27364778	ENSG00000077238.13	IL4R	88.8976	0.864372
1	-	77695987	77759852	ENSG00000077254.14	USP33	30.2065	0.748445
X	+	110944285	111227361	ENSG00000077264.14	PAK3	0.0407421	1
X	-	111245103	111270523	ENSG00000077274.8	CAPN6	0	1
X	-	111293779	111412429	ENSG00000077279.17	DCX	0.0134785	1
19	+	40750637	40765389	ENSG00000077312.8	SNRPA	126.876	0.984138
10	+	22345445	22454224	ENSG00000077327.15	SPAG6	1.22291	0.992477
19	-	41386374	41397479	ENSG00000077348.8	EXOSC5	54.1287	0.965819
2	+	171687409	171748420	ENSG00000077380.15	DYNC1I2	89.6033	0.948668
10	+	26438203	26567803	ENSG00000077420.15	APBB1IP	93.1034	0.782624
7	-	100574011	100586153	ENSG00000077454.15	LRCH4	35.9863	0.464974
11	-	95768942	95790409	ENSG00000077458.12	FAM76B	8.87682	0.744482
19	-	4174109	4182604	ENSG00000077463.14	SIRT6	32.2345	0.963596
11	+	89177452	89295759	ENSG00000077498.8	TYR	0	1
11	+	74493851	74669117	ENSG00000077514.8	POLD3	38.1496	0.984455
1	+	236686454	236764631	ENSG00000077522.12	ACTN2	0.0195223	1
1	-	19338776	19485539	ENSG00000077549.17	CAPZB	404.544	0.989591
1	+	236142505	236221865	ENSG00000077585.13	GPR137B	45.8558	0.792682
11	+	90131515	90192894	ENSG00000077616.10	NAALAD2	1.0749	0.901493
4	+	128809623	128875224	ENSG00000077684.15	JADE1	28.5407	0.665983
X	+	119399060	119454478	ENSG00000077713.18	SLC25A43	17.5339	0.969569
X	+	119574467	119591083	ENSG00000077721.15	UBE2A	61.304	0.972888
8	-	38411138	38468834	ENSG00000077782.19	FGFR1	6.13628	0.834644
7	+	73328164	73358637	ENSG00000077800.11	FKBP6	0.0138458	1
22	-	45344063	45413619	ENSG00000077935.16	SMC1B	1.12749	0.774548
22	+	45502238	45601135	ENSG00000077942.18	FBLN1	1.36133	1
10	-	15513949	15720125	ENSG00000077943.7	ITGA8	0.335045	1
20	+	24949230	24959928	ENSG00000077984.5	CST7	2.51694	0.988032
2	+	209424058	209734118	ENSG00000078018.19	MAP2	0.0412515	1
18	-	46803224	46920160	ENSG00000078043.15	PIAS2	11.3173	0.782546
7	-	38383704	38631567	ENSG00000078053.16	AMPH	0.146347	0.994905
X	+	47561100	47571920	ENSG00000078061.12	ARAF	70.9188	0.685478
3	-	183015218	183116075	ENSG00000078070.12	MCCC1	39.9689	0.854688
3	-	183122213	183163839	ENSG00000078081.7	LAMP3	457.958	0.944541
2	-	162170684	162245151	ENSG00000078098.13	FAP	0	1
10	-	20779973	21174187	ENSG00000078114.18	NEBL	0	1
11	+	76860867	77026797	ENSG00000078124.11	ACER3	8.08812	0.966997
4	+	39698044	39782792	ENSG00000078140.13	UBE2K	71.3702	0.96744
18	+	41955206	42087830	ENSG00000078142.11	PIK3C3	31.0057	0.928208
4	+	40056826	40158252	ENSG00000078177.13	N4BP2	6.11331	0.919357
12	+	4307763	4354593	ENSG00000078237.6	TIGAR	28.6557	0.97546
12	+	2877223	2941140	ENSG00000078246.16	TULP3	16.1515	0.933281
6	+	157981887	158099176	ENSG00000078269.13	SYNJ2	10.1734	0.527712
5	+	7396208	7830081	ENSG00000078295.16	ADCY2	0.0148495	1
14	+	101761798	101927989	ENSG00000078304.19	PPP2R5C	115.491	0.956357
16	+	6019094	7713338	ENSG00000078328.19	RBFOX1	0.0808709	1
1	-	1785285	1891117	ENSG00000078369.17	GNB1	484.664	0.90201
7	-	27162435	27175180	ENSG00000078399.16	HOXA9	0	1
6	+	12290363	12297194	ENSG00000078401.6	EDN1	2.41266	0.748958
10	+	21524675	21743630	ENSG00000078403.16	MLLT10	31.8734	0.777302
7	-	100400826	100428992	ENSG00000078487.17	ZCWPW1	2.91741	0.461799
7	+	31052461	31111479	ENSG00000078549.14	ADCYAP1R1	0	1
8	-	16992169	17002181	ENSG00000078579.8	FGF20	0	1
X	+	78945332	78961954	ENSG00000078589.12	P2RY10	84.9831	0.976253
X	-	79360384	79367667	ENSG00000078596.10	ITM2A	35.1121	0.901789
1	-	51789191	51878937	ENSG00000078618.20	NRDC	122.516	0.856488
8	+	42391624	42405897	ENSG00000078668.13	VDAC3	135.913	0.93772
8	+	17922840	18029944	ENSG00000078674.17	PCM1	84.3619	0.517728
17	+	77959240	78108835	ENSG00000078687.17	TNRC6C	6.65721	0.93877
20	+	33490075	33650036	ENSG00000078699.21	CBFA2T2	21.621	0.966287
9	-	119153458	119369467	ENSG00000078725.12	BRINP1	0	1
20	+	34363235	34511393	ENSG00000078747.13	ITCH	36.4075	0.80967
5	+	137887968	137942747	ENSG00000078795.16	PKD2L2	0.301875	1
20	+	34704290	34713439	ENSG00000078804.12	TP53INP2	11.9475	0.773482
1	-	1216908	1232031	ENSG00000078808.16	SDF4	134.234	0.836985
20	+	34975403	35002437	ENSG00000078814.15	MYH7B	1.48058	1
20	+	33007600	33023709	ENSG00000078898.6	BPIFB2	0	1
1	+	3652520	3736201	ENSG00000078900.14	TP73	14.6463	0.817305
11	-	1274371	1309654	ENSG00000078902.15	TOLLIP	56.713	0.978416
7	+	43926438	43956136	ENSG00000078967.12	UBE2D4	5.71217	0.534641
18	+	596988	650334	ENSG00000079101.16	CLUL1	0.0158339	1
8	-	91954967	92103286	ENSG00000079102.16	RUNX1T1	0	1
8	-	94127171	94217303	ENSG00000079112.9	CDH17	0.314766	0.970944
18	-	214520	268050	ENSG00000079134.11	THOC1	21.0076	0.961694
2	-	178463664	178478600	ENSG00000079150.17	FKBP7	1.60578	0.790996
2	+	178194481	178402891	ENSG00000079156.16	OSBPL6	0.273777	1
5	+	36606355	36688334	ENSG00000079215.13	SLC1A3	3.55917	0.933203
2	+	216107464	216206303	ENSG00000079246.15	XRCC5	497.993	0.982538
3	-	158645822	158672693	ENSG00000079257.7	LXN	9.1766	0.948142
2	+	230203110	230313215	ENSG00000079263.18	SP140	37.0325	0.466501
1	-	46557408	46616843	ENSG00000079277.19	MKNK1	32.4598	0.866731
2	-	217799789	218002995	ENSG00000079308.16	TNS1	2.26136	1
19	-	1815246	1848463	ENSG00000079313.12	REXO1	60.0925	0.676717
10	-	70147289	70170523	ENSG00000079332.14	SAR1A	80.1708	0.859612
1	+	100345025	100520277	ENSG00000079335.18	CDC14A	7.43905	0.926585
12	-	47734367	47771040	ENSG00000079337.15	RAPGEF3	0.947908	0.578899
19	-	42507304	42561234	ENSG00000079385.21	CEACAM1	7.28274	0.908656
12	-	48042898	48106308	ENSG00000079387.13	SENP1	10.8789	0.349754
10	-	75094432	75109221	ENSG00000079393.20	DUSP13	0.0134785	1
19	+	42268537	42295797	ENSG00000079432.7	CIC	31.4605	0.355825
19	-	42401507	42427426	ENSG00000079435.9	LIPE	10.7058	0.905678
8	+	11795573	11839309	ENSG00000079459.12	FDFT1	214.592	0.821584
19	-	42297033	42303546	ENSG00000079462.7	PAFAH1B3	19.9925	0.991073
X	-	68042344	68433913	ENSG00000079482.12	OPHN1	1.70728	1
4	+	73481683	73504001	ENSG00000079557.4	AFM	0	1
16	+	29790719	29805385	ENSG00000079616.12	KIF22	56.8367	0.849663
6	+	25652201	25701783	ENSG00000079689.13	SCGN	0	1
6	+	25279078	25620530	ENSG00000079691.17	LRRC16A	0.575744	0.915613
1	+	63593276	63660245	ENSG00000079739.15	PGM1	81.0479	0.94393
2	+	15591178	15631111	ENSG00000079785.14	DDX1	110.363	0.913777
19	+	10718079	10833488	ENSG00000079805.16	DNM2	216.867	0.968526
6	-	130839347	131063322	ENSG00000079819.17	EPB41L2	115.886	0.974467
6	+	71886703	72403143	ENSG00000079841.18	RIMS1	0	1
6	-	132296055	132401545	ENSG00000079931.14	MOXD1	67.3406	0.824035
6	-	132445867	132513198	ENSG00000079950.13	STX7	80.3045	0.848373
22	-	50767501	50783663	ENSG00000079974.17	RABL2B	19.7217	0.722444
19	-	10486120	10503741	ENSG00000079999.13	KEAP1	97.1568	0.995378
6	+	73394748	73417569	ENSG00000080007.7	DDX43	0.0134785	1
19	-	55181248	55209506	ENSG00000080031.9	PTPRH	0	1
13	-	94436808	94479682	ENSG00000080166.15	DCT	0.0164193	1
20	-	46345980	46364458	ENSG00000080189.14	SLC35C2	30.8199	0.544723
3	+	97822040	97944963	ENSG00000080200.9	CRYBG3	8.64396	0.8447
3	+	96814581	97752460	ENSG00000080224.17	EPHA6	0	1
2	-	119439843	119525301	ENSG00000080293.9	SCTR	0.124581	1
9	-	3218297	3526004	ENSG00000080298.15	RFX3	14.141	0.788
2	+	151409883	151508013	ENSG00000080345.17	RIF1	23.4388	0.42411
12	+	71754874	71800285	ENSG00000080371.5	RAB21	62.0704	0.983538
4	+	71186757	71572087	ENSG00000080493.14	SLC4A4	0.436126	1
9	+	1980290	2193624	ENSG00000080503.21	SMARCA2	386.764	0.950353
19	+	10013249	10022279	ENSG00000080511.3	RDH8	0	1
6	-	108986437	109094819	ENSG00000080546.13	SESN1	14.2794	0.942118
X	+	107825755	107927193	ENSG00000080561.13	MID2	0.160588	1
X	+	107206632	107244243	ENSG00000080572.12	PIH1D3	0.0136238	1
19	-	9959561	10010471	ENSG00000080573.6	COL5A3	3.96595	0.622105
16	+	30698209	30741409	ENSG00000080603.16	SRCAP	41.659	0.347821
9	-	2720469	2844241	ENSG00000080608.9	PUM3	62.2597	0.822914
13	-	46053186	46105076	ENSG00000080618.13	CPB2	0.0539139	1
15	-	78593052	78621295	ENSG00000080644.15	CHRNA3	0.895509	1
5	+	114360945	114496500	ENSG00000080709.14	KCNN2	2.04072	0.979813
7	-	135361795	135510127	ENSG00000080802.18	CNOT4	24.5978	0.944353
14	+	73136418	73223691	ENSG00000080815.18	PSEN1	71.4901	0.995268
3	-	98521132	98593723	ENSG00000080819.6	CPOX	87.1654	0.927355
3	-	98497912	98523066	ENSG00000080822.16	CLDND1	124.758	0.892213
14	-	102224500	102305200	ENSG00000080823.21	MOK	0.365009	1
20	-	36996349	37095995	ENSG00000080839.11	RBL1	15.8536	0.766497
20	+	36306336	36528637	ENSG00000080845.17	DLGAP4	92.4277	0.955511
11	-	133908564	133956985	ENSG00000080854.14	IGSF9B	1.70533	0.858479
1	+	196943772	196959226	ENSG00000080910.11	CFHR2	0	1
18	+	2571511	2616635	ENSG00000080986.12	NDC80	19.4856	0.883696
15	+	50908672	51005900	ENSG00000081014.10	AP4E1	15.0212	0.801539
1	-	113761832	113812476	ENSG00000081019.13	RSBN1	23.8184	0.987739
1	+	113390749	113685923	ENSG00000081026.18	MAGI3	1.27147	0.99421
4	-	74097035	74099293	ENSG00000081041.8	CXCL2	0.666238	1
4	+	73431138	73456174	ENSG00000081051.7	AFP	0	1
2	-	227002711	227164113	ENSG00000081052.11	COL4A4	6.21119	0.619386
5	+	134114711	134151865	ENSG00000081059.19	TCF7	255.465	0.973922
6	-	108041409	108165854	ENSG00000081087.14	OSTM1	10.87	0.981814
18	+	65750252	65890341	ENSG00000081138.13	CDH7	0.110943	1
3	-	101222546	101320560	ENSG00000081148.11	IMPG2	0.36414	1
3	+	101574095	101594437	ENSG00000081154.11	PCNP	30.9279	0.706265
14	+	69191511	69244020	ENSG00000081177.18	EXD2	12.1271	0.898626
14	+	67619798	67651720	ENSG00000081181.7	ARG2	2.71291	0.961153
5	-	88717117	88904257	ENSG00000081189.14	MEF2C	273.397	0.981314
1	+	198638671	198757283	ENSG00000081237.18	PTPRC	178.021	0.867665
1	-	201039512	201112566	ENSG00000081248.10	CACNA1S	0	1
1	+	201283452	201332993	ENSG00000081277.12	PKP1	0	1
3	+	132654446	132678097	ENSG00000081307.12	UBA5	34.0916	0.848912
2	-	196133566	196176503	ENSG00000081320.10	STK17B	169.339	0.964233
9	-	96490241	96619830	ENSG00000081377.16	CDC14B	0.0477569	1
9	-	96755865	96778129	ENSG00000081386.12	ZNF510	12.7635	0.911579
2	-	169127109	169362685	ENSG00000081479.12	LRP2	0.161853	1
19	-	19785839	19821751	ENSG00000081665.13	ZNF506	0.892783	0.757731
1	-	227730425	227735411	ENSG00000081692.12	JMJD4	20.6308	0.668895
1	+	161749758	161757238	ENSG00000081721.11	DUSP12	10.0046	0.560281
12	+	125065379	125143333	ENSG00000081760.16	AACS	41.983	0.961385
5	+	141923808	141942047	ENSG00000081791.8	KIAA0141	35.1728	0.769108
7	-	123113531	123199986	ENSG00000081800.8	SLC13A1	0	1
7	-	122318425	122886759	ENSG00000081803.15	CADPS2	0.0404354	1
5	+	141121799	141125623	ENSG00000081818.3	PCDHB4	0	1
5	+	140827958	141012344	ENSG00000081842.17	PCDHA6	0	1
5	+	141338760	141512979	ENSG00000081853.14	PCDHGA2	0.241109	1
1	-	53916574	53945929	ENSG00000081870.11	HSPB11	20.1996	0.878763
18	+	62715450	62980433	ENSG00000081913.13	PHLPP1	25.6832	0.950937
18	-	57646426	57803101	ENSG00000081923.11	ATP8B1	1.78172	0.964732
1	+	67307364	67396900	ENSG00000081985.10	IL12RB2	80.151	0.519868
7	-	151238764	151277896	ENSG00000082014.16	SMARCD3	0.438216	1
5	+	37379212	37753435	ENSG00000082068.8	WDR70	24.9317	0.862338
5	-	39105236	39274528	ENSG00000082074.15	FYB	3.75807	0.945153
2	-	201644870	201698694	ENSG00000082126.17	MPP4	0.0269569	1
2	+	201387858	201480846	ENSG00000082146.12	STRADB	13.9759	0.938478
2	+	200810594	200827338	ENSG00000082153.17	BZW1	218.833	0.882491
11	-	101029624	101130524	ENSG00000082175.14	PGR	0	1
5	-	34019448	34043832	ENSG00000082196.20	C1QTNF3	0.0937703	0.993507
18	+	50879049	50954257	ENSG00000082212.11	ME2	99.5107	0.904109
5	+	31532266	31555058	ENSG00000082213.17	C5orf22	19.2192	0.740673
2	+	134918235	134959342	ENSG00000082258.12	CCNT2	16.7848	0.69531
6	+	70412941	70561174	ENSG00000082269.16	FAM135A	8.43095	0.833073
6	+	69866571	70209976	ENSG00000082293.12	COL19A1	2.6757	0.398513
18	-	5392381	5630700	ENSG00000082397.17	EPB41L3	0.0161786	1
2	-	164653624	164843679	ENSG00000082438.15	COBLL1	0	1
