chr	strand	start	end	gene_id	gene_symbol	omega	rate
10	+	100912569	100965136	ENSG00000119906.11	SLF2	31.9349	0.849065
10	-	92451684	92574076	ENSG00000119912.15	IDE	34.4633	0.70421
10	+	112283735	112305035	ENSG00000119913.4	TECTB	0	1
10	+	102226328	102229589	ENSG00000119915.4	ELOVL3	0.0916984	1
10	+	89327894	89340971	ENSG00000119917.13	IFIT3	139.67	0.978664
10	+	99532933	99536524	ENSG00000119919.10	NKX2-3	0	1
10	+	89283694	89309276	ENSG00000119922.9	IFIT2	43.0297	0.982666
10	-	112149864	112215377	ENSG00000119927.13	GPAM	13.9106	0.822965
10	+	99702558	99756134	ENSG00000119929.12	CUTC	26.9956	0.793687
10	-	91628442	91633054	ENSG00000119938.8	PPP1R3C	0.871135	1
10	-	98383565	98415184	ENSG00000119943.11	PYROXD2	1.62561	0.189951
10	+	99329099	99394330	ENSG00000119946.10	CNNM1	6.9165	0.660615
10	+	110207605	110287365	ENSG00000119950.20	MXI1	81.3008	0.984583
10	-	110290730	110304951	ENSG00000119953.12	SMNDC1	66.6919	0.896318
10	-	122930903	122954403	ENSG00000119965.12	C10orf88	2.87161	0.657339
10	+	94501434	94613905	ENSG00000119969.14	HELLS	50.5521	0.638676
10	-	118589989	118595699	ENSG00000119973.5	PRLHR	0.0306375	1
10	-	95663396	95694143	ENSG00000119977.20	TCTN3	65.0268	0.727827
10	+	119104086	119137984	ENSG00000119979.16	FAM45A	0	0
10	-	97677424	97687323	ENSG00000119986.6	AVPI1	0	0
10	+	120851175	120909524	ENSG00000120008.15	WDR11	31.691	0.858091
10	-	101845599	102056193	ENSG00000120029.12	C10orf76	20.2214	0.63901
10	-	101825974	101843920	ENSG00000120049.18	KCNIP2	12.5727	0.717717
10	+	104353764	104455090	ENSG00000120051.14	CFAP58	0.152831	1
10	-	99396870	99430624	ENSG00000120053.10	GOT1	64.6014	0.963186
10	-	100042193	100081877	ENSG00000120054.11	CPN1	0	1
10	-	102449837	102451543	ENSG00000120055.7	C10orf95	0.451453	1
10	-	97766751	97771952	ENSG00000120057.4	SFRP5	0	1
17	-	65010715	65056839	ENSG00000120063.9	GNA13	125.526	0.979183
17	-	48611377	48614939	ENSG00000120068.6	HOXB8	0	1
17	-	46029916	46225374	ENSG00000120071.12	KANSL1	22.5986	0.906571
17	-	48591257	48593961	ENSG00000120075.5	HOXB5	0.0305661	1
17	+	45784280	45835828	ENSG00000120088.14	CRHR1	0	1
17	-	48548870	48604912	ENSG00000120093.11	HOXB3	13.5711	0.901019
17	-	48528526	48530997	ENSG00000120094.6	HOXB1	0	1
5	-	172768090	172771195	ENSG00000120129.5	DUSP1	11.7327	0.619105
5	-	168548495	168579600	ENSG00000120137.6	PANK3	71.8396	0.848038
5	+	174724533	174730893	ENSG00000120149.8	MSX2	0.0152831	1
9	+	27109141	27230175	ENSG00000120156.20	TEK	0	1
9	+	4792869	4885917	ENSG00000120158.11	RCL1	58.9709	0.979591
9	-	26840685	26892804	ENSG00000120159.11	CAAP1	20.0139	0.821746
9	-	27284659	27297139	ENSG00000120160.10	EQTN	0.122264	1
9	-	27325209	27529781	ENSG00000120162.9	MOB3B	6.04569	0.993014
9	-	5131979	5185668	ENSG00000120210.6	INSL6	0	1
9	+	5231419	5235304	ENSG00000120211.4	INSL4	0.152831	1
9	+	5890802	5910606	ENSG00000120215.9	MLANA	0.19114	1
9	+	5450503	5470566	ENSG00000120217.13	CD274	59.6555	0.713926
9	-	21349835	21351378	ENSG00000120235.4	IFNA6	0.275095	1
9	+	21409147	21410185	ENSG00000120242.3	IFNA8	0	1
4	+	157204182	157366075	ENSG00000120251.18	GRIA2	0	1
6	-	149724315	149749665	ENSG00000120253.13	NUP43	32.9063	0.989052
6	+	150865549	151101887	ENSG00000120254.15	MTHFD1L	102.947	0.776502
6	-	149818798	149864026	ENSG00000120256.9	LRP11	0.703021	1
6	+	151494030	151621193	ENSG00000120262.9	CCDC170	0.030636	1
6	+	149749443	149811420	ENSG00000120265.16	PCMT1	68.8689	0.997211
6	+	150599883	150843665	ENSG00000120278.15	PLEKHG1	5.95382	0.927466
6	+	152697895	152724567	ENSG00000120279.6	MYCT1	0.0458491	1
X	-	30558824	30577844	ENSG00000120280.5	CXorf21	10.9061	0.743402
X	+	30242052	30244193	ENSG00000120289.11	MAGEB4	0	1
5	+	140174642	140282052	ENSG00000120306.9	CYSTM1	41.5962	0.976321
5	+	140664676	140674124	ENSG00000120314.18	WDR55	18.0284	0.607869
5	-	141653401	141682221	ENSG00000120318.15	ARAP3	0.0611323	1
5	+	141177790	141180529	ENSG00000120322.3	PCDHB8	0.0305661	1
5	+	141192353	141195642	ENSG00000120324.8	PCDHB10	0.0152831	1
5	+	141222932	141227759	ENSG00000120327.6	PCDHB14	0.132329	1
5	+	141208697	141212571	ENSG00000120328.6	PCDHB12	0	1
5	-	141302629	141304045	ENSG00000120329.6	SLC25A2	0.0152831	1
1	+	175067858	175148066	ENSG00000120332.15	TNN	0.229246	1
1	-	175010789	175023425	ENSG00000120333.4	MRPS14	12.2506	0.832763
1	-	173799550	173824720	ENSG00000120334.15	CENPL	4.75591	0.415867
1	-	173039960	173050963	ENSG00000120337.8	TNFSF18	0	1
1	-	177923956	177984303	ENSG00000120341.18	SEC16B	0	1
1	+	170532129	170553446	ENSG00000120370.12	GORAB	2.74979	0.449583
6	-	167156271	167158329	ENSG00000120436.3	GPR31	0.0152831	1
6	+	159760328	159779055	ENSG00000120437.8	ACAT2	68.23	0.939344
6	-	159778498	159789749	ENSG00000120438.11	TCP1	337.248	0.834385
6	+	167325086	167359503	ENSG00000120440.13	TTLL2	0	1
11	-	130875436	130916509	ENSG00000120451.10	SNX19	58.6951	0.847205
11	+	128891356	128921035	ENSG00000120457.11	KCNJ5	0.339723	1
11	-	124766498	124800673	ENSG00000120458.10	MSANTD2	13.7491	0.919288
11	-	128934731	128943399	ENSG00000120471.14	TP53AIP1	0	1
X	-	70528940	70908731	ENSG00000120498.13	TEX11	0.0152831	1
X	+	70268305	70281840	ENSG00000120500.17	ARR3	0.183397	1
X	-	70286595	70290514	ENSG00000120509.10	PDZD11	30.9909	0.96976
4	-	146253975	146521964	ENSG00000120519.14	SLC10A7	15.3753	0.890294
8	-	109240919	109334385	ENSG00000120526.10	NUDCD1	54.8244	0.971014
8	+	109334324	109345953	ENSG00000120533.12	ENY2	38.567	0.941961
10	+	27154824	27186924	ENSG00000120539.14	MASTL	35.1921	0.709589
10	+	23694746	24547848	ENSG00000120549.17	KIAA1217	16.5443	0.593633
10	+	29289061	29318328	ENSG00000120563.8	LYZL1	0	1
10	+	19816239	20289856	ENSG00000120594.16	PLXDC2	0.939464	1
10	-	32267751	32378798	ENSG00000120616.15	EPC1	29.0694	0.801272
12	+	66765	178460	ENSG00000120645.11	IQSEC3	0.0152831	1
12	+	389273	442645	ENSG00000120647.9	CCDC77	14.2283	0.80311
1	-	28589323	28643085	ENSG00000120656.11	TAF12	21.7481	0.980276
13	-	43213518	43786908	ENSG00000120658.13	ENOX1	0.200425	1
13	+	42562736	42608013	ENSG00000120659.14	TNFSF11	51.3838	0.802229
13	-	41216369	41263577	ENSG00000120662.15	MTRF1	14.1811	0.789569
13	-	36168208	36214615	ENSG00000120669.15	SOHLH2	0.412643	1
13	+	43023203	43114224	ENSG00000120675.5	DNAJC15	52.5306	0.998733
13	-	39009866	39038076	ENSG00000120685.19	PROSER1	66.3148	0.902179
13	+	38349849	38363619	ENSG00000120686.11	UFM1	76.6975	0.849994
13	+	41061274	41084006	ENSG00000120688.8	WBP4	32.6938	0.909146
13	-	40931920	41061440	ENSG00000120690.14	ELF1	80.4693	0.886259
13	-	36844831	36920765	ENSG00000120693.13	SMAD9	0.950737	1
13	-	31134974	31162388	ENSG00000120694.19	HSPH1	227.45	0.764638
13	-	41189833	41194566	ENSG00000120696.8	KBTBD7	12.117	1
13	-	36949775	37000261	ENSG00000120697.8	ALG5	27.9956	0.883232
13	+	36998816	37009613	ENSG00000120699.12	EXOSC8	33.6642	0.686248
5	-	138506095	138543300	ENSG00000120705.12	ETF1	183.53	0.883953
5	+	136028895	136063818	ENSG00000120708.16	TGFBI	0.0126589	1
5	+	138331935	138349729	ENSG00000120709.10	FAM53C	61.706	0.957756
5	-	138946720	139293557	ENSG00000120725.12	SIL1	61.8725	0.960218
5	+	139341587	139369720	ENSG00000120727.12	PAIP2	131.95	1
5	+	137867791	137887851	ENSG00000120729.9	MYOT	0.312314	1
5	+	138352596	138437028	ENSG00000120733.13	KDM3B	74.8975	0.870082
5	+	138465490	138469315	ENSG00000120738.7	EGR1	88.6892	0.860866
3	-	150541994	150603228	ENSG00000120742.10	SERP1	231.266	0.980464
3	+	142596387	142713664	ENSG00000120756.12	PLS1	1.50669	0.925928
19	-	37613749	37692337	ENSG00000120784.15	ZFP30	6.4516	0.866048
12	-	95020229	95073703	ENSG00000120798.16	NR2C1	7.23186	0.558567
12	+	101280109	101386616	ENSG00000120800.4	UTP20	9.8174	0.287931
12	+	98515512	98550379	ENSG00000120802.13	TMPO	185.089	0.882171
12	-	101393120	101407820	ENSG00000120805.13	ARL1	77.9698	1
12	-	103988984	104064183	ENSG00000120820.12	GLT8D2	0.695268	0.625301
12	-	106977291	106987166	ENSG00000120832.9	MTERF2	10.2107	1
12	+	93569814	93583487	ENSG00000120833.13	SOCS2	15.6804	1
12	-	104117077	104138289	ENSG00000120837.7	NFYB	22.626	0.736307
12	-	102012927	102062149	ENSG00000120860.10	CCDC53	18.4579	0.885256
12	+	98645141	98735433	ENSG00000120868.13	APAF1	9.79428	0.486302
8	-	29333064	29350668	ENSG00000120875.8	DUSP4	65.6861	0.98532
8	-	27596917	27615031	ENSG00000120885.20	CLU	0.742426	0.83212
8	-	23020133	23069179	ENSG00000120889.12	TNFRSF10B	84.6937	0.85241
8	+	22544986	22575788	ENSG00000120896.13	SORBS3	10.9129	0.951742
8	+	27311482	27459391	ENSG00000120899.17	PTK2B	459.797	0.767677
8	-	27459761	27479883	ENSG00000120903.12	CHRNA2	0.0830682	1
8	-	26748150	26867273	ENSG00000120907.17	ADRA1A	0	1
8	+	22440819	22541142	ENSG00000120910.14	PPP3CC	37.5152	0.802661
8	+	22578279	22598025	ENSG00000120913.23	PDLIM2	7.04155	0.999623
8	+	27490779	27545564	ENSG00000120915.13	EPHX2	9.86343	0.543943
8	-	42849637	42897290	ENSG00000120925.14	RNF170	6.9098	0.989002
1	-	11857464	11858931	ENSG00000120937.8	NPPB	0.0152831	1
1	+	11273206	11296049	ENSG00000120942.13	UBIAD1	30.8423	0.997008
1	+	11012344	11026420	ENSG00000120948.15	TARDBP	96.4906	0.611894
1	+	12063377	12144207	ENSG00000120949.14	TNFRSF8	148.367	0.863737
1	+	12857086	12861909	ENSG00000120952.4	PRAMEF2	0.0152831	1
8	-	101177878	101206193	ENSG00000120963.11	ZNF706	87.7456	0.900075
8	-	54046367	54102017	ENSG00000120992.17	LYPLA1	44.9222	0.818435
8	+	74984515	75034558	ENSG00000121005.8	CRISPLD1	0.0152831	1
8	-	67043079	67083783	ENSG00000121022.13	COPS5	58.1362	0.858039
8	+	73294612	73325281	ENSG00000121039.9	RDH10	1.63752	1
17	+	58192737	58205174	ENSG00000121053.5	EPX	0.427926	1
17	+	57085092	57121349	ENSG00000121057.12	AKAP1	72.8736	0.922326
17	-	56938187	56961054	ENSG00000121058.4	COIL	28.3858	0.811774
17	-	56887909	56914038	ENSG00000121060.15	TRIM25	127.895	0.809277
17	+	56978105	57006768	ENSG00000121064.12	SCPEP1	58.3724	0.941921
17	-	49598884	49678234	ENSG00000121067.17	SPOP	72.7918	0.96934
17	+	61399896	61409466	ENSG00000121068.13	TBX2	0.0277615	1
17	-	49700943	49709014	ENSG00000121073.13	SLC35B1	16.5886	0.980856
17	+	61452404	61485110	ENSG00000121075.9	TBX4	0.061133	1
17	-	58556678	58692055	ENSG00000121101.15	TEX14	1.19551	0.684759
17	-	49710332	49789180	ENSG00000121104.7	FAM117A	57.8891	0.964577
2	+	96335787	96373845	ENSG00000121152.9	NCAPH	49.137	0.829325
4	+	154626945	154753118	ENSG00000121207.11	LRAT	0.157451	1
4	+	153466346	153636711	ENSG00000121210.15	KIAA0922	96.2552	0.515904
4	+	153344649	153415118	ENSG00000121211.7	MND1	24.4184	0.985541
11	+	5596109	5612958	ENSG00000121236.20	TRIM6	6.78244	0.603304
16	-	48166910	48247568	ENSG00000121270.15	ABCC11	0	1
16	+	50152918	50235310	ENSG00000121274.12	PAPD5	23.0731	0.809064
16	+	50246137	50318135	ENSG00000121281.12	ADCY7	27.1537	0.42106
19	-	32875925	32971991	ENSG00000121289.17	CEP89	12.6521	0.921405
19	-	31274945	31349547	ENSG00000121297.6	TSHZ3	0	1
1	-	52895910	52927212	ENSG00000121310.16	ECHDC2	2.18229	0.654331
12	-	10806051	10807293	ENSG00000121314.2	TAS2R8	0	1
12	-	14503661	14568349	ENSG00000121316.10	PLBD1	15.9887	0.827457
12	-	10825317	10826358	ENSG00000121318.2	TAS2R10	0.0305661	1
12	-	11391540	11501041	ENSG00000121335.11	PRB2	0	1
12	+	21437615	21471252	ENSG00000121350.15	PYROXD1	21.91	0.93412
12	+	21354959	21379978	ENSG00000121351.7	IAPP	0.0154614	1
12	-	21764955	21775581	ENSG00000121361.3	KCNJ8	0	1
12	-	10801532	10802627	ENSG00000121377.2	TAS2R7	0	1
12	+	12049844	12211084	ENSG00000121380.12	BCL2L14	2.34462	0.978402
12	-	10809137	10810168	ENSG00000121381.3	TAS2R9	0	1
13	-	19674752	19783019	ENSG00000121390.18	PSPC1	44.528	0.951778
19	+	57527325	57557542	ENSG00000121406.8	ZNF549	5.3287	0.722255
19	-	58345178	58353499	ENSG00000121410.11	A1BG	0	1
19	-	58083838	58118427	ENSG00000121413.12	ZSCAN18	12.7361	0.989216
19	+	57630395	57642779	ENSG00000121417.13	ZNF211	15.8746	0.919039
3	-	73382433	73624940	ENSG00000121440.14	PDZRN3	1.30123	1
1	+	182409192	182560599	ENSG00000121446.18	RGSL1	0.0305661	1
1	+	180230286	180278982	ENSG00000121454.5	LHX4	1.00158	1
1	+	185045364	185102608	ENSG00000121481.10	RNF2	17.5144	0.980557
1	-	185118098	185157072	ENSG00000121486.11	TRMT1L	40.7469	0.848777
3	+	123201927	123274130	ENSG00000121542.11	SEC22A	17.463	0.962688
3	+	122325244	122341972	ENSG00000121552.3	CSTA	1.90908	0.99932
3	-	109326141	109337572	ENSG00000121570.12	DPPA4	0	1
3	-	119636457	119665324	ENSG00000121577.13	POPDC2	0.935362	0.736103
3	-	119211732	119241103	ENSG00000121578.12	B4GALT4	14.8845	0.761269
3	-	113716460	113746300	ENSG00000121579.12	NAA50	93.8388	0.980686
3	-	119524293	119559602	ENSG00000121594.11	CD80	102.613	0.962509
11	-	28020620	28108308	ENSG00000121621.6	KIF18A	16.6075	0.812414
1	+	147907956	147909257	ENSG00000121634.5	GJA8	0	1
1	+	244652935	244709033	ENSG00000121644.18	DESI2	17.7045	0.987217
11	+	45885651	45906465	ENSG00000121653.11	MAPK8IP1	0.336227	1
11	+	45847118	45883248	ENSG00000121671.11	CRY2	25.5025	0.826859
11	-	45909669	45918812	ENSG00000121680.15	PEX16	17.3791	0.822823
11	+	33015864	33033582	ENSG00000121690.10	DEPDC7	1.58493	0.69505
11	+	34438925	34472062	ENSG00000121691.4	CAT	49.902	0.923863
7	+	100352176	100367733	ENSG00000121716.19	PILRB	21.6421	0.535352
13	+	19958670	20091829	ENSG00000121741.16	ZMYM2	25.5038	0.795629
13	-	20221971	20232395	ENSG00000121742.16	GJB6	0.137547	1
13	-	20138255	20161049	ENSG00000121743.3	GJA3	3.13303	1
12	+	71839707	71927248	ENSG00000121749.15	TBC1D15	25.1649	0.943753
1	-	31727117	31764893	ENSG00000121753.12	ADGRB2	0.186753	1
1	+	31617686	31632518	ENSG00000121764.11	HCRTR1	0.0314576	1
1	+	31296982	31364953	ENSG00000121766.15	ZCCHC17	35.1409	0.986837
1	-	31365625	31376850	ENSG00000121769.7	FABP3	11.2872	0.975341
1	+	32013829	32060850	ENSG00000121774.17	KHDRBS1	349.636	0.973981
1	+	32072031	32102866	ENSG00000121775.17	TMEM39B	8.27242	0.7089
3	+	46407163	46412997	ENSG00000121797.9	CCRL2	1.26849	1
3	+	46353734	46360928	ENSG00000121807.5	CCR2	1.32963	1
1	+	145964702	145978848	ENSG00000121851.12	POLR3GL	19.931	0.965809
3	-	172445133	172448456	ENSG00000121853.3	GHSR	0.0611323	1
3	-	172505508	172523507	ENSG00000121858.10	TNFSF10	19.0669	0.996677
3	+	179322991	179338583	ENSG00000121864.9	ZNF639	48.315	0.820096
3	-	165186720	165197109	ENSG00000121871.3	SLITRK3	0.0458492	1
3	+	179148114	179240093	ENSG00000121879.3	PIK3CA	35.8389	0.655272
4	-	39822863	39977956	ENSG00000121892.14	PDS5A	108.291	0.588
4	-	38966744	39032922	ENSG00000121895.7	TMEM156	14.8391	0.841021
4	+	39459000	39477653	ENSG00000121897.13	LIAS	24.0096	0.865996
10	-	123706207	123940267	ENSG00000121898.12	CPXM2	0.0183715	1
1	-	32894594	32901438	ENSG00000121900.18	TMEM54	0.247925	0.894737
1	+	33472645	33496507	ENSG00000121903.14	ZSCAN20	4.65105	0.884607
1	-	33513999	34165842	ENSG00000121904.17	CSMD2	0.0764153	1
1	+	32885994	32898441	ENSG00000121905.9	HPCA	0.0611323	1
1	-	110947185	110964079	ENSG00000121931.15	LRIF1	33.0352	0.771297
1	-	111483348	111563962	ENSG00000121933.18	TMIGD3	0.20404	1
1	-	108929508	108963457	ENSG00000121940.15	CLCC1	28.0734	0.743423
1	+	108875350	108934545	ENSG00000121957.12	GPSM2	18.0695	0.918723
2	-	143938068	144332568	ENSG00000121964.14	GTDC1	12.198	0.921996
2	-	136114349	136118165	ENSG00000121966.6	CXCR4	108.077	0.979327
2	-	135136916	135531236	ENSG00000121988.17	ZRANB3	6.45618	0.698432
2	+	147844517	147930826	ENSG00000121989.14	ACVR2A	0.623932	0.77876
5	+	75511756	75601144	ENSG00000122008.15	POLK	13.1324	0.777782
5	+	76083172	76353939	ENSG00000122012.13	SV2C	0.336099	1
13	-	28003274	28100592	ENSG00000122025.14	FLT3	1.66251	0.863341
13	+	27251309	27256691	ENSG00000122026.10	RPL21	1042.53	0.983304
13	-	27435643	27450591	ENSG00000122033.14	MTIF3	29.0942	0.9652
13	+	27424544	27435823	ENSG00000122034.13	GTF3A	159.048	0.908653
13	+	27270327	27273690	ENSG00000122035.6	RASL11A	0.581314	0.880646
13	-	29764371	29850684	ENSG00000122042.9	UBL3	23.3243	0.964697
3	+	197737179	197787596	ENSG00000122068.12	FYTTD1	90.3064	0.920973
2	-	241072169	241102332	ENSG00000122085.16	MTERF4	47.6337	0.940742
X	+	129738974	129769538	ENSG00000122121.10	XPNPEP2	1.33517	0.949597
X	+	129779979	129795201	ENSG00000122122.9	SASH3	180.467	0.735294
X	+	129539849	129592561	ENSG00000122126.15	OCRL	7.03833	0.540647
9	+	135561756	135566955	ENSG00000122133.16	PAEP	0.0308036	1
9	+	135546139	135549969	ENSG00000122136.13	OBP2A	0	1
9	+	135499984	135504673	ENSG00000122140.10	MRPS2	84.3238	0.990557
X	+	80014756	80031769	ENSG00000122145.14	TBX22	0	1
1	-	203340628	203351489	ENSG00000122176.10	FMOD	0.146203	1
1	-	203083132	203086036	ENSG00000122180.4	MYOG	0	1
1	+	203765176	203776233	ENSG00000122188.12	LAX1	1.47841	0.793845
6	+	160702238	160753315	ENSG00000122194.18	PLG	0.0524891	1
5	-	176346061	176361968	ENSG00000122203.14	KIAA1191	38.504	0.789981
1	-	160289273	160343400	ENSG00000122218.14	COPA	147.326	0.59516
1	-	160830160	160862855	ENSG00000122223.12	CD244	7.73849	0.666357
1	+	160796074	160828261	ENSG00000122224.17	LY9	96.9282	0.728002
16	+	22814177	22916338	ENSG00000122254.6	HS3ST2	0	1
16	+	24537693	24572863	ENSG00000122257.18	RBBP6	62.2703	0.597673
16	-	11750586	11797267	ENSG00000122299.11	ZC3H7A	69.4771	0.827363
16	-	11275639	11276480	ENSG00000122304.10	PRM2	0	1
6	-	158109515	158168270	ENSG00000122335.13	SERAC1	0.478406	0.9737
10	-	80150889	80205572	ENSG00000122359.17	ANXA11	175.894	0.902419
10	+	86668449	86736068	ENSG00000122367.19	LDB3	0.513224	1
10	+	86654557	86666848	ENSG00000122375.11	OPN4	0	1
10	+	87094161	87191468	ENSG00000122376.11	FAM35A	28.6686	0.800901
10	+	80407829	80437115	ENSG00000122378.13	FAM213A	33.9137	0.97985
16	+	3112560	3120517	ENSG00000122386.10	ZNF205	10.086	0.921889
16	+	3443611	3486963	ENSG00000122390.17	NAA60	39.141	0.995379
1	-	86346824	86396342	ENSG00000122417.15	ODF2L	10.5209	0.694363
1	+	78303884	78539749	ENSG00000122420.9	PTGFR	0	1
1	+	100133150	100150497	ENSG00000122435.9	TRMT13	5.46183	0.263966
1	-	100148449	100178273	ENSG00000122477.12	LRRC39	1.34264	0.996184
1	+	95234155	95247225	ENSG00000122481.16	RWDD3	2.4452	0.446657
1	-	90915298	91022272	ENSG00000122482.20	ZNF644	5.08272	0.164074
1	+	93179919	93278730	ENSG00000122483.17	CCDC18	11.3609	0.470953
1	+	92298965	92402056	ENSG00000122484.8	RPAP2	20.0563	0.887542
18	-	79902420	79951664	ENSG00000122490.18	PQLC1	40.2033	0.837862
7	+	33129244	33606068	ENSG00000122507.20	BBS9	5.29772	0.979847
7	-	5973239	6009125	ENSG00000122512.14	PMS2	15.1164	0.668967
7	+	44748581	44769881	ENSG00000122515.14	ZMIZ2	41.5435	0.299012
7	+	5879827	5886362	ENSG00000122543.10	OCM	0	1
7	+	35800932	35907105	ENSG00000122545.18	SEPT7	249.762	0.991502
7	+	36153149	36301543	ENSG00000122547.10	EEPD1	1.48293	0.991264
7	+	23105758	23177914	ENSG00000122550.17	KLHL7	13.5017	0.963007
7	-	35632659	35695571	ENSG00000122557.9	HERPUD2	32.059	0.853304
7	+	26201162	26213356	ENSG00000122565.18	CBX3	298.51	0.963408
7	-	26189927	26201529	ENSG00000122566.20	HNRNPA2B1	926.59	0.791693
7	+	29806486	29917066	ENSG00000122574.10	WIPF3	0.0458503	1
7	+	8433955	8752963	ENSG00000122584.12	NXPH1	0.0458492	1
7	+	24284163	24291865	ENSG00000122585.7	NPY	0.0458492	1
7	-	22889371	23014130	ENSG00000122591.11	FAM126A	39.7349	0.875422
7	-	27153716	27157936	ENSG00000122592.7	HOXA7	0	1
7	-	41667168	41705834	ENSG00000122641.10	INHBA	0.413858	1
7	+	32957404	33006931	ENSG00000122642.10	FKBP9	7.85357	0.835784
7	-	33014114	33062797	ENSG00000122643.18	NT5C3A	96.2356	0.952114
7	+	12686856	12690934	ENSG00000122644.12	ARL4A	1.57801	0.876289
7	+	5898725	5926550	ENSG00000122674.11	CCZ1	55.3383	0.704321
7	-	44072247	44082540	ENSG00000122678.15	POLM	7.81226	0.401477
7	+	45157791	45186302	ENSG00000122679.8	RAMP3	0.0611323	1
7	-	2234231	2242198	ENSG00000122687.17	MRM2	31.2922	0.699777
7	-	19020991	19117672	ENSG00000122691.12	TWIST1	0.0764153	1
9	-	33041764	33076659	ENSG00000122692.8	SMU1	108.865	0.94212
9	+	36136536	36163913	ENSG00000122694.15	GLIPR2	3.65245	0.997783
9	-	37879400	37904353	ENSG00000122696.13	SLC25A51	2.78937	0.607364
9	+	36190856	36304781	ENSG00000122705.16	CLTA	117.501	0.98992
9	+	36036433	36124451	ENSG00000122707.11	RECK	1.20602	0.285374
9	+	33218365	33248567	ENSG00000122711.8	SPINK4	0.0458492	1
9	-	32629454	32635669	ENSG00000122728.6	TAF1L	0.0306887	1
9	+	32384603	32454769	ENSG00000122729.18	ACO1	8.35256	0.736503
9	+	34957608	34982544	ENSG00000122733.12	PHF24	0.106981	1
9	+	34457414	34520989	ENSG00000122735.15	DNAI1	0	1
9	+	37800502	37867666	ENSG00000122741.15	DCAF10	26.8714	0.838413
9	-	34551432	34590140	ENSG00000122756.14	CNTFR	0	1
7	-	138831381	138981318	ENSG00000122778.9	KIAA1549	2.46492	0.929536
7	+	138460334	138589993	ENSG00000122779.17	TRIM24	28.6136	0.889134
7	-	135092363	135170795	ENSG00000122783.16	C7orf49	55.2291	0.970392
7	+	134744252	134970728	ENSG00000122786.19	CALD1	3.88571	1
7	+	138002324	138117986	ENSG00000122787.14	AKR1D1	0	1
X	+	51332231	51337525	ENSG00000122824.10	NUDT10	0	1
10	+	79610939	79615455	ENSG00000122852.14	SFTPA1	0.0916984	1
10	-	69571698	69573238	ENSG00000122859.4	NEUROG3	0.0152831	1
10	+	73909177	73917497	ENSG00000122861.15	PLAU	8.5021	0.608124
10	+	69088106	69104811	ENSG00000122862.4	SRGN	1412.91	0.995667
10	+	71964365	72013564	ENSG00000122863.5	CHST3	0.231386	1
10	+	58513140	58831437	ENSG00000122870.11	BICC1	0	1
10	+	58269058	58289586	ENSG00000122873.11	CISD1	12.4964	0.935751
10	-	62811996	62919900	ENSG00000122877.14	EGR2	25.7551	0.932082
10	-	73130155	73169055	ENSG00000122882.10	ECD	52.4452	0.922942
10	-	73007217	73096974	ENSG00000122884.12	P4HA1	302.518	0.895857
10	-	68477999	68527474	ENSG00000122912.14	SLC25A16	7.62136	0.890516
10	-	56357228	56361275	ENSG00000122952.16	ZWINT	58.5194	0.833051
10	+	69123512	69172861	ENSG00000122958.14	VPS26A	85.9496	0.979164
12	-	113816738	113966371	ENSG00000122965.10	RBM19	77.1725	0.821291
12	-	119685790	119877291	ENSG00000122966.14	CIT	5.8884	0.216506
12	+	110124335	110218797	ENSG00000122970.15	IFT81	16.0536	0.839004
12	+	120725735	120740008	ENSG00000122971.8	ACADS	12.4768	0.77351
12	-	110627841	110704950	ENSG00000122986.13	HVCN1	249.343	0.935969
12	-	113157174	113185479	ENSG00000123064.12	DDX54	101.489	0.83118
12	-	115953872	116277338	ENSG00000123066.7	MED13L	15.5573	0.482128
1	+	50960745	50974633	ENSG00000123080.10	CDKN2C	37.1753	0.981615
1	+	51236271	51273455	ENSG00000123091.4	RNF11	41.2267	0.987914
12	+	25959029	26079892	ENSG00000123094.15	RASSF8	0.169702	1
12	-	26120026	26125127	ENSG00000123095.5	BHLHE41	2.86995	0.861748
12	+	26121991	26299290	ENSG00000123096.11	SSPN	0.94755	1
12	-	26336515	26833198	ENSG00000123104.11	ITPR2	8.49867	0.123823
12	+	28133249	28581511	ENSG00000123106.10	CCDC91	25.5943	0.966236
8	+	90791550	90959408	ENSG00000123119.11	NECAB1	7.82557	1
8	+	86342738	86478420	ENSG00000123124.13	WWP1	22.0661	0.743894
X	-	23702253	23766475	ENSG00000123130.16	ACOT9	24.1347	0.845469
X	+	23664262	23686399	ENSG00000123131.12	PRDX4	57.5344	0.992536
19	-	14408819	14419383	ENSG00000123136.14	DDX39A	101.902	0.76604
19	+	14433053	14471867	ENSG00000123143.12	PKN1	191.962	0.924001
19	-	12730640	12734775	ENSG00000123144.10	C19orf43	173.298	0.950756
19	+	14380501	14408725	ENSG00000123146.19	ADGRE5	94.2698	0.70209
19	+	12666800	12675832	ENSG00000123154.11	WDR83	5.28386	0.650118
19	-	14477760	14496149	ENSG00000123159.15	GIPC1	11.6936	0.913368
X	-	128050962	128052398	ENSG00000123165.8	ACTRT1	0	1
13	+	51861981	51866232	ENSG00000123171.6	CCDC70	0	1
13	-	49912706	49936490	ENSG00000123178.14	SPRYD7	14.9307	0.922279
13	-	49660723	49691475	ENSG00000123179.13	EBPL	28.8132	1
13	-	51930436	52012125	ENSG00000123191.14	ATP7B	0.422323	1
