chr	strand	start	end	gene_id	gene_symbol	omega	rate
19	+	48872392	48876057	ENSG00000087074.7	PPP1R15A	200.02	0.976175
19	-	48813017	48836678	ENSG00000087076.8	HSD17B14	8.91737	0.87545
7	+	100867138	100873454	ENSG00000087077.12	TRIP6	44.9228	0.847
7	-	100889994	100896974	ENSG00000087085.13	ACHE	3.12162	0.227301
7	+	100875111	100888664	ENSG00000087087.18	SRRT	59.1044	0.322231
19	+	48954815	48961798	ENSG00000087088.19	BAX	102.722	0.931653
17	+	28041737	28196381	ENSG00000087095.12	NLK	39.1635	0.982345
17	-	28553383	28571872	ENSG00000087111.20	PIGS	36.4633	0.924696
5	-	179110851	179345430	ENSG00000087116.14	ADAMTS2	0.0866575	1
4	+	68447449	68497604	ENSG00000087128.9	TMPRSS11E	0	1
17	-	44191805	44200113	ENSG00000087152.15	ATXN7L3	65.4497	0.734162
17	+	78378640	78425114	ENSG00000087157.18	PGS1	14.0574	0.748537
17	+	63827152	63832026	ENSG00000087191.12	PSMC5	104.426	0.853757
5	-	176905005	177022633	ENSG00000087206.16	UIMC1	45.7372	0.862876
16	+	56961850	56983845	ENSG00000087237.10	CETP	9.4009	0.577933
16	+	55389700	55506691	ENSG00000087245.12	MMP2	0	1
16	+	56589074	56591088	ENSG00000087250.8	MT3	0.00713806	1
16	+	55508998	55586670	ENSG00000087253.12	LPCAT2	0	1
16	+	56191390	56357444	ENSG00000087258.13	GNAO1	0.075146	1
16	+	56451490	56479100	ENSG00000087263.16	OGFOD1	25.6528	0.957448
4	+	2793023	2841098	ENSG00000087266.15	SH3BP2	45.7472	0.565416
4	-	2937933	2963385	ENSG00000087269.15	NOP14	79.561	0.603304
4	+	2843857	2930076	ENSG00000087274.16	ADD1	267.822	0.9658
14	-	50237563	50312548	ENSG00000087299.11	L2HGDH	19.1472	0.899637
14	-	52430590	52552522	ENSG00000087301.8	TXNDC16	5.82155	0.436376
14	+	51989475	52010691	ENSG00000087302.8	C14orf166	121.751	0.955804
14	-	52004803	52069228	ENSG00000087303.17	NID2	0.291609	1
2	+	69829642	69881396	ENSG00000087338.4	GMCL1	15.646	0.64672
11	+	66050729	66069308	ENSG00000087365.15	SF3B2	326.804	0.765427
12	+	27780020	27803040	ENSG00000087448.9	KLHL42	11.2805	0.652221
20	+	58839718	58911192	ENSG00000087460.23	GNAS	408.059	0.959123
12	+	32679200	32745650	ENSG00000087470.17	DNM1L	93.5374	0.87498
12	-	27958084	27972705	ENSG00000087494.15	PTHLH	0	1
20	+	59577509	59847711	ENSG00000087495.16	PHACTR3	0.128485	1
12	-	29337352	29381189	ENSG00000087502.17	ERGIC2	53.1701	0.964743
20	+	56629302	56639283	ENSG00000087510.6	TFAP2C	0.171314	1
20	-	56369389	56392337	ENSG00000087586.17	AURKA	58.6693	0.933601
20	+	56412112	56460387	ENSG00000087589.16	CASS4	1.22929	1
X	-	15384799	15493564	ENSG00000087842.10	PIR	36.7813	0.994528
11	+	77821109	77918432	ENSG00000087884.14	AAMDC	4.5794	0.954916
19	-	5993164	6199572	ENSG00000087903.12	RFX2	5.92267	0.666981
17	+	62423867	62450822	ENSG00000087995.15	METTL2A	16.6556	0.882735
19	+	48552075	48599425	ENSG00000088002.11	SULT2B1	0.0401103	1
1	+	63367590	63438562	ENSG00000088035.15	ALG6	6.79041	0.625853
19	+	54137728	54155681	ENSG00000088038.17	CNOT3	43.6399	0.503331
19	-	55013705	55038264	ENSG00000088053.11	GP6	0.371182	1
2	+	119759631	119983818	ENSG00000088179.8	PTPN4	3.80795	0.460161
2	+	117814650	117832379	ENSG00000088205.12	DDX18	181.869	0.800698
19	-	6413348	6424794	ENSG00000088247.16	KHSRP	205.716	0.677885
19	+	3094410	3124004	ENSG00000088256.8	GNA11	18.7874	0.877094
1	-	23428563	23484568	ENSG00000088280.18	ASAP3	0.157037	1
20	-	35115357	35147364	ENSG00000088298.12	EDEM2	23.5774	0.725464
20	+	32762385	32809356	ENSG00000088305.18	DNMT3B	1.15745	0.757714
20	+	31475293	31484905	ENSG00000088320.3	REM1	0.0428284	1
20	+	31739271	31801805	ENSG00000088325.15	TPX2	125.566	0.724687
20	-	31944342	31952092	ENSG00000088356.5	PDRG1	34.8189	0.918459
20	+	36091504	36232799	ENSG00000088367.21	EPB41L1	1.02788	1
13	-	98683801	98752654	ENSG00000088386.16	SLC15A1	0.150535	1
13	-	98793429	99086625	ENSG00000088387.18	DOCK9	33.9483	0.717365
13	-	110878540	110915069	ENSG00000088448.14	ANKRD10	32.8531	0.42782
13	-	94574051	94596257	ENSG00000088451.10	TGDS	17.0568	0.611549
3	+	50675241	51384198	ENSG00000088538.12	DOCK3	0.192728	1
3	-	50558025	50571027	ENSG00000088543.14	C3orf18	1.41897	0.726939
16	+	57447425	57461275	ENSG00000088682.13	COQ9	33.1856	0.865253
3	-	12733525	12769457	ENSG00000088726.15	TMEM40	0.877511	0.991403
3	-	47228026	47283451	ENSG00000088727.12	KIF9	2.20257	0.391265
18	+	6729718	6915716	ENSG00000088756.12	ARHGAP28	0.637966	1
20	+	6006090	6040053	ENSG00000088766.11	CRLS1	23.3118	0.771699
20	+	157470	159163	ENSG00000088782.4	DEFB127	0	1
14	-	103733752	103847590	ENSG00000088808.16	PPP1R13B	1.75169	0.211819
20	+	3471040	3651122	ENSG00000088812.17	ATRN	12.2872	0.556204
20	+	4120980	4187747	ENSG00000088826.17	SMOX	0.506803	1
20	-	3686970	3707128	ENSG00000088827.12	SIGLEC1	0	1
20	-	1368978	1393172	ENSG00000088832.15	FKBP1A	272.76	0.997001
20	-	1442162	1473842	ENSG00000088833.17	NSFL1C	12.7167	0.426968
20	-	3227417	3239190	ENSG00000088836.12	SLC4A11	0.993732	1
20	-	3249305	3407625	ENSG00000088854.12	C20orf194	1.89069	0.525775
20	-	2481817	2524702	ENSG00000088876.11	ZNF343	11.855	0.643127
20	+	2692878	2760108	ENSG00000088881.20	EBF4	0.375323	0.939551
20	-	2794069	2800637	ENSG00000088882.7	CPXM1	8.26174	0.121578
20	+	3846799	3876123	ENSG00000088888.17	MAVS	62.3806	0.77615
20	-	3162617	3173592	ENSG00000088899.14	RP5-1187M17.10	1.56259	0.919787
4	+	186265945	186288806	ENSG00000088926.13	F11	0	1
20	+	21303304	21389827	ENSG00000088930.7	XRN2	135.293	0.850792
20	+	21125983	21246622	ENSG00000088970.15	KIZ	10.3394	0.927271
12	+	120469850	120498493	ENSG00000088986.10	DYNLL1	159.365	0.996619
12	-	117038923	117099479	ENSG00000088992.17	TESC	7.6301	0.893615
20	-	17941597	17968980	ENSG00000089006.16	SNX5	110.829	0.910412
20	-	1629152	1657779	ENSG00000089012.14	SIRPG	0	1
12	+	111841978	111902238	ENSG00000089022.13	MAPKAPK5	32.9224	0.722626
12	+	121132819	121188032	ENSG00000089041.16	P2RX7	20.8191	0.763986
20	-	13714322	13784886	ENSG00000089048.14	ESF1	0	0
20	-	18486540	18497243	ENSG00000089050.15	RBBP9	25.096	0.901235
12	-	121308245	121399896	ENSG00000089053.12	ANAPC5	104.327	0.87326
20	-	4852356	5010293	ENSG00000089057.14	SLC23A2	11.5247	0.316437
12	-	113298759	113359493	ENSG00000089060.11	SLC8B1	3.19438	0.504991
20	-	5068232	5113103	ENSG00000089063.14	TMEM230	69.5162	0.940868
20	-	18383367	18467281	ENSG00000089091.16	DZANK1	3.28264	0.630154
12	-	121429097	121581015	ENSG00000089094.17	KDM2B	58.0595	0.340519
20	+	20052514	20360702	ENSG00000089101.17	CFAP61	0.0356903	1
12	-	113462034	113472280	ENSG00000089116.3	LHX5	0.0785187	1
20	-	13389392	13638940	ENSG00000089123.15	TASP1	11.2667	0.88249
12	+	112906777	112933222	ENSG00000089127.12	OAS1	303.572	0.922905
12	-	120127203	120194710	ENSG00000089154.10	GCN1	64.7562	0.24142
12	-	120210439	120265771	ENSG00000089159.16	PXN	22.0096	0.705265
12	+	120302316	120313249	ENSG00000089163.4	SIRT4	1.1826	0.936017
12	+	112570380	112898881	ENSG00000089169.14	RPH3A	0.994528	1
20	-	16272104	16573434	ENSG00000089177.18	KIF16B	14.9532	0.964038
20	-	5937235	5950558	ENSG00000089195.14	TRMT6	32.3373	0.727803
20	+	5911430	5925361	ENSG00000089199.9	CHGB	0	1
12	+	118135858	118145584	ENSG00000089220.4	PEBP1	198.532	0.957883
12	-	114353931	114408442	ENSG00000089225.19	TBX5	0	1
12	-	111642146	111685986	ENSG00000089234.15	BRAP	34.1775	0.922911
12	+	112013316	112023451	ENSG00000089248.6	ERP29	173.183	0.997597
12	-	117208142	117452170	ENSG00000089250.18	NOS1	0.781297	1
16	+	31180110	31194871	ENSG00000089280.18	FUS	239.508	0.779125
X	+	70133449	70166324	ENSG00000089289.15	IGBP1	70.6351	0.922318
19	+	35154730	35169883	ENSG00000089327.14	FXYD5	67.8289	0.950258
19	+	34677639	34686397	ENSG00000089335.20	ZNF302	19.6653	0.878636
19	+	34994784	35026471	ENSG00000089351.14	GRAMD1A	61.785	0.755432
19	+	35115879	35124324	ENSG00000089356.17	FXYD3	0.0856567	1
X	+	66162549	66268867	ENSG00000089472.16	HEPH	10.4638	0.758949
16	-	4510675	4538828	ENSG00000089486.16	CDIP1	49.1748	0.885149
16	+	66566393	66579137	ENSG00000089505.17	CMTM1	0.0535549	1
17	-	42156891	42181278	ENSG00000089558.8	KCNH4	0.311726	0.31418
11	-	62624826	62646726	ENSG00000089597.16	GANAB	153.782	0.589538
19	-	19629476	19643667	ENSG00000089639.10	GMIP	15.9645	0.290659
X	-	107064420	107118823	ENSG00000089682.16	RBM41	8.39107	0.658214
17	+	78214186	78225636	ENSG00000089685.14	BIRC5	60.4083	0.980955
12	+	6772512	6778455	ENSG00000089692.8	LAG3	13.3359	0.722127
12	-	6747996	6767475	ENSG00000089693.10	MLF2	167.095	0.981784
14	+	94026329	94048930	ENSG00000089723.9	OTUB2	1.85748	0.996542
14	-	94048291	94081245	ENSG00000089737.15	DDX24	177.083	0.94249
14	-	64449106	64505213	ENSG00000089775.11	ZBTB25	23.7958	0.619406
12	+	8082211	8097771	ENSG00000089818.16	NECAP1	22.2565	0.898652
X	-	153907367	153934999	ENSG00000089820.15	ARHGAP4	24.646	0.411152
19	+	4183354	4224814	ENSG00000089847.12	ANKRD24	0.236901	0.056047
10	-	125836337	125896436	ENSG00000089876.11	DHX32	33.2039	0.840444
14	+	102592661	102730576	ENSG00000089902.9	RCOR1	26.3519	0.835058
14	+	76151916	76254342	ENSG00000089916.17	GPATCH2L	71.2041	0.942032
19	+	40592883	40629818	ENSG00000090006.17	LTBP4	2.97041	0.397449
19	-	40447789	40465840	ENSG00000090013.9	BLVRB	30.1328	0.977769
1	-	27098815	27166981	ENSG00000090020.10	SLC9A1	37.689	0.787111
9	-	92031999	92115384	ENSG00000090054.13	SPTLC1	49.5839	0.894443
14	+	96501433	96567111	ENSG00000090060.17	PAPOLA	174.272	0.903409
14	+	99481169	99535044	ENSG00000090061.17	CCNK	125.957	0.92411
3	-	51957454	51974016	ENSG00000090097.20	PCBP4	7.20268	0.600455
1	+	192575727	192580031	ENSG00000090104.11	RGS1	363.717	0.994532
16	-	30092314	30096915	ENSG00000090238.11	YPEL3	11.9535	0.888402
7	-	141002610	141015228	ENSG00000090263.15	MRPS33	51.3315	0.957118
7	+	140690777	140722790	ENSG00000090266.12	NDUFB2	53.6569	0.992033
1	+	26900238	26946862	ENSG00000090273.13	NUDC	124.665	0.780036
4	+	1289851	1340147	ENSG00000090316.15	MAEA	50.126	0.93868
19	+	10270835	10286615	ENSG00000090339.8	ICAM1	220.294	0.649184
19	-	46719507	46746994	ENSG00000090372.14	STRN4	53.2624	0.737156
12	+	66188879	66254622	ENSG00000090376.9	IRAK3	10.7136	0.531812
12	+	69348341	69354234	ENSG00000090382.6	LYZ	0.0101265	1
3	-	164978898	165078495	ENSG00000090402.7	SI	0	1
1	-	20499448	20508161	ENSG00000090432.6	MUL1	36.9855	0.955633
16	-	4257186	4273075	ENSG00000090447.11	TFAP4	16.075	0.877476
15	-	65117379	65133836	ENSG00000090470.14	PDCD7	59.4354	0.977779
15	-	64963021	64990310	ENSG00000090487.10	SPG21	103.859	0.951692
3	+	186635969	186653141	ENSG00000090512.11	FETUB	0	1
3	+	186567403	186585800	ENSG00000090520.11	DNAJB11	92.5427	0.919538
3	-	189956728	190122437	ENSG00000090530.9	P3H2	9.21068	0.955732
3	-	184371935	184378144	ENSG00000090534.17	THPO	0	1
3	+	184380073	184390736	ENSG00000090539.15	CHRD	0	1
19	+	49474207	49486231	ENSG00000090554.12	FLT3LG	2.65527	0.50854
16	+	425619	523011	ENSG00000090565.15	RAB11FIP3	17.0055	0.477728
16	+	1351923	1364113	ENSG00000090581.9	GNPTG	14.4434	0.573828
12	+	133181409	133214831	ENSG00000090612.20	ZNF268	18.3225	0.920174
12	-	132768909	132828858	ENSG00000090615.13	GOLGA3	21.008	0.237559
1	-	39560816	39576790	ENSG00000090621.13	PABPC4	248.621	0.814066
19	-	7739994	7747564	ENSG00000090659.17	CD209	0.330829	1
19	+	8206736	8262421	ENSG00000090661.11	CERS4	22.5865	0.620432
19	+	7522626	7534009	ENSG00000090674.15	MCOLN1	4.58634	0.688976
1	-	21678298	21783606	ENSG00000090686.15	USP48	175.22	0.787499
X	+	68828997	68842147	ENSG00000090776.5	EFNB1	3.96008	0.987158
16	+	70113626	70162537	ENSG00000090857.13	PDPR	57.2681	0.681033
16	-	70252295	70289543	ENSG00000090861.15	AARS	332.446	0.794216
16	-	74447427	74607144	ENSG00000090863.11	GLG1	169.88	0.919656
X	+	70290090	70420832	ENSG00000090889.11	KIF4A	26.051	0.732555
16	+	24610209	24827632	ENSG00000090905.18	TNRC6A	68.367	0.680975
19	+	39412585	39428415	ENSG00000090924.14	PLEKHG2	21.6738	0.360509
19	+	39498895	39508481	ENSG00000090932.10	DLL3	0.387043	0.584636
19	+	55485004	55487568	ENSG00000090971.4	NAT14	12.7531	0.981662
12	-	122983480	123150015	ENSG00000090975.12	PITPNM2	1.61624	0.242236
4	+	55853616	55905034	ENSG00000090989.17	EXOC1	23.0676	0.471097
5	+	146203600	146289132	ENSG00000091009.7	RBM27	74.7791	0.863367
5	+	146339024	146340520	ENSG00000091010.4	POU4F3	0	1
12	-	76351797	76559809	ENSG00000091039.16	OSBPL8	78.0594	0.742194
7	+	76461676	76505995	ENSG00000091073.19	DTX2	18.1985	0.9283
2	-	32224453	32265854	ENSG00000091106.18	NLRC4	0.863706	1
7	-	105439661	105522267	ENSG00000091127.13	PUS7	22.7831	0.60489
7	-	108023548	108130356	ENSG00000091128.12	LAMB4	0.0357032	1
7	-	108147623	108456717	ENSG00000091129.19	NRCAM	1.13843	0.404018
7	-	107923799	108003255	ENSG00000091136.13	LAMB1	0.464426	0.996851
7	+	107660635	107717809	ENSG00000091137.11	SLC26A4	0.321615	1
7	-	107765467	107803225	ENSG00000091138.12	SLC26A3	0.114209	1
7	+	107890970	107931730	ENSG00000091140.12	DLD	75.3299	0.898025
18	+	56651343	57036606	ENSG00000091157.13	WDR7	23.9604	0.849135
18	-	56597208	56651600	ENSG00000091164.12	TXNL1	79.9924	0.940247
3	-	3066326	3126613	ENSG00000091181.19	IL5RA	0.128485	1
16	-	16148928	16223522	ENSG00000091262.14	ABCC6	0.223578	1
3	-	32481312	32503408	ENSG00000091317.7	CMTM6	52.5989	0.997265
2	+	172427354	172506282	ENSG00000091409.14	ITGA6	0.330742	1
2	+	172735274	173052893	ENSG00000091428.17	RAPGEF4	0.263797	0.994162
2	+	173075435	173268010	ENSG00000091436.16	AC013461.1	28.8618	0.893982
X	-	21705972	21758163	ENSG00000091482.5	SMPX	0	1
1	-	241497603	241519761	ENSG00000091483.6	FH	91.3794	0.924197
4	-	25747427	25863760	ENSG00000091490.10	SEL1L3	29.9477	0.885426
3	+	133745956	133779006	ENSG00000091513.14	TF	0.114209	1
3	+	133573730	133590261	ENSG00000091527.15	CDV3	338.207	0.941532
17	+	18108706	18179802	ENSG00000091536.16	MYO15A	0.0391779	0.207734
17	+	18183078	18209954	ENSG00000091542.8	ALKBH5	84.4366	0.98463
17	-	66212033	66256525	ENSG00000091583.10	APOH	0.0713806	1
17	-	5499427	5619424	ENSG00000091592.15	NLRP1	25.6712	0.54713
17	-	6451264	6556494	ENSG00000091622.15	PITPNM3	1.36142	0.7914
17	-	4959226	4967872	ENSG00000091640.7	SPAG7	110.047	0.983219
16	+	46689643	46698394	ENSG00000091651.8	ORC6	25.0383	0.935727
8	+	76681219	76867285	ENSG00000091656.15	ZFHX4	0.0713806	1
11	+	22338097	22379503	ENSG00000091664.7	SLC17A6	0	1
7	+	130380339	130388114	ENSG00000091704.9	CPA1	0	1
7	-	130018286	130051451	ENSG00000091732.15	ZC3HC1	19.4436	0.806205
6	+	151656691	152129619	ENSG00000091831.21	ESR1	0.0642426	1
6	-	153004459	153131249	ENSG00000091844.7	RGS17	3.68051	0.699561
8	-	6499651	6563409	ENSG00000091879.13	ANGPT2	0.638771	1
17	-	44011188	44023946	ENSG00000091947.9	TMEM101	35.5826	0.94411
3	+	112332347	112362812	ENSG00000091972.18	CD200	37.4472	0.713393
3	-	112596794	112649530	ENSG00000091986.15	CCDC80	0.840885	1
14	-	24505353	24508265	ENSG00000092009.10	CMA1	1.86676	0.914413
14	+	24136158	24138967	ENSG00000092010.14	PSME1	370.945	0.945769
14	-	35085467	35122517	ENSG00000092020.10	PPP2R3C	28.3605	0.925115
14	-	22946228	22957161	ENSG00000092036.17	HAUS4	36.3365	0.838039
14	-	23568035	23578800	ENSG00000092051.16	JPH4	4.94415	0.893737
14	-	23412738	23435718	ENSG00000092054.12	MYH7	0.685254	1
14	-	23117304	23119616	ENSG00000092067.5	CEBPE	0	1
14	-	23125295	23183674	ENSG00000092068.19	SLC7A8	0	1
14	-	20446411	20455105	ENSG00000092094.10	OSGEP	15.7711	0.704176
14	-	23346306	23352912	ENSG00000092096.15	SLC22A17	0	1
14	+	24146683	24160661	ENSG00000092098.16	RNF31	10.199	0.192002
14	+	30622112	30735812	ENSG00000092108.20	SCFD1	41.8893	0.812717
14	+	30559123	30620063	ENSG00000092140.14	G2E3	18.29	0.726506
14	-	31100112	31207804	ENSG00000092148.12	HECTD1	81.8012	0.624153
14	-	21209136	21269494	ENSG00000092199.17	HNRNPC	1260.74	0.958786
14	+	21287939	21351301	ENSG00000092200.12	RPGRIP1	0.235556	1
14	-	21351472	21384266	ENSG00000092201.9	SUPT16H	252.177	0.770732
14	+	21476597	21499175	ENSG00000092203.13	TOX4	56.5407	0.868317
14	+	39114223	39136973	ENSG00000092208.16	GEMIN2	17.4867	0.955611
14	-	24249114	24264432	ENSG00000092295.11	TGM1	0.510227	0.272824
14	-	24239643	24242674	ENSG00000092330.15	TINF2	68.6302	0.898047
3	-	16586792	16670306	ENSG00000092345.13	DAZL	0.61808	0.995279
5	-	116443616	116574934	ENSG00000092421.16	SEMA6A	28.2694	0.886748
15	-	50552473	50686815	ENSG00000092439.13	TRPM7	59.2182	0.485897
15	+	41557675	41583586	ENSG00000092445.11	TYRO3	0.851849	0.883672
15	+	43826963	43868419	ENSG00000092470.11	WDR76	35.9927	0.892521
15	+	42359500	42412318	ENSG00000092529.23	CAPN3	1.8915	0.755472
15	+	42491233	42545356	ENSG00000092531.9	SNAP23	112.544	0.983892
1	-	118883046	118989556	ENSG00000092607.13	TBX15	2.50546	1
1	+	119659798	119744215	ENSG00000092621.11	PHGDH	68.8845	0.91181
20	+	62816244	62841159	ENSG00000092758.15	COL9A3	0	1
6	-	158765741	158819412	ENSG00000092820.17	EZR	426.039	0.872487
12	+	56158161	56163496	ENSG00000092841.18	MYL6	474.061	0.98581
1	+	35869808	35930528	ENSG00000092847.11	AGO1	64.0797	0.682701
1	+	36084075	36088275	ENSG00000092850.11	TEKT2	0.0320947	0.779282
1	-	35720218	35769967	ENSG00000092853.13	CLSPN	14.2914	0.47014
17	-	35005990	35089319	ENSG00000092871.16	RFFL	91.4123	0.897129
17	-	75827225	75844717	ENSG00000092929.11	UNC13D	39.4845	0.33215
17	+	76735865	76781449	ENSG00000092931.11	MFSD11	8.40778	0.658331
8	+	26514022	26658178	ENSG00000092964.17	DPYSL2	33.9069	0.947944
1	+	218346235	218444619	ENSG00000092969.11	TGFB2	0	1
1	-	217426992	217631082	ENSG00000092978.10	GPATCH2	9.07057	0.776629
22	+	45163841	45188015	ENSG00000093000.18	NUP50	157.334	0.958966
22	+	19479459	19520612	ENSG00000093009.9	CDC45	17.77	0.630358
22	+	19941607	19969975	ENSG00000093010.12	COMT	51.6554	0.852643
22	-	17178790	17221989	ENSG00000093072.15	CECR1	32.7616	0.853134
6	-	132722787	132734765	ENSG00000093134.14	VNN3	0	1
6	-	127288710	127343609	ENSG00000093144.18	ECHDC1	68.9554	0.950809
3	-	37052656	37183689	ENSG00000093167.17	LRRFIP2	52.525	0.929632
3	-	42547969	42601080	ENSG00000093183.13	SEC22C	43.3185	0.987474
3	+	38346760	38421348	ENSG00000093217.9	XYLB	1.82854	0.580424
X	+	48801377	48824982	ENSG00000094631.18	HDAC6	37.9108	0.74438
19	+	15086980	15088221	ENSG00000094661.2	OR1I1	0	1
5	+	170763350	170814047	ENSG00000094755.16	GABRP	0.123433	1
17	-	41393724	41397592	ENSG00000094796.4	KRT31	0	1
17	+	40287633	40304657	ENSG00000094804.9	CDC6	33.9527	0.826234
X	+	75274085	75304600	ENSG00000094841.13	UPRT	14.1396	0.758428
5	-	138187648	138213343	ENSG00000094880.10	CDC23	60.6087	0.841117
12	-	53307456	53324864	ENSG00000094914.12	AAAS	18.6868	0.361653
12	-	54230940	54280133	ENSG00000094916.14	CBX5	253.233	0.975214
1	+	171185208	171211230	ENSG00000094963.13	FMO2	0	1
1	+	172532349	172611833	ENSG00000094975.13	SUCO	21.7356	0.662685
2	+	47402969	47562311	ENSG00000095002.13	MSH2	53.2585	0.925592
5	+	56815574	56896152	ENSG00000095015.5	MAP3K1	13.3281	0.65669
19	-	12675717	12681902	ENSG00000095059.15	DHPS	63.7248	0.859693
19	-	12763003	12872740	ENSG00000095066.11	HOOK2	4.28443	0.557677
11	-	114521715	114559895	ENSG00000095110.7	NXPE1	0	1
11	+	118572390	118603033	ENSG00000095139.13	ARCN1	231.411	0.974772
9	-	109171975	109320964	ENSG00000095203.14	EPB41L4B	0.570261	0.271735
9	+	105694544	105776612	ENSG00000095209.11	TMEM38B	26.4979	0.827321
9	-	120815496	120842984	ENSG00000095261.13	PSMD5	42.8816	0.800608
9	+	122370530	122395703	ENSG00000095303.14	PTGS1	8.43485	0.883823
9	+	128947699	129007096	ENSG00000095319.14	NUP188	89.1323	0.514943
9	-	129094810	129111189	ENSG00000095321.16	CRAT	9.02784	0.666328
9	-	127738317	127778741	ENSG00000095370.19	SH2D3C	19.1692	0.657296
9	+	98056739	98083075	ENSG00000095380.10	NANS	42.9193	0.934395
9	-	98198999	98255721	ENSG00000095383.19	TBC1D2	0.299798	1
9	-	114402080	114505450	ENSG00000095397.13	WHRN	2.32922	0.686308
10	+	93612588	93666010	ENSG00000095464.9	PDE6C	0.271246	1
10	-	100232298	100267680	ENSG00000095485.16	CWF19L1	23.0558	0.688398
10	+	100969518	100985871	ENSG00000095539.15	SEMA4G	2.81285	0.80519
10	+	91923769	92030325	ENSG00000095564.13	BTAF1	22.0632	0.124452
10	-	122990806	123008817	ENSG00000095574.11	IKZF5	22.9292	0.774759
10	-	96191702	96271587	ENSG00000095585.16	BLNK	215.958	0.929717
10	-	96364606	96513918	ENSG00000095587.8	TLL2	1.04401	0.549635
10	+	93073475	93077890	ENSG00000095596.11	CYP26A1	0.142986	1
10	+	114179270	114232304	ENSG00000095627.9	TDRD1	0.839045	0.987776
10	-	95311771	95561414	ENSG00000095637.21	SORBS1	2.49671	1
10	-	97865000	98030828	ENSG00000095713.13	CRTAC1	0	1
10	+	28677342	28682939	ENSG00000095739.10	BAMBI	1.84533	0.836023
19	-	55364389	55370463	ENSG00000095752.6	IL11	0.128897	1
10	+	25934267	26212527	ENSG00000095777.14	MYO3A	3.29454	0.799905
10	+	28532493	28623112	ENSG00000095787.21	WAC	162.044	0.809171
10	+	35126791	35212958	ENSG00000095794.19	CREM	20.2761	0.946954
16	+	1782901	1789191	ENSG00000095906.16	NUBP2	18.75	0.887901
16	+	1256059	1258998	ENSG00000095917.13	TPSD1	0	1
19	-	3473986	3480542	ENSG00000095932.6	SMIM24	0.314075	1
6	+	12008762	12164999	ENSG00000095951.16	HIVEP1	49.5704	0.929265
6	-	41158506	41163186	ENSG00000095970.16	TREM2	0	1
6	-	39314698	39322968	ENSG00000095981.10	KCNK16	0	1
6	-	49727384	49744437	ENSG00000096006.11	CRISP3	0	1
6	-	35573585	35728583	ENSG00000096060.14	FKBP5	170.996	0.886185
6	-	35832966	35921342	ENSG00000096063.15	SRPK1	122.431	0.889139
6	+	36196744	36232790	ENSG00000096070.19	BRPF3	15.898	0.698063
6	-	43671303	43687791	ENSG00000096080.11	MRPS18A	64.3016	0.984086
6	-	41736711	41754109	ENSG00000096088.16	PGC	0	1
6	+	52671109	52686588	ENSG00000096092.5	TMEM14A	9.10946	0.798111
6	+	52362123	52529886	ENSG00000096093.15	EFHC1	1.9289	0.487049
6	+	41335655	41350887	ENSG00000096264.13	NCR2	2.87353	0.910779
6	-	33794673	33804011	ENSG00000096395.10	MLN	0.0285523	1
6	+	44387525	44450426	ENSG00000096401.7	CDC5L	92.6178	0.927787
6	+	33620365	33696574	ENSG00000096433.10	ITPR3	5.90371	0.0384636
6	-	27450743	27473118	ENSG00000096654.15	ZNF184	10.4667	0.87646
6	+	7541575	7586717	ENSG00000096696.13	DSP	0	1
10	+	67884669	67918390	ENSG00000096717.11	SIRT1	37.7597	0.887361
10	+	68331174	68343191	ENSG00000096746.17	HNRNPH3	126.389	0.498154
9	+	26947039	27062930	ENSG00000096872.15	IFT74	21.2158	0.930567
9	+	4984390	5128183	ENSG00000096968.13	JAK2	6.80741	0.225189
19	-	18058995	18098944	ENSG00000096996.15	IL12RB1	3.21265	0.26475
9	+	130713946	130887675	ENSG00000097007.17	ABL1	67.7858	0.821557
1	-	6264269	6394391	ENSG00000097021.19	ACOT7	52.8615	0.989441
1	+	86704570	86748184	ENSG00000097033.14	SH3GLB1	119.586	0.848339
1	+	91500893	91525764	ENSG00000097046.12	CDC7	14.8476	0.543644
1	-	85156873	85201046	ENSG00000097096.8	SYDE2	0.795737	0.574271
9	+	75890644	76362339	ENSG00000099139.13	PCSK5	7.40933	1
10	+	100347124	100364834	ENSG00000099194.5	SCD	627.833	0.952139
19	-	10832438	10836318	ENSG00000099203.6	TMED1	15.8791	0.99752
10	-	114431113	114685003	ENSG00000099204.18	ABLIM1	40.1559	0.952522
9	-	5765076	5833117	ENSG00000099219.13	ERMP1	27.0525	0.693001
10	+	27504174	27542237	ENSG00000099246.16	RAB18	61.1296	0.901491
10	-	33177492	33336262	ENSG00000099250.17	NRP1	0.334774	1
10	-	24848607	24952604	ENSG00000099256.18	PRTFDC1	2.32118	0.787371
1	+	99645943	99694541	ENSG00000099260.10	PALMD	0	1
10	+	69451473	69507669	ENSG00000099282.9	TSPAN15	9.69478	0.935411
10	+	70052796	70112280	ENSG00000099284.13	H2AFY2	0.95912	0.995311
10	+	50067888	50133506	ENSG00000099290.15	FAM21A	44.1074	0.393316
19	+	18097793	18151692	ENSG00000099308.10	MAST3	0	0
19	-	58561931	58573575	ENSG00000099326.8	MZF1	3.6752	0.761551
19	+	17226204	17229219	ENSG00000099330.8	OCEL1	4.52652	0.74734
19	+	17075781	17214537	ENSG00000099331.13	MYO9B	58.9578	0.232746
19	+	38319844	38332076	ENSG00000099337.4	KCNK6	5.36335	0.88426
