chr	strand	start	end	gene_id	gene_symbol	omega	rate
14	-	90267856	90332137	ENSG00000119720.17	NRDE2	8.39651	0.834175
14	+	73949926	73963670	ENSG00000119723.16	COQ6	7.09691	0.747251
14	+	73886617	73932511	ENSG00000119725.17	ZNF410	34.2369	0.901647
2	+	46541806	46583121	ENSG00000119729.11	RHOQ	63.3762	0.896294
2	-	53852913	53859989	ENSG00000119737.5	GPR75	1.07699	1
2	-	27650812	27663840	ENSG00000119760.15	SUPT7L	44.5346	0.766431
2	+	23385217	23708611	ENSG00000119771.14	KLHL29	18.566	0.842133
2	-	25227855	25342590	ENSG00000119772.16	DNMT3A	52.2785	0.651717
2	+	27032910	27041695	ENSG00000119777.18	TMEM214	65.6925	0.771958
2	-	23748664	23927114	ENSG00000119778.14	ATAD2B	16.3784	0.410309
2	+	24049701	24063681	ENSG00000119782.13	FKBP1B	0.106935	1
2	-	38294880	38377285	ENSG00000119787.13	ATL2	44.9852	0.839032
2	+	30146941	30160533	ENSG00000119801.12	YPEL5	30.405	0.964653
2	-	33583658	33599382	ENSG00000119812.18	FAM98A	65.8918	0.948424
2	+	32277910	32316594	ENSG00000119820.10	YIPF4	52.0804	0.981603
2	+	64524305	64593005	ENSG00000119844.15	AFTPH	97.1669	0.874385
2	+	64453969	64461381	ENSG00000119862.12	LGALSL	3.06928	0.863799
2	-	68284171	68320051	ENSG00000119865.8	CNRIP1	0	1
2	-	60451167	60553567	ENSG00000119866.20	BCL11A	19.9728	0.849422
2	+	46616416	46625742	ENSG00000119878.5	CRIPT	14.4463	0.95814
2	+	47345158	47387601	ENSG00000119888.10	EPCAM	0.0645427	1
6	-	73593379	73654155	ENSG00000119899.12	SLC17A5	17.4061	0.869915
6	+	71288803	71308950	ENSG00000119900.7	OGFRL1	4.61729	0.183796
10	+	100912569	100965136	ENSG00000119906.11	SLF2	17.7729	0.491519
10	-	92451684	92574076	ENSG00000119912.15	IDE	24.0646	0.644091
10	+	112283735	112305035	ENSG00000119913.4	TECTB	0.0458292	1
10	+	102226328	102229589	ENSG00000119915.4	ELOVL3	0.0611056	1
10	+	89327894	89340971	ENSG00000119917.13	IFIT3	357.718	0.987967
10	+	99532933	99536524	ENSG00000119919.10	NKX2-3	0.0152764	1
10	+	89283694	89309276	ENSG00000119922.9	IFIT2	142.673	0.997275
10	-	112149864	112215377	ENSG00000119927.13	GPAM	10.244	0.514411
10	+	99702558	99756134	ENSG00000119929.12	CUTC	23.7195	0.790306
10	-	91628442	91633054	ENSG00000119938.8	PPP1R3C	0	0
10	-	98383565	98415184	ENSG00000119943.11	PYROXD2	0.44666	0.0613995
10	+	99329099	99394330	ENSG00000119946.10	CNNM1	5.26129	0.455206
10	+	110207605	110287365	ENSG00000119950.20	MXI1	56.1932	0.985434
10	-	110290730	110304951	ENSG00000119953.12	SMNDC1	33.4628	0.595077
10	-	122930903	122954403	ENSG00000119965.12	C10orf88	6.24212	0.660069
10	+	94501434	94613905	ENSG00000119969.14	HELLS	50.4835	0.789716
10	-	118589989	118595699	ENSG00000119973.5	PRLHR	0.0841798	1
10	-	95663396	95694143	ENSG00000119977.20	TCTN3	45.9004	0.799307
10	+	119104086	119137984	ENSG00000119979.16	FAM45A	1.88689	0.372923
10	-	97677424	97687323	ENSG00000119986.6	AVPI1	1.32514	0.788586
10	+	120851175	120909524	ENSG00000120008.15	WDR11	58.8382	0.669104
10	-	101845599	102056193	ENSG00000120029.12	C10orf76	31.3703	0.62179
10	-	101825974	101843920	ENSG00000120049.18	KCNIP2	26.9357	0.649302
10	+	104353764	104455090	ENSG00000120051.14	CFAP58	0.389548	1
10	-	99396870	99430624	ENSG00000120053.10	GOT1	49.0972	0.930288
10	-	100042193	100081877	ENSG00000120054.11	CPN1	0.138282	0.862095
10	-	102449837	102451543	ENSG00000120055.7	C10orf95	0.631433	1
10	-	97766751	97771952	ENSG00000120057.4	SFRP5	0	1
17	-	65010715	65056839	ENSG00000120063.9	GNA13	127.293	0.990927
17	-	48611377	48614939	ENSG00000120068.6	HOXB8	0	1
17	-	46029916	46225374	ENSG00000120071.12	KANSL1	36.5051	0.73001
17	-	48591257	48593961	ENSG00000120075.5	HOXB5	0.244422	1
17	+	45784280	45835828	ENSG00000120088.14	CRHR1	0	1
17	-	48548870	48604912	ENSG00000120093.11	HOXB3	11.9538	0.733197
17	-	48528526	48530997	ENSG00000120094.6	HOXB1	0.0305528	1
5	-	172768090	172771195	ENSG00000120129.5	DUSP1	9.99022	0.814402
5	-	168548495	168579600	ENSG00000120137.6	PANK3	122.134	0.865092
5	+	174724533	174730893	ENSG00000120149.8	MSX2	0	1
9	+	27109141	27230175	ENSG00000120156.20	TEK	0.0305528	1
9	+	4792869	4885917	ENSG00000120158.11	RCL1	41.1301	0.966914
9	-	26840685	26892804	ENSG00000120159.11	CAAP1	27.0885	0.867983
9	-	27284659	27297139	ENSG00000120160.10	EQTN	0.106935	1
9	-	27325209	27529781	ENSG00000120162.9	MOB3B	4.57443	0.988266
9	-	5131979	5185668	ENSG00000120210.6	INSL6	0	1
9	+	5231419	5235304	ENSG00000120211.4	INSL4	0.190955	1
9	+	5890802	5910606	ENSG00000120215.9	MLANA	0.611568	1
9	+	5450503	5470566	ENSG00000120217.13	CD274	110.972	0.775742
9	-	21349835	21351378	ENSG00000120235.4	IFNA6	0.0229146	1
9	+	21409147	21410185	ENSG00000120242.3	IFNA8	0.038191	1
4	+	157204182	157366075	ENSG00000120251.18	GRIA2	0.038191	1
6	-	149724315	149749665	ENSG00000120253.13	NUP43	33.4264	0.907457
6	+	150865549	151101887	ENSG00000120254.15	MTHFD1L	76.9687	0.858326
6	-	149818798	149864026	ENSG00000120256.9	LRP11	0.274975	1
6	+	151494030	151621193	ENSG00000120262.9	CCDC170	0.122847	1
6	+	149749443	149811420	ENSG00000120265.16	PCMT1	72.2723	0.997088
6	+	150599883	150843665	ENSG00000120278.15	PLEKHG1	1.81841	1
6	+	152697895	152724567	ENSG00000120279.6	MYCT1	0.00763819	1
X	-	30558824	30577844	ENSG00000120280.5	CXorf21	17.7396	0.90996
X	+	30242052	30244193	ENSG00000120289.11	MAGEB4	0	1
5	+	140174642	140282052	ENSG00000120306.9	CYSTM1	39.824	0.964559
5	+	140664676	140674124	ENSG00000120314.18	WDR55	10.0542	0.364371
5	-	141653401	141682221	ENSG00000120318.15	ARAP3	0.152764	1
5	+	141177790	141180529	ENSG00000120322.3	PCDHB8	0	1
5	+	141192353	141195642	ENSG00000120324.8	PCDHB10	0	1
5	+	141222932	141227759	ENSG00000120327.6	PCDHB14	0.175678	1
5	+	141208697	141212571	ENSG00000120328.6	PCDHB12	0.0229146	1
5	-	141302629	141304045	ENSG00000120329.6	SLC25A2	0	1
1	+	175067858	175148066	ENSG00000120332.15	TNN	0.463315	0.994389
1	-	175010789	175023425	ENSG00000120333.4	MRPS14	19.7559	0.887293
1	-	173799550	173824720	ENSG00000120334.15	CENPL	1.89991	0.305927
1	-	173039960	173050963	ENSG00000120337.8	TNFSF18	0	1
1	-	177923956	177984303	ENSG00000120341.18	SEC16B	0	1
1	+	170532129	170553446	ENSG00000120370.12	GORAB	1.8239	0.259107
6	-	167156271	167158329	ENSG00000120436.3	GPR31	0	1
6	+	159760328	159779055	ENSG00000120437.8	ACAT2	81.0611	0.94445
6	-	159778498	159789749	ENSG00000120438.11	TCP1	320.866	0.870367
6	+	167325086	167359503	ENSG00000120440.13	TTLL2	0	1
11	-	130875436	130916509	ENSG00000120451.10	SNX19	55.8039	0.862986
11	+	128891356	128921035	ENSG00000120457.11	KCNJ5	0.119828	1
11	-	124766498	124800673	ENSG00000120458.10	MSANTD2	7.88348	0.919013
11	-	128934731	128943399	ENSG00000120471.14	TP53AIP1	0	1
X	-	70528940	70908731	ENSG00000120498.13	TEX11	0.0916523	0.988799
X	+	70268305	70281840	ENSG00000120500.17	ARR3	0.549951	1
X	-	70286595	70290514	ENSG00000120509.10	PDZD11	24.2801	0.959923
4	-	146253975	146521964	ENSG00000120519.14	SLC10A7	11.7264	0.913051
8	-	109240919	109334385	ENSG00000120526.10	NUDCD1	29.9854	0.917389
8	+	109334324	109345953	ENSG00000120533.12	ENY2	49.3391	0.9427
10	+	27154824	27186924	ENSG00000120539.14	MASTL	39.1761	0.681073
10	+	23694746	24547848	ENSG00000120549.17	KIAA1217	30.2646	0.613599
10	+	29289061	29318328	ENSG00000120563.8	LYZL1	0	1
10	+	19816239	20289856	ENSG00000120594.16	PLXDC2	1.28149	0.978612
10	-	32267751	32378798	ENSG00000120616.15	EPC1	16.3357	0.58852
12	+	66765	178460	ENSG00000120645.11	IQSEC3	0	1
12	+	389273	442645	ENSG00000120647.9	CCDC77	13.3564	0.761604
1	-	28589323	28643085	ENSG00000120656.11	TAF12	16.4403	0.942755
13	-	43213518	43786908	ENSG00000120658.13	ENOX1	0.473414	1
13	+	42562736	42608013	ENSG00000120659.14	TNFSF11	8.88973	0.624383
13	-	41216369	41263577	ENSG00000120662.15	MTRF1	11.8459	0.731004
13	-	36168208	36214615	ENSG00000120669.15	SOHLH2	0.450653	1
13	+	43023203	43114224	ENSG00000120675.5	DNAJC15	17.461	0.975015
13	-	39009866	39038076	ENSG00000120685.19	PROSER1	72.0514	0.847542
13	+	38349849	38363619	ENSG00000120686.11	UFM1	66.4899	0.687799
13	+	41061274	41084006	ENSG00000120688.8	WBP4	45.7643	0.90386
13	-	40931920	41061440	ENSG00000120690.14	ELF1	130.278	0.73959
13	-	36844831	36920765	ENSG00000120693.13	SMAD9	1.09373	1
13	-	31134974	31162388	ENSG00000120694.19	HSPH1	184.909	0.807526
13	-	41189833	41194566	ENSG00000120696.8	KBTBD7	18.5453	1
13	-	36949775	37000261	ENSG00000120697.8	ALG5	16.258	0.84458
13	+	36998816	37009613	ENSG00000120699.12	EXOSC8	36.788	0.739722
5	-	138506095	138543300	ENSG00000120705.12	ETF1	219.429	0.899996
5	+	136028895	136063818	ENSG00000120708.16	TGFBI	0.531239	1
5	+	138331935	138349729	ENSG00000120709.10	FAM53C	63.8752	0.900762
5	-	138946720	139293557	ENSG00000120725.12	SIL1	36.5294	0.962332
5	+	139341587	139369720	ENSG00000120727.12	PAIP2	140.623	0.997851
5	+	137867791	137887851	ENSG00000120729.9	MYOT	0.426285	1
5	+	138352596	138437028	ENSG00000120733.13	KDM3B	85.5862	0.780926
5	+	138465490	138469315	ENSG00000120738.7	EGR1	98.9497	0.915519
3	-	150541994	150603228	ENSG00000120742.10	SERP1	208.562	0.974805
3	+	142596387	142713664	ENSG00000120756.12	PLS1	1.01736	0.880676
19	-	37613749	37692337	ENSG00000120784.15	ZFP30	12.0323	0.822433
12	-	95020229	95073703	ENSG00000120798.16	NR2C1	5.08519	0.559003
12	+	101280109	101386616	ENSG00000120800.4	UTP20	31.5111	0.605917
12	+	98515512	98550379	ENSG00000120802.13	TMPO	219.927	0.900599
12	-	101393120	101407820	ENSG00000120805.13	ARL1	85.2516	0.984433
12	-	103988984	104064183	ENSG00000120820.12	GLT8D2	0.463105	0.378938
12	-	106977291	106987166	ENSG00000120832.9	MTERF2	8.99581	0.989775
12	+	93569814	93583487	ENSG00000120833.13	SOCS2	12.0305	1
12	-	104117077	104138289	ENSG00000120837.7	NFYB	21.7119	0.636482
12	-	102012927	102062149	ENSG00000120860.10	CCDC53	17.1707	0.890866
12	+	98645141	98735433	ENSG00000120868.13	APAF1	7.54081	0.21711
8	-	29333064	29350668	ENSG00000120875.8	DUSP4	58.3888	0.973756
8	-	27596917	27615031	ENSG00000120885.20	CLU	0.157907	1
8	-	23020133	23069179	ENSG00000120889.12	TNFRSF10B	154.778	0.834714
8	+	22544986	22575788	ENSG00000120896.13	SORBS3	15.0888	0.851123
8	+	27311482	27459391	ENSG00000120899.17	PTK2B	465.542	0.749161
8	-	27459761	27479883	ENSG00000120903.12	CHRNA2	0.00763819	1
8	-	26748150	26867273	ENSG00000120907.17	ADRA1A	0.0844654	1
8	+	22440819	22541142	ENSG00000120910.14	PPP3CC	41.4883	0.843791
8	+	22578279	22598025	ENSG00000120913.23	PDLIM2	8.37829	0.967764
8	+	27490779	27545564	ENSG00000120915.13	EPHX2	7.1756	0.56649
8	-	42849637	42897290	ENSG00000120925.14	RNF170	11.0984	0.835942
1	-	11857464	11858931	ENSG00000120937.8	NPPB	0.00763819	1
1	+	11273206	11296049	ENSG00000120942.13	UBIAD1	29.26	0.983719
1	+	11012344	11026420	ENSG00000120948.15	TARDBP	55.5226	0.44087
1	+	12063377	12144207	ENSG00000120949.14	TNFRSF8	60.3465	0.680733
1	+	12857086	12861909	ENSG00000120952.4	PRAMEF2	0.038191	1
8	-	101177878	101206193	ENSG00000120963.11	ZNF706	52.1525	0.826741
8	-	54046367	54102017	ENSG00000120992.17	LYPLA1	77.144	0.77559
8	+	74984515	75034558	ENSG00000121005.8	CRISPLD1	0	1
8	-	67043079	67083783	ENSG00000121022.13	COPS5	50.207	0.84447
8	+	73294612	73325281	ENSG00000121039.9	RDH10	1.05157	1
17	+	58192737	58205174	ENSG00000121053.5	EPX	0.190955	1
17	+	57085092	57121349	ENSG00000121057.12	AKAP1	73.5234	0.920441
17	-	56938187	56961054	ENSG00000121058.4	COIL	30.5756	0.850253
17	-	56887909	56914038	ENSG00000121060.15	TRIM25	208.416	0.831641
17	+	56978105	57006768	ENSG00000121064.12	SCPEP1	48.1825	0.880815
17	-	49598884	49678234	ENSG00000121067.17	SPOP	56.7678	0.83308
17	+	61399896	61409466	ENSG00000121068.13	TBX2	0	1
17	-	49700943	49709014	ENSG00000121073.13	SLC35B1	12.1701	0.990394
17	+	61452404	61485110	ENSG00000121075.9	TBX4	0.00763881	1
17	-	58556678	58692055	ENSG00000121101.15	TEX14	0.680188	0.364673
17	-	49710332	49789180	ENSG00000121104.7	FAM117A	50.9884	0.915951
2	+	96335787	96373845	ENSG00000121152.9	NCAPH	46.0482	0.768733
4	+	154626945	154753118	ENSG00000121207.11	LRAT	0.275621	1
4	+	153466346	153636711	ENSG00000121210.15	KIAA0922	96.7632	0.421571
4	+	153344649	153415118	ENSG00000121211.7	MND1	15.6827	0.982372
11	+	5596109	5612958	ENSG00000121236.20	TRIM6	9.94568	0.666176
16	-	48166910	48247568	ENSG00000121270.15	ABCC11	0	1
16	+	50152918	50235310	ENSG00000121274.12	PAPD5	0	0
16	+	50246137	50318135	ENSG00000121281.12	ADCY7	22.504	0.241966
19	-	32875925	32971991	ENSG00000121289.17	CEP89	14.5175	0.849235
19	-	31274945	31349547	ENSG00000121297.6	TSHZ3	0	1
1	-	52895910	52927212	ENSG00000121310.16	ECHDC2	1.47442	0.334412
12	-	10806051	10807293	ENSG00000121314.2	TAS2R8	0	1
12	-	14503661	14568349	ENSG00000121316.10	PLBD1	0.559985	0.977517
12	-	10825317	10826358	ENSG00000121318.2	TAS2R10	0.0534674	1
12	-	11391540	11501041	ENSG00000121335.11	PRB2	0	1
12	+	21437615	21471252	ENSG00000121350.15	PYROXD1	25.8251	0.88896
12	+	21354959	21379978	ENSG00000121351.7	IAPP	0	1
12	-	21764955	21775581	ENSG00000121361.3	KCNJ8	0	1
12	-	10801532	10802627	ENSG00000121377.2	TAS2R7	0	1
12	+	12049844	12211084	ENSG00000121380.12	BCL2L14	0.397186	1
12	-	10809137	10810168	ENSG00000121381.3	TAS2R9	0	1
13	-	19674752	19783019	ENSG00000121390.18	PSPC1	38.1759	0.488482
19	+	57527325	57557542	ENSG00000121406.8	ZNF549	8.50041	0.785702
19	-	58345178	58353499	ENSG00000121410.11	A1BG	0	1
19	-	58083838	58118427	ENSG00000121413.12	ZSCAN18	8.57713	0.966775
19	+	57630395	57642779	ENSG00000121417.13	ZNF211	7.74278	0.865387
3	-	73382433	73624940	ENSG00000121440.14	PDZRN3	0.677734	1
1	+	182409192	182560599	ENSG00000121446.18	RGSL1	0	1
1	+	180230286	180278982	ENSG00000121454.5	LHX4	2.77785	1
1	+	185045364	185102608	ENSG00000121481.10	RNF2	12.8973	0.857994
1	-	185118098	185157072	ENSG00000121486.11	TRMT1L	44.1949	0.880695
3	+	123201927	123274130	ENSG00000121542.11	SEC22A	12.0192	0.915373
3	+	122325244	122341972	ENSG00000121552.3	CSTA	0.335774	0.999089
3	-	109326141	109337572	ENSG00000121570.12	DPPA4	0	1
3	-	119636457	119665324	ENSG00000121577.13	POPDC2	0.521861	0.981972
3	-	119211732	119241103	ENSG00000121578.12	B4GALT4	21.2424	0.863287
3	-	113716460	113746300	ENSG00000121579.12	NAA50	114.5	0.989747
3	-	119524293	119559602	ENSG00000121594.11	CD80	89.8708	0.936407
11	-	28020620	28108308	ENSG00000121621.6	KIF18A	18.3949	0.805219
1	+	147907956	147909257	ENSG00000121634.5	GJA8	0	1
1	+	244652935	244709033	ENSG00000121644.18	DESI2	15.2202	0.986114
11	+	45885651	45906465	ENSG00000121653.11	MAPK8IP1	0.632898	0.799599
11	+	45847118	45883248	ENSG00000121671.11	CRY2	24.7518	0.745598
11	-	45909669	45918812	ENSG00000121680.15	PEX16	15.8237	0.719997
11	+	33015864	33033582	ENSG00000121690.10	DEPDC7	1.11353	0.494149
11	+	34438925	34472062	ENSG00000121691.4	CAT	60.1439	0.925643
7	+	100352176	100367733	ENSG00000121716.19	PILRB	23.5129	0.729477
13	+	19958670	20091829	ENSG00000121741.16	ZMYM2	38.639	0.567413
13	-	20221971	20232395	ENSG00000121742.16	GJB6	0.106935	1
13	-	20138255	20161049	ENSG00000121743.3	GJA3	1.64333	0.64415
12	+	71839707	71927248	ENSG00000121749.15	TBC1D15	35.4495	0.844307
1	-	31727117	31764893	ENSG00000121753.12	ADGRB2	0.128432	0.945644
1	+	31617686	31632518	ENSG00000121764.11	HCRTR1	0.0032378	1
1	+	31296982	31364953	ENSG00000121766.15	ZCCHC17	25.6294	0.952251
1	-	31365625	31376850	ENSG00000121769.7	FABP3	11.8139	0.972249
1	+	32013829	32060850	ENSG00000121774.17	KHDRBS1	377.542	0.963555
1	+	32072031	32102866	ENSG00000121775.17	TMEM39B	2.98427	0.416662
3	+	46407163	46412997	ENSG00000121797.9	CCRL2	0.450653	1
3	+	46353734	46360928	ENSG00000121807.5	CCR2	0.565606	1
1	+	145964702	145978848	ENSG00000121851.12	POLR3GL	25.9625	0.97481
3	-	172445133	172448456	ENSG00000121853.3	GHSR	0	1
3	-	172505508	172523507	ENSG00000121858.10	TNFSF10	39.0524	0.988544
3	+	179322991	179338583	ENSG00000121864.9	ZNF639	42.0708	0.863181
3	-	165186720	165197109	ENSG00000121871.3	SLITRK3	0	1
3	+	179148114	179240093	ENSG00000121879.3	PIK3CA	41.1156	0.650872
4	-	39822863	39977956	ENSG00000121892.14	PDS5A	153.009	0.743022
4	-	38966744	39032922	ENSG00000121895.7	TMEM156	10.1815	0.723765
4	+	39459000	39477653	ENSG00000121897.13	LIAS	19.4086	0.836944
10	-	123706207	123940267	ENSG00000121898.12	CPXM2	0.038191	1
1	-	32894594	32901438	ENSG00000121900.18	TMEM54	0.676503	1
1	+	33472645	33496507	ENSG00000121903.14	ZSCAN20	3.18695	0.51989
1	-	33513999	34165842	ENSG00000121904.17	CSMD2	0.0150992	1
1	+	32885994	32898441	ENSG00000121905.9	HPCA	0	1
1	-	110947185	110964079	ENSG00000121931.15	LRIF1	35.8181	0.751678
1	-	111483348	111563962	ENSG00000121933.18	TMIGD3	0.0534674	1
1	-	108929508	108963457	ENSG00000121940.15	CLCC1	24.5607	0.559855
1	+	108875350	108934545	ENSG00000121957.12	GPSM2	15.0322	0.739124
2	-	143938068	144332568	ENSG00000121964.14	GTDC1	3.86986	0.781593
2	-	136114349	136118165	ENSG00000121966.6	CXCR4	8.40037	1
2	-	135136916	135531236	ENSG00000121988.17	ZRANB3	3.14518	0.563673
2	+	147844517	147930826	ENSG00000121989.14	ACVR2A	0.157029	0.210677
5	+	75511756	75601144	ENSG00000122008.15	POLK	15.9584	0.605125
5	+	76083172	76353939	ENSG00000122012.13	SV2C	0.221769	1
13	-	28003274	28100592	ENSG00000122025.14	FLT3	0.992965	1
13	+	27251309	27256691	ENSG00000122026.10	RPL21	1692.61	0.97478
13	-	27435643	27450591	ENSG00000122033.14	MTIF3	17.5929	0.93711
13	+	27424544	27435823	ENSG00000122034.13	GTF3A	105.14	0.90186
13	+	27270327	27273690	ENSG00000122035.6	RASL11A	0.762286	0.770318
13	-	29764371	29850684	ENSG00000122042.9	UBL3	38.8	0.976498
3	+	197737179	197787596	ENSG00000122068.12	FYTTD1	112.526	0.789628
2	-	241072169	241102332	ENSG00000122085.16	MTERF4	41.0046	0.975291
X	+	129738974	129769538	ENSG00000122121.10	XPNPEP2	0.543679	0.949053
X	+	129779979	129795201	ENSG00000122122.9	SASH3	185.478	0.778386
X	+	129539849	129592561	ENSG00000122126.15	OCRL	6.97261	0.442824
9	+	135561756	135566955	ENSG00000122133.16	PAEP	0.0694538	1
9	+	135546139	135549969	ENSG00000122136.13	OBP2A	0	1
9	+	135499984	135504673	ENSG00000122140.10	MRPS2	95.0073	0.998265
X	+	80014756	80031769	ENSG00000122145.14	TBX22	0	1
1	-	203340628	203351489	ENSG00000122176.10	FMOD	0.519397	1
1	-	203083132	203086036	ENSG00000122180.4	MYOG	0.294542	1
1	+	203765176	203776233	ENSG00000122188.12	LAX1	11.1471	0.82952
6	+	160702238	160753315	ENSG00000122194.18	PLG	0.0546063	1
5	-	176346061	176361968	ENSG00000122203.14	KIAA1191	82.7357	0.8552
1	-	160289273	160343400	ENSG00000122218.14	COPA	156.311	0.613348
1	-	160830160	160862855	ENSG00000122223.12	CD244	3.72806	0.866014
1	+	160796074	160828261	ENSG00000122224.17	LY9	64.2588	0.634792
16	+	22814177	22916338	ENSG00000122254.6	HS3ST2	0	1
16	+	24537693	24572863	ENSG00000122257.18	RBBP6	103.529	0.728659
16	-	11750586	11797267	ENSG00000122299.11	ZC3H7A	102.499	0.792181
16	-	11275639	11276480	ENSG00000122304.10	PRM2	0	1
6	-	158109515	158168270	ENSG00000122335.13	SERAC1	0.834816	0.923651
10	-	80150889	80205572	ENSG00000122359.17	ANXA11	227.088	0.768313
10	+	86668449	86736068	ENSG00000122367.19	LDB3	0.13074	1
10	+	86654557	86666848	ENSG00000122375.11	OPN4	0.0916583	1
10	+	87094161	87191468	ENSG00000122376.11	FAM35A	27.1555	0.630619
10	+	80407829	80437115	ENSG00000122378.13	FAM213A	62.7504	0.974677
16	+	3112560	3120517	ENSG00000122386.10	ZNF205	11.4308	0.811417
16	+	3443611	3486963	ENSG00000122390.17	NAA60	32.2585	0.985733
1	-	86346824	86396342	ENSG00000122417.15	ODF2L	8.41028	0.455721
1	+	78303884	78539749	ENSG00000122420.9	PTGFR	0.00763819	1
1	+	100133150	100150497	ENSG00000122435.9	TRMT13	9.08189	0.332793
1	-	100148449	100178273	ENSG00000122477.12	LRRC39	1.62074	1
1	+	95234155	95247225	ENSG00000122481.16	RWDD3	3.2992	0.538768
1	-	90915298	91022272	ENSG00000122482.20	ZNF644	23.6525	0.578453
1	+	93179919	93278730	ENSG00000122483.17	CCDC18	1.4076	0.0828384
1	+	92298965	92402056	ENSG00000122484.8	RPAP2	22.1041	0.848272
18	-	79902420	79951664	ENSG00000122490.18	PQLC1	36.8773	0.872588
7	+	33129244	33606068	ENSG00000122507.20	BBS9	3.80897	0.546538
7	-	5973239	6009125	ENSG00000122512.14	PMS2	16.1714	0.531527
7	+	44748581	44769881	ENSG00000122515.14	ZMIZ2	48.293	0.370543
7	+	5879827	5886362	ENSG00000122543.10	OCM	0.0305528	1
7	+	35800932	35907105	ENSG00000122545.18	SEPT7	185.451	0.99183
7	+	36153149	36301543	ENSG00000122547.10	EEPD1	5.02333	0.904235
7	+	23105758	23177914	ENSG00000122550.17	KLHL7	12.0315	0.973484
7	-	35632659	35695571	ENSG00000122557.9	HERPUD2	33.5144	0.851795
7	+	26201162	26213356	ENSG00000122565.18	CBX3	293.734	0.975099
7	-	26189927	26201529	ENSG00000122566.20	HNRNPA2B1	1131.42	0.785945
7	+	29806486	29917066	ENSG00000122574.10	WIPF3	0.159221	1
7	+	8433955	8752963	ENSG00000122584.12	NXPH1	0	1
7	+	24284163	24291865	ENSG00000122585.7	NPY	0	1
7	-	22889371	23014130	ENSG00000122591.11	FAM126A	37.3832	0.363399
7	-	27153716	27157936	ENSG00000122592.7	HOXA7	0	1
7	-	41667168	41705834	ENSG00000122641.10	INHBA	0.534674	1
7	+	32957404	33006931	ENSG00000122642.10	FKBP9	11.6677	0.964733
7	-	33014114	33062797	ENSG00000122643.18	NT5C3A	88.6575	0.95765
7	+	12686856	12690934	ENSG00000122644.12	ARL4A	4.62623	1
7	+	5898725	5926550	ENSG00000122674.11	CCZ1	37.8275	0.465076
7	-	44072247	44082540	ENSG00000122678.15	POLM	7.76489	0.507993
7	+	45157791	45186302	ENSG00000122679.8	RAMP3	0	1
7	-	2234231	2242198	ENSG00000122687.17	MRM2	33.0332	0.643102
7	-	19020991	19117672	ENSG00000122691.12	TWIST1	0.0229146	1
9	-	33041764	33076659	ENSG00000122692.8	SMU1	109.164	0.914254
9	+	36136536	36163913	ENSG00000122694.15	GLIPR2	3.00555	0.984715
9	-	37879400	37904353	ENSG00000122696.13	SLC25A51	2.52022	0.558442
9	+	36190856	36304781	ENSG00000122705.16	CLTA	158.093	0.988871
9	+	36036433	36124451	ENSG00000122707.11	RECK	1.04313	0.664869
9	+	33218365	33248567	ENSG00000122711.8	SPINK4	0.0534674	1
9	-	32629454	32635669	ENSG00000122728.6	TAF1L	0	1
9	+	32384603	32454769	ENSG00000122729.18	ACO1	6.85177	0.635941
9	+	34957608	34982544	ENSG00000122733.12	PHF24	0.00763819	1
9	+	34457414	34520989	ENSG00000122735.15	DNAI1	0	1
9	+	37800502	37867666	ENSG00000122741.15	DCAF10	26.1202	0.796335
9	-	34551432	34590140	ENSG00000122756.14	CNTFR	0	1
7	-	138831381	138981318	ENSG00000122778.9	KIAA1549	1.87757	1
7	+	138460334	138589993	ENSG00000122779.17	TRIM24	31.7408	0.873929
7	-	135092363	135170795	ENSG00000122783.16	C7orf49	50.768	0.963848
7	+	134744252	134970728	ENSG00000122786.19	CALD1	2.20183	0.673632
7	+	138002324	138117986	ENSG00000122787.14	AKR1D1	0.214856	1
X	+	51332231	51337525	ENSG00000122824.10	NUDT10	0	1
10	+	79610939	79615455	ENSG00000122852.14	SFTPA1	0.038191	1
10	-	69571698	69573238	ENSG00000122859.4	NEUROG3	0.0458292	1
10	+	73909177	73917497	ENSG00000122861.15	PLAU	3.49259	0.451974
10	+	69088106	69104811	ENSG00000122862.4	SRGN	886.917	0.994016
10	+	71964365	72013564	ENSG00000122863.5	CHST3	0.0459201	1
10	+	58513140	58831437	ENSG00000122870.11	BICC1	0.231165	1
10	+	58269058	58289586	ENSG00000122873.11	CISD1	8.02385	0.852366
10	-	62811996	62919900	ENSG00000122877.14	EGR2	35.3189	0.967158
10	-	73130155	73169055	ENSG00000122882.10	ECD	40.6384	0.684952
10	-	73007217	73096974	ENSG00000122884.12	P4HA1	257.983	0.921677
10	-	68477999	68527474	ENSG00000122912.14	SLC25A16	5.52146	0.5954
10	-	56357228	56361275	ENSG00000122952.16	ZWINT	54.2359	0.837346
10	+	69123512	69172861	ENSG00000122958.14	VPS26A	112.162	0.958583
12	-	113816738	113966371	ENSG00000122965.10	RBM19	60.9583	0.740831
12	-	119685790	119877291	ENSG00000122966.14	CIT	11.0149	0.310887
12	+	110124335	110218797	ENSG00000122970.15	IFT81	20.7856	0.848538
12	+	120725735	120740008	ENSG00000122971.8	ACADS	17.4227	0.821743
12	-	110627841	110704950	ENSG00000122986.13	HVCN1	231.251	0.924487
12	-	113157174	113185479	ENSG00000123064.12	DDX54	99.2154	0.751944
