chr	strand	start	end	gene_id	gene_symbol	omega	rate
6	+	42960758	42963880	ENSG00000124713.5	GNMT	0.166227	1
6	+	38715341	39030529	ENSG00000124721.17	DNAH8	0.589544	0.185041
6	-	41267926	41286719	ENSG00000124731.12	TREM1	1.71045	1
6	-	43012094	43013968	ENSG00000124733.3	MEA1	7.14872	0.182492
6	-	53647901	53665708	ENSG00000124743.5	KLHL31	0	1
6	-	56056590	56394094	ENSG00000124749.16	COL21A1	0	1
6	+	36676460	36687339	ENSG00000124762.13	CDKN1A	557.25	0.97876
6	+	21592768	21598619	ENSG00000124766.6	SOX4	30.5623	1
6	-	38675925	38703141	ENSG00000124767.6	GLO1	222.378	0.981763
6	-	36740775	36840002	ENSG00000124772.11	CPNE5	34.7638	0.774284
6	-	39299001	39314553	ENSG00000124780.13	KCNK17	0	1
6	+	7107597	7251980	ENSG00000124782.19	RREB1	36.2475	0.655806
6	-	7268306	7347446	ENSG00000124783.12	SSR1	201.725	0.97642
6	+	7389496	7418037	ENSG00000124784.8	RIOK1	35.1915	0.858648
6	-	5997999	6007605	ENSG00000124785.8	NRN1	1.42834	1
6	-	8413068	8435483	ENSG00000124786.9	SLC35B3	0.581235	0.0231119
6	-	4994732	5004063	ENSG00000124787.13	RPP40	2.78309	0.6501
6	-	16299112	16761491	ENSG00000124788.17	ATXN1	15.6846	0.976997
6	-	17615035	17706834	ENSG00000124789.11	NUP153	74.664	0.573683
6	-	18223868	18264823	ENSG00000124795.14	DEK	276.97	0.927509
6	-	8073360	8102578	ENSG00000124802.11	EEF1E1	38.0506	0.9949
6	-	49834257	49877096	ENSG00000124812.14	CRISP1	0	1
6	+	45328157	45664349	ENSG00000124813.20	RUNX2	0.0554249	1
6	+	47781982	47832780	ENSG00000124818.14	OPN5	0	1
6	-	10873223	10881941	ENSG00000124827.6	GCM2	0	1
2	+	237627576	237813682	ENSG00000124831.18	LRRFIP1	216.015	0.962002
2	-	237574322	237601614	ENSG00000124839.12	RAB17	0.0415567	1
4	+	73836497	73849064	ENSG00000124875.9	CXCL6	0	1
4	+	74365143	74388751	ENSG00000124882.3	EREG	0	0
11	+	55883297	55891810	ENSG00000124900.12	TRIM51	2.04929	1
11	+	61752642	61788518	ENSG00000124920.13	MYRF	12.3491	0.105017
11	+	62242210	62244808	ENSG00000124935.3	SCGB1D2	0	1
11	+	62208668	62213939	ENSG00000124939.5	SCGB2A1	0	1
11	-	62433542	62556235	ENSG00000124942.13	AHNAK	542.86	0.90779
3	-	9962537	10011116	ENSG00000125037.12	EMC3	43.3022	0.964269
3	-	8619400	8745040	ENSG00000125046.14	SSUH2	0	1
12	+	48978453	48981676	ENSG00000125084.11	WNT1	0.152375	1
4	+	8182072	8241803	ENSG00000125089.16	SH3TC1	7.00388	0.202058
16	-	58519951	58629886	ENSG00000125107.17	CNOT1	241.612	0.676211
16	-	67207139	67227048	ENSG00000125122.15	LRRC29	0.259883	0.98005
16	-	56466836	56520283	ENSG00000125124.11	BBS2	20.2989	0.751302
16	-	56666731	56668065	ENSG00000125144.13	MT1G	0.00692674	1
16	+	56608199	56609497	ENSG00000125148.6	MT2A	99.1116	0.994763
16	+	67109958	67148539	ENSG00000125149.11	C16orf70	16.0194	0.741532
16	-	58707131	58734357	ENSG00000125166.12	GOT2	164.848	0.96947
16	-	57471922	57487327	ENSG00000125170.10	DOK4	3.53924	1
12	+	130337887	130372637	ENSG00000125207.7	PIWIL1	0	1
13	-	99254714	99261744	ENSG00000125245.12	GPR18	1.41986	1
13	+	99606669	99897134	ENSG00000125246.15	CLYBL	6.44403	0.776624
13	-	100603927	100675093	ENSG00000125247.15	TMTC4	6.65948	0.768744
13	+	97434222	97469128	ENSG00000125249.6	RAP2A	52.4288	0.915179
13	-	103043998	103066846	ENSG00000125255.6	SLC10A2	1.30904	1
13	-	95019829	95301446	ENSG00000125257.13	ABCC4	73.2238	0.592643
13	-	106489731	106535114	ENSG00000125266.6	EFNB2	0.807676	0.8638
13	-	94709622	94712399	ENSG00000125285.5	SOX21	0	1
13	+	99501417	99564006	ENSG00000125304.8	TM9SF2	131.348	0.925783
17	+	44141906	44162476	ENSG00000125319.14	C17orf53	6.14239	0.643181
6	+	167996241	168045089	ENSG00000125337.16	KIF25	0	1
5	-	132481609	132490798	ENSG00000125347.13	IRF1	87.6386	0.968254
X	-	119805311	119852998	ENSG00000125351.11	UPF3B	47.0162	0.840537
X	-	119870475	119871827	ENSG00000125352.5	RNF113A	23.9426	1
X	-	119615724	119693370	ENSG00000125354.22	SEPT6	334.119	0.894085
X	-	120258650	120311556	ENSG00000125355.15	TMEM255A	11.0373	0.840494
X	+	119871487	119876662	ENSG00000125356.6	NDUFA1	175.068	0.984437
X	+	11293413	11300761	ENSG00000125363.14	AMELX	0	1
14	+	50312326	50335558	ENSG00000125375.14	ATP5S	1.60399	0.118252
14	-	53949736	53958761	ENSG00000125378.15	BMP4	0.096966	1
14	+	52314305	52328606	ENSG00000125384.6	PTGER2	0.12467	1
4	+	2536631	2732565	ENSG00000125386.15	FAM193A	42.6088	0.630069
4	+	2963608	3040747	ENSG00000125388.19	GRK4	2.94125	0.73059
17	+	72121020	72126420	ENSG00000125398.5	SOX9	128.2	0.891857
17	-	15303811	15341641	ENSG00000125409.12	TEKT3	0.0138522	1
17	-	10521148	10549957	ENSG00000125414.18	MYH2	0	1
17	+	14301083	14349404	ENSG00000125430.8	HS3ST3B1	0.614976	1
17	-	8287763	8295343	ENSG00000125434.10	SLC25A35	0.286941	0.0645437
17	+	75261674	75266373	ENSG00000125445.10	MRPS7	46.6199	0.972501
17	-	75236599	75262363	ENSG00000125447.16	GGA3	76.8326	0.762346
17	+	75109952	75130265	ENSG00000125449.6	ARMC7	17.3041	0.981532
17	+	75205659	75235758	ENSG00000125450.10	NUP85	23.7671	0.642561
17	-	75272981	75289510	ENSG00000125454.11	SLC25A19	22.6518	0.942809
17	-	75266228	75271227	ENSG00000125457.13	MIF4GD	29.8837	0.842679
17	-	75130225	75131795	ENSG00000125458.6	NT5C	15.6114	0.921146
1	+	155610205	155614967	ENSG00000125459.14	MSTO1	1.60116	0.0620041
1	-	156404250	156430701	ENSG00000125462.16	C1orf61	0.268874	0.69418
9	-	132375548	132406851	ENSG00000125482.12	TTF1	20.4358	0.590743
9	+	132670035	132694955	ENSG00000125484.11	GTF3C4	71.2995	0.965966
9	-	132592997	132670401	ENSG00000125485.17	DDX31	19.166	0.547834
9	+	132582185	132590266	ENSG00000125492.9	BARHL1	0.0484828	1
19	+	54769811	54784322	ENSG00000125498.19	KIR2DL1	0	1
19	-	55090913	55117559	ENSG00000125503.12	PPP1R12C	42.5425	0.689704
19	-	54173412	54189882	ENSG00000125505.16	MBOAT7	27.8962	0.968502
20	-	63540810	63547504	ENSG00000125508.3	SRMS	0.055409	1
20	+	64080173	64100643	ENSG00000125510.15	OPRL1	0.610132	0.989792
20	+	63739861	63743505	ENSG00000125520.13	SLC2A4RG	6.51859	0.661713
20	-	64105820	64107171	ENSG00000125522.3	NPBWR2	0.24934	1
20	+	63547891	63556708	ENSG00000125531.6	FNDC11	0.602572	1
20	-	63005927	63007035	ENSG00000125533.5	BHLHE23	0.00692612	1
20	+	63520724	63522206	ENSG00000125534.9	PPDPF	90.2239	0.97515
2	-	112829751	112836903	ENSG00000125538.11	IL1B	3.37302	1
2	+	87748087	87758793	ENSG00000125551.18	PLGLB2	0	1
2	+	112912971	112918882	ENSG00000125571.9	IL37	0	1
2	+	112584240	112589275	ENSG00000125611.15	CHCHD5	12.9609	0.805327
2	-	113215997	113278950	ENSG00000125618.16	PAX8	3.10264	1
2	+	118088452	118110997	ENSG00000125629.14	INSIG2	17.0904	0.768371
2	+	112541915	112577150	ENSG00000125630.15	POLR1B	55.982	0.880466
2	-	117915478	118014133	ENSG00000125633.10	CCDC93	38.5047	0.71209
2	+	113157325	113209396	ENSG00000125637.15	PSD4	137.192	0.737431
19	-	6436079	6465203	ENSG00000125648.14	SLC25A23	115.339	0.75063
19	-	6375148	6379058	ENSG00000125650.4	PSPN	3.63886	1
19	-	6379569	6393981	ENSG00000125651.13	GTF2F1	129.113	0.821532
19	+	6372433	6375251	ENSG00000125652.7	ALKBH7	28.3678	0.841366
19	+	6361452	6368908	ENSG00000125656.8	CLPP	58.9974	0.993302
19	+	6530999	6535928	ENSG00000125657.4	TNFSF9	86.8785	0.844573
X	+	123184153	123490915	ENSG00000125675.17	GRIA3	12.097	0.676697
X	-	123600561	123733056	ENSG00000125676.19	THOC2	73.6632	0.568651
17	-	39404285	39451286	ENSG00000125686.11	MED1	56.2698	0.609912
1	+	62784135	62865513	ENSG00000125703.14	ATG4C	18.916	0.760968
19	-	6583183	6604103	ENSG00000125726.10	CD70	193.784	0.880496
19	-	6677704	6730562	ENSG00000125730.16	C3	8.85026	0.847944
19	-	6752160	6767588	ENSG00000125731.12	SH2D3A	4.56213	0.61272
19	+	6737925	6751526	ENSG00000125733.17	TRIP10	149.511	0.800361
19	-	6729914	6737603	ENSG00000125734.14	GPR108	13.2678	0.301916
19	-	6661253	6670588	ENSG00000125735.10	TNFSF14	72.2506	0.955698
19	+	45467995	45475179	ENSG00000125740.13	FOSB	1.83106	1
19	-	45527427	45602212	ENSG00000125741.4	OPA3	56.7934	0.996009
19	-	45687454	45692569	ENSG00000125743.10	SNRPD2	305.737	0.994674
19	-	45485289	45497061	ENSG00000125744.11	RTN2	6.55372	0.952539
19	-	45606994	45645629	ENSG00000125746.15	EML2	81.5788	0.735777
19	+	45506579	45526983	ENSG00000125753.13	VASP	149.582	0.665616
19	-	45815410	45863290	ENSG00000125755.18	SYMPK	120.637	0.728968
20	-	5544404	5611026	ENSG00000125772.12	GPCPD1	55.3279	0.521113
20	-	1309909	1329239	ENSG00000125775.14	SDCBP2	1.85515	1
20	+	3888839	3929882	ENSG00000125779.21	PANK2	27.8958	0.725245
20	+	2296001	2341078	ENSG00000125780.11	TGM3	0	1
20	+	3043622	3045747	ENSG00000125787.11	GNRH2	0.228562	1
20	+	142369	145751	ENSG00000125788.5	DEFB126	0	1
20	-	22581005	22585455	ENSG00000125798.14	FOXA2	0.436346	1
20	-	23079349	23086340	ENSG00000125810.9	CD93	0.864006	1
20	+	23362182	23373063	ENSG00000125812.15	GZF1	16.5437	0.586553
20	+	21705659	21718486	ENSG00000125813.13	PAX1	0	1
20	-	23374519	23421519	ENSG00000125814.17	NAPB	20.9832	0.793963
20	+	23491101	23496018	ENSG00000125815.8	CST8	0	1
20	-	21395367	21398028	ENSG00000125816.4	NKX2-4	0	1
20	-	3783851	3786690	ENSG00000125817.7	CENPB	62.5429	1
20	+	1113263	1189415	ENSG00000125818.17	PSMF1	91.2637	0.93186
20	-	21511010	21514026	ENSG00000125820.5	NKX2-2	0	1
20	+	18567453	18763917	ENSG00000125821.11	DTD1	39.7303	0.972976
20	+	23439685	23444930	ENSG00000125823.12	CSTL1	0	1
20	+	407498	430966	ENSG00000125826.19	RBCK1	77.0334	0.610343
20	-	7977348	8019829	ENSG00000125827.8	TMX4	55.0875	0.97408
20	-	23450403	23452857	ENSG00000125831.9	CST11	0	1
20	+	2101611	2177038	ENSG00000125834.12	STK35	22.4761	0.496651
20	-	2461634	2470853	ENSG00000125835.18	SNRPB	255.875	0.908316
20	+	346782	359660	ENSG00000125841.12	NRSN2	26.252	0.971998
20	+	3820524	3828837	ENSG00000125843.10	AP5S1	9.62914	0.819147
20	-	17613678	17682295	ENSG00000125844.15	RRBP1	136.279	0.818502
20	+	6767664	6780280	ENSG00000125845.6	BMP2	2.77205	0.913772
20	+	18288283	18316996	ENSG00000125846.15	ZNF133	11.4672	0.824803
20	-	14322988	14337616	ENSG00000125848.9	FLRT3	0.103892	1
20	-	17956979	18059188	ENSG00000125850.10	OVOL2	0	1
20	+	17226107	17484578	ENSG00000125851.9	PCSK2	0.242414	1
20	-	3659292	3663399	ENSG00000125861.14	GFRA4	0	1
20	-	10401009	10434222	ENSG00000125863.17	MKKS	14.6624	0.531102
20	-	17493905	17569220	ENSG00000125864.12	BFSP1	0	1
20	+	17569863	17609919	ENSG00000125868.15	DSTN	44.7577	0.95793
20	+	9514358	9530524	ENSG00000125869.9	LAMP5	5.80365	0.384727
20	+	16729961	16742563	ENSG00000125870.10	SNRPB2	83.5109	0.96242
20	+	17968913	17991122	ENSG00000125871.13	MGME1	17.6316	0.590226
20	-	6040778	6054049	ENSG00000125872.7	LRRN4	0.110818	1
20	-	435480	462553	ENSG00000125875.13	TBC1D20	10.6475	0.516163
20	+	3208868	3223870	ENSG00000125877.12	ITPA	49.3816	0.931119
20	-	603797	610398	ENSG00000125878.6	TCF15	0	1
20	+	16748358	16770062	ENSG00000125879.4	OTOR	0	1
20	+	5950652	5998977	ENSG00000125885.13	MCM8	20.7766	0.63899
20	+	17693672	17735871	ENSG00000125888.14	BANF2	0	1
20	-	1180561	1185415	ENSG00000125895.5	TMEM74B	0.104004	1
20	+	833715	857463	ENSG00000125898.12	FAM110A	7.38815	0.975945
20	-	1534251	1558843	ENSG00000125900.12	SIRPD	0	1
20	+	3045945	3048254	ENSG00000125901.5	MRPS26	17.4549	0.577884
20	+	227258	229886	ENSG00000125903.4	DEFB129	0	1
19	+	3172346	3180332	ENSG00000125910.5	S1PR4	19.1155	1
19	+	3185563	3209575	ENSG00000125912.10	NCLN	49.5761	0.731388
X	-	72301638	72307187	ENSG00000125931.10	CITED1	0.152375	1
1	-	23303771	23344336	ENSG00000125944.18	HNRNPR	317.149	0.937122
1	-	23359448	23369442	ENSG00000125945.14	ZNF436	10.7615	0.919382
14	-	65006174	65102695	ENSG00000125952.18	MAX	86.6952	0.991491
14	+	64914485	65061803	ENSG00000125954.12	CHURC1-FNTB	0.476585	0.66735
X	+	102599168	102604159	ENSG00000125962.14	ARMCX5	14.12	0.692602
20	-	35433347	35454746	ENSG00000125965.8	GDF5	0.21471	1
20	+	35226654	35277000	ENSG00000125966.9	MMP24	0.293513	1
20	-	33657087	33674463	ENSG00000125967.16	NECAB3	1.89957	0.372325
20	+	31605283	31606515	ENSG00000125968.8	ID1	0.0831134	1
20	+	33993646	34108308	ENSG00000125970.11	RALY	151.076	0.845358
20	+	34516409	34540958	ENSG00000125971.16	DYNLRB1	143.233	0.945201
20	-	35523186	35529652	ENSG00000125975.13	C20orf173	0	1
20	-	34088298	34112332	ENSG00000125977.6	EIF2S2	313.974	0.954038
20	+	35542021	35557634	ENSG00000125991.18	ERGIC3	94.1808	0.896875
20	+	35699272	35700984	ENSG00000125995.15	ROMO1	41.6488	0.997562
20	-	35285731	35292401	ENSG00000125998.7	FAM83C	0	1
20	+	33273480	33309878	ENSG00000125999.10	BPIFB1	0	1
20	+	35455164	35519280	ENSG00000126001.15	CEP250	20.2794	0.367864
20	-	32192503	32207791	ENSG00000126003.6	PLAGL2	67.3313	0.961939
20	-	35201745	35278131	ENSG00000126005.16	MMP24-AS1	6.71865	0.782349
X	+	16123556	16153021	ENSG00000126010.5	GRPR	0.900395	1
X	-	53191321	53225422	ENSG00000126012.11	KDM5C	94.1501	0.398839
X	-	112774503	112840815	ENSG00000126016.14	AMOT	0.367085	1
3	-	50354749	50359610	ENSG00000126062.3	TMEM115	26.1924	0.99492
1	-	35599544	35641844	ENSG00000126067.11	PSMB2	204.824	0.985495
1	+	35930718	36072500	ENSG00000126070.19	AGO3	24.23	0.860197
1	+	45012147	45015575	ENSG00000126088.13	UROD	26.4198	0.83167
1	+	43705824	43931165	ENSG00000126091.19	ST3GAL3	8.5975	0.715953
1	-	44635238	44674555	ENSG00000126106.13	TMEM53	8.28544	0.901687
1	-	45002540	45011329	ENSG00000126107.14	HECTD3	43.0079	0.562587
14	+	103561896	103714249	ENSG00000126214.21	KLC1	92.1447	0.850558
14	-	103697609	103715504	ENSG00000126215.13	XRCC3	14.792	0.53304
13	-	112485005	112588167	ENSG00000126216.13	TUBGCP3	39.5773	0.742052
13	+	112894378	113099739	ENSG00000126217.20	MCF2L	0.209206	1
13	+	113122814	113149529	ENSG00000126218.11	F10	0	1
13	-	113177539	113208715	ENSG00000126226.21	PCID2	28.398	0.714243
13	+	113158654	113172383	ENSG00000126231.13	PROZ	0.401715	1
8	-	142740944	142742411	ENSG00000126233.1	SLURP1	0	1
19	+	35935358	35945767	ENSG00000126243.8	LRFN3	9.72564	0.954068
19	-	35738801	35742453	ENSG00000126246.9	IGFLR1	9.27806	0.326523
19	+	36139575	36150353	ENSG00000126247.10	CAPNS1	173.045	0.950676
19	+	34404384	34426168	ENSG00000126249.7	PDCD2L	12.1635	0.968539
19	+	35370929	35372962	ENSG00000126251.6	GPR42	0	1
19	+	35629030	35637686	ENSG00000126254.11	RBM42	57.1588	0.727921
19	+	35855861	35867109	ENSG00000126259.19	KIRREL2	0	1
19	+	34428352	34471251	ENSG00000126261.12	UBA2	94.2344	0.927578
19	+	35443907	35451767	ENSG00000126262.4	FFAR2	0	0
19	+	35902480	35904377	ENSG00000126264.9	HCST	5.74133	0.878695
19	+	35351552	35353862	ENSG00000126266.3	FFAR1	4.25289	1
19	+	35648223	35658861	ENSG00000126267.8	COX6B1	291.853	0.998342
17	-	41486136	41492546	ENSG00000126337.13	KRT36	0.0831134	1
17	+	40058290	40093867	ENSG00000126351.12	THRA	11.4532	0.838139
17	-	40553769	40565472	ENSG00000126353.3	CCR7	139.411	0.986926
17	-	40092787	40100725	ENSG00000126368.5	NR1D1	11.7736	0.691905
11	+	65386599	65413525	ENSG00000126391.13	FRMD8	51.8338	0.8615
11	+	64318088	64321811	ENSG00000126432.13	PRDX5	185.04	0.955311
19	+	49665142	49673916	ENSG00000126453.9	BCL2L12	29.6007	0.862768
19	-	49659569	49665875	ENSG00000126456.15	IRF3	62.5713	0.913638
19	+	49675786	49689029	ENSG00000126457.21	PRMT1	406.883	0.952174
19	-	49635292	49640201	ENSG00000126458.3	RRAS	10.3586	0.869321
19	+	49580646	49591015	ENSG00000126460.10	PRRG2	0.0892587	0.129295
19	+	49642125	49658642	ENSG00000126461.14	SCAF1	48.1926	0.53993
19	+	49591643	49626439	ENSG00000126464.13	PRR12	23.2754	0.599131
19	-	49739753	49763330	ENSG00000126467.10	TSKS	0	1
11	+	64103188	64119173	ENSG00000126500.3	FLRT1	0.180079	1
7	+	66075798	66093558	ENSG00000126522.16	ASL	41.1368	0.790174
7	-	66987677	66995601	ENSG00000126524.9	SBDS	46.7073	0.95911
4	+	69931081	69946574	ENSG00000126545.13	CSN1S1	0	1
4	+	69995930	70002570	ENSG00000126549.9	STATH	0	1
4	+	70050402	70058845	ENSG00000126550.8	HTN1	0	1
17	+	42287547	42311943	ENSG00000126561.16	STAT5A	138.411	0.561669
17	+	42780678	42796936	ENSG00000126562.16	WNK4	0	1
17	-	42810134	42833350	ENSG00000126581.12	BECN1	62.6573	0.792379
19	+	53879190	53907652	ENSG00000126583.10	PRKCG	0	1
16	-	3651639	3717597	ENSG00000126602.10	TRAP1	225.235	0.925538
16	+	4314761	4339597	ENSG00000126603.8	GLIS2	5.23508	0.960177
17	+	30115521	30186475	ENSG00000126653.16	NSRP1	49.929	0.873893
1	-	28199456	28233025	ENSG00000126698.10	DNAJC8	177.045	0.961223
1	-	27534035	27604431	ENSG00000126705.13	AHDC1	7.02835	0.300699
1	-	27666061	27672218	ENSG00000126709.14	IFI6	202.009	0.837823
X	+	86148458	86832604	ENSG00000126733.20	DACH2	0	1
12	-	6666477	6689572	ENSG00000126746.17	ZNF384	67.4519	0.898851
12	+	6970893	6979941	ENSG00000126749.14	EMG1	32.4581	0.937932
X	+	48255317	48267444	ENSG00000126752.7	SSX1	0.00697474	1
X	-	47651798	47659161	ENSG00000126756.11	UXT	50.0987	0.993122
X	-	47624213	47630305	ENSG00000126759.12	CFP	4.37796	0.894963
X	-	47635521	47650604	ENSG00000126767.17	ELK1	71.2191	0.863437
X	-	48893447	48898143	ENSG00000126768.12	TIMM17B	30.7695	0.877875
14	+	60091911	60169133	ENSG00000126773.12	PCNX4	52.6761	0.8815
14	-	55366392	55411858	ENSG00000126775.8	ATG14	7.44773	0.554847
14	+	55559072	55701526	ENSG00000126777.17	KTN1	218.183	0.787264
14	-	60643415	60658259	ENSG00000126778.8	SIX1	0.644129	1
14	+	63204114	63293219	ENSG00000126785.12	RHOJ	0.138522	1
14	-	55148112	55191678	ENSG00000126787.12	DLGAP5	54.4907	0.738967
14	-	59460363	59484430	ENSG00000126790.11	L3HYPDH	6.38009	0.735737
14	+	64535905	64546173	ENSG00000126803.9	HSPA2	5.06342	1
14	+	64503712	64533690	ENSG00000126804.13	ZBTB1	28.0163	0.415982
14	-	60971451	60981358	ENSG00000126814.6	TRMT5	23.4551	0.830874
14	-	63684214	63728039	ENSG00000126821.7	SGPP1	49.7555	0.973408
14	+	64704102	64750247	ENSG00000126822.16	PLEKHG3	6.09719	0.705548
12	-	9148840	9208370	ENSG00000126838.9	PZP	0	1
16	-	90056566	90092072	ENSG00000126856.13	PRDM7	0	1
17	+	32142454	32253374	ENSG00000126858.16	RHOT1	21.743	0.685208
17	-	31317560	31321884	ENSG00000126860.11	EVI2A	14.9465	1
17	-	31272013	31297539	ENSG00000126861.4	OMG	0	1
7	+	158856578	158956747	ENSG00000126870.15	WDR60	10.1376	0.450535
9	+	131096476	131123152	ENSG00000126878.12	AIF1L	0.644129	1
9	-	131258076	131276547	ENSG00000126882.12	FAM78A	51.8881	0.983346
9	+	131125561	131234670	ENSG00000126883.16	NUP214	64.3693	0.693923
X	-	154651972	154653579	ENSG00000126890.13	CTAG2	0	1
X	+	153902531	153907166	ENSG00000126895.13	AVPR2	0.394789	1
X	-	154487306	154490690	ENSG00000126903.15	SLC10A3	12.8756	1
19	-	4090321	4124129	ENSG00000126934.13	MAP2K2	142.606	0.941571
X	+	101408295	101414133	ENSG00000126945.8	HNRNPH2	140.24	0.898127
X	+	101550531	101554700	ENSG00000126947.12	ARMCX1	11.8235	0.665792
X	+	101078720	101096364	ENSG00000126950.7	TMEM35A	0.0761977	1
X	-	101832112	101857577	ENSG00000126952.16	NXF5	0	1
X	-	101345661	101349196	ENSG00000126953.5	TIMM8A	10.5623	0.887877
X	-	64915802	65034713	ENSG00000126970.15	ZC4H2	7.49004	0.997887
5	+	179678628	179730925	ENSG00000127022.14	CANX	857.702	0.947864
1	-	1311585	1324691	ENSG00000127054.19	CPSF3L	51.2442	0.715444
1	+	192636138	192660306	ENSG00000127074.14	RGS13	0	1
9	-	92613184	92670265	ENSG00000127080.9	IPPK	23.1634	0.847369
9	-	92845031	92878038	ENSG00000127081.13	ZNF484	4.36421	0.814094
9	-	92414245	92424461	ENSG00000127083.7	OMD	0	1
9	+	92947451	93036236	ENSG00000127084.17	FGD3	27.988	0.922079
1	-	41506365	42035925	ENSG00000127124.14	HIVEP3	50.3316	0.657388
1	+	42456117	42473385	ENSG00000127125.8	PPCS	34.3494	0.982036
1	-	41478775	41484673	ENSG00000127129.9	EDN2	0	0
14	-	99169287	99271524	ENSG00000127152.17	BCL11B	1.219	1
5	+	86617904	86620962	ENSG00000127184.11	COX7C	527.268	0.977967
9	+	136881912	136926607	ENSG00000127191.17	TRAF2	27.3692	0.748864
19	-	17292131	17310236	ENSG00000127220.5	ABHD8	8.859	0.760054
3	-	187217285	187292022	ENSG00000127241.16	MASP1	0	1
3	-	193402077	193593111	ENSG00000127249.14	ATP13A4	0	1
3	+	193241125	193277738	ENSG00000127252.5	HRASLS	0	1
12	+	66302545	66347645	ENSG00000127311.9	HELB	7.24569	0.369825
12	+	68610839	68671901	ENSG00000127314.17	RAP1B	158.007	0.998567
12	-	68248242	68253607	ENSG00000127318.10	IL22	0	1
12	-	71125085	71441898	ENSG00000127324.8	TSPAN8	0	1
12	-	69643360	69699476	ENSG00000127325.18	BEST3	0.173931	1
12	+	69738681	69823204	ENSG00000127328.21	RAB3IP	29.0622	0.849132
12	-	70515866	70637440	ENSG00000127329.15	PTPRB	0.117744	1
12	+	67648338	67665406	ENSG00000127334.10	DYRK2	24.087	1
12	+	69359703	69390796	ENSG00000127337.6	YEATS4	25.514	0.889023
7	+	141764097	141765197	ENSG00000127362.2	TAS2R3	0	1
7	+	141778442	141780819	ENSG00000127364.3	TAS2R4	0.166274	1
7	+	141790217	141791367	ENSG00000127366.5	TAS2R5	0.242414	1
7	-	151428835	151440813	ENSG00000127377.8	CRYGN	0	1
7	+	150322639	150338150	ENSG00000127399.14	LRRC61	19.3309	1
7	-	142908101	142933808	ENSG00000127412.6	TRPV5	0	1
4	+	986997	1004506	ENSG00000127415.12	IDUA	1.47726	0.24855
4	+	1009936	1026897	ENSG00000127418.14	FGFRL1	7.20329	0.638097
4	+	932387	958656	ENSG00000127419.16	TMEM175	0.124192	0.775303
1	-	25831913	25859458	ENSG00000127423.10	AUNIP	8.23806	1
19	+	9835257	9849682	ENSG00000127445.13	PIN1	49.9526	0.930434
19	-	9810267	9827816	ENSG00000127452.8	FBXL12	26.7229	0.941258
1	-	19215664	19251552	ENSG00000127463.13	EMC1	48.0415	0.716064
1	+	20028179	20091190	ENSG00000127472.10	PLA2G5	0.19739	1
1	-	19074506	19210276	ENSG00000127481.14	UBR4	161.258	0.380598
1	-	20742661	20787323	ENSG00000127483.17	HP1BP3	163.224	0.840228
19	-	14732393	14778541	ENSG00000127507.17	ADGRE2	4.87934	0.562828
19	+	16829400	16880353	ENSG00000127511.9	SIN3B	50.4567	0.760073
19	-	14840948	14841877	ENSG00000127515.1	OR7A10	0	1
19	-	16549831	16572382	ENSG00000127526.14	SLC35E1	36.9352	0.982644
19	-	16355239	16472085	ENSG00000127527.13	EPS15L1	68.1321	0.877274
19	+	16324817	16327874	ENSG00000127528.5	KLF2	0.387674	0.799611
19	+	14941489	14942448	ENSG00000127529.7	OR7C2	0	1
19	-	14799146	14800211	ENSG00000127530.2	OR7C1	0	1
19	+	16888860	16892606	ENSG00000127533.3	F2RL3	1.47829	1
19	-	1597172	1605490	ENSG00000127540.11	UQCR11	67.4168	0.998717
16	+	1984207	1987749	ENSG00000127554.12	GFER	14.7504	1
16	+	1989660	1994275	ENSG00000127561.14	SYNGR3	8.54983	0.892345
16	-	2968024	2980539	ENSG00000127564.16	PKMYT1	15.2441	0.728706
16	+	629239	634116	ENSG00000127578.6	WFIKKN1	0	1
16	-	684622	690444	ENSG00000127580.15	WDR24	6.46203	0.250744
16	-	692498	705829	ENSG00000127585.11	FBXL16	0.333709	0.405405
16	+	788046	800737	ENSG00000127586.16	CHTF18	2.22459	0.27883
16	-	798041	800733	ENSG00000127588.4	GNG13	0.0138522	1
1	+	39081316	39487177	ENSG00000127603.23	MACF1	129.945	0.473261
19	+	10961001	11065395	ENSG00000127616.17	SMARCA4	101.072	0.780552
19	+	4969113	5153595	ENSG00000127663.14	KDM4B	66.4366	0.552519
19	-	4815932	4831704	ENSG00000127666.9	TICAM1	81.5682	0.94336
12	+	82358497	82479236	ENSG00000127720.7	METTL25	2.18655	0.910138
5	-	149371324	149404202	ENSG00000127743.5	IL17B	0	1
17	+	3668815	3669668	ENSG00000127774.6	EMC6	23.0334	0.828329
17	-	3432870	3433841	ENSG00000127780.3	OR1E2	0	1
17	-	2405562	2511891	ENSG00000127804.12	METTL16	62.597	0.918347
2	-	219249711	219278170	ENSG00000127824.13	TUBA4A	107.851	0.981903
2	+	218419092	218453295	ENSG00000127831.10	VIL1	2.71139	1
2	-	218264123	218270257	ENSG00000127837.9	AAMP	61.2597	0.911116
2	+	218270392	218346793	ENSG00000127838.13	PNKD	75.7866	0.854976
13	+	23570370	23676104	ENSG00000127863.15	TNFRSF19	17.9434	0.844314
13	-	26132115	26222493	ENSG00000127870.16	RNF6	95.0657	0.863266
10	-	133362480	133373689	ENSG00000127884.4	ECHS1	100.497	0.93866
