chr	strand	start	end	gene_id	gene_symbol	omega	rate
4	-	56963370	56978823	ENSG00000084092.6	NOA1	50.1891	0.915453
4	+	56907876	56935844	ENSG00000084093.15	REST	44.9984	0.849793
12	-	95972662	95996365	ENSG00000084110.10	HAL	0.13684	0.925292
12	-	108778192	108857590	ENSG00000084112.14	SSH1	54.2597	0.673593
11	+	67583595	67586660	ENSG00000084207.15	GSTP1	270.295	0.982597
11	+	130069837	130144811	ENSG00000084234.16	APLP2	74.3597	0.934924
12	+	13044284	13142521	ENSG00000084444.13	FAM234B	1.63913	0.865832
12	-	21264600	21419594	ENSG00000084453.16	SLCO1A2	0.00688227	1
12	-	14784579	14803540	ENSG00000084463.7	WBP11	150.464	0.812902
1	+	32221928	32231604	ENSG00000084623.11	EIF3I	257.054	0.953442
1	-	31179745	31239554	ENSG00000084628.9	NKAIN1	0.0137645	1
1	-	31652247	31704319	ENSG00000084636.17	COL16A1	0.933554	0.135573
1	+	32179686	32198285	ENSG00000084652.15	TXLNA	142.574	0.804543
2	-	21001429	21044073	ENSG00000084674.14	APOB	0.137645	1
2	+	24491914	24770702	ENSG00000084676.15	NCOA1	77.0575	0.876401
2	+	27042364	27070622	ENSG00000084693.15	AGBL5	12.1283	0.74315
2	+	25042130	25159137	ENSG00000084710.13	EFR3B	3.39888	0.801518
2	-	25926596	25982749	ENSG00000084731.14	KIF3C	1.43125	0.509692
2	+	26034107	26137454	ENSG00000084733.10	RAB10	109.389	0.96809
2	+	27496842	27523684	ENSG00000084734.8	GCKR	0.0688227	1
2	-	26190635	26244726	ENSG00000084754.10	HADHA	305.511	0.936513
2	+	26970612	27027196	ENSG00000084764.10	MAPRE3	1.87586	0.866633
2	+	27217390	27243943	ENSG00000084774.13	CAD	50.3384	0.216261
11	-	33698261	33736445	ENSG00000085063.14	CD59	172.66	0.996732
11	+	44564427	44620363	ENSG00000085117.11	CD82	179.752	0.907575
X	+	129981107	130058083	ENSG00000085185.15	BCORL1	7.67536	0.696092
X	-	77504878	77786269	ENSG00000085224.21	ATRX	74.0937	0.695701
5	-	69350984	69370013	ENSG00000085231.13	AK6	69.7248	0.994334
9	-	134905890	134917963	ENSG00000085265.10	FCN1	0.458957	1
3	+	169772831	169789716	ENSG00000085274.15	MYNN	11.2518	0.574413
3	-	169083499	169663618	ENSG00000085276.17	MECOM	0.0412936	1
5	+	78360583	78479071	ENSG00000085365.17	SCAMP1	15.5629	0.99546
6	-	105277565	105403084	ENSG00000085377.13	PREP	54.1863	0.922257
6	-	104728093	104859919	ENSG00000085382.11	HACE1	5.02884	0.757322
18	+	12947133	12987536	ENSG00000085415.15	SEH1L	93.8123	0.934806
1	-	108970214	109042113	ENSG00000085433.15	WDR47	16.9587	0.90495
2	-	223855716	223945387	ENSG00000085449.14	WDFY1	231.016	0.962461
1	-	111414314	111427777	ENSG00000085465.12	OVGP1	0.688254	0.770346
1	-	108134036	108200849	ENSG00000085491.15	SLC25A24	11.9388	0.958159
6	+	160991727	161117385	ENSG00000085511.19	MAP3K4	50.6778	0.80522
7	+	100367530	100400099	ENSG00000085514.15	PILRA	3.97068	0.913691
1	-	159927039	159945604	ENSG00000085552.16	IGSF9	0	1
7	-	87503633	87713323	ENSG00000085563.14	ABCB1	13.6478	0.724195
16	+	3129777	3142805	ENSG00000085644.13	ZNF213	6.77435	0.764148
7	-	134442350	134459284	ENSG00000085662.13	AKR1B1	92.4274	0.952759
8	+	86514427	86561498	ENSG00000085719.12	CPNE3	143.683	0.929585
16	-	15060022	15094317	ENSG00000085721.12	RRN3	75.1034	0.909465
11	+	70398404	70436584	ENSG00000085733.15	CTTN	22.7692	0.868162
11	-	76186325	76210736	ENSG00000085741.12	WNT11	0.193469	0.937043
2	-	55236595	55269347	ENSG00000085760.14	MTIF2	63.1117	0.623197
8	+	38225218	38275558	ENSG00000085788.13	DDHD2	47.3713	0.893923
1	-	51287258	51345116	ENSG00000085831.15	TTC39A	0.712037	0.648194
1	-	51354263	51519328	ENSG00000085832.16	EPS15	120.937	0.753376
1	-	52372829	52404459	ENSG00000085840.12	ORC1	50.3148	0.723303
4	+	139665768	139740745	ENSG00000085871.8	MGST2	13.7396	0.923184
19	-	16517889	16542530	ENSG00000085872.14	CHERP	78.1869	0.718604
2	+	233210051	233295674	ENSG00000085978.21	ATG16L1	13.8942	0.497826
2	-	233475520	233566782	ENSG00000085982.13	USP40	4.19964	0.0941037
1	-	46188682	46220305	ENSG00000085998.13	POMGNT1	17.5995	0.429691
1	+	46247688	46278473	ENSG00000085999.11	RAD54L	21.4803	0.367985
1	+	45786987	46036124	ENSG00000086015.20	MAST2	23.6054	0.54704
9	+	33025211	33039907	ENSG00000086061.15	DNAJA1	479.168	0.904693
9	-	33104082	33167356	ENSG00000086062.12	B4GALT1	129.918	0.942234
9	+	33264879	33282069	ENSG00000086065.13	CHMP5	140.703	0.935862
9	+	33290511	33371157	ENSG00000086102.18	NFX1	56.9804	0.479145
12	+	49967194	49977139	ENSG00000086159.12	AQP6	0	1
5	-	62387254	62403939	ENSG00000086189.9	DIMT1	42.6804	0.883974
5	+	62403972	62628582	ENSG00000086200.16	IPO11	52.0355	0.930485
11	-	49146635	49208670	ENSG00000086205.16	FOLH1	0.0757049	1
7	-	6022244	6059230	ENSG00000086232.12	EIF2AK1	119.884	0.778043
7	+	37848597	37900401	ENSG00000086288.11	NME8	0.161363	0.78154
7	+	37683843	37951941	ENSG00000086289.11	EPDR1	2.51742	0.970247
7	+	26291895	26374329	ENSG00000086300.15	SNX10	31.8885	0.964418
10	-	13317424	13348298	ENSG00000086475.14	SEPHS1	64.9187	0.898545
16	-	367384	370527	ENSG00000086504.15	MRPL28	79.2767	0.922625
16	+	180453	181181	ENSG00000086506.2	HBQ1	0.0761853	0.651165
19	+	40717103	40740860	ENSG00000086544.2	ITPKC	9.02719	0.766354
19	+	41750977	41772208	ENSG00000086548.8	CEACAM6	0.0894694	1
5	-	151504093	151568944	ENSG00000086570.12	FAT2	1.5472	0.932819
5	-	150690794	150701107	ENSG00000086589.11	RBM22	80.466	0.905248
12	+	123584531	123598577	ENSG00000086598.10	TMED2	248.529	0.999651
1	-	236215555	236281985	ENSG00000086619.13	ERO1B	30.1829	0.60085
15	+	80059568	80138393	ENSG00000086666.18	ZFAND6	26.9025	0.930463
16	+	82035004	82098534	ENSG00000086696.10	HSD17B2	0.338507	1
X	+	16786427	16844519	ENSG00000086712.12	TXLNG	38.1367	0.82148
X	+	18675909	18827921	ENSG00000086717.18	PPEF1	0	1
7	+	74199652	74229834	ENSG00000086730.16	LAT2	162.561	0.836022
X	-	53532096	53686729	ENSG00000086758.15	HUWE1	131.238	0.226817
11	-	113733187	113773811	ENSG00000086827.8	ZW10	25.6216	0.70778
11	-	111782195	111871581	ENSG00000086848.14	ALG9	17.2895	0.749281
19	+	50432903	50466321	ENSG00000086967.9	MYBPC2	2.48457	0.382832
11	-	89324356	89498187	ENSG00000086991.12	NOX4	0.169085	1
4	-	8366282	8440723	ENSG00000087008.15	ACOX3	10.7358	0.493805
11	-	95832882	95925315	ENSG00000087053.18	MTMR2	54.0506	0.717909
19	+	48872392	48876057	ENSG00000087074.7	PPP1R15A	109.132	0.98484
19	-	48813017	48836678	ENSG00000087076.8	HSD17B14	1.50963	0.877403
7	+	100867138	100873454	ENSG00000087077.12	TRIP6	40.6765	0.860241
7	-	100889994	100896974	ENSG00000087085.13	ACHE	0.54311	0.176404
7	+	100875111	100888664	ENSG00000087087.18	SRRT	113.45	0.46552
19	+	48954815	48961798	ENSG00000087088.19	BAX	154.087	0.918259
17	+	28041737	28196381	ENSG00000087095.12	NLK	37.9992	0.964361
17	-	28553383	28571872	ENSG00000087111.20	PIGS	35.7245	0.940557
5	-	179110851	179345430	ENSG00000087116.14	ADAMTS2	2.14758	0.911145
4	+	68447449	68497604	ENSG00000087128.9	TMPRSS11E	0	1
17	-	44191805	44200113	ENSG00000087152.15	ATXN7L3	80.3643	0.719296
17	+	78378640	78425114	ENSG00000087157.18	PGS1	12.768	0.73152
17	+	63827152	63832026	ENSG00000087191.12	PSMC5	157.635	0.867545
5	-	176905005	177022633	ENSG00000087206.16	UIMC1	42.3992	0.872205
16	+	56961850	56983845	ENSG00000087237.10	CETP	2.27899	0.454238
16	+	55389700	55506691	ENSG00000087245.12	MMP2	120.23	0.911115
16	+	56589074	56591088	ENSG00000087250.8	MT3	0	1
16	+	55508998	55586670	ENSG00000087253.12	LPCAT2	0.369026	0.802806
16	+	56191390	56357444	ENSG00000087258.13	GNAO1	0.268408	1
16	+	56451490	56479100	ENSG00000087263.16	OGFOD1	42.9361	0.958031
4	+	2793023	2841098	ENSG00000087266.15	SH3BP2	53.2813	0.831347
4	-	2937933	2963385	ENSG00000087269.15	NOP14	119.391	0.702636
4	+	2843857	2930076	ENSG00000087274.16	ADD1	349.51	0.952395
14	-	50237563	50312548	ENSG00000087299.11	L2HGDH	28.1805	0.906515
14	-	52430590	52552522	ENSG00000087301.8	TXNDC16	4.17868	0.344216
14	+	51989475	52010691	ENSG00000087302.8	C14orf166	150.917	0.971712
14	-	52004803	52069228	ENSG00000087303.17	NID2	1.63489	0.658934
2	+	69829642	69881396	ENSG00000087338.4	GMCL1	22.3765	0.879886
11	+	66050729	66069308	ENSG00000087365.15	SF3B2	357.586	0.781079
12	+	27780020	27803040	ENSG00000087448.9	KLHL42	20.696	0.812366
20	+	58839718	58911192	ENSG00000087460.23	GNAS	376.821	0.961357
12	+	32679200	32745650	ENSG00000087470.17	DNM1L	105.573	0.877484
12	-	27958084	27972705	ENSG00000087494.15	PTHLH	0.302819	1
20	+	59577509	59847711	ENSG00000087495.16	PHACTR3	0.127061	1
12	-	29337352	29381189	ENSG00000087502.17	ERGIC2	59.1977	0.969046
20	+	56629302	56639283	ENSG00000087510.6	TFAP2C	0.220232	1
20	-	56369389	56392337	ENSG00000087586.17	AURKA	88.6153	0.943917
20	+	56412112	56460387	ENSG00000087589.16	CASS4	1.53862	0.952345
X	-	15384799	15493564	ENSG00000087842.10	PIR	10.58	0.845853
11	+	77821109	77918432	ENSG00000087884.14	AAMDC	5.2408	0.967963
19	-	5993164	6199572	ENSG00000087903.12	RFX2	5.03004	0.683219
17	+	62423867	62450822	ENSG00000087995.15	METTL2A	14.1699	0.908504
19	+	48552075	48599425	ENSG00000088002.11	SULT2B1	0.0412936	1
1	+	63367590	63438562	ENSG00000088035.15	ALG6	9.8827	0.766777
19	+	54137728	54155681	ENSG00000088038.17	CNOT3	42.1425	0.599882
19	-	55013705	55038264	ENSG00000088053.11	GP6	0.123349	1
2	+	119759631	119983818	ENSG00000088179.8	PTPN4	9.66612	0.627388
2	+	117814650	117832379	ENSG00000088205.12	DDX18	187.423	0.838059
19	-	6413348	6424794	ENSG00000088247.16	KHSRP	209.059	0.674507
19	+	3094410	3124004	ENSG00000088256.8	GNA11	16.7403	0.977632
1	-	23428563	23484568	ENSG00000088280.18	ASAP3	0.587585	1
20	-	35115357	35147364	ENSG00000088298.12	EDEM2	23.71	0.566908
20	+	32762385	32809356	ENSG00000088305.18	DNMT3B	0.000293927	0.000210384
20	+	31475293	31484905	ENSG00000088320.3	REM1	0	1
20	+	31739271	31801805	ENSG00000088325.15	TPX2	200.922	0.705714
20	-	31944342	31952092	ENSG00000088356.5	PDRG1	38.4887	0.945787
20	+	36091504	36232799	ENSG00000088367.21	EPB41L1	0.816404	0.755569
13	-	98683801	98752654	ENSG00000088386.16	SLC15A1	0.031031	1
13	-	98793429	99086625	ENSG00000088387.18	DOCK9	17.0016	0.52918
13	-	110878540	110915069	ENSG00000088448.14	ANKRD10	28.8454	0.653986
13	-	94574051	94596257	ENSG00000088451.10	TGDS	17.8341	0.687633
3	+	50675241	51384198	ENSG00000088538.12	DOCK3	1.27025	0.997665
3	-	50558025	50571027	ENSG00000088543.14	C3orf18	1.03901	0.983954
16	+	57447425	57461275	ENSG00000088682.13	COQ9	37.2559	0.911686
3	-	12733525	12769457	ENSG00000088726.15	TMEM40	0.180433	1
3	-	47228026	47283451	ENSG00000088727.12	KIF9	2.5348	0.545976
18	+	6729718	6915716	ENSG00000088756.12	ARHGAP28	0.448855	1
20	+	6006090	6040053	ENSG00000088766.11	CRLS1	26.2613	0.89261
20	+	157470	159163	ENSG00000088782.4	DEFB127	0	1
14	-	103733752	103847590	ENSG00000088808.16	PPP1R13B	5.36249	0.601429
20	+	3471040	3651122	ENSG00000088812.17	ATRN	29.31	0.851335
20	+	4120980	4187747	ENSG00000088826.17	SMOX	2.18803	0.943165
20	-	3686970	3707128	ENSG00000088827.12	SIGLEC1	0.633168	1
20	-	1368978	1393172	ENSG00000088832.15	FKBP1A	244.081	0.991298
20	-	1442162	1473842	ENSG00000088833.17	NSFL1C	32.1011	0.940328
20	-	3227417	3239190	ENSG00000088836.12	SLC4A11	0.244439	0.118695
20	-	3249305	3407625	ENSG00000088854.12	C20orf194	1.43201	0.319406
20	-	2481817	2524702	ENSG00000088876.11	ZNF343	9.59871	0.518381
20	+	2692878	2760108	ENSG00000088881.20	EBF4	0.228241	1
20	-	2794069	2800637	ENSG00000088882.7	CPXM1	0.429627	0.0481305
20	+	3846799	3876123	ENSG00000088888.17	MAVS	97.1473	0.881953
20	-	3162617	3173592	ENSG00000088899.14	RP5-1187M17.10	1.21633	0.901704
4	+	186265945	186288806	ENSG00000088926.13	F11	0	1
20	+	21303304	21389827	ENSG00000088930.7	XRN2	164.883	0.82968
20	+	21125983	21246622	ENSG00000088970.15	KIZ	11.8907	0.863736
12	+	120469850	120498493	ENSG00000088986.10	DYNLL1	197.632	0.997662
12	-	117038923	117099479	ENSG00000088992.17	TESC	5.51625	0.994284
20	-	17941597	17968980	ENSG00000089006.16	SNX5	98.7768	0.889927
20	-	1629152	1657779	ENSG00000089012.14	SIRPG	1.23653	0.926132
12	+	111841978	111902238	ENSG00000089022.13	MAPKAPK5	41.5381	0.863086
12	+	121132819	121188032	ENSG00000089041.16	P2RX7	9.21728	0.877796
20	-	13714322	13784886	ENSG00000089048.14	ESF1	3.20759e-06	5.44724e-08
20	-	18486540	18497243	ENSG00000089050.15	RBBP9	28.7677	0.95275
12	-	121308245	121399896	ENSG00000089053.12	ANAPC5	164.446	0.942539
20	-	4852356	5010293	ENSG00000089057.14	SLC23A2	16.7016	0.595206
12	-	113298759	113359493	ENSG00000089060.11	SLC8B1	7.57889	0.816359
20	-	5068232	5113103	ENSG00000089063.14	TMEM230	88.0395	0.916418
20	-	18383367	18467281	ENSG00000089091.16	DZANK1	2.38421	0.476384
12	-	121429097	121581015	ENSG00000089094.17	KDM2B	36.9409	0.404328
20	+	20052514	20360702	ENSG00000089101.17	CFAP61	0.02829	1
12	-	113462034	113472280	ENSG00000089116.3	LHX5	0	1
20	-	13389392	13638940	ENSG00000089123.15	TASP1	14.5403	0.954455
12	+	112906777	112933222	ENSG00000089127.12	OAS1	233.234	0.92694
12	-	120127203	120194710	ENSG00000089154.10	GCN1	88.9292	0.29986
12	-	120210439	120265771	ENSG00000089159.16	PXN	15.7495	0.740882
12	+	120302316	120313249	ENSG00000089163.4	SIRT4	0.35626	0.976696
12	+	112570380	112898881	ENSG00000089169.14	RPH3A	0.230551	1
20	-	16272104	16573434	ENSG00000089177.18	KIF16B	14.2319	0.96631
20	-	5937235	5950558	ENSG00000089195.14	TRMT6	37.7889	0.876021
20	+	5911430	5925361	ENSG00000089199.9	CHGB	0.116999	1
12	+	118135858	118145584	ENSG00000089220.4	PEBP1	217.343	0.973559
12	-	114353931	114408442	ENSG00000089225.19	TBX5	0.178939	1
12	-	111642146	111685986	ENSG00000089234.15	BRAP	41.6936	0.974214
12	+	112013316	112023451	ENSG00000089248.6	ERP29	212.499	0.99449
12	-	117208142	117452170	ENSG00000089250.18	NOS1	0.444602	0.974258
16	+	31180110	31194871	ENSG00000089280.18	FUS	262.266	0.748119
X	+	70133449	70166324	ENSG00000089289.15	IGBP1	65.7932	0.923204
19	+	35154730	35169883	ENSG00000089327.14	FXYD5	58.7948	0.980599
19	+	34677639	34686397	ENSG00000089335.20	ZNF302	21.3145	0.682286
19	+	34994784	35026471	ENSG00000089351.14	GRAMD1A	26.0137	0.649455
19	+	35115879	35124324	ENSG00000089356.17	FXYD3	0.00688275	1
X	+	66162549	66268867	ENSG00000089472.16	HEPH	4.32415	0.825342
16	-	4510675	4538828	ENSG00000089486.16	CDIP1	52.6157	0.887513
16	+	66566393	66579137	ENSG00000089505.17	CMTM1	0.0894694	1
17	-	42156891	42181278	ENSG00000089558.8	KCNH4	0.502405	1
11	-	62624826	62646726	ENSG00000089597.16	GANAB	163.236	0.583396
19	-	19629476	19643667	ENSG00000089639.10	GMIP	23.4332	0.288604
X	-	107064420	107118823	ENSG00000089682.16	RBM41	12.6373	0.751987
17	+	78214186	78225636	ENSG00000089685.14	BIRC5	97.1282	0.975574
12	+	6772512	6778455	ENSG00000089692.8	LAG3	0.933335	0.560056
12	-	6747996	6767475	ENSG00000089693.10	MLF2	154.398	0.99329
14	+	94026329	94048930	ENSG00000089723.9	OTUB2	1.49432	0.972926
14	-	94048291	94081245	ENSG00000089737.15	DDX24	225.42	0.937315
14	-	64449106	64505213	ENSG00000089775.11	ZBTB25	17.7406	0.611973
12	+	8082211	8097771	ENSG00000089818.16	NECAP1	21.2218	0.924933
X	-	153907367	153934999	ENSG00000089820.15	ARHGAP4	37.0895	0.513039
19	+	4183354	4224814	ENSG00000089847.12	ANKRD24	0.670471	0.256369
10	-	125836337	125896436	ENSG00000089876.11	DHX32	36.134	0.874988
14	+	102592661	102730576	ENSG00000089902.9	RCOR1	23.6559	0.848292
14	+	76151916	76254342	ENSG00000089916.17	GPATCH2L	58.2525	0.951614
19	+	40592883	40629818	ENSG00000090006.17	LTBP4	2.02932	0.730092
19	-	40447789	40465840	ENSG00000090013.9	BLVRB	15.9445	0.957215
1	-	27098815	27166981	ENSG00000090020.10	SLC9A1	21.445	0.748496
9	-	92031999	92115384	ENSG00000090054.13	SPTLC1	50.689	0.869535
14	+	96501433	96567111	ENSG00000090060.17	PAPOLA	155.737	0.886263
14	+	99481169	99535044	ENSG00000090061.17	CCNK	127.737	0.930363
3	-	51957454	51974016	ENSG00000090097.20	PCBP4	5.55868	0.536581
1	+	192575727	192580031	ENSG00000090104.11	RGS1	156.634	0.998346
16	-	30092314	30096915	ENSG00000090238.11	YPEL3	6.2364	0.708021
7	-	141002610	141015228	ENSG00000090263.15	MRPS33	61.5591	0.97284
7	+	140690777	140722790	ENSG00000090266.12	NDUFB2	57.095	0.996095
1	+	26900238	26946862	ENSG00000090273.13	NUDC	139.221	0.830036
4	+	1289851	1340147	ENSG00000090316.15	MAEA	72.3925	0.970949
19	+	10270835	10286615	ENSG00000090339.8	ICAM1	111.517	0.63629
19	-	46719507	46746994	ENSG00000090372.14	STRN4	38.6366	0.743911
12	+	66188879	66254622	ENSG00000090376.9	IRAK3	16.4939	0.795574
12	+	69348341	69354234	ENSG00000090382.6	LYZ	26.351	0.994458
3	-	164978898	165078495	ENSG00000090402.7	SI	0	1
1	-	20499448	20508161	ENSG00000090432.6	MUL1	29.3587	0.96578
16	-	4257186	4273075	ENSG00000090447.11	TFAP4	14.6144	0.902288
15	-	65117379	65133836	ENSG00000090470.14	PDCD7	53.9839	0.982163
15	-	64963021	64990310	ENSG00000090487.10	SPG21	83.3201	0.982705
3	+	186635969	186653141	ENSG00000090512.11	FETUB	0	1
3	+	186567403	186585800	ENSG00000090520.11	DNAJB11	127.335	0.934216
3	-	189956728	190122437	ENSG00000090530.9	P3H2	2.26519	0.977952
3	-	184371935	184378144	ENSG00000090534.17	THPO	0	1
3	+	184380073	184390736	ENSG00000090539.15	CHRD	0	1
19	+	49474207	49486231	ENSG00000090554.12	FLT3LG	3.80996	0.560856
16	+	425619	523011	ENSG00000090565.15	RAB11FIP3	14.4304	0.482055
16	+	1351923	1364113	ENSG00000090581.9	GNPTG	10.7133	0.600012
12	+	133181409	133214831	ENSG00000090612.20	ZNF268	27.6539	0.988429
12	-	132768909	132828858	ENSG00000090615.13	GOLGA3	26.3723	0.276007
1	-	39560816	39576790	ENSG00000090621.13	PABPC4	249.547	0.830989
19	-	7739994	7747564	ENSG00000090659.17	CD209	0.483033	0.958495
19	+	8206736	8262421	ENSG00000090661.11	CERS4	14.7887	0.77949
19	+	7522626	7534009	ENSG00000090674.15	MCOLN1	3.88457	0.753585
1	-	21678298	21783606	ENSG00000090686.15	USP48	115.869	0.769842
X	+	68828997	68842147	ENSG00000090776.5	EFNB1	3.51444	0.993484
16	+	70113626	70162537	ENSG00000090857.13	PDPR	45.265	0.633236
16	-	70252295	70289543	ENSG00000090861.15	AARS	254.132	0.781194
16	-	74447427	74607144	ENSG00000090863.11	GLG1	117.195	0.947628
X	+	70290090	70420832	ENSG00000090889.11	KIF4A	46.1739	0.735179
16	+	24610209	24827632	ENSG00000090905.18	TNRC6A	77.2711	0.722008
19	+	39412585	39428415	ENSG00000090924.14	PLEKHG2	30.3407	0.419486
19	+	39498895	39508481	ENSG00000090932.10	DLL3	0.178939	1
19	+	55485004	55487568	ENSG00000090971.4	NAT14	10.0346	0.974627
12	-	122983480	123150015	ENSG00000090975.12	PITPNM2	0.992606	0.151533
4	+	55853616	55905034	ENSG00000090989.17	EXOC1	24.1414	0.594629
5	+	146203600	146289132	ENSG00000091009.7	RBM27	67.4293	0.84193
5	+	146339024	146340520	ENSG00000091010.4	POU4F3	0	1
12	-	76351797	76559809	ENSG00000091039.16	OSBPL8	119.812	0.889331
7	+	76461676	76505995	ENSG00000091073.19	DTX2	14.4879	0.903015
2	-	32224453	32265854	ENSG00000091106.18	NLRC4	1.47302	0.877181
7	-	105439661	105522267	ENSG00000091127.13	PUS7	32.9419	0.921118
7	-	108023548	108130356	ENSG00000091128.12	LAMB4	0	1
7	-	108147623	108456717	ENSG00000091129.19	NRCAM	0.0992179	0.330008
7	-	107923799	108003255	ENSG00000091136.13	LAMB1	10.9047	0.94401
7	+	107660635	107717809	ENSG00000091137.11	SLC26A4	0.351473	0.967979
7	-	107765467	107803225	ENSG00000091138.12	SLC26A3	0	1
7	+	107890970	107931730	ENSG00000091140.12	DLD	64.9783	0.910483
18	+	56651343	57036606	ENSG00000091157.13	WDR7	38.68	0.829718
18	-	56597208	56651600	ENSG00000091164.12	TXNL1	68.0218	0.934429
3	-	3066326	3126613	ENSG00000091181.19	IL5RA	0.0688227	1
16	-	16148928	16223522	ENSG00000091262.14	ABCC6	0.334712	1
3	-	32481312	32503408	ENSG00000091317.7	CMTM6	155.675	0.998874
2	+	172427354	172506282	ENSG00000091409.14	ITGA6	1.0471	0.961831
2	+	172735274	173052893	ENSG00000091428.17	RAPGEF4	0.242254	0.971289
2	+	173075435	173268010	ENSG00000091436.16	AC013461.1	55.9979	0.910985
X	-	21705972	21758163	ENSG00000091482.5	SMPX	0	1
1	-	241497603	241519761	ENSG00000091483.6	FH	138.799	0.952744
4	-	25747427	25863760	ENSG00000091490.10	SEL1L3	105.531	0.894879
3	+	133745956	133779006	ENSG00000091513.14	TF	0	1
3	+	133573730	133590261	ENSG00000091527.15	CDV3	481.666	0.829813
17	+	18108706	18179802	ENSG00000091536.16	MYO15A	0.0457523	1
17	+	18183078	18209954	ENSG00000091542.8	ALKBH5	92.0402	0.978796
17	-	66212033	66256525	ENSG00000091583.10	APOH	0.0481759	1
17	-	5499427	5619424	ENSG00000091592.15	NLRP1	10.5521	0.638018
17	-	6451264	6556494	ENSG00000091622.15	PITPNM3	0.0725845	0.027089
17	-	4959226	4967872	ENSG00000091640.7	SPAG7	93.6324	0.979381
16	+	46689643	46698394	ENSG00000091651.8	ORC6	43.6007	0.946359
8	+	76681219	76867285	ENSG00000091656.15	ZFHX4	0.541133	1
11	+	22338097	22379503	ENSG00000091664.7	SLC17A6	0	1
7	+	130380339	130388114	ENSG00000091704.9	CPA1	0.0412936	1
7	-	130018286	130051451	ENSG00000091732.15	ZC3HC1	27.0007	0.924151
6	+	151656691	152129619	ENSG00000091831.21	ESR1	1.09166	0.997608
6	-	153004459	153131249	ENSG00000091844.7	RGS17	1.81922	0.982318
8	-	6499651	6563409	ENSG00000091879.13	ANGPT2	0.351619	1
17	-	44011188	44023946	ENSG00000091947.9	TMEM101	30.6317	0.908332
3	+	112332347	112362812	ENSG00000091972.18	CD200	19.7797	0.733283
3	-	112596794	112649530	ENSG00000091986.15	CCDC80	10.2765	0.983569
14	-	24505353	24508265	ENSG00000092009.10	CMA1	0.417761	0.948455
14	+	24136158	24138967	ENSG00000092010.14	PSME1	373.943	0.961316
14	-	35085467	35122517	ENSG00000092020.10	PPP2R3C	24.8636	0.892322
14	-	22946228	22957161	ENSG00000092036.17	HAUS4	54.4902	0.83072
14	-	23568035	23578800	ENSG00000092051.16	JPH4	7.57123	0.827424
14	-	23412738	23435718	ENSG00000092054.12	MYH7	1.04005	0.598418
14	-	23117304	23119616	ENSG00000092067.5	CEBPE	0.0688227	1
14	-	23125295	23183674	ENSG00000092068.19	SLC7A8	0.994571	0.995235
14	-	20446411	20455105	ENSG00000092094.10	OSGEP	31.1703	0.838574
14	-	23346306	23352912	ENSG00000092096.15	SLC22A17	0.0770435	1
14	+	24146683	24160661	ENSG00000092098.16	RNF31	26.866	0.308977
14	+	30622112	30735812	ENSG00000092108.20	SCFD1	54.7991	0.900892
14	+	30559123	30620063	ENSG00000092140.14	G2E3	20.7715	0.824211
14	-	31100112	31207804	ENSG00000092148.12	HECTD1	82.4057	0.588936
14	-	21209136	21269494	ENSG00000092199.17	HNRNPC	1191.33	0.949137
14	+	21287939	21351301	ENSG00000092200.12	RPGRIP1	0.546692	1
14	-	21351472	21384266	ENSG00000092201.9	SUPT16H	334.215	0.761671
14	+	21476597	21499175	ENSG00000092203.13	TOX4	64.456	0.891605
14	+	39114223	39136973	ENSG00000092208.16	GEMIN2	21.4413	0.948419
14	-	24249114	24264432	ENSG00000092295.11	TGM1	0.506419	0.353767
14	-	24239643	24242674	ENSG00000092330.15	TINF2	68.4524	0.878518
3	-	16586792	16670306	ENSG00000092345.13	DAZL	0	0
5	-	116443616	116574934	ENSG00000092421.16	SEMA6A	4.34973	0.955191
15	-	50552473	50686815	ENSG00000092439.13	TRPM7	80.4559	0.711539
15	+	41557675	41583586	ENSG00000092445.11	TYRO3	0.746072	0.944722
15	+	43826963	43868419	ENSG00000092470.11	WDR76	61.4562	0.931349
15	+	42359500	42412318	ENSG00000092529.23	CAPN3	4.29949	0.799259
15	+	42491233	42545356	ENSG00000092531.9	SNAP23	90.6998	0.99147
1	-	118883046	118989556	ENSG00000092607.13	TBX15	1.23552	0.997344
1	+	119659798	119744215	ENSG00000092621.11	PHGDH	61.8765	0.921723
20	+	62816244	62841159	ENSG00000092758.15	COL9A3	0.104992	0.9743
6	-	158765741	158819412	ENSG00000092820.17	EZR	443.956	0.899733
12	+	56158161	56163496	ENSG00000092841.18	MYL6	837.146	0.989428
1	+	35869808	35930528	ENSG00000092847.11	AGO1	67.5328	0.780097
1	+	36084075	36088275	ENSG00000092850.11	TEKT2	0.0805384	1
1	-	35720218	35769967	ENSG00000092853.13	CLSPN	27.9535	0.49675
17	-	35005990	35089319	ENSG00000092871.16	RFFL	81.4232	0.8556
17	-	75827225	75844717	ENSG00000092929.11	UNC13D	26.6561	0.340847
17	+	76735865	76781449	ENSG00000092931.11	MFSD11	10.4208	0.714885
8	+	26514022	26658178	ENSG00000092964.17	DPYSL2	29.8787	0.962539
1	+	218346235	218444619	ENSG00000092969.11	TGFB2	1.46953	0.977744
1	-	217426992	217631082	ENSG00000092978.10	GPATCH2	10.8882	0.669106
22	+	45163841	45188015	ENSG00000093000.18	NUP50	219.102	0.952278
