chr	strand	start	end	gene_id	gene_symbol
8	+	140511298	140517137	ENSG00000104472.9	CHRAC1
8	+	144148016	144261940	ENSG00000179832.17	MROH1
8	+	144509074	144511213	ENSG00000167700.8	MFSD3
8	+	144137769	144140843	ENSG00000235173.6	HGH1
8	+	144517992	144525178	ENSG00000160959.7	LRRC14
8	+	144373101	144393242	ENSG00000173137.11	ADCK5
8	+	144354135	144361272	ENSG00000185803.8	SLC52A2
8	+	143553207	143563062	ENSG00000104518.10	GSDMD
8	+	143368887	143384220	ENSG00000158106.13	RHPN1
8	+	143267433	143276931	ENSG00000250571.6	GLI4
8	+	141117278	141195808	ENSG00000105339.10	DENND3
8	+	144095027	144097525	ENSG00000179091.4	CYC1
8	+	141391993	141432454	ENSG00000184489.11	PTP4A3
8	+	144477969	144502121	ENSG00000160972.9	PPP1R16A
8	+	143716259	143722458	ENSG00000181085.14	MAPK15
8	+	142834247	142916506	ENSG00000104499.6	GML
8	+	53851808	53959303	ENSG00000147509.13	RGS20
8	+	54135210	54147901	ENSG00000137547.8	MRPL15
8	+	143247110	143276403	ENSG00000264668.1	RP13-582O9.6
8	+	143684452	143713898	ENSG00000181135.15	ZNF707
8	+	54554361	54871720	ENSG00000104237.7	RP1
8	+	143597835	143603224	ENSG00000179886.5	TIGD5
8	+	144107726	144118315	ENSG00000179698.13	WDR97
8	+	142449430	142545009	ENSG00000181790.10	ADGRB1
8	+	54457935	54460888	ENSG00000164736.5	SOX17
8	+	144291591	144314722	ENSG00000185122.10	HSF1
8	+	144078626	144080647	ENSG00000178896.7	EXOSC4
8	+	143017982	143023832	ENSG00000160932.10	LY6E
8	+	144082590	144086216	ENSG00000197858.10	GPAA1
8	+	144266560	144268481	ENSG00000260428.2	SCX
8	+	143990058	143993415	ENSG00000178719.16	GRINA
8	+	53993605	53994438	ENSG00000280473.1	AC100821.1
8	+	143213193	143217170	ENSG00000277494.1	GPIHBP1
8	+	144798876	144811169	ENSG00000197363.9	ZNF517
8	+	144012414	144047085	ENSG00000186583.11	SPATC1
8	+	143734140	143790644	ENSG00000203499.11	FAM83H-AS1
8	+	140880336	140883127	ENSG00000281855.1	AC105009.1
8	+	144466043	144474202	ENSG00000167702.11	KIFC2
8	+	142670308	142682724	ENSG00000167653.4	PSCA
8	+	141514638	141518737	ENSG00000226490.1	AC138647.1
8	+	144104499	144107611	ENSG00000179632.9	MAF1
8	+	142700111	142705127	ENSG00000160886.13	LY6K
8	+	142727203	142736927	ENSG00000130193.7	THEM6
8	+	143080457	143083001	ENSG00000261667.1	LY6L
8	+	144502973	144507174	ENSG00000167701.13	GPT
8	-	142740944	142742411	ENSG00000126233.1	SLURP1
8	-	144423601	144428563	ENSG00000160948.13	VPS28
8	-	140657900	141002216	ENSG00000169398.19	PTK2
8	-	144051266	144063965	ENSG00000178814.16	OPLAH
8	-	144098633	144108124	ENSG00000179526.16	SHARPIN
8	-	144409742	144416895	ENSG00000147804.9	SLC39A4
8	-	143612618	143618048	ENSG00000104522.15	TSTA3
8	-	143157914	143160711	ENSG00000176956.12	LY6H
8	-	142910559	142917843	ENSG00000179142.2	CYP11B2
8	-	144529179	144605816	ENSG00000147799.11	ARHGAP39
8	-	53225716	53251697	ENSG00000082556.10	OPRK1
8	-	143977153	144012772	ENSG00000178685.13	PARP10
8	-	144525733	144529132	ENSG00000213563.6	C8orf82
8	-	142764334	142778224	ENSG00000180155.18	LYNX1
8	-	143419182	143430406	ENSG00000182759.3	MAFA
8	-	144522377	144527032	ENSG00000254402.6	LRRC24
8	-	144511288	144517845	ENSG00000160957.12	RECQL4
8	-	143579697	143599541	ENSG00000104529.17	EEF1D
8	-	144355431	144359376	ENSG00000182325.10	FBXL6
8	-	142611044	142614472	ENSG00000198576.3	ARC
8	-	144789765	144792587	ENSG00000161016.16	RPL8
8	-	143816344	143829859	ENSG00000179950.13	PUF60
8	-	54046367	54102017	ENSG00000120992.17	LYPLA1
8	-	142657460	142681968	ENSG00000234616.8	JRK
8	-	143706694	143708109	ENSG00000255181.3	CCDC166
8	-	144930358	144950888	ENSG00000170631.14	ZNF16
8	-	142872356	142879846	ENSG00000160882.11	CYP11B1
8	-	141356500	141367267	ENSG00000204882.3	GPR20
8	-	144473412	144476335	ENSG00000160973.7	FOXH1
8	-	143833594	143840974	ENSG00000185189.16	NRBP2
8	-	144773114	144787345	ENSG00000196378.11	ZNF34
8	-	142784880	142786592	ENSG00000167656.4	LY6D
8	-	143790920	143815379	ENSG00000180900.17	SCRIB
8	-	143566187	143572971	ENSG00000204839.8	MROH6
8	-	139730343	140458579	ENSG00000167632.14	TRAPPC9
8	-	53715557	53843558	ENSG00000047249.16	ATP6V1H
8	-	144262102	144291370	ENSG00000261236.6	BOP1
8	-	144720907	144756417	ENSG00000198169.8	ZNF251
8	-	144352219	144354914	ENSG00000261587.2	TMEM249
8	-	143915147	143976734	ENSG00000178209.14	PLEC
8	-	144841042	144853736	ENSG00000170619.9	COMMD5
8	-	143437655	143541453	ENSG00000014164.6	ZC3H3
8	-	143723933	143733801	ENSG00000180921.6	FAM83H
8	-	143304384	143359979	ENSG00000184428.12	TOP1MT
8	-	143574785	143578649	ENSG00000147813.15	NAPRT
8	-	144876497	144902168	ENSG00000196150.13	ZNF250
8	-	141207166	141308305	ENSG00000022567.9	SLC45A4
8	-	144314584	144326910	ENSG00000185000.10	DGAT1
8	-	140520156	140635619	ENSG00000123908.11	AGO2
8	-	142212080	142403240	ENSG00000171045.14	TSNARE1
8	-	142750150	142752534	ENSG00000197353.3	LYPD2
8	-	144449582	144465677	ENSG00000187954.12	CYHR1
8	-	143857324	143878464	ENSG00000261150.2	EPPK1
8	-	143603913	143609773	ENSG00000104524.13	PYCRL
8	-	144393229	144409349	ENSG00000071894.15	CPSF1
8	-	144428775	144444444	ENSG00000160949.16	TONSL
8	-	144330565	144336281	ENSG00000261678.2	SCRT1
8	-	53966552	54022529	ENSG00000187735.12	TCEA1
10	+	72216000	72235860	ENSG00000166295.8	ANAPC16
10	+	73744384	73772161	ENSG00000176986.15	SEC24C
10	+	72893581	72933033	ENSG00000138315.12	OIT3
10	+	73110375	73131828	ENSG00000166321.13	NUDT13
10	+	73772291	73780251	ENSG00000196968.10	FUT11
10	+	72692131	72887694	ENSG00000156026.14	MCU
10	+	73785582	73801797	ENSG00000214655.10	ZSWIM8
10	+	73782047	73783652	ENSG00000172586.7	CHCHD1
10	+	73909177	73917497	ENSG00000122861.15	PLAU
10	+	71964365	72013564	ENSG00000122863.5	CHST3
10	+	71396934	71815947	ENSG00000107736.19	CDH23
10	+	73168166	73244504	ENSG00000138286.14	FAM149B1
10	+	73995193	74121363	ENSG00000035403.16	VCL
10	+	72273920	72276036	ENSG00000168209.4	DDIT4
10	-	71816298	71851375	ENSG00000197746.13	PSAP
10	-	73007217	73096974	ENSG00000122884.12	P4HA1
10	-	72096032	72217134	ENSG00000138303.17	ASCC1
10	-	73497538	73625953	ENSG00000166348.18	USP54
10	-	73631654	73641757	ENSG00000177791.11	MYOZ1
10	-	73812501	73874591	ENSG00000148660.20	CAMK2G
10	-	73248843	73252693	ENSG00000182180.13	MRPS16
10	-	73801911	73811798	ENSG00000166507.16	NDST2
10	-	72059035	72089032	ENSG00000107742.12	SPOCK2
10	-	73130155	73169055	ENSG00000122882.10	ECD
10	-	73909969	73922777	ENSG00000222047.8	C10orf55
10	-	73253759	73358859	ENSG00000156042.17	CFAP70
10	-	73375101	73414076	ENSG00000138279.15	ANXA7
10	-	71747559	71773498	ENSG00000107738.19	C10orf54
10	-	72332830	72355230	ENSG00000148719.14	DNAJB12
10	-	72935170	72954778	ENSG00000138308.5	PLA2G12B
10	-	73674285	73698159	ENSG00000172650.13	AGAP5
10	-	73436428	73496024	ENSG00000107758.15	PPP3CB
10	-	73644881	73663803	ENSG00000166317.11	SYNPO2L
10	-	73183362	73248862	ENSG00000213551.4	DNAJC9
10	-	73423579	73433561	ENSG00000166343.9	MSS51
10	-	72367327	72626191	ENSG00000107745.17	MICU1
10	-	71711701	71737824	ENSG00000214688.4	C10orf105
12	+	53452102	53481162	ENSG00000197111.15	PCBP2
12	+	65824131	65966295	ENSG00000149948.13	HMGA2
12	+	53251251	53254405	ENSG00000182544.8	MFSD5
12	+	66302545	66347645	ENSG00000127311.9	HELB
12	+	57549998	57586632	ENSG00000155980.11	KIF5A
12	+	52022832	52059507	ENSG00000123358.19	NR4A1
12	+	55681546	55684611	ENSG00000170439.6	METTL7B
12	+	55320561	55321624	ENSG00000205330.3	OR6C1
12	+	56158161	56163496	ENSG00000092841.18	MYL6
12	+	53954834	53958956	ENSG00000123407.3	HOXC12
12	+	56118250	56144671	ENSG00000139641.12	ESYT1
12	+	56104319	56113907	ENSG00000170515.13	PA2G4
12	+	55492378	55493316	ENSG00000205327.3	OR6C68
12	+	53973126	53977643	ENSG00000123388.4	HOXC11
12	+	54830519	54858393	ENSG00000172551.10	MUCL1
12	+	55817919	55821879	ENSG00000123353.9	ORMDL2
12	+	56041853	56044675	ENSG00000197728.9	RPS26
12	+	51590266	51812864	ENSG00000196876.14	SCN8A
12	+	56521929	56596196	ENSG00000076067.11	RBMS2
12	+	101877351	102012130	ENSG00000136048.13	DRAM1
12	+	54009106	54012362	ENSG00000037965.5	HOXC8
12	+	51238292	51271362	ENSG00000183283.15	DAZAP2
12	+	55551199	55552244	ENSG00000179626.3	OR6C4
12	+	100717526	101128641	ENSG00000151572.16	ANO4
12	+	52249300	52309163	ENSG00000170442.11	KRT86
12	+	56007659	56038435	ENSG00000123411.14	IKZF4
12	+	51391317	51515763	ENSG00000050438.16	SLC4A8
12	+	55966769	55972784	ENSG00000123374.10	CDK2
12	+	53441605	53446645	ENSG00000205352.10	PRR13
12	+	101280109	101386616	ENSG00000120800.4	UTP20
12	+	53268299	53293643	ENSG00000135476.11	ESPL1
12	+	103587273	103766727	ENSG00000136011.14	STAB2
12	+	55331701	55332636	ENSG00000205329.1	OR6C3
12	+	102120185	102197520	ENSG00000185480.11	PARPBP
12	+	56222015	56229854	ENSG00000139579.12	NABP2
12	+	56230049	56237846	ENSG00000139540.11	SLC39A5
12	+	55426254	55427192	ENSG00000185821.3	OR6C76
12	+	53097436	53102345	ENSG00000167779.7	IGFBP6
12	+	59596067	59789855	ENSG00000118596.11	SLC16A7
12	+	57452323	57459280	ENSG00000139269.2	INHBE
12	+	57229327	57234935	ENSG00000182199.10	SHMT2
12	+	53500921	53506431	ENSG00000139546.10	TARBP2
12	+	55927319	55954027	ENSG00000065357.19	DGKA
12	+	63779803	63809558	ENSG00000118600.11	TMEM5
12	+	65169571	65248327	ENSG00000174106.2	LEMD3
12	+	57460135	57472262	ENSG00000111087.9	GLI1
12	+	53295291	53299450	ENSG00000123349.13	PFDN5
12	+	55365111	55366049	ENSG00000187857.3	OR6C75
12	+	54301202	54351849	ENSG00000111481.9	COPZ1
12	+	54032853	54035358	ENSG00000172789.3	HOXC5
12	+	102075068	102075229	ENSG00000281370.1	AC079907.1
12	+	100573683	100628286	ENSG00000139354.10	GAS2L3
12	+	55019945	55030014	ENSG00000123307.3	NEUROD4
12	+	56334174	56340410	ENSG00000110944.8	IL23A
12	+	101568353	101686018	ENSG00000196091.13	MYBPC1
12	+	55720367	55724705	ENSG00000135437.9	RDH5
12	+	56752161	56787790	ENSG00000025423.11	HSD17B6
12	+	54016931	54056030	ENSG00000198353.7	HOXC4
12	+	56116586	56117943	ENSG00000229117.8	RPL41
12	+	53994895	54003337	ENSG00000180806.4	HOXC9
12	+	53985845	54034888	ENSG00000273049.1	RP11-834C11.12
12	+	65278643	65488244	ENSG00000174099.10	MSRB3
12	+	53299686	53307177	ENSG00000139637.13	C12orf10
12	+	57738013	57750211	ENSG00000135452.9	TSPAN31
12	+	57475445	57517569	ENSG00000166986.13	MARS
12	+	56994446	56998441	ENSG00000166856.2	GPR182
12	+	57941541	57957269	ENSG00000166896.7	ATP23
12	+	52948871	52952901	ENSG00000111057.10	KRT18
12	+	56152256	56159647	ENSG00000196465.10	MYL6B
12	+	62260338	62417431	ENSG00000135655.14	USP15
12	+	53990624	54030823	ENSG00000197757.7	HOXC6
12	+	57520710	57530148	ENSG00000166987.14	MBD6
12	+	55636860	55637854	ENSG00000175398.2	OR10P1
12	+	57610180	57619379	ENSG00000240771.6	ARHGEF25
12	+	66188879	66254622	ENSG00000090376.9	IRAK3
12	+	52069246	52077494	ENSG00000123395.14	ATG101
12	+	53380176	53416446	ENSG00000185591.9	SP1
12	+	62466817	62600479	ENSG00000061987.14	MON2
12	+	54549350	54579239	ENSG00000123360.11	PDE1B
12	+	57591174	57603418	ENSG00000166908.17	PIP4K2C
12	+	51906908	51923361	ENSG00000139567.12	ACVRL1
12	+	56118159	56127514	ENSG00000135482.6	ZC3H10
12	+	57755098	57760407	ENSG00000139266.5	MARCH9
12	+	55973913	55996683	ENSG00000111540.15	RAB5B
12	+	101696947	101744140	ENSG00000111666.10	CHPT1
12	+	64451880	64502108	ENSG00000183735.9	TBK1
12	+	100199122	100241865	ENSG00000075089.9	ACTR6
12	+	56101331	56109289	ENSG00000257411.1	RP11-603J24.9
12	+	53180700	53195141	ENSG00000139651.10	ZNF740
12	+	53241889	53245134	ENSG00000283536.1	RP11-624J6.2
12	+	64404350	64451127	ENSG00000184575.11	XPOT
12	+	57693955	57721557	ENSG00000135506.15	OS9
12	+	57619527	57626151	ENSG00000135502.17	SLC26A10
12	+	51887960	51891664	ENSG00000167612.12	ANKRD33
12	+	56266858	56270966	ENSG00000135469.13	COQ10A
12	+	56468567	56479707	ENSG00000176422.13	SPRYD4
12	+	55743280	55757278	ENSG00000135414.9	GDF11
12	+	53985065	53990279	ENSG00000180818.4	HOXC10
12	+	51951667	51997078	ENSG00000135503.12	ACVR1B
12	+	55997180	56006641	ENSG00000139531.12	SUOX
12	+	57216795	57226449	ENSG00000182379.9	NXPH4
12	+	55400430	55401505	ENSG00000205328.2	OR6C65
12	+	55574415	55575344	ENSG00000179615.1	OR2AP1
12	+	55452214	55453152	ENSG00000179695.1	OR6C2
12	+	52006940	52015889	ENSG00000161835.10	GRASP
12	+	53103518	53124538	ENSG00000167780.11	SOAT2
12	+	57604622	57609804	ENSG00000178498.15	DTX3
12	+	53046969	53064372	ENSG00000111077.17	TNS2
12	+	57782589	57808071	ENSG00000123297.17	TSFM
12	+	53938765	53946544	ENSG00000123364.4	HOXC13
12	+	57088894	57095476	ENSG00000166886.12	NAB2
12	+	100357079	100422059	ENSG00000179520.10	SLC17A8
12	+	57773028	57787046	ENSG00000257921.5	RP11-571M6.15
12	+	101475421	101486997	ENSG00000166211.7	SPIC
12	+	54497711	54548238	ENSG00000123338.12	NCKAP1L
12	+	52232520	52252186	ENSG00000135480.14	KRT7
12	+	55716036	55724703	ENSG00000258311.5	RP11-644F5.10
12	+	53006158	53042209	ENSG00000063046.17	EIF4B
12	+	55221025	55221975	ENSG00000179919.3	OR10A7
12	+	63844293	64162221	ENSG00000196935.8	SRGAP1
12	+	57128493	57213351	ENSG00000123384.13	LRP1
12	+	100473708	100564413	ENSG00000012504.13	NR1H4
12	+	64507001	64697567	ENSG00000153179.12	RASSF3
12	+	102957686	102960516	ENSG00000139352.3	ASCL1
12	+	54280193	54287088	ENSG00000135486.17	HNRNPA1
12	+	55716037	55720087	ENSG00000135441.7	BLOC1S1
12	+	57434760	57450828	ENSG00000175189.3	INHBC
12	+	100267140	100341724	ENSG00000136021.18	SCYL2
12	+	57771492	57782541	ENSG00000123427.16	METTL21B
12	+	55247198	55248302	ENSG00000197706.3	OR6C74
12	+	55129681	55130802	ENSG00000170605.5	OR9K2
12	+	56079857	56103505	ENSG00000065361.14	ERBB3
12	+	53423855	53431534	ENSG00000135409.10	AMHR2
12	+	64781193	64881032	ENSG00000111490.12	TBC1D30
12	-	56309842	56316336	ENSG00000257727.5	CNPY2
12	-	55469200	55470138	ENSG00000184954.4	OR6C70
12	-	52514575	52520687	ENSG00000186081.11	KRT5
12	-	56638175	56646068	ENSG00000110955.8	ATP5B
12	-	52360006	52367481	ENSG00000135443.8	KRT85
12	-	56449502	56469166	ENSG00000135517.6	MIP
12	-	52424070	52434525	ENSG00000170454.5	KRT75
12	-	56951431	56959374	ENSG00000139547.7	RDH16
12	-	52806549	52814551	ENSG00000170477.12	KRT4
12	-	55901413	55932618	ENSG00000170473.16	PYM1
12	-	52768155	52777345	ENSG00000185069.2	KRT76
12	-	54630811	54634895	ENSG00000135413.8	LACRT
12	-	52487174	52493257	ENSG00000205420.10	KRT6A
12	-	56470944	56488414	ENSG00000135423.12	GLS2
12	-	54362445	54364487	ENSG00000139572.3	GPR84
12	-	52285913	52291534	ENSG00000205426.10	KRT81
12	-	55684568	55716043	ENSG00000135424.15	ITGA7
12	-	54395261	54419460	ENSG00000161638.10	ITGA5
12	-	54644591	54648493	ENSG00000161634.11	DCD
12	-	52565782	52573825	ENSG00000170484.9	KRT74
12	-	57768471	57772793	ENSG00000037897.16	METTL1
12	-	102196459	102197845	ENSG00000183395.4	PMCH
12	-	52314301	52321398	ENSG00000170523.3	KRT83
12	-	66135846	66170072	ENSG00000155957.17	TMBIM4
12	-	56285916	56316059	ENSG00000144785.8	RP11-977G19.10
12	-	56162983	56189567	ENSG00000139613.11	SMARCC2
12	-	54948018	54984746	ENSG00000135426.15	TESPA1
12	-	101745497	101830938	ENSG00000111670.14	GNPTAB
12	-	52543909	52553147	ENSG00000139648.6	KRT71
12	-	57530102	57547331	ENSG00000175203.15	DCTN2
12	-	51281038	51324668	ENSG00000110934.10	BIN2
12	-	57472255	57488814	ENSG00000123329.17	ARHGAP9
12	-	52789685	52796117	ENSG00000186442.7	KRT3
12	-	52393931	52406355	ENSG00000161850.2	KRT82
12	-	56595596	56636816	ENSG00000076108.11	BAZ2A
12	-	56923154	56934405	ENSG00000170426.1	SDR9C7
12	-	56316223	56334053	ENSG00000135473.14	PAN2
12	-	101393120	101407820	ENSG00000120805.13	ARL1
12	-	53506688	53625979	ENSG00000267281.2	RP11-793H13.10
12	-	58872149	58920522	ENSG00000139263.11	LRIG3
12	-	55294288	55295232	ENSG00000188324.3	OR6C6
12	-	53507856	53626410	ENSG00000170653.18	ATF7
12	-	53506690	53507638	ENSG00000139574.8	NPFF
12	-	61708259	62279150	ENSG00000198673.10	FAM19A2
12	-	63142759	63150942	ENSG00000166148.3	AVPR1A
12	-	54121277	54189008	ENSG00000123415.15	SMUG1
12	-	56202175	56221933	ENSG00000181852.17	RNF41
12	-	55835433	55842966	ENSG00000123342.15	MMP19
12	-	56360569	56362823	ENSG00000175336.9	APOF
12	-	51186936	51217708	ENSG00000184271.16	POU6F1
12	-	102395867	102480645	ENSG00000017427.15	IGF1
12	-	66347431	66804186	ENSG00000155974.11	GRIP1
12	-	57253762	57431005	ENSG00000179912.20	R3HDM2
12	-	57747727	57756013	ENSG00000135446.16	CDK4
12	-	64186316	64222296	ENSG00000174206.12	C12orf66
12	-	53708517	53727745	ENSG00000012822.15	CALCOCO1
12	-	51093663	51173134	ENSG00000135457.9	TFCP2
12	-	57762334	57768986	ENSG00000111012.9	CYP27B1
12	-	54575387	54588659	ENSG00000135447.16	PPP1R1A
12	-	100028455	100142848	ENSG00000111647.12	UHRF1BP1L
12	-	52377812	52385652	ENSG00000161849.3	KRT84
12	-	56341597	56360155	ENSG00000170581.13	STAT2
12	-	53157663	53180909	ENSG00000139631.18	CSAD
12	-	56712428	56731628	ENSG00000196531.10	NACA
12	-	54455950	54473602	ENSG00000170627.10	GTSF1
12	-	56237807	56258391	ENSG00000139645.9	ANKRD52
12	-	57243453	57251193	ENSG00000185482.7	STAC3
12	-	101728648	101739472	ENSG00000139351.14	SYCP3
12	-	57010000	57028883	ENSG00000166863.11	TAC3
12	-	53326575	53345315	ENSG00000170374.5	SP7
12	-	55757275	55827546	ENSG00000257390.5	RP11-762I7.5
12	-	56663341	56688408	ENSG00000110958.15	PTGES3
12	-	63558913	63668939	ENSG00000177990.11	DPY19L2
12	-	56731596	56752373	ENSG00000198056.13	PRIM1
12	-	57028517	57051198	ENSG00000166866.12	MYO1A
12	-	54230940	54280133	ENSG00000094916.14	CBX5
12	-	51328443	51346679	ENSG00000139610.1	CELA1
12	-	64264762	64391192	ENSG00000185306.12	C12orf56
12	-	57055643	57088063	ENSG00000166881.9	NEMP1
12	-	102836885	102958410	ENSG00000171759.9	PAH
12	-	56271699	56300392	ENSG00000062485.18	CS
12	-	52821410	52834295	ENSG00000185640.5	KRT79
12	-	52168996	52192000	ENSG00000167767.13	KRT80
12	-	55954105	55973317	ENSG00000185664.14	PMEL
12	-	52446651	52452126	ENSG00000185479.5	KRT6B
12	-	100203669	100267079	ENSG00000166153.16	DEPDC4
12	-	53307456	53324864	ENSG00000094914.12	AAAS
12	-	52689626	52703463	ENSG00000189182.9	KRT77
12	-	54292111	54301121	ENSG00000123405.13	NFE2
12	-	102073103	102120124	ENSG00000075188.8	NUP37
12	-	52468516	52473785	ENSG00000170465.9	KRT6C
12	-	52585589	52601538	ENSG00000170486.10	KRT72
12	-	65050626	65121566	ENSG00000156076.9	WIF1
12	-	62643982	62935037	ENSG00000111110.11	PPM1H
12	-	53632726	53677408	ENSG00000135390.17	ATP5G2
12	-	57234903	57240715	ENSG00000185633.10	NDUFA4L2
12	-	53064316	53079420	ENSG00000167778.8	SPRYD3
12	-	54369133	54391298	ENSG00000161642.17	ZNF385A
12	-	55820960	55830824	ENSG00000135392.15	DNAJC14
12	-	64713445	64759447	ENSG00000135677.10	GNS
12	-	55752463	55817756	ENSG00000205323.8	SARNP
12	-	53479669	53500063	ENSG00000139625.12	MAP3K12
12	-	57819927	57846739	ENSG00000175215.10	CTDSP2
12	-	52607570	52618559	ENSG00000186049.8	KRT73
12	-	57095408	57132139	ENSG00000166888.10	STAT6
12	-	103237591	103496010	ENSG00000179088.14	C12orf42
12	-	98726457	99984654	ENSG00000185046.18	ANKS1B
12	-	52674736	52680407	ENSG00000167768.4	KRT1
12	-	57723761	57742157	ENSG00000135439.11	AGAP2
12	-	53191318	53207307	ENSG00000139626.15	ITGB7
12	-	101155493	101210407	ENSG00000256870.2	SLC5A8
12	-	52644558	52652164	ENSG00000172867.3	KRT2
12	-	66116555	66130768	ENSG00000139233.6	LLPH
12	-	52897187	52949954	ENSG00000170421.12	KRT8
12	-	51351247	51392867	ENSG00000139629.15	GALNT6
12	-	56416373	56449403	ENSG00000111602.11	TIMELESS
12	-	57797376	57818704	ENSG00000135407.10	AVIL
12	-	53210567	53232980	ENSG00000172819.16	RARG
12	-	52837804	52849092	ENSG00000170423.12	KRT78
12	-	102012927	102062149	ENSG00000120860.10	CCDC53
12	-	56998834	57006446	ENSG00000166860.2	ZBTB39
12	-	51244558	51270890	ENSG00000170545.16	SMAGP
12	-	55725323	55729707	ENSG00000135404.11	CD63
12	-	57516588	57520517	ENSG00000175197.11	DDIT3
12	-	57623410	57633355	ENSG00000135454.13	B4GALNT1
14	+	63204114	63293219	ENSG00000126785.12	RHOJ
14	+	49767608	49786385	ENSG00000165516.10	KLHDC2
14	+	77098097	77117287	ENSG00000198894.7	CIPC
14	+	51826195	51979342	ENSG00000186469.8	GNG2
14	+	74881891	74903745	ENSG00000119689.14	DLST
14	+	67359997	67386516	ENSG00000134001.12	EIF2S1
14	+	75002911	75012366	ENSG00000119718.10	EIF2B2
14	+	39114223	39136973	ENSG00000092208.16	GEMIN2
14	+	70907405	71115382	ENSG00000100731.15	PCNX1
14	+	67241109	67335819	ENSG00000072415.8	MPP5
14	+	77376689	77391497	ENSG00000100583.4	SAMD15
14	+	64894339	64894713	ENSG00000279654.1	AL135745.1
14	+	44897295	44907257	ENSG00000179476.7	C14orf28
14	+	67533301	67589612	ENSG00000054690.13	PLEKHH1
14	+	45084099	45116282	ENSG00000185246.17	PRPF39
14	+	74493720	74497106	ENSG00000165898.13	ISCA2
14	+	61811974	62112550	ENSG00000139973.16	SYT16
14	+	69398015	69462388	ENSG00000029364.11	SLC39A9
14	+	76151916	76254342	ENSG00000089916.17	GPATCH2L
14	+	75278774	75282230	ENSG00000170345.9	FOS
14	+	51489100	51730727	ENSG00000139926.15	FRMD6
14	+	74003369	74003777	ENSG00000279461.1	AC005480.1
14	+	61695513	61748259	ENSG00000100644.16	HIF1A
14	+	58427385	58551289	ENSG00000100578.14	KIAA0586
14	+	77116568	77259495	ENSG00000165548.10	TMEM63C
14	+	64549902	64589380	ENSG00000165807.7	PPP1R36
14	+	52730180	52774998	ENSG00000198252.11	STYX
14	+	73058436	73123898	ENSG00000119707.13	RBM25
14	+	35278633	35317493	ENSG00000100902.10	PSMA6
14	+	67189393	67228550	ENSG00000172717.15	FAM71D
14	+	60091911	60169133	ENSG00000126773.12	PCNX4
14	+	64535905	64546173	ENSG00000126803.9	HSPA2
14	+	63852983	64226433	ENSG00000054654.15	SYNE2
14	+	58244831	58272012	ENSG00000100567.12	PSMA3
14	+	59188646	59371405	ENSG00000100592.15	DAAM1
14	+	67701886	67734452	ENSG00000139988.9	RDH12
14	+	39233902	39350423	ENSG00000258941.3	RP11-407N17.3
14	+	73537114	73543794	ENSG00000184227.7	ACOT1
14	+	76762189	76783015	ENSG00000071246.10	VASH1
14	+	55051631	55070192	ENSG00000168175.14	MAPK1IP1L
14	+	57268909	57298742	ENSG00000053770.11	AP5M1
14	+	38207999	38213067	ENSG00000139874.5	SSTR1
14	+	50312326	50335558	ENSG00000125375.14	ATP5S
14	+	69484692	69531551	ENSG00000175985.9	PLEKHD1
14	+	77320884	77331597	ENSG00000100577.18	GSTZ1
14	+	55027230	55049488	ENSG00000180008.8	SOCS4
14	+	45135940	45200890	ENSG00000187790.10	FANCM
14	+	34981957	35029567	ENSG00000100883.11	SRP54
14	+	56117814	56301526	ENSG00000139946.9	PELI2
14	+	66507407	67181803	ENSG00000171723.15	GPHN
14	+	75522425	75547015	ENSG00000156127.6	BATF
14	+	52707172	52728587	ENSG00000100519.11	PSMC6
14	+	32934933	33804176	ENSG00000151322.18	NPAS3
14	+	73136418	73223691	ENSG00000080815.18	PSEN1
14	+	54567097	54793315	ENSG00000020577.13	SAMD4A
14	+	31025106	31096450	ENSG00000100478.14	AP4S1
14	+	73591706	73596496	ENSG00000177465.4	ACOT4
14	+	54509812	54539309	ENSG00000100532.11	CGRRF1
14	+	71965306	71966899	ENSG00000280188.1	AC005477.1
14	+	75578617	75663214	ENSG00000119686.9	FLVCR2
14	+	59919713	60063559	ENSG00000131951.10	LRRC9
14	+	76826372	76870302	ENSG00000100565.15	LRRC74A
14	+	72926332	72959703	ENSG00000119599.16	DCAF4
14	+	64986720	65062652	ENSG00000257365.7	FNTB
14	+	65410592	65744121	ENSG00000033170.16	FUT8
14	+	66486354	66498553	ENSG00000196553.14	LINC00238
14	+	64704102	64750247	ENSG00000126822.16	PLEKHG3
14	+	64388031	64463457	ENSG00000100714.15	MTHFD1
14	+	75427716	75474111	ENSG00000140044.12	JDP2
14	+	32329273	32837681	ENSG00000151320.10	AKAP6
14	+	60508951	60512850	ENSG00000184302.6	SIX6
14	+	49893092	49897054	ENSG00000165527.6	ARF6
14	+	36657568	36679715	ENSG00000198807.12	PAX9
14	+	70452157	70459899	ENSG00000139985.6	ADAM21
14	+	55271303	55361918	ENSG00000178974.9	FBXO34
14	+	76310614	76501841	ENSG00000119715.14	ESRRB
14	+	50872160	50904970	ENSG00000131969.14	ABHD12B
14	+	49620795	49623481	ENSG00000168282.5	MGAT2
14	+	35534042	35537054	ENSG00000168348.3	INSM2
14	+	49598697	49614672	ENSG00000165501.16	LRR1
14	+	61529128	61657964	ENSG00000258989.1	RP11-47I22.4
14	+	73851844	73886827	ENSG00000140043.11	PTGR2
14	+	77457870	77469474	ENSG00000100591.7	AHSA1
